input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,tls_wildcard_certificate,webserver,csp_domains_,tls_subject_org_,favicon,tls_mismatched,final_url,tls_expired,location
api.conversational.cm.com,,404,74,api.conversational.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-03T07:56:15Z,2025-04-03T08:51:09Z,CN=api.conversational.cm.com,api.conversational.cm.com,api.conversational.cm.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,152bb1d8ab030cfed94cbfdeb5d4c744,e443a2f6c8661e7a76411d5fdfed34f9b7bb2e8343a79b209cfa0d9a612559ac,ctls,api.conversational.cm.com,google,443,https://api.conversational.cm.com,https,text/plain,GET,34.149.38.43,/,/favicon.ico,34.149.38.43,HTTP/3,2,False,True,error,0,,,,,,,,,
api.data.cmtelecom.com,,403,87,api.data.cmtelecom.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-22T01:59:45Z,2025-04-22T01:59:44Z,CN=api.cm.com,api.cm.com,api.cmtelecom.com,"CN=E5, O=Let's Encrypt, C=US",E5,Let's Encrypt,140c26dce19641809132f96311212b3c,fc1e75fcae627cbd0e14fcd2a9036c6508019f1385ece8b8b176cc2be59f66d2,ctls,api.data.cmtelecom.com,,443,https://api.data.cmtelecom.com,https,application/json,GET,31.169.58.194,/,/favicon.ico,31.169.58.194,,5,False,,error,0,,,,,,True,,,
api.entrance-management.acceptance.cm.com,,404,63,api.entrance-management.acceptance.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-09T18:42:26Z,2025-05-10T19:42:09Z,CN=api.entrance-management.acceptance.cm.com,api.entrance-management.acceptance.cm.com,api.entrance-management.acceptance.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,a8fe5ab79087eadb53e00c8ea272316e,fd5d6b5941891bba447bab66e29b6cd95d51fa64689e3fe72a31f4729ef703aa,ctls,api.entrance-management.acceptance.cm.com,cloudflare,443,https://api.entrance-management.acceptance.cm.com,https,application/json,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,1,False,True,nonerror,0,,cloudflare,https:,,,,,,
api.entrance-management.cm.com,,404,63,api.entrance-management.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-02T09:09:55Z,2025-05-03T10:09:53Z,CN=api.entrance-management.cm.com,api.entrance-management.cm.com,api.entrance-management.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,47467549798ee59ad6c26ae2b08b4e55,a542045f07575dcebf55fff3c2550c45eac790374e1a6d121913ba79ee452d9c,ctls,api.entrance-management.cm.com,cloudflare,443,https://api.entrance-management.cm.com,https,application/json,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,1,False,True,nonerror,0,,cloudflare,https:,,,,,,
api.pages.cm.com,,403,1032,api.pages.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-23T17:59:14Z,2025-04-23T18:59:10Z,CN=cm.com,cm.com,*.pages.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,e59bc8e2885da120e82f21961bce51c0,7c2b0afcb3d5d8ac0a05ab202a1e37d944299a440f155426834317bd1a87038a,ctls,api.pages.cm.com,cloudflare,443,https://api.pages.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,5,False,True,error,0,True,cloudflare,,,,,,,
api.pay.cm.com,,404,19,api.pay.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-09-18T11:51:52Z,2025-09-19T23:45:00Z,"CN=api.pay.cm.com, O=CM.COM Netherlands B.V., organizationIdentifier=NTRNL-20123808, L=Breda, ST=Noord-Brabant, C=NL, serialNumber=20123808, businessCategory=Private Organization, jurisdictionCountry=NL, organizationIdentifier=NTRNL-20123808, businessCategory=Private Organization, jurisdictionCountry=NL",api.pay.cm.com,checkout.pay.cm.com,"CN=QuoVadis Qualified Web ICA G2, O=QuoVadis Trustlink B.V., C=NL",QuoVadis Qualified Web ICA G2,QuoVadis Trustlink B.V.,9586ef3ed6cbc13ed81d2f32aaa7f75c,f586a91b77af2517f839d88b98219098b19352b4d2929fad5bb16ffe9353334a,ctls,api.pay.cm.com,,443,https://api.pay.cm.com,https,text/plain,GET,85.119.48.88,/,/favicon.ico,2a10:9d80:2:1003::f,HSTS,2,False,,error,0,,,https:,CM.COM Netherlands B.V.,,,,,
api.payhub.cm.com,Swagger UI,200,4748,api.payhub.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-28T02:32:09Z,2025-03-28T03:21:01Z,CN=api.payhub.cm.com,api.payhub.cm.com,api.payhub.cm.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,2ad55f02911df7f822d9a446e8b16adf,35da164d3eb5972633cd79deac78f4f4a8ffc3c384191d0f9355ce20393e6e64,ctls,api.payhub.cm.com,google,443,https://api.payhub.cm.com,https,text/html,GET,142.250.185.211,/,/./favicon-32x32.png,2a00:1450:4001:81c::2013,Google Cloud Trace,118,False,True,other,0,,Google Frontend,,,,,https://api.payhub.cm.com/docs/index.html,,
api.router.cm.com,,404,18,api.router.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-31T23:16:58Z,2025-04-01T00:11:53Z,CN=api.router.cm.com,api.router.cm.com,api.router.cm.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,b210c6b290f7e366df3d8bc4fe71939c,ef070dad1e12ff7a3a3b58d8c3cfb92c236566e2d02b326644ecb614a9196942,ctls,api.router.cm.com,google,443,https://api.router.cm.com,https,text/plain,GET,34.49.164.249,/,/favicon.ico,34.49.164.249,HTTP/3,1,False,True,nonerror,0,,,,,,,,,
api.ticketing.cm.com,404 | CM.com Ticketing,404,2485,api.ticketing.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-22T23:28:51Z,2025-04-23T00:28:48Z,CN=cm.com,cm.com,*.ticketing.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,bd1478f08f2cb5176136b4e5e96de7f2,d094524c3f8263640a6051b560c7de5dbe28df89bfc69c4628f72c65f3e67d3f,ctls,api.ticketing.cm.com,cloudflare,443,https://api.ticketing.cm.com,https,text/html,GET,104.17.240.169,/,/icons/favicon-32x32.png,2606:4700::6811:f0a9,HTTP/3,57,False,True,error,0,True,cloudflare,,,849619871,,,,
api2.pay.cm.com,,404,19,api2.pay.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-23T08:38:43Z,2025-03-23T09:38:39Z,CN=api2.pay.cm.com,api2.pay.cm.com,api2.pay.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,6f1924ab47f777c7bab74f5405288d0f,1d07c4135dfab22d7c702860d04fab17516a004018582354880aea8869b7c20b,ctls,api2.pay.cm.com,cloudflare,443,https://api2.pay.cm.com,https,text/plain,GET,104.17.240.169,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,2,False,True,error,0,,cloudflare,https:,,,,,,
apishadow.cm.com,,401,46,apishadow.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T16:50:00Z,2025-05-12T17:49:59Z,CN=apishadow.cm.com,apishadow.cm.com,apishadow.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,ccc5a8f5be0931aabb3f9550da9df109,cc800cd49a89754a79090d4723c7a44a5657777f3cb92d910da83828666971e4,ctls,apishadow.cm.com,cloudflare,443,https://apishadow.cm.com,https,application/json,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,,,
apishadow.cmtelecom.com,,401,46,apishadow.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,apishadow.cmtelecom.com,cloudflare,443,https://apishadow.cmtelecom.com,https,application/json,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,nonerror,0,True,cloudflare,,,,,,,
app.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://app.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:80f::2013,,12,False,True,error,0,,ghs,,,,,,,
appgate.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://appgate.botsupport.cm.com,http,text/html,GET,142.250.186.83,/,/favicon.ico,2a00:1450:4001:80b::2013,,12,False,True,error,0,,ghs,,,,,,,
apps.cmtelecom.com,CM.com - 25 Years at the Forefront of Innovation,200,241983,www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T11:15:41Z,2025-05-12T12:15:37Z,CN=www.cm.com,www.cm.com,www.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c8299ccaec666c01386b8d4d2ed27eb9,6495b1fb6bf48bb105187b8c64e8f2656d1d39a0c19a544de9e2f55991a6a3bb,ctls,www.cm.com,cloudflare,80,http://apps.cmtelecom.com,http,text/html,GET,104.18.41.171,/,/favicon-196x196.png,2606:4700:4400::ac40:9255,YouTube,3409,False,True,other,0,,cloudflare,,,,,https://www.cm.com/,,
apps2shb.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://apps2shb.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
appsgit.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://appsgit.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
arithmetic.botsupport.cm.com,Swagger UI,200,4752,arithmetic.botsupport.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T16:18:23Z,2025-05-08T17:08:15Z,CN=arithmetic.botsupport.cm.com,arithmetic.botsupport.cm.com,arithmetic.botsupport.cm.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,cceda1f12add3fff816c938e865575f2,5d910029ed365ebbed5ca1fbe353e2cfde4f29c96ea09303f7cd1ccadb733520,ctls,arithmetic.botsupport.cm.com,google,443,https://arithmetic.botsupport.cm.com,https,text/html,GET,142.250.186.115,/,/./favicon-32x32.png,2a00:1450:4001:80e::2013,,118,False,True,other,0,,Google Frontend,,,,,https://arithmetic.botsupport.cm.com/docs/index.html,,
artern.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://artern.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
ash1-accesspoint-a40.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://ash1-accesspoint-a40.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
ash2-cansee-a2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://ash2-cansee-a2.botsupport.cm.com,http,text/html,GET,142.250.186.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
assets.cm.com,Bynder Brand Portal,200,43644,assets.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-05-25T00:00:00Z,2025-06-23T23:59:59Z,CN=assets.cm.com,assets.cm.com,assets.cm.com,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,a2c9e8b8e788fdf14204282fc1fd57f2,8b3dbf813716c49f5a2e41cf86eee0a2bebefd794d2eee7da5786319df745fb1,ctls,assets.cm.com,cloudfront,443,https://assets.cm.com,https,text/html,GET,18.245.31.21,/,/5.0.5/includes/img/icons/cm-com.ico,2600:9000:266e:2c00:b:2056:1a40:93a1,Nginx,906,False,True,nonerror,0,,nginx,browser.sentry-cdn.com,,-1763080332,,https://assets.cm.com/login/,,
athina.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://athina.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
aurora-components.cmtelecom.com,,200,,aurora-components.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,aurora-components.cmtelecom.com,cloudflare,443,https://aurora-components.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,other,0,True,cloudflare,,,,,,,
aurora-core.cmtelecom.com,403 Forbidden,403,162,aurora-core.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,aurora-core.cmtelecom.com,cloudflare,443,https://aurora-core.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/favicon.ico,2606:4700:4400::6812:29ab,HTTP/3,8,False,True,error,0,True,cloudflare,,,,,,,
aurora-dls-test.cmtelecom.com,Aurora - CM.com,200,2696,aurora-dls-test.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,aurora-dls-test.cmtelecom.com,cloudflare,443,https://aurora-dls-test.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,38,False,True,other,0,True,cloudflare,,,849619871,,,,
aurora-dls.cmtelecom.com,Aurora DLS - CM.com,200,2539,aurora-dls.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,aurora-dls.cmtelecom.com,cloudflare,443,https://aurora-dls.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,31,False,True,other,0,True,cloudflare,,,849619871,,,,
aurora.cmtelecom.com,Aurora,200,416,aurora.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,aurora.cmtelecom.com,cloudflare,443,https://aurora.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,14,False,True,error,0,True,cloudflare,url=https://aurora-dls.cmtelecom.com/,,,,,,
auth.botsupport.cm.com,Swagger UI,200,4687,auth.botsupport.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-08T19:37:32Z,2025-04-08T20:26:43Z,CN=auth.botsupport.cm.com,auth.botsupport.cm.com,auth.botsupport.cm.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,7b3444e8269afd8bb1e2a662587197c1,6db7dcbf2f41e700e45a53ac2f68cd45bdf781373d85410893ff8f02020c2c57,ctls,auth.botsupport.cm.com,google,443,https://auth.botsupport.cm.com,https,text/html,GET,216.58.206.51,/,/./favicon-32x32.png,2a00:1450:4001:81c::2013,,118,False,True,other,0,,Google Frontend,,,,,https://auth.botsupport.cm.com/docs/index.html,,
auth.cm.com,,404,,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://auth.cm.com,https,,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,1,False,True,other,0,True,cloudflare,,,-705028856,,,,
authadminalt.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://authadminalt.botsupport.cm.com,http,text/html,GET,142.250.185.211,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
authbucketteam.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://authbucketteam.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:810::2013,,12,False,True,error,0,,ghs,,,,,,,
authorization.ecr.cm.com,,404,112,authorization.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T17:36:20Z,2025-05-11T18:36:14Z,CN=authorization.ecr.cm.com,authorization.ecr.cm.com,authorization.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,df31b5dc831e17acde475494300ea7b8,16ca60cc38327665d12632d3c3873ef3ca10b46baa211cae17bd5faeeea08eec,ctls,authorization.ecr.cm.com,cloudflare,443,https://authorization.ecr.cm.com,https,application/json,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,1,False,True,nonerror,0,,cloudflare,,,,,,,
autoops-ostcon2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://autoops-ostcon2.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
backend.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://backend.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:80f::2013,,12,False,True,error,0,,ghs,,,,,,,
backoffice.pay.cm.com,,200,371,backoffice.pay.cm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-09-02T00:00:00Z,2025-09-07T23:59:59Z,CN=*.pay.cm.com,*.pay.cm.com,pay.cm.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,343c87fe181e486334332cdf2d8d9ff2,3f902983746ef841e17a25506aef656b76961da5db11c9a75be7e6e79b5d599c,ctls,backoffice.pay.cm.com,,443,https://backoffice.pay.cm.com,https,text/html,GET,85.119.54.5,/,/favicon.ico,85.119.54.5,Nginx,13,False,,error,0,True,nginx,url=http://www.docdatapayments.com/,,1123840467,,,,
backoffice.sandbox.pay.cm.com,,200,1309,backoffice.sandbox.pay.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-23T17:59:36Z,2025-04-23T18:59:33Z,CN=cm.com,cm.com,*.sandbox.pay.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,3892fda18688062b8a9f95a613732dfb,7b4d0e7c5d843332348aa94dbda1ddb4a3bc1b0845631bba78fde7ae7ccfa728,ctls,backoffice.sandbox.pay.cm.com,cloudflare,443,https://backoffice.sandbox.pay.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,13,False,True,error,0,True,cloudflare,url=http://www.docdatapayments.com/,,1123840467,,,,
backup-apiconfig-share.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://backup-apiconfig-share.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
baiduspider-123-125-71-90.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://baiduspider-123-125-71-90.botsupport.cm.com,http,text/html,GET,172.217.16.147,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
baiduspiderad-220-181-32-20.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://baiduspiderad-220-181-32-20.botsupport.cm.com,http,text/html,GET,142.250.186.179,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
balance.acceptance.ecr.cm.com,Balance,200,72818,balance.acceptance.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T03:27:04Z,2025-05-12T04:27:02Z,CN=balance.acceptance.ecr.cm.com,balance.acceptance.ecr.cm.com,balance.acceptance.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,939907aaebe0c1719a1eb9232a331232,2dd9dddc669d10d677417bfb50f2d1a0880ad7ac89cb025a9df80cdb635363af,ctls,balance.acceptance.ecr.cm.com,cloudflare,443,https://balance.acceptance.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,30,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
balance.ecr.cm.com,Balance,200,72818,balance.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T06:59:56Z,2025-05-12T07:59:55Z,CN=balance.ecr.cm.com,balance.ecr.cm.com,balance.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,b399c9ce2bf1bca83bdfde75fb3395cc,b76b622645a09073d804154930e24a60d5eb2509ca46de2437e372e44a93109f,ctls,balance.ecr.cm.com,cloudflare,443,https://balance.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,30,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
banma-web.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://banma-web.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
bellefield.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://bellefield.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
bellingham.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://bellingham.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
beta-nprogram.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://beta-nprogram.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
beta.pages.cm.com,,200,61164,beta.pages.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-23T17:59:14Z,2025-04-23T18:59:10Z,CN=cm.com,cm.com,*.pages.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,e59bc8e2885da120e82f21961bce51c0,7c2b0afcb3d5d8ac0a05ab202a1e37d944299a440f155426834317bd1a87038a,ctls,beta.pages.cm.com,cloudflare,443,https://beta.pages.cm.com,https,text/html,GET,104.17.240.169,/,/cm/favicon-32x32.png,2606:4700::6811:f0a9,HTTP/3,93,False,True,nonerror,0,True,cloudflare,,,849619871,,,,
betav2-webpostmandatabase-officebackups-domain.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://betav2-webpostmandatabase-officebackups-domain.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:831::2013,,12,False,True,error,0,,ghs,,,,,,,
bg-mg1.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://bg-mg1.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:80b::2013,,12,False,True,error,0,,ghs,,,,,,,
bics.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://bics.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:808::2013,,12,False,True,error,0,,ghs,,,,,,,
bid47vi.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://bid47vi.botsupport.cm.com,http,text/html,GET,142.250.186.83,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
bldv1da2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://bldv1da2.botsupport.cm.com,http,text/html,GET,142.250.185.115,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
bmwgateway.cmtelecom.com,,403,94,bmwgateway.cmtelecom.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-10-30T00:00:00Z,2025-10-29T23:59:59Z,CN=bmwgateway.cmtelecom.com,bmwgateway.cmtelecom.com,www.bmwgateway.cmtelecom.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,8ca0165234718f252a2201b140b362f9,9ee49be103583eaf5e708a5fffe37e5c56235dd2e622caf8526736b511fed760,ctls,bmwgateway.cmtelecom.com,,443,https://bmwgateway.cmtelecom.com,https,text/html,GET,188.94.185.24,/,/favicon.ico,188.94.185.24,,5,False,,error,0,,,,,,,,,
