input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,final_url,location,csp_domains_,tls_mismatched
mr-1065.staging-app.geckoterminal.com,410 Gone,410,136,mr-1065.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1065.staging-app.geckoterminal.com,,443,https://mr-1065.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1067.staging-app.geckoterminal.com,410 Gone,410,136,mr-1067.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1067.staging-app.geckoterminal.com,,443,https://mr-1067.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-107.staging.geckoterminal.com,,404,67,mr-107.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-107.staging.geckoterminal.com,cloudflare,443,https://mr-107.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::ac43:1694,Vercel,4,False,True,,,,,
mr-1071.staging-app.geckoterminal.com,410 Gone,410,136,mr-1071.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1071.staging-app.geckoterminal.com,,443,https://mr-1071.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1074.staging-app.geckoterminal.com,410 Gone,410,136,mr-1074.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1074.staging-app.geckoterminal.com,,443,https://mr-1074.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1077.staging-app.geckoterminal.com,410 Gone,410,136,mr-1077.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1077.staging-app.geckoterminal.com,,443,https://mr-1077.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1078.staging-app.geckoterminal.com,410 Gone,410,136,mr-1078.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1078.staging-app.geckoterminal.com,,443,https://mr-1078.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1081.staging-app.geckoterminal.com,410 Gone,410,136,mr-1081.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1081.staging-app.geckoterminal.com,,443,https://mr-1081.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1089.staging-app.geckoterminal.com,410 Gone,410,136,mr-1089.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1089.staging-app.geckoterminal.com,,443,https://mr-1089.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-109.staging.geckoterminal.com,,404,67,mr-109.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-109.staging.geckoterminal.com,cloudflare,443,https://mr-109.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::6816:3799,Vercel,4,False,True,,,,,
mr-1094.staging-app.geckoterminal.com,410 Gone,410,136,mr-1094.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1094.staging-app.geckoterminal.com,,443,https://mr-1094.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1099.staging-app.geckoterminal.com,410 Gone,410,136,mr-1099.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1099.staging-app.geckoterminal.com,,443,https://mr-1099.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1100.staging-app.geckoterminal.com,410 Gone,410,136,mr-1100.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1100.staging-app.geckoterminal.com,,443,https://mr-1100.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1108.staging-app.geckoterminal.com,410 Gone,410,136,mr-1108.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1108.staging-app.geckoterminal.com,,443,https://mr-1108.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1109.staging-app.geckoterminal.com,410 Gone,410,136,mr-1109.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1109.staging-app.geckoterminal.com,,443,https://mr-1109.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-111.staging.geckoterminal.com,,404,67,mr-111.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-111.staging.geckoterminal.com,cloudflare,443,https://mr-111.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::ac43:1694,Vercel,4,False,True,,,,,
mr-1110.staging-app.geckoterminal.com,410 Gone,410,136,mr-1110.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1110.staging-app.geckoterminal.com,,443,https://mr-1110.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1113.staging-app.geckoterminal.com,410 Gone,410,136,mr-1113.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1113.staging-app.geckoterminal.com,,443,https://mr-1113.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1114.staging-app.geckoterminal.com,410 Gone,410,136,mr-1114.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1114.staging-app.geckoterminal.com,,443,https://mr-1114.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-112.staging.geckoterminal.com,,404,67,mr-112.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-112.staging.geckoterminal.com,cloudflare,443,https://mr-112.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,104.22.55.153,/,1307429962,2606:4700:10::ac43:1694,Vercel,4,False,True,,,,,
mr-1120.staging-app.geckoterminal.com,410 Gone,410,136,mr-1120.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1120.staging-app.geckoterminal.com,,443,https://mr-1120.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1121.staging-app.geckoterminal.com,410 Gone,410,136,mr-1121.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1121.staging-app.geckoterminal.com,,443,https://mr-1121.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1122.staging-app.geckoterminal.com,410 Gone,410,136,mr-1122.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1122.staging-app.geckoterminal.com,,443,https://mr-1122.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1127.staging-app.geckoterminal.com,410 Gone,410,136,mr-1127.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1127.staging-app.geckoterminal.com,,443,https://mr-1127.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1132.staging-app.geckoterminal.com,410 Gone,410,136,mr-1132.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1132.staging-app.geckoterminal.com,,443,https://mr-1132.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-114.staging.geckoterminal.com,,404,67,mr-114.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-114.staging.geckoterminal.com,cloudflare,443,https://mr-114.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::6816:3699,Vercel,4,False,True,,,,,
mr-1145.staging-app.geckoterminal.com,410 Gone,410,136,mr-1145.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1145.staging-app.geckoterminal.com,,443,https://mr-1145.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-115.staging.geckoterminal.com,,404,67,mr-115.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-115.staging.geckoterminal.com,cloudflare,443,https://mr-115.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::6816:3799,Vercel,4,False,True,,,,,
mr-1154.staging-app.geckoterminal.com,410 Gone,410,136,mr-1154.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1154.staging-app.geckoterminal.com,,443,https://mr-1154.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1155.staging-app.geckoterminal.com,410 Gone,410,136,mr-1155.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1155.staging-app.geckoterminal.com,,443,https://mr-1155.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1157.staging-app.geckoterminal.com,410 Gone,410,136,mr-1157.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1157.staging-app.geckoterminal.com,,443,https://mr-1157.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1162.staging-app.geckoterminal.com,410 Gone,410,136,mr-1162.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1162.staging-app.geckoterminal.com,,443,https://mr-1162.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1163.staging-app.geckoterminal.com,410 Gone,410,136,mr-1163.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1163.staging-app.geckoterminal.com,,443,https://mr-1163.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1169.staging-app.geckoterminal.com,410 Gone,410,136,mr-1169.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1169.staging-app.geckoterminal.com,,443,https://mr-1169.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-117.staging.geckoterminal.com,,404,67,mr-117.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-117.staging.geckoterminal.com,cloudflare,443,https://mr-117.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,104.22.54.153,/,1307429962,2606:4700:10::6816:3699,Vercel,4,False,True,,,,,
