input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,tls_expired,final_url,csp_domains_,tls_self_signed
abb2.my.salesforce.com,Login | Salesforce,200,9681,abb2.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-24T00:00:00Z,2023-06-22T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d6e3085cdc5c61d53d79a7d7de489c16,d0c559470c5e325e64fedebe96bb589f7ce7995f55e2d32fa40d4eaf7c13692e,True,ctls,abb2.my.salesforce.com,,443,https://abb2.my.salesforce.com:443,https,sfdcedge,text/html,GET,85.222.140.11,/,1433417005,85.222.140.13,HSTS,24,False,,,"salesforce.com, inc.",,,,
abba-galya.ya.ru,404,404,11849,abba-galya.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abba-galya.ya.ru,,443,https://abba-galya.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1878021548,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,avatars.mds.yandex.net,
abba-oleg.ya.ru,404,404,12169,abba-oleg.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abba-oleg.ya.ru,,443,https://abba-oleg.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1613360616,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,adstat.yandex.ru,
abba-sheff-19-66.ya.ru,404,404,12245,abba-sheff-19-66.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abba-sheff-19-66.ya.ru,,443,https://abba-sheff-19-66.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-1076107184,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://favicon.yandex.net,
abbacum.ya.ru,404,404,12101,abbacum.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbacum.ya.ru,,443,https://abbacum.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-1363176768,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://mc.yandex.md,
abbadabatastilicious-.urbanup.com,Urban Dictionary: abbadabatastilicious,200,94654,www.urbandictionary.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-29T06:39:50Z,2023-06-27T07:32:43Z,CN=urbandictionary.com,urbandictionary.com,www.urbandictionary.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,0fdba76917b7267d80f5080fbbc05618,6bd9677589969fdb0cc7fdbf1a2b8a5bb80c4b4382e487fbeefb65f224497e72,,ctls,www.urbandictionary.com,google,80,http://abbadabatastilicious-.urbanup.com:80,http,Google Frontend,text/html,GET,35.245.144.113,/,412093586,35.245.144.113,HTTP/3,249,False,True,,,,https://www.urbandictionary.com/define.php?term=abbadabatastilicious&defid=2989148,,
abbadona-s.ya.ru,404,404,11636,abbadona-s.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbadona-s.ya.ru,,443,https://abbadona-s.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-462032920,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://adstat.yandex.ru,
abbadonich.ya.ru,404,404,12470,abbadonich.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbadonich.ya.ru,,443,https://abbadonich.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-1710076831,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.ru,
abbadox.atlassian.net,Log in with Atlassian account,200,6778,id.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,2023-06-10T23:59:59Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,atlassian.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,3edf964b3c1544df6bc04b41c5d25da5,e235541fefa6308aeb87159dd7969b5fc42d9794aea6dbcd35a83d242a5ddd53,True,ctls,id.atlassian.com,,443,https://abbadox.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,/,-1780391391,185.166.143.36,HSTS,1,False,,,Atlassian Pty Ltd,,https://id.atlassian.com/login?continue=https%3A%2F%2Fid.atlassian.com%2Fjoin%2Fuser-access%3Fresource%3Dari%253Acloud%253Aconfluence%253A%253Asite%252F6cb8f43a-f07d-450e-b221-124c6482802a%26continue%3Dhttps%253A%252F%252Fabbadox.atlassian.net%252Fwiki%252F&application=confluence,https://web-security-reports.services.atlassian.com/csp-report/sign-in-service,
abbae63.test.sqills.com,404 Not Found,404,146,abbae63.test.sqills.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-12T00:00:00Z,2024-02-05T23:59:59Z,CN=*.test.sqills.com,*.test.sqills.com,test.sqills.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3375b0465f4cf1bfe0b54b5284458140,91b9df573b798d8fb5cd9cb23bcda79f7145fd841a62f430e6af0429c73804dd,True,ctls,abbae63.test.sqills.com,,443,https://abbae63.test.sqills.com:443,https,nginx,text/html,GET,84.241.158.137,/,1494302000,84.241.158.137,Nginx,8,False,,,,,,,
abbaefff.ya.ru,404,404,12468,abbaefff.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbaefff.ya.ru,,443,https://abbaefff.ya.ru:443,https,,text/html,GET,213.180.204.242,/,415972460,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.com,
abbagroup.ya.ru,404,404,12436,abbagroup.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbagroup.ya.ru,,443,https://abbagroup.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1856719737,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.md,
abbannn.ya.ru,404,404,12467,abbannn.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbannn.ya.ru,,443,https://abbannn.ya.ru:443,https,,text/html,GET,213.180.204.242,/,288399390,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://csp.yandex.net/csp?project=morda&from=morda.error404.ru&showid=1684233292265090-11295717550779809987-production-balancer-any-yp-sas-34-BAL&h=stable-portal-any-2.sas.yp-c.yandex.net&yandexuid=8205846481684233292&version=2023-05-02-31,
abbarusl.ya.ru,404,404,11881,abbarusl.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbarusl.ya.ru,,443,https://abbarusl.ya.ru:443,https,,text/html,GET,213.180.204.242,/,997296785,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.md,
abbas-abbasov.ya.ru,404,404,12243,abbas-abbasov.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbas-abbasov.ya.ru,,443,https://abbas-abbasov.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1383009508,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://*.mc.yandex.ru,
abbas-skudra.ya.ru,404,404,11885,abbas-skudra.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbas-skudra.ya.ru,,443,https://abbas-skudra.ya.ru:443,https,,text/html,GET,213.180.204.242,/,2029599480,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://csp.yandex.net/csp?project=morda&from=morda.error404.ru&showid=1684233292301893-106422706650444342-production-balancer-any-yp-sas-151-BAL&h=stable-portal-any-4.vla.yp-c.yandex.net&yandexuid=6912361201684233292&version=2023-05-02-31,
abbas.abbasov.ya.ru,404,404,11904,abbas.abbasov.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-12T13:33:52Z,2023-10-08T20:59:59Z,"CN=*.yandex.com.ru, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.yandex.com.ru,yandex.com.ru,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0f18c39f6da1491a9b047b5ee0dc844a,d17346af0c3a1308fd33a2354119d04754db1be81848f75bd8853fbd75309726,True,ctls,abbas.abbasov.ya.ru,,443,https://abbas.abbasov.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-1398085272,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.com,
abbasoff-samir2010.ya.ru,404,404,11710,abbasoff-samir2010.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbasoff-samir2010.ya.ru,,443,https://abbasoff-samir2010.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-261262074,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://yabs.yandex.ru,
abbasov-asif.ya.ru,404,404,12241,abbasov-asif.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbasov-asif.ya.ru,,443,https://abbasov-asif.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1535236891,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://avatars.mds.yandex.net,
abbasovalex.ya.ru,404,404,11884,abbasovalex.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbasovalex.ya.ru,,443,https://abbasovalex.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-847842982,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://csp.yandex.net/csp?project=morda&from=morda.error404.ru&showid=1684233292382767-9351609272575989966-production-balancer-any-yp-sas-45-BAL&h=stable-portal-any-8.vla.yp-c.yandex.net&yandexuid=3009512431684233292&version=2023-05-02-31,
abbat08011981.ya.ru,404,404,12206,abbat08011981.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbat08011981.ya.ru,,443,https://abbat08011981.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-861860655,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,yastatic.net,
abbatderble.ya.ru,404,404,11973,abbatderble.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbatderble.ya.ru,,443,https://abbatderble.ya.ru:443,https,,text/html,GET,213.180.204.242,/,451580822,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://adstat.yandex.ru,
abbatist.ya.ru,404,404,11881,abbatist.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbatist.ya.ru,,443,https://abbatist.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-1105892265,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.admetrica.ru,
abbatrusso.ya.ru,404,404,12468,abbatrusso.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbatrusso.ya.ru,,443,https://abbatrusso.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1564328982,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.md,
abbattka.ya.ru,404,404,11571,abbattka.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbattka.ya.ru,,443,https://abbattka.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1636125486,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://yandex.ru,
abbdska.ya.ru,404,404,11890,abbdska.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbdska.ya.ru,,443,https://abbdska.ya.ru:443,https,,text/html,GET,213.180.204.242,/,526970075,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,https://avatars.mds.yandex.net,
abbefromru.ya.ru,404,404,11849,abbefromru.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbefromru.ya.ru,,443,https://abbefromru.ya.ru:443,https,,text/html,GET,213.180.204.242,/,1882579881,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.md,
abbeville.wpengine.com,Abbeville Estate – The Common,200,97262,abbeville.co.nz,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-30T03:25:31Z,2023-06-28T03:25:30Z,CN=abbeville.co.nz,abbeville.co.nz,abbeville.co.nz,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,bc9001a52be92638cd33d3bf9729578f,ad1b3fe29f24972e9da81a686b96e3f3d4572a7fe4569f086a68af387c982de5,,ctls,abbeville.co.nz,google,80,http://abbeville.wpengine.com:80,http,nginx,text/html,GET,35.201.152.66,/,-1840324437,35.201.152.66,WordPress,648,False,True,,,,https://abbeville.co.nz/,,
abbey-bominable.ya.ru,404,404,11908,abbey-bominable.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,abbey-bominable.ya.ru,,443,https://abbey-bominable.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-742108072,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,yandex.ru,
abbey1.wpengine.com,Authentic Texas-style BBQ in San Diego | AbbeysTexasBBQ.com | Delicious Texas BBQ,200,117314,www.abbeystexasbbq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-07T13:28:08Z,2023-08-05T13:28:07Z,CN=www.abbeystexasbbq.com,www.abbeystexasbbq.com,www.abbeystexasbbq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5606e341ffe328174401d27febe767d0,25dc451cd32b05acdb7c5fd0677369de5445dbe8fe76cf811c2fbef9f0759bcc,,ctls,www.abbeystexasbbq.com,google,443,https://abbey1.wpengine.com:443,https,cloudflare,text/html,GET,34.67.8.34,/,-1840324437,34.67.8.34,WordPress,1531,False,True,,,,https://www.abbeystexasbbq.com/,,
