new,host,a,cname,soa,ns,status_code,cdn,cdn-name,aaaa,mx,txt
,lyncdiscover.jetblue.com,52.112.192.14,webdir.online.lync.com,"admin.nsatc.net, dns.level3.net","eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",NOERROR,,,2603:1027:0:48::21,,
,mail6.jetblue.com,64.50.124.30,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,mailtest.jetblue.com,64.50.124.37,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,manager.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,managetrips.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,mbp.jetblue.com,"151.101.2.245, 151.101.66.245, 151.101.130.245, 151.101.194.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,mediaroom.jetblue.com,"162.159.130.11, 162.159.129.11","jetblue2022news-farm.q4web.com, webfarm-31002.q4web.com, webfarm-300.q4web.com, cloudflare.cdn.web.prd.q4inc.com, cloudflare.cdn.web.prd.q4inc.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,"2606:4700:7::a29f:820b, 2606:4700:7::a29f:810b",,
,message.it.jetblue.com,1.1.1.1,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,,,,,
,messaging-forms-demo.jetblue.com,"104.18.210.38, 104.18.211.38","ssl.asapp.com, ssl.asapp.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,,,
,messaging-forms-preprod.jetblue.com,"104.18.210.38, 104.18.211.38","ssl.asapp.com, ssl.asapp.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,,,
,messaging-forms.jetblue.com,"104.18.211.38, 104.18.210.38","ssl.asapp.com, ssl.asapp.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,,,
,metrics.jetblue.com,"63.140.62.135, 63.140.62.160, 63.140.62.164",jetblue.112.2o7.net,"ns201.adobe.net, dnsadmin.omniture.com",,NOERROR,,,,,
,mi.jetblue.com,"52.85.247.107, 52.85.247.4, 52.85.247.40, 52.85.247.82",dweban1rqmfef.cloudfront.net,"ns-1525.awsdns-62.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,
,mobile.jetblue.com,146.75.118.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,mobile.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com","ns-1011.awsdns-62.net, ns-1219.awsdns-24.org, ns-1846.awsdns-38.co.uk, ns-59.awsdns-07.com",NOERROR,,,,,
,mobile2.jetblue.com,146.75.118.245,jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net","dns1.p08.nsone.net, dns2.p08.nsone.net, dns3.p08.nsone.net, dns4.p08.nsone.net, ns01.jetbluedns.com, ns02.jetbluedns.com, ns03.jetbluedns.com, ns04.jetbluedns.com",NOERROR,True,fastly,,jetblue-com.mail.protection.outlook.com,"MS=ms35944686, MS=ms84486056, tTbZKk8zyixpOCJBxyO6gyOOACVRUtCEL15besVWCh141KuTovHQvFzK7KLtnSFNgWC+4enLf2nTLvbz+Cxdmg==, v=spf1 exists:%{i}._i.%{d}._d.espf.agari.com include:%{d}.e3.spf-protect.agari.com include:servers.mcsv.net include:spf6.jetblue.com -all, citrix.mobile.ads.otp=eyang3kuc710xt2wko40r2vg, google-site-verification=LfAOCCN1Wh-UYSUX53wX1IC8IOMDByBzM8NIfF7fAHY, google-site-verification=U3lFyYXI7z7IDqB3yCwDXHvUTbBFZhZ3w74J1R-mCj8, google-site-verification=CTdix66ACoJS5PO2j6x388VRcEqdB-ZV1rbWKSKp0ZE, _globalsign-domain-verification=VPemhDee0EKRXi0IPzeSUrn849jHevrjIaTeDYOTZ4, apple-domain-verification=wccSN5Ce5ro3FLEv, atlassian-domain-verification=iup5C4bb2YQC58WxIgfs9WC2YvCppYaOO4OAVI9q9rjCXn8YiHoVYEeNckYz0GU1, airtable-verification=fe12edb25a33c12cfe81050dd8473dac"
,mobilecheckin.jetblue.com,,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,mobileqa.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com","ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",NOERROR,True,fastly,,,
,movil.jetblue.com,151.101.38.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,mssql.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,my.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,myflights.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,navtechpbs.jetblue.com,"192.234.227.27, 192.16.16.5, 192.16.16.6, 198.7.29.5, 198.7.29.6",jetblue.navtechpbs.com,"ns1.navtechpbs.com, noc.edgecast.com","ns4.navtechpbs.com, ns3.navtechpbs.com, ns1.navtechpbs.com, ns2.navtechpbs.com",NOERROR,,,"2606:2800:3::5, 2606:2800:3::6, 2606:2800:c::5, 2606:2800:c::6",,
,news.jetblue.com,"162.159.130.11, 162.159.129.11","jetblue2022news-farm.q4web.com, webfarm-31002.q4web.com, webfarm-300.q4web.com, cloudflare.cdn.web.prd.q4inc.com, cloudflare.cdn.web.prd.q4inc.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,"2606:4700:7::a29f:820b, 2606:4700:7::a29f:810b",,
,ns01.jetblue.com,64.25.24.159,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,ns02.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,o1.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,oculus-devops.it.jetblue.com,35.237.110.194,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,oe-qa.travelproducts.jetblue.com,108.177.14.121,ghs.googlehosted.com,"ns1.google.com, dns-admin.google.com",,NOERROR,,,2a00:1450:4010:c0b::79,,
,omnistats.jetblue.com,"63.140.36.14, 63.140.36.101, 63.140.36.104, 63.140.36.112, 63.140.36.117, 63.140.36.121, 63.140.36.139, 63.140.36.119, 63.140.36.197, 63.140.36.138",jetblue.com.d1.sc.omtrdc.net,"ns201.adobe.net, hostmaster.adobe.com",,NOERROR,,,,,
,omp.email.jetblue.com,"199.7.206.42, 207.135.2.44, 207.135.2.45, 199.7.204.138",,"ns1.responsys.net, hostmaster.responsys.com",,NOERROR,True,oracle,,,
,omptrans.email.jetblue.com,,,"ns1.responsys.net, hostmaster.responsys.com",,NOERROR,True,oracle,,,
,origin-www.jetblue.com,64.25.21.216,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,oschotspot01.jetblue.com,1.1.1.1,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,oschotspot02.jetblue.com,1.1.1.1,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,owa.jetblue.com,64.25.24.124,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,p102-smtp.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,paisly.jetblue.com,"172.64.151.139, 104.18.36.117, 108.162.193.121, 172.64.33.121, 173.245.59.121, 108.162.192.247, 172.64.32.247, 173.245.58.247",,"connie.ns.cloudflare.com, dns.cloudflare.com","jack.ns.cloudflare.com, connie.ns.cloudflare.com",NOERROR,True,cloudflare,"2606:4700:4400::6812:2475, 2606:4700:4400::ac40:978b, 2606:4700:58::adf5:3b79, 2803:f800:50::6ca2:c179, 2a06:98c1:50::ac40:2179, 2606:4700:50::adf5:3af7, 2803:f800:50::6ca2:c0f7, 2a06:98c1:50::ac40:20f7",,
,pay.jetblue.com,146.75.38.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,pay.prd.cua.ctr.jetblue.com,64.25.24.28,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,pay.prd.egw.ctr.jetblue.com,64.25.28.28,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,pay.qa.egw.ctr.jetblue.com,64.25.28.33,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,payment.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com","ns-1011.awsdns-62.net, ns-1219.awsdns-24.org, ns-1846.awsdns-38.co.uk, ns-59.awsdns-07.com",NOERROR,,,,,
,photos.jetblue.com,"54.161.156.117, 34.197.120.19",domain-forwarding.photorank.me,"ns-1551.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,playbook.it.jetblue.com,35.237.110.194,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,points.jetblue.com,"151.101.194.245, 151.101.2.245, 151.101.66.245, 151.101.130.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,prd-cua-orgeng.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,pre.cruises.jetblue.com,63.137.180.132,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,prod.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com","ns-1011.awsdns-62.net, ns-1219.awsdns-24.org, ns-1846.awsdns-38.co.uk, ns-59.awsdns-07.com",NOERROR,,,,,
,prod.travelproducts.jetblue.com,34.96.95.24,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,product.it.jetblue.com,1.1.1.1,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,,,,,
,profsvc.prd.cua.ctr.jetblue.com,64.25.24.57,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,prometheus-blue.it.jetblue.com,34.138.223.137,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-bluecms.it.jetblue.com,34.75.163.217,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-green.it.jetblue.com,34.139.119.140,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-greencms.it.jetblue.com,35.243.142.138,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-greencmsstg.it.jetblue.com,35.227.22.83,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-greendotcomstg.it.jetblue.com,34.75.114.196,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-int.it.jetblue.com,34.75.140.226,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-prd.it.jetblue.com,35.231.231.239,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-qa.it.jetblue.com,34.73.212.204,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus-stg.it.jetblue.com,35.231.188.249,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus.it.jetblue.com,35.231.231.239,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,prometheus.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,public.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,raw.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,rcv.jetblue.com,64.25.28.108,rcvprde.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,rcvprdc.jetblue.com,64.25.24.108,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,rcvprde.jetblue.com,64.25.28.108,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,rcvqa2.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,reimbursements.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,"mxa.mailgun.org, mxb.mailgun.org",v=spf1 include:mailgun.org ~all
,rendertron.jetblue.com,146.75.38.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,reports.jetblue.com,64.25.28.30,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,reportsinternal.jetblue.com,64.25.24.46,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,restqa.jetblue.com,"151.101.2.245, 151.101.66.245, 151.101.130.245, 151.101.194.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,rge-0-1-7.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com","ns-1011.awsdns-62.net, ns-1219.awsdns-24.org, ns-1846.awsdns-38.co.uk, ns-59.awsdns-07.com",NOERROR,,,,,
,rss.jetblue.com,129.41.69.98,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,s3.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,sclae.jetblue.com,"70.105.77.155, 70.105.77.152",,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,sclfewebext.jetblue.com,70.105.77.150,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,sclwacext.jetblue.com,70.105.77.151,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,sclwc.jetblue.com,"70.105.77.153, 70.105.77.156",,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,sdk.travelproducts.jetblue.com,34.96.108.146,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,server.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,service.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,servicedesk.jetblue.com,149.96.29.160,jetblue.service-now.com,"edns140.ultradns.com, root.service-now.com",,NOERROR,,,,,
,shop.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com","ns-1011.awsdns-62.net, ns-1219.awsdns-24.org, ns-1846.awsdns-38.co.uk, ns-59.awsdns-07.com",NOERROR,,,,,
,shopify.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,shoptrue.jetblue.com,"104.18.29.31, 104.18.28.31","shoptrue.points.com, shoptrue.points.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,True,cloudflare,"2606:4700::6812:1d1f, 2606:4700::6812:1c1f",,
,signup.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com","ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",NOERROR,True,fastly,,,
,sip.jetblue.com,52.112.66.139,sipdir.online.lync.com,"admin.nsatc.net, dns.level3.net",,NOERROR,,,2603:1037::b,,
,sites-ibp.jetblue.com,64.25.24.123,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,sites.jetblue.com,64.25.24.123,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,smarthome-qualification-dra.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,smartsuitecloud-prod.jetblue.com,13.77.206.106,"smartsuitecloud-prod.jetblue.com.trafficmanager.net, se2-wcu-pa-elb-noappgw.westcentralus.cloudapp.azure.com","ns1-03.azure-dns.com, msnhst.microsoft.com",,NOERROR,True,azure,,,
,smartsuitecloud-qa.jetblue.com,,"smartsuitecloud-qa.jetblue.com.trafficmanager.net, sse-wcu-pa-dev-elb-uat.westcentralus.cloudapp.azure.com","ns1-03.azure-dns.com, msnhst.microsoft.com",,NOERROR,,,,,
,smartsuitecloud-stg.jetblue.com,52.161.18.233,"smartsuitecloud-stg.jetblue.com.trafficmanager.net, de2-wcu-pa-dev-elb-noappgw.westcentralus.cloudapp.azure.com","ns1-03.azure-dns.com, msnhst.microsoft.com",,NOERROR,True,azure,,,
,smartsuiteprod.jetblue.com,64.25.24.60,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,smetrics.jetblue.com,"63.140.62.135, 63.140.62.160, 63.140.62.164",jetblue.102.112.2o7.net,"ns201.adobe.net, dnsadmin.omniture.com",,NOERROR,,,,,
,somnistats.jetblue.com,"63.140.62.135, 63.140.62.160, 63.140.62.164",jetblue.com.ssl.d1.sc.omtrdc.net,"ns201.adobe.net, hostmaster.adobe.com",,NOERROR,,,,,
,sonarqube-devops.it.jetblue.com,35.237.177.117,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,sonarqube.it.jetblue.com,35.237.110.194,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,spf6.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,v=spf1 ip4:38.133.153.128/26 include:mailsg.sportssystems.com -all
,stats.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com","ns-1011.awsdns-62.net, ns-1219.awsdns-24.org, ns-1846.awsdns-38.co.uk, ns-59.awsdns-07.com",NOERROR,,,,,
,stg-cua-orgeng.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,stg-egw-orgeng.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,stgtf-jbdesktop.jetblue.com,64.25.24.96,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,stgxenmobile.jetblue.com,64.25.24.100,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,storage.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,sweepstakes.jetblue.com,209.10.110.8,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,tdprest.qa.egw.ctr.jetblue.com,64.25.28.49,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,tdprestpay.jetblue.com,146.75.54.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,tdprestpay.prd.cua.ctr.jetblue.com,64.25.24.48,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,tdprestpay.qa.egw.ctr.jetblue.com,64.25.28.46,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,testpbs.jetblue.com,,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,testpbs2.jetblue.com,192.234.227.26,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,testsd.jetblue.com,149.96.45.160,jbsandbox.service-now.com,"edns140.ultradns.com, root.service-now.com",,NOERROR,,,,,
,tf-jbdesktop.gslb.jetblue.com,64.25.24.71,,"gslbns3.jetblue.com, jetblue",,NOERROR,,,,,
,tf-jbdesktop.jetblue.com,64.25.24.71,tf-jbdesktop.gslb.jetblue.com,"gslbns3.jetblue.com, jetblue",,NOERROR,,,,,
,tibco.jetblue.com,13.90.22.43,az-f5-ext-nprd.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,True,azure,,,
,tnl.jetblue.com,64.25.24.127,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,tor172-215-pda.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,travelbank.cert.jetblue.com,"151.193.109.132, 151.193.105.132",,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,travelbank.jetblue.com,"151.193.0.195, 151.193.4.195",,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,travelproducts.jetblue.com,"216.239.36.21, 216.239.38.21, 216.239.34.21, 216.239.32.21",,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com","ns-cloud-a4.googledomains.com, ns-cloud-a1.googledomains.com, ns-cloud-a3.googledomains.com, ns-cloud-a2.googledomains.com",NOERROR,,,"2001:4860:4802:38::15, 2001:4860:4802:32::15, 2001:4860:4802:36::15, 2001:4860:4802:34::15",,"google-site-verification=zR3MvWztDTNo3EHVTNo5tnoi6eFJSwBeDijYwkXKFII, google-site-verification=meiKiyJ2EUBRBwgZ46Iqrjl4KPLqOKYW3f_DeZL37dM"
,traxaerodata-stg.jetblue.com,64.25.24.37,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,traxaerodata.jetblue.com,64.25.24.36,cuatraxaerodata.jetblue.com,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,trueblueqa.jetblue.com,66.77.200.140,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,truebluetest2.jetblue.com,66.77.200.144,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,uag.jetblue.com,64.25.24.110,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,uniformshop.jetblue.com,65.254.220.235,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,unsubscribe.travelproducts.jetblue.com,34.102.239.91,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,True,google,,,
,us-east-1.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,uspxh011p6.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,vacationsqa.jetblue.com,199.232.38.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,vms.jetblue.com,"151.101.66.245, 151.101.130.245, 151.101.194.245, 151.101.2.245",jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,web.reimbursements.jetblue.com,54.161.127.124,"recipient-web-prd.tigrisservice.com, web-recipientportal-prd-digitalpay.us-east-1.elasticbeanstalk.com","ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,
,webcheckin.jetblue.com,64.25.24.144,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,webcheckinegw.jetblue.com,64.25.28.25,,"dns1.p08.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,
,webservices.jetblue.com,,,,,NOERROR,,,,,
,websvc.jetblue.com,151.101.246.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,www-dev.jetblue.com,151.101.134.245,"www.jetblue.com, jetblue.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,www-dev2.jetblue.com,,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
,www-int2.jetblue.com,146.75.122.245,jetblue.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,
