new,host,a,soa,status_code,ns,cdn,cdn-name,aaaa,cname,caa,mx,txt
[x],e-commerce.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],eagle.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],earth.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],east.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ecdc.docsapitaging.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ecdc.v2taging.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],ecommerce.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],eden.border.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],edi.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],edi.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],education.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ee.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],eg.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],eg.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ejemplo.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],eloans.staging.vivy.com,"3.121.175.76, 18.196.163.78, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],email.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],emergency.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],employees.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],empresa.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],en.sviaging.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],enable.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],eng.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],engine.pr.dev.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],engineer.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],engineering.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],english.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],enterprise.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],er.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],es.pr.dev.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],esd.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],esm.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],espanol.pr.dev.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],et.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],eta.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],eupdwsocs002.logistics.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],europe.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],evan1052hatserver.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],evelynn-cvs.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],events.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],events.vivy.com,18.198.83.182,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ew.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ew543210zyx.cpay.air-france.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],exchange.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],extern.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],external.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],f.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],falcon.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],faqtv-signup.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fax.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fax29-7.pay.repoair-france.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],features.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],feedback.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fi.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],field.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],files.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],filestore.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],filestore.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],filter.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],findus.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],finger.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],firewall.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],firewall.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fk.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fkcust98.accept.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fl.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],flash.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],florida.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fls-merch.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fls.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fm.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fna.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],foro.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],foros.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fortworth.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],forumadvisors.signup.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fred.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],freebsd.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],freebsd0.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],freebsd0.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],freebsd01.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],freebsd02.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],freebsd02.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ftp.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ftpserver.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ftpserver.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fw.chef.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fw.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],fwtraintstodh.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],g.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],galerias.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],galleries-nl.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gallery.pr.chddev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gallery.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gate.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gatekeeper.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gazeta-mobilna.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],gdl-compantimage62-cust28.cust55.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],ge.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],general.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],germany.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gf.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gh.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gi.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gi474admincourses.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gksqjrn.container.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],glendale.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],glendale.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],global.staging.vivy.com,"3.121.175.76, 18.196.163.78, 3.74.193.56","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gmail.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],go.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],go.vivy.com,18.192.69.241,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gold.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],googlefit.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gr.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],group.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gs.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gt.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],gu.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],gu.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],guest.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],h-135-207-4-110.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],h1725.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hackett.host5.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hal.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],halflife.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],han3608.turkey.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hangservarlingshangshangbaijialink.korea.pr.dev.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],harlequin.host.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],healthcarepre.freebsd.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],healthkit.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],healthprovider.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],help.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],help.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],helponline.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],henry.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hermes.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],heythere.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hi.pr.dev.vivy.com,"18.184.229.143, 18.198.139.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hk.pr.dev.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hm.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1123.awsdns-12.org, ns-2006.awsdns-58.co.uk, ns-508.awsdns-63.com, ns-960.awsdns-56.net",,,,,,,
[x],hn.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hobbes.pr.dev.vivy.com,"18.198.139.143, 18.184.229.143, 52.59.116.42","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],hollywood.pr.dev.vivy.com,"18.184.229.143, 52.59.116.42, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],homer.pr.dev.vivy.com,"52.59.116.42, 18.198.139.143, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],honolulu.vivy.com,"52.59.116.42, 18.184.229.143, 18.198.139.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],host-209-112-dev13-air-frantheong1cust95.i43designer.pr.dev.vivy.com,"18.198.139.143, 52.59.116.42, 18.184.229.143","ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],host.pr.dev.vivy.com,,"ns-960.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
