input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,cdn,tls_issuer_org_,tech_,tls_wildcard_certificate,webserver,tls_subject_org_,csp_domains_,final_url,tls_expired
portals.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190699,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,80,http://portals.engelvoelkers.com:80,http,text/html,GET,35.190.46.123,/,-740843223,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
portugal.engelvoelkers.com,Real estate in Portugal – your real estate agent Engel & Völkers,200,103275,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,,443,https://portugal.engelvoelkers.com:443,https,text/html,GET,3.126.202.50,/,-1335621053,3.69.136.55,2247,False,,DigiCert Inc,Google Tag Manager,True,cloudflare,,,https://www.engelvoelkers.com/en-pt/portugal/,
programm.events.engelvoelkers.com,Programm,200,30946,programm.events.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-03T08:04:33Z,2023-10-01T08:04:32Z,CN=programm.events.engelvoelkers.com,programm.events.engelvoelkers.com,programm.events.engelvoelkers.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,82b92abfd261e3fa0842607f607373c7,51f7c91ad8a607c49f6a13f13eefefc20a405f496c654b198069619c5585d6e8,ctls,programm.events.engelvoelkers.com,google,443,https://programm.events.engelvoelkers.com:443,https,text/html,GET,34.65.78.110,/,-1840324437,34.65.78.110,364,False,True,Google Trust Services LLC,,,,,,,
refined.engelvoelkers.com,An iconic brand. Refined.,200,830284,refined.engelvoelkers.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-07-01T11:46:39Z,2023-09-29T11:46:38Z,CN=refined.engelvoelkers.com,refined.engelvoelkers.com,refined.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,c431b7f2bf0029d9c0cf1aaf17cdcbae,b41c092d2d6ba5604c9cc4130d0a3df80f2e9ea535a40c25b0eaa1cff511b343,ctls,refined.engelvoelkers.com,,443,https://refined.engelvoelkers.com:443,https,text/html,GET,3.126.202.50,/,-1335621053,3.69.136.55,6649,False,,Let's Encrypt,YouTube,,,,,,
revenuereport-test.engelvoelkers.com,403,403,134,revenuereport-test.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2023-03-21T00:00:00Z,2024-03-19T23:59:59Z,"CN=wolverine-res-api-s2-tc1-cert.sabre.com, O=Sabre GLBL Inc., L=Southlake, ST=Texas, C=US",wolverine-res-api-s2-tc1-cert.sabre.com,wolverine-res-api-s2-tc1-cert.sabre.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,9c42a74249a7079cb167379271049a24,4357da22d53158f9d3ba7762827bc118c2d202362a39e585914b59c432fa6d31,ctls,revenuereport-test.engelvoelkers.com,google,443,https://revenuereport-test.engelvoelkers.com:443,https,text/html,GET,34.117.35.127,/,1723221432,34.117.35.127,1,False,True,DigiCert Inc,HTTP/3,,,Sabre GLBL Inc.,,,
search-alerts.engelvoelkers.com,HTTP Status 404 – Not Found,404,431,search-alerts.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-31T08:11:57Z,2023-08-29T08:11:56Z,CN=search-alerts.engelvoelkers.com,search-alerts.engelvoelkers.com,search-alerts.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,32dee18fde6292e66d78ba67289bb7bd,50e8bc532a008e2d6da284775760d8f25aa5d9550da33030314481d4cc0e09ae,ctls,search-alerts.engelvoelkers.com,google,443,https://search-alerts.engelvoelkers.com:443,https,text/html,GET,35.186.199.237,/,-230353730,35.186.199.237,1,False,True,Let's Encrypt,HSTS,,,,,,
search-api.engelvoelkers.com,,404,19,search-api.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-12T21:15:53Z,2023-09-10T21:15:52Z,CN=search-api.engelvoelkers.com,search-api.engelvoelkers.com,search-api.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,54d944f29edc6d93bff5a2ce0dd1f2ae,eeae8b8ce2ba765ff66f605a0df4ff8cde4d6b8db7b70f26d3eb819d63611a8e,ctls,search-api.engelvoelkers.com,google,443,https://search-api.engelvoelkers.com:443,https,text/plain,GET,35.186.199.237,/,-138391155,35.186.199.237,2,False,True,Let's Encrypt,,,,,,,
seller-tracking-backend.engelvoelkers.com,,200,,seller-tracking-backend.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-22T01:44:55Z,2023-08-20T01:44:54Z,CN=seller-tracking-backend.engelvoelkers.com,seller-tracking-backend.engelvoelkers.com,seller-tracking-backend.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,381dfac5b333bed3f1a1bb120a1e8a56,b26f345c9317166ba34e8a8e5d31be9b6571032a574d51c94b8074c3a21f179f,ctls,seller-tracking-backend.engelvoelkers.com,google,443,https://seller-tracking-backend.engelvoelkers.com:443,https,,GET,35.186.199.237,/,-138391155,35.186.199.237,1,False,True,Let's Encrypt,HSTS,,,,,,
service.engelvoelkers.com,,200,20250,world.engelvoelkers.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,,2023-05-31T00:05:49Z,2023-08-29T00:05:48Z,CN=world.engelvoelkers.com,world.engelvoelkers.com,world.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,dbe33f83c9190f58a9f07af5e86d745c,11ad75a85d8c7860ac867cc5ca221d84e62bcf3bce9f74e1d7c826e34e1c1ab4,ctls,world.engelvoelkers.com,google,443,https://service.engelvoelkers.com:443,https,text/html,GET,34.149.77.219,/,-1559060803,34.149.77.219,21,False,True,Let's Encrypt,webpack,,Vercel,,,https://world.engelvoelkers.com:443/,
shop-finder-backend.engelvoelkers.com,,404,19,shop-finder-backend.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-14T05:43:08Z,2023-08-12T05:43:07Z,CN=shop-finder-backend.engelvoelkers.com,shop-finder-backend.engelvoelkers.com,shop-finder-backend.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,b80c99571c921fba6d09192968e38a53,1f98adc6fcb0815e4237c2f8cba1fc6c4d2f2907d90eb3df07f7c264ad9e81f8,ctls,shop-finder-backend.engelvoelkers.com,google,443,https://shop-finder-backend.engelvoelkers.com:443,https,text/plain,GET,35.186.199.237,/,-138391155,35.186.199.237,2,False,True,Let's Encrypt,,,,,,,
sonar.engelvoelkers.com,Engel & Völkers SONAR | Startpage,200,18455,sonar.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-06T15:54:25Z,2023-10-04T16:37:52Z,CN=sonar.engelvoelkers.com,sonar.engelvoelkers.com,sonar.engelvoelkers.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,a2846a1fcc26b24de3745988cf2b0ac5,306787e64c4d3d305ba412eada3b444b30b2c989368eae8a7ba9a215abe44825,ctls,sonar.engelvoelkers.com,,443,https://sonar.engelvoelkers.com:443,https,text/html,GET,216.239.34.21,/,909536006,2001:4860:4802:38::15,1,False,,Google Trust Services LLC,webpack,,,,storage.googleapis.com,,
stage.engelvoelkers.com,Engel & Völkers maintenance page,401,150569,www.envstage.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.envstage.com,*.envstage.com,envstage.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,01577cfb4b8ee1241e1a68448c490041,2d3627878c5e7b77f7ade63d2c3d9bf738fdb7e731f9c2e1d4fa225f2778d0b1,ctls,www.envstage.com,google,80,http://stage.engelvoelkers.com:80,http,text/html,GET,35.190.43.115,/,1045177360,35.190.43.115,397,False,True,DigiCert Inc,HTTP/3,True,Varnish,,,https://www.envstage.com:443/,
status.engelvoelkers.com,Sign in ・ Cloudflare Access,200,28357,engelvoelkers.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,ctls,engelvoelkers.cloudflareaccess.com,cloudflare,443,https://status.engelvoelkers.com:443,https,text/html,GET,104.22.22.187,/,547553999,2606:4700:10::6816:16bb,75,False,True,COMODO CA Limited,HSTS,True,cloudflare,,http://127.0.0.1:*,https://engelvoelkers.cloudflareaccess.com/cdn-cgi/access/login/status.engelvoelkers.com?kid=bb8cbe3aa91c2e330235019559e0fa44e8aedaf8983774bf75b0ad3429fc421e&redirect_url=%2F&meta=eyJraWQiOiJmMmE4MjJhZjhlMDgzYTVhYmM5ZmM3Njg4NTI5NTU2NTFhZWFhOGJhZmYyOThlOWNmN2NhZTJkYTBlZmIzZDFkIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4ODc4Njg5Niwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImJiOGNiZTNhYTkxYzJlMzMwMjM1MDE5NTU5ZTBmYTQ0ZThhZWRhZjg5ODM3NzRiZjc1YjBhZDM0MjlmYzQyMWUiLCJob3N0bmFtZSI6InN0YXR1cy5lbmdlbHZvZWxrZXJzLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiI4NjhlOGVmMTBjNzQ2YTVkZDU5ZDY5NzY2OWM0NjMyZjk5MDI1NmZmNGMzZDNmNGU2NTU3ZWMyN2M2ODBiYWYzIiwibmJmIjoxNjg4Nzg2ODk2LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.b7GvlPUARDyTdp2Tia0q8rfQfnsxWXrvc4BJAgwqYVnIRsv1A_9qtVmEgDo0guCKcHadHy9cIqYHAiqQB0J8odv8VG3fSp7bxnqWSXqktJadVFlma_x14a8yQSQzRpT1aQkgORF2Dds1Io-dQ6hyG0JcJ0icoVXDKb-iCUfvHouwEevPvnyuSd7HtYodu3gmkb-rVeiILtlGmdB_M0WrBnvJYO20GCfgF76OC0HcehSiPz2gpfQv1hZeaCrsvMx9MWUq_f35rhJtsLAFU-yTWfj1H15sXrceIJwvji5fhBQKn4M7RdzWRfFZAl6ExRQ61GQqe6bD8P5QAetOyBL7Hg,
sw.engelvoelkers.com,,403,42,sw.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-10-24T00:00:00Z,2023-11-22T23:59:59Z,CN=sw.engelvoelkers.com,sw.engelvoelkers.com,sw.engelvoelkers.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,080b205b3afc17a189e5b2dae624fb8a,12b82326cecbd43368ea385808d3ac2a7d2c98691627f655b700aca08e6c1eec,ctls,sw.engelvoelkers.com,cloudfront,443,https://sw.engelvoelkers.com:443,https,application/json,GET,13.225.78.67,/,768769774,2600:9000:21f3:6200:c:5b8b:3680:93a1,1,False,True,Amazon,HTTP/3,,,,,,
t-box-api.engelvoelkers.com,,404,9,t-box-api.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-23T03:52:49Z,2023-09-21T03:52:48Z,CN=t-box-api.engelvoelkers.com,t-box-api.engelvoelkers.com,t-box-api.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,6b00e0be557fc0b829be18ba7c5f6197,c2bd0b11df4cd24e19c3feec1e2c1e59a43f9676e9ed081890fbb974f342a81b,ctls,t-box-api.engelvoelkers.com,google,443,https://t-box-api.engelvoelkers.com:443,https,text/plain,GET,35.186.199.237,/,-738705486,35.186.199.237,1,False,True,Let's Encrypt,HSTS,,,,https:,,
t-box.engelvoelkers.com,T-Box,200,1195,t-box.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-01T02:45:42Z,2023-09-29T03:39:36Z,CN=t-box.engelvoelkers.com,t-box.engelvoelkers.com,t-box.engelvoelkers.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,823e01155f30b0aa1e0575461b27fff5,e4658e878b9ef97dd47145b9917da99da4237996e204db21f3405550ff60f34c,ctls,t-box.engelvoelkers.com,google,443,https://t-box.engelvoelkers.com:443,https,text/html,GET,34.117.55.8,/,-443748802,34.117.55.8,1,False,True,Google Trust Services LLC,HTTP/3,,UploadServer,,,,
t.engelvoelkers.com,,404,13,t.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-19T16:02:35Z,2023-08-17T16:55:28Z,CN=t.engelvoelkers.com,t.engelvoelkers.com,t.engelvoelkers.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,05bb66d526c735f591359e44f7d19549,c866bf116899cf4dabc44224fb35bc720f653706df3abc25b3a9a287309a6a21,ctls,t.engelvoelkers.com,google,443,https://t.engelvoelkers.com:443,https,text/plain,GET,34.117.4.35,/,-1420358624,34.117.4.35,1,False,True,Google Trust Services LLC,HTTP/3,,akka-http,,,,
tableau.engelvoelkers.com,,200,1284,tableau.engelvoelkers.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,,2023-06-22T23:39:07Z,2023-09-20T23:39:06Z,CN=tableau.engelvoelkers.com,tableau.engelvoelkers.com,tableau0102.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,6a83f5203dee97bf12c2c4de698a8d78,e13918d33fc110b9c9cf7bcbb90ef5b58305eddb45d758de1d86038b97cf766d,ctls,tableau.engelvoelkers.com,google,443,https://tableau.engelvoelkers.com:443,https,text/html,GET,35.205.2.217,/,-1441956789,35.205.2.217,1,False,True,Let's Encrypt,OpenResty,,openresty,,https://api.mapbox.com,,
talentportugal.engelvoelkers.com,Engel & Völkers Portugal,200,17578,talentportugal.engelvoelkers.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-06-23T19:45:04Z,2023-09-21T19:45:03Z,CN=talentportugal.engelvoelkers.com,talentportugal.engelvoelkers.com,talentportugal.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,ca8620c499629293a0cc11f96c1cb5ca,67894a3e81fb4dc9835807486b5c0f7a33577d350da5ece359d2047384eb1748,ctls,talentportugal.engelvoelkers.com,,443,https://talentportugal.engelvoelkers.com:443,https,text/html,GET,34.254.136.44,/,1494302000,34.254.136.44,527,False,,Let's Encrypt,YouTube,,,,,,
talentspain.engelvoelkers.com,Engel & Völkers España,200,17638,talentspain.engelvoelkers.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-06-27T12:11:04Z,2023-09-25T12:11:03Z,CN=talentspain.engelvoelkers.com,talentspain.engelvoelkers.com,talentspain.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,1ea0e4b3fe19879ec122747fcd7100ba,ef1f16cb94dd7d0d6f425e8cc5dfc8b438741bbf067e4fdab0dd29bd37128972,ctls,talentspain.engelvoelkers.com,,443,https://talentspain.engelvoelkers.com:443,https,text/html,GET,34.254.136.44,/,1494302000,34.254.136.44,546,False,,Let's Encrypt,YouTube,,,,,,
test-keycloak.engelvoelkers.com,Welcome to Keycloak,200,4033,test-keycloak.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-01T18:21:49Z,2023-09-29T19:15:03Z,CN=test-keycloak.engelvoelkers.com,test-keycloak.engelvoelkers.com,test-keycloak.engelvoelkers.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,78736a09a63726e46c6d73ab15abcfa9,0a716cd6ac2eb4e32aba5758e648ecef1ced4307e907f25052f6324c6620d47c,ctls,test-keycloak.engelvoelkers.com,google,443,https://test-keycloak.engelvoelkers.com:443,https,text/html,GET,34.160.163.117,/,-1362497568,34.160.163.117,89,False,True,Google Trust Services LLC,HTTP/3,,,,,,
test-login.engelvoelkers.com,,404,19,test-login.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2023-07-08T03:14:47Z,2024-07-07T03:14:47Z,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,21ff3f70f6882fb5c9f830ac6d859f40.090a995c754b0991aa5eed3944282d39.traefik.default,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,64555bebf0ae6f88670e817046f53906,eafe742bdf03e8328170d8340840a07ae757bdb229a911dd90739f3b603299c5,ctls,test-login.engelvoelkers.com,google,443,https://test-login.engelvoelkers.com:443,https,text/plain,GET,35.186.199.237,/,-138391155,35.186.199.237,2,False,True,,,,,,,,
ub-stage.engelvoelkers.com,,404,47,ub-stage.engelvoelkers.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-07-05T07:21:39Z,2023-10-03T07:21:38Z,CN=ub-stage.engelvoelkers.com,ub-stage.engelvoelkers.com,ub-stage.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,540cb28d4a3bfa5d01dd4e73000a102e,2694b38f6798cfcf696e3d3710c721fb8a60450fefd0b2f5b4011811e7fedba5,ctls,ub-stage.engelvoelkers.com,,443,https://ub-stage.engelvoelkers.com:443,https,text/plain,GET,3.69.136.55,/,-1335621053,3.126.202.50,1,False,,Let's Encrypt,,,,,,,
upvoty.engelvoelkers.com,Feature Requests,200,32195,upvoty.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,upvoty.engelvoelkers.com,cloudflare,443,https://upvoty.engelvoelkers.com:443,https,text/html,GET,104.22.22.187,/,-1275020882,2606:4700:10::ac43:1768,569,False,True,DigiCert Inc,HSTS,True,cloudflare,,,,
valuation-widget.engelvoelkers.com,,200,18329,valuation-widget.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-06-22T23:59:29Z,2023-09-21T00:53:43Z,CN=valuation-widget.engelvoelkers.com,valuation-widget.engelvoelkers.com,valuation-widget.engelvoelkers.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,b2e82e3418ec91b92d7f65e277116010,eedd6e04caf0bdc52ce99e0d8da7f103b758ea1c9b38976fd1b1de411375958a,ctls,valuation-widget.engelvoelkers.com,google,443,https://valuation-widget.engelvoelkers.com:443,https,text/html,GET,34.149.3.137,/,2028370544,34.149.3.137,123,False,True,Google Trust Services LLC,React,,UploadServer,,,,
vcard.engelvoelkers.com,Lemontaps,200,5055,vcard.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-02T00:00:00Z,2024-03-02T23:59:59Z,CN=vcard.engelvoelkers.com,vcard.engelvoelkers.com,vcard.engelvoelkers.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,5c85e225b7d79d83213570d0c5a2918c,7d507cceedd00da9d48719359f08983c634ec8f2a4d7148d1e88f07151f6b141,ctls,vcard.engelvoelkers.com,cloudfront,443,https://vcard.engelvoelkers.com:443,https,text/html,GET,52.222.236.47,/,-436583333,2600:9000:223e:d200:8:7c39:1740:93a1,5,False,True,Amazon,Semantic UI,,AmazonS3,,,,
viefw01.engelvoelkers.com,,200,131,viefw01.engelvoelkers.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2021-03-18T00:00:00Z,2022-04-18T23:59:59Z,CN=viefw01.engelvoelkers.com,viefw01.engelvoelkers.com,www.viefw01.engelvoelkers.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,b8064a5f8bcdef930cce97d5f7c1ab0a,881940990d468e4e85fa2c422690bb58f5fa5b80f8b45711fd34c6b948d59488,ctls,viefw01.engelvoelkers.com,,443,https://viefw01.engelvoelkers.com:443,https,text/html,GET,195.34.143.242,/,507756054,195.34.143.242,4,False,,Sectigo Limited,HSTS,,xxxxxxxx-xxxxx,,https:,,True
vpn.engelvoelkers.com,,200,131,vpn.engelvoelkers.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,CN=vpn.engelvoelkers.com,vpn.engelvoelkers.com,vpn.engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,898ab087c00c62f113d6892009ef7c40,f25ce9b9d4df98725424e5b57e4645d309f30a9ad776e0c24841bc8eea90100a,ctls,vpn.engelvoelkers.com,google,443,https://vpn.engelvoelkers.com:443,https,text/html,GET,34.89.205.20,/,507756054,34.89.205.20,4,False,True,DigiCert Inc,HSTS,,xxxxxxxx-xxxxx,,https:,,
world.engelvoelkers.com,,200,20250,world.engelvoelkers.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,,2023-05-31T00:05:49Z,2023-08-29T00:05:48Z,CN=world.engelvoelkers.com,world.engelvoelkers.com,world.engelvoelkers.com,"CN=R3, O=Let's Encrypt, C=US",R3,dbe33f83c9190f58a9f07af5e86d745c,11ad75a85d8c7860ac867cc5ca221d84e62bcf3bce9f74e1d7c826e34e1c1ab4,ctls,world.engelvoelkers.com,,443,https://world.engelvoelkers.com:443,https,text/html,GET,76.76.21.9,/,-1357745776,76.76.21.142,21,False,,Let's Encrypt,webpack,,Vercel,,,,
www-test.go3.engelvoelkers.com,,404,19,www-test.go3.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,2023-07-07T21:11:27Z,2024-07-06T21:11:27Z,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,991523d9c8aecfbd00a7798cbbe0dc8b.71543be8d8f98760bd9fe40228fcf3ff.traefik.default,CN=TRAEFIK DEFAULT CERT,TRAEFIK DEFAULT CERT,9faddb4b6fbeec044b3c5362cf9b1c37,0469e64036c7a22e0c48b5df22456dcb857d361ee49f557bf1098c43e98ab6fa,ctls,www-test.go3.engelvoelkers.com,,443,https://www-test.go3.engelvoelkers.com:443,https,text/plain,GET,213.238.34.168,/,-138391155,213.238.34.168,2,False,,,,,,,,,
www.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,191275,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,cloudflare,443,https://www.engelvoelkers.com:443,https,text/html,GET,104.22.22.187,/,634951127,2606:4700:10::ac43:1768,4548,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/,
www.liquidhome.engelvoelkers.com,Immobilien-Teilverkauf | Engel & Völkers LiquidHome,200,172764,ev-liquidhome.de,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-07-06T00:05:34Z,2023-10-04T01:04:54Z,CN=ev-liquidhome.com,ev-liquidhome.com,www.ev-liquidhome.de,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,6f66cb976ad99899ca8040dcd2c61425,bfdc9b4bd77878354acdd80acfa40ffbe8d5cff977de2723986ffd6a7ce4f8c2,ctls,ev-liquidhome.de,google,443,https://www.liquidhome.engelvoelkers.com:443,https,text/html,GET,34.95.111.165,/,-687420765,34.95.111.165,1,False,True,Google Trust Services LLC,HTTP/3,,Google Frontend,,*.analytics.google.com,https://ev-liquidhome.de/,
www.move-stage.engelvoelkers.com,Engel & Völkers | Ihr Immobilienmakler an über 1.000 Standorten,200,190699,www.engelvoelkers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-11-11T00:00:00Z,2023-12-12T23:59:59Z,CN=*.engelvoelkers.com,*.engelvoelkers.com,engelvoelkers.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,c091bf481631609a52078b36a524d609,3348c70d3722d40bf2cf3e35bfec06ba54574b82e885c4a017a07053612339d1,ctls,www.engelvoelkers.com,google,80,http://www.move-stage.engelvoelkers.com:80,http,text/html,GET,35.190.46.123,/,-345512542,35.190.46.123,4542,False,True,DigiCert Inc,jQuery,True,cloudflare,,,https://www.engelvoelkers.com/de/?default,
