new,host,a,soa,status_code,ns,has_internal_ips,internal_ips,cname,cdn,cdn-name,aaaa,caa,mx,txt
,enterpriseregistration.sbb.ch,"40.126.32.131, 40.126.32.129, 40.126.32.66, 40.126.32.6","internal.akadns.net, hostmaster.akamai.com, tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,,,,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.trafficmanager.net, na.privatelink.msidentity.com, prdf.aadg.msidentity.com, www.tm.f.prd.aadg.akadns.net, www.tm.prd.adrs.akadns.net, www.tm.f.prd.aadg.trafficmanager.net",True,azure,"2603:1027:1:158::7, 2603:1027:1:148::b, 2603:1026:3000:150::3, 2603:1026:3000:150::2",,,
,eradn.sbb.ch,"3.65.57.247, 52.28.99.113","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,eradn-clb-https-1718173661.eu-central-1.elb.amazonaws.com,,,,,,
,erroraws.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,esqi.sbb.ch,194.150.245.232,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,esqt.sbb.ch,193.203.120.232,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etagesbogen-int.sbb.ch,193.203.120.73,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etagesbogen-test.sbb.ch,193.203.120.13,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etcsst-test.sbb.ch,193.203.121.47,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etcsst.sbb.ch,193.203.121.168,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etest.sbb.ch,188.40.166.48,"ns1.first-ns.de.avendoo.de, postmaster.robot.first-ns.de.avendoo.de",NOERROR,,,,sbb.avendoo.de,,,,,,
,eu-east-1.bin.sbb.ch,"10.241.16.150, 10.241.17.5, 10.241.16.240","ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.241.16.150, 10.241.17.5, 10.241.16.240",,,,"2a00:4bc0:2103:4:a003:9a37:1d07:2d3, 2a00:4bc0:2103:3:2ffb:b3b:9796:d4b6, 2a00:4bc0:2103:5:f558:2d48:9ae8:3d16",,,
,eurwbn-134-232-60-87.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,eventit.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,events.sbb.ch,159.100.250.197,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,"postal-verification rF1V5G3BYXEJQBL0yqgpUeglsvRB0kqz, v=spf1 a mx include:spf.mailserver.evenito.com ~all"
,everlabs.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ews.sbb.ch,91.230.141.73,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f-event-community.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns2.eurodns.com, ns1.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,f1-int-ws.sbb.ch,193.203.120.66,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f1-test-ws.sbb.ch,193.203.120.2,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f1-ws.sbb.ch,193.203.120.130,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f1test.sbb.ch,194.150.244.183,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f2.sbb.ch,194.150.244.138,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f5test.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fahrplan.sbb.ch,194.150.245.142,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,2a00:4bc0:ffff:9::c296:f589,,,
,fahrplancargo-alias.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fahrplani.sbb.ch,194.150.244.210,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,2a00:4bc0:ffff:9::c296:f4d2,,,
,fahrplant.sbb.ch,194.150.245.121,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,faq-zukunftstag-2023.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,fdk.app.sbb.ch,"18.193.243.116, 18.195.45.163, 18.192.148.137","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,feedback.sbb.ch,"18.66.218.107, 18.66.218.128, 18.66.218.59, 18.66.218.71","ns-1634.awsdns-12.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,feedback-sbb-ch.umfrageonline.ch,True,cloudfront,,,,
,festtagskarte-deve.sbb.ch,13.95.82.181,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-holidaycard-dev.azurewebsites.net, waws-prod-am2-165.sip.azurewebsites.windows.net, waws-prod-am2-165.westeurope.cloudapp.azure.com",True,azure,,,,
,festtagskarte-test.sbb.ch,20.50.2.13,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-holidaycard-test.azurewebsites.net, waws-prod-am2-353.sip.azurewebsites.windows.net, waws-prod-am2-353-80c0.westeurope.cloudapp.azure.com",True,azure,,,,
,festtagskarte.sbb.ch,13.69.68.17,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-holidaycard.azurewebsites.net, waws-prod-am2-287.sip.azurewebsites.windows.net, waws-prod-am2-287.westeurope.cloudapp.azure.com",True,azure,,,,
,ffm.sbb.ch,193.203.121.163,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ffmint.sbb.ch,"193.203.121.113, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,ffmtest.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fglm-int.app.sbb.ch,"18.195.142.222, 52.58.120.231, 18.193.0.74","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fglm-int.sbb.ch,193.203.120.126,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fglm-test.sbb.ch,193.203.120.12,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fglm.sbb.ch,"193.203.120.190, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,fh7tzj.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fix-md.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,flow-i.sbb.ch,,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"flow-i.sbb-wzu.net, flow-i-803551389.eu-central-1.elb.amazonaws.com",,,,,,
,flow-t.sbb.ch,10.241.20.209,"ns-1096.awsdns-09.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.241.20.209,flow-t.sbb-wzu.net,,,,,,
,flow.sbb.ch,"18.193.24.160, 52.59.140.114, 3.67.130.166","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"flow.sbb-wzu.net, flow-p-1199565821.eu-central-1.elb.amazonaws.com",,,"2a00:4bc0:2103:1:35de:3679:a422:5199, 2a00:4bc0:2103:2:d66a:ae4:4800:b732, 2a00:4bc0:2103:0:600b:c6ba:d554:d546",,,
,fm.app.sbb.ch,"18.192.148.137, 18.195.45.163, 18.193.243.116","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fmqa-pcache-ssl-o.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,fntcmd-int.sbb.ch,194.150.244.204,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fntcmd-prod.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fntcmd-test.sbb.ch,194.150.245.70,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fntcommand.sbb.ch,77.245.21.210,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fotos.sbb.ch,193.203.120.6,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,shared-env-test.sbb.ch,,,,,,
,fps-h1.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,,,,,
,freesurf-dev.app.sbb.ch,"18.197.81.16, 35.156.242.221, 18.195.190.84","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,freesurf-int.app.sbb.ch,"18.193.243.116, 18.192.148.137, 18.195.45.163","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,freesurf.app.sbb.ch,"18.195.45.163, 18.193.243.116, 18.192.148.137","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fsint.sbb.ch,193.203.121.107,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fsma.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fstest.sbb.ch,194.150.244.174,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ftp-secure-fallback.sbb.ch,194.150.245.9,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ftp-secure-tls12.sbb.ch,194.150.245.24,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ftpi-secure.sbb.ch,"194.150.244.250, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,ftpi.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fvpvoev-int.sbb.ch,193.203.120.86,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fvpvoev-test.sbb.ch,193.203.120.27,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fvpvoev.sbb.ch,193.203.120.150,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fzf-dev.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,,,,,
,fzf.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gaoxiaohua.app.sbb.ch,"18.185.7.179, 54.93.146.106, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gas.app.sbb.ch,"18.192.148.137, 18.193.243.116, 18.195.45.163","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gatemanager.sbb.ch,18.196.26.85,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,v=spf1 ip4:18.196.26.85 include:sendgrid.net -all
,gcpdockerintra-backups-www-test.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gdi-dev.sbb.ch,20.250.73.91,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,gdi-otc.sbb.ch,193.203.120.23,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,geo-dev.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,geo-int.sbb.ch,"20.250.73.211, 91.230.140.140",,NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,geo.sbb.ch,20.250.49.233,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,geometry-dash-lite.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gepaeckshop.sbb.ch,193.104.34.61,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,geschaeftsbericht.sbb.ch,149.126.1.47,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,getsupport.sbb.ch,"52.59.140.114, 3.67.130.166, 18.193.24.160","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"getsupport.sbb-wzu.net, flow.sbb.ch, flow.sbb-wzu.net, flow-p-1199565821.eu-central-1.elb.amazonaws.com",,,"2a00:4bc0:2103:0:600b:c6ba:d554:d546, 2a00:4bc0:2103:1:35de:3679:a422:5199, 2a00:4bc0:2103:2:d66a:ae4:4800:b732",,,
,gew1-accesspoint-b-kw07.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,True,google,,,,
,gewinnen.sbb.ch,5.102.148.27,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,gis.sbb.ch,52.174.35.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-o365-redirect.azurewebsites.net, waws-prod-am2-185.vip.azurewebsites.windows.net, waws-prod-am2-185.westeurope.cloudapp.azure.com",True,azure,,,,
,giveawayshop.sbb.ch,5.148.171.210,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,gls-ch-int.sbb.ch,"194.150.244.210, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,godr-prxy.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,grafana-apic-prod-us-east-2.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,grafana-avengers-test.sbb.ch,193.203.120.24,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,graphql.beta.sbb.ch,"13.224.68.23, 13.224.68.124, 13.224.68.13, 13.224.68.39","ns-705.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1369.awsdns-43.org, ns-2026.awsdns-61.co.uk, ns-505.awsdns-63.com, ns-705.awsdns-24.net",,,,True,cloudfront,,,,
,graphql.int-beta.sbb.ch,"13.32.99.90, 13.32.99.53, 13.32.99.25, 13.32.99.112","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
,greenclass.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152, 91.230.140.140","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net, ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,mh-customerportal-client.app.sbb.ch,,,2a00:4bc0:130:333::1000,,,
,groot-vorgaben.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,groups.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,"gruppen.sbb.ch, redirect.sbb.ch",,,,,,
,grundmodul-plannings4.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,grundsaetze-kundenzentrierung.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,gruppentool.sbb.ch,212.60.52.212,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,gsp21-st14-pod09.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gsp28.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gsp35-ma11-gs01.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,,,,,
,gsp51-ssl-e574-dlb.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gsp9-ms12a05.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gsp94-ty21.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gspx57.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-197-193-34.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-197-230-31.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-197-236-14.bin-ext.sbb.ch,"18.198.186.199, 18.156.205.46, 18.159.239.113","ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"2a00:4bc0:2103:1:a38d:4cf6:4958:2fa2, 2a00:4bc0:2103:0:ef14:5e43:1b26:7ca9, 2a00:4bc0:2103:2:412f:4837:2217:54a0",,,
,h-135-197-236-42.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-197-236-47.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns4.eurodns.com, ns3.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,h-135-207-103-79.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-133-11.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-134-51.bin-ext.sbb.ch,"18.159.239.113, 18.156.205.46, 18.198.186.199","ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"2a00:4bc0:2103:0:ef14:5e43:1b26:7ca9, 2a00:4bc0:2103:2:412f:4837:2217:54a0, 2a00:4bc0:2103:1:a38d:4cf6:4958:2fa2",,,
,h-135-207-140-41.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,,,,,
,h-135-207-142-53.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,h-135-207-15-4.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-160-79.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-177-91.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-182-49.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-19-30.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-254-29.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-254-9.app.sbb.ch,"18.185.7.179, 54.93.146.106, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-27-13.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-36-74.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,h-135-207-4-70.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-54-93.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns2.eurodns.com, ns4.eurodns.com, ns3.eurodns.com, ns1.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,h-135-207-57-4.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns3.eurodns.com, ns2.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,h-135-207-58-93.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,h-135-207-98-19.app.sbb.ch,"18.185.7.179, 54.93.146.106, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,handwerk.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,hec-cdn.mon-nonprod.sbb.ch,,"ns-267.awsdns-33.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
,hec-cdn.mon.sbb.ch,"18.66.147.44, 18.66.147.85, 18.66.147.77, 18.66.147.47","ns-1785.awsdns-31.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
,helpdeskv2.app.sbb.ch,"18.185.7.179, 54.93.146.106, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,,,,,
,heureka.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,hitman5.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,hiver.swisspass.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,hop-fq.bin.sbb.ch,"10.241.16.150, 10.241.16.240, 10.241.17.5","ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.241.16.150, 10.241.16.240, 10.241.17.5",,,,"2a00:4bc0:2103:4:a003:9a37:1d07:2d3, 2a00:4bc0:2103:5:f558:2d48:9ae8:3d16, 2a00:4bc0:2103:3:2ffb:b3b:9796:d4b6",,,
,horairecargo-alias.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,,,,,
