input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,tls_mismatched,tls_subject_org_,cdn_name,cdn,tls_self_signed,final_url,csp_domains_,tls_expired
ndes.sbb.ch,404 Not Found,404,713,ndes.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-09T09:51:36Z,2023-11-09T09:51:36Z,"CN=ndes.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",ndes.sbb.ch,ndesi.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,465d8784d6b4c1d5c377b782bce7be99,4379e691f988e2529f6e7c273c2fbc2e405ab5e42351905d744738fda187dddb,,ctls,ndes.sbb.ch,443,https://ndes.sbb.ch:443,https,text/html,GET,193.203.120.129,/,-1717136693,193.203.120.129,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
ndesi.sbb.ch,404 Not Found,404,713,ndesi.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-09T09:51:36Z,2023-11-09T09:51:36Z,"CN=ndes.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",ndes.sbb.ch,ndesi.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,465d8784d6b4c1d5c377b782bce7be99,4379e691f988e2529f6e7c273c2fbc2e405ab5e42351905d744738fda187dddb,,ctls,ndesi.sbb.ch,443,https://ndesi.sbb.ch:443,https,text/html,GET,194.150.244.209,/,940252803,194.150.244.209,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
ndest.sbb.ch,404 Not Found,404,713,ndest.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-09T09:51:36Z,2023-11-09T09:51:36Z,"CN=ndes.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",ndes.sbb.ch,ndesi.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,465d8784d6b4c1d5c377b782bce7be99,4379e691f988e2529f6e7c273c2fbc2e405ab5e42351905d744738fda187dddb,,ctls,ndest.sbb.ch,443,https://ndest.sbb.ch:443,https,text/html,GET,193.203.121.1,/,-625191935,193.203.121.1,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
netlify.app.sbb.ch,,503,2503,netlify.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,netlify.app.sbb.ch,443,https://netlify.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
network.sbb.ch,SBB: Direktverbindungen Fernverkehr | SBB,200,5811,network.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T09:10:09Z,2023-08-06T09:10:08Z,CN=sbb.pokus.ch,sbb.pokus.ch,sbb.pokus.ch,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,26b338fdea5cd35b86d087002ef751a9,17acb8515f11f6a74adf6633af1157fa3e9f9e46e203157f00a17e3ff13f0fa2,,ctls,network.sbb.ch,443,https://network.sbb.ch:443,https,text/html,GET,3.126.255.101,/,1333232042,3.126.255.101,1,False,Hmm?,,,,,,,https://network.sbb.ch/de/,geolocation.onetrust.com,
networkalpha.app.sbb.ch,,503,2503,networkalpha.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,networkalpha.app.sbb.ch,443,https://networkalpha.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
new-intranet-csdockerintra-backups-www-test.app.sbb.ch,,503,2503,new-intranet-csdockerintra-backups-www-test.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,new-intranet-csdockerintra-backups-www-test.app.sbb.ch,443,https://new-intranet-csdockerintra-backups-www-test.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
new-ipv6.app.sbb.ch,,503,2503,new-ipv6.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,new-ipv6.app.sbb.ch,443,https://new-ipv6.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
new-redirect-v1-slave-us.app.sbb.ch,,503,2503,new-redirect-v1-slave-us.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,new-redirect-v1-slave-us.app.sbb.ch,443,https://new-redirect-v1-slave-us.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
news.sbb.ch,"Neuigkeiten, Geschichten, Menschen, Fakten und Hintergrund. | SBB News",200,103332,news.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T13:26:17Z,2024-02-24T13:26:17Z,"CN=news.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",news.sbb.ch,www.news.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,a63166f2325532d6e6a2346d3b38bca6,c957f20c5ff70368d499ea264c4de24718e89f3c1049a2db7d382fbd18579d0a,,ctls,news.sbb.ch,443,https://news.sbb.ch:443,https,text/html,GET,195.15.246.17,/,-2098369715,195.15.246.17,2162,False,,HSTS,,Schweizerische Bundesbahnen SBB,,,,,https://www.google.com/,
newsletter.cdn.img.sbb.ch,"imgix - Image Processing On-Demand, Served By CDN",200,3801,newsletter.cdn.img.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-11T18:43:22Z,2024-04-11T18:43:21Z,CN=newsletter.cdn.img.sbb.ch,newsletter.cdn.img.sbb.ch,newsletter.cdn.img.sbb.ch,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,7c5e9ea6cd8c58f0d2201ec98a41bf10,4ef963f2c86de7ca128fd6652928ac2d5d97427d7771df9e60458577f91b5814,,ctls,newsletter.cdn.img.sbb.ch,443,https://newsletter.cdn.img.sbb.ch:443,https,text/html,GET,146.75.122.208,/,285775083,2a04:4e42:8e::720,53,False,Varnish,,,,fastly,True,,,,
next-elearning.sbb.ch,SBB,200,297077,next-elearning.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-13T00:00:00Z,2023-06-27T23:59:59Z,CN=*.webterminal.ch,*.webterminal.ch,webterminal.ch,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,621aeb93afa82330e9618a0620f71e2d,a98e3b83f410d0c659ce8cca1f07e2eda54fd65a7b8802d94047500813e5c417,True,ctls,next-elearning.sbb.ch,443,https://next-elearning.sbb.ch:443,https,text/html,GET,195.15.246.17,/,1494302000,195.15.246.17,105,False,nginx,Nginx,True,,,,,,,
next-join.sbb.ch,,401,12,next-join.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-08T10:44:02Z,2024-03-08T10:44:02Z,"CN=next-join.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",next-join.sbb.ch,int-join.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,fb4cb9b9dbcaaa310500e0199954b23e,552db3ad968e7fa352006dc235e26ec4b2f37c52531039c1a9012c1d1e1b603f,,ctls,next-join.sbb.ch,443,https://next-join.sbb.ch:443,https,text/html,GET,195.15.246.17,/,229361783,195.15.246.17,1,False,,HSTS,,Schweizerische Bundesbahnen SBB,,,,,https://fonts.gstatic.com,
next-myevents.sbb.ch,Login | SBB Events - Home,403,12496,next-myevents.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-05T08:04:24Z,2023-09-05T08:04:24Z,"CN=myevents.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",myevents.sbb.ch,next-myevents.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,f81a479615289728a76ae35fbe5bf16f,9fefb240d86fd2a8121b755fefe4de8e7ee49685263c8d442218735d77fc74a7,,ctls,next-myevents.sbb.ch,443,https://next-myevents.sbb.ch:443,https,text/html,GET,195.15.246.17,/,-1122777236,195.15.246.17,305,False,,HSTS,,Schweizerische Bundesbahnen SBB,,,,,https://api.qrserver.com/,
next-redasys.sbb.ch,401 Authorization Required,401,188,next-redasys.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-10T14:20:42Z,2024-02-10T14:20:42Z,"CN=next-redasys.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",next-redasys.sbb.ch,int-redasys.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,93245e32733d63611cfcf4b1f59c4053,5a4b25a3e63eb366b5bbcc28b3e0f40c563237d7cd930f5ff6eafbb31dca3f99,,ctls,next-redasys.sbb.ch,443,https://next-redasys.sbb.ch:443,https,text/html,GET,195.15.246.17,/,-457735316,195.15.246.17,8,False,,Basic,,Schweizerische Bundesbahnen SBB,,,,,,
next-vorgaben.sbb.ch,Login | V-App,403,14543,next-vorgaben.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-24T13:19:02Z,2024-02-24T13:19:02Z,"CN=next-vorgaben.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",next-vorgaben.sbb.ch,groot-vorgaben.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,2c2214cf977ec6a8525af932500b747b,a6e49f03ad981c455aa76c503425db303ec2c08b79223f64733ed26eca93aed5,,ctls,next-vorgaben.sbb.ch,443,https://next-vorgaben.sbb.ch:443,https,text/html,GET,195.15.246.17,/,-1776668249,195.15.246.17,347,False,,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://next-vorgaben.sbb.ch/_login,https://maxcdn.bootstrapcdn.com,
nexus-docker.app.sbb.ch,,503,2503,nexus-docker.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,nexus-docker.app.sbb.ch,443,https://nexus-docker.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
nmd-static-websites-alias.app.sbb.ch,,503,2503,nmd-static-websites-alias.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,nmd-static-websites-alias.app.sbb.ch,443,https://nmd-static-websites-alias.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,3.124.169.12,94,False,,,,,,,,,,
nmd-static-websites.app.sbb.ch,,503,2503,nmd-static-websites.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,nmd-static-websites.app.sbb.ch,443,https://nmd-static-websites.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
nmmw-test.ws.sbb.ch,,404,286,nmmw-test.ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T10:35:05Z,2024-01-31T10:35:05Z,"CN=nmmw.ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",nmmw.ws.sbb.ch,nmmw-int.ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,400560b3cad64a871ba6cfec3ec29a03,4d48c94aadecaf2b92978046381dbf08734429990bc8c160074fc02d7f2c2ca4,,ctls,nmmw-test.ws.sbb.ch,443,https://nmmw-test.ws.sbb.ch:443,https,text/xml,GET,193.203.120.217,/,-1687830404,193.203.120.217,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
nmmw.ws.sbb.ch,,404,286,nmmw.ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T10:35:05Z,2024-01-31T10:35:05Z,"CN=nmmw.ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",nmmw.ws.sbb.ch,nmmw-int.ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,400560b3cad64a871ba6cfec3ec29a03,4d48c94aadecaf2b92978046381dbf08734429990bc8c160074fc02d7f2c2ca4,,ctls,nmmw.ws.sbb.ch,443,https://nmmw.ws.sbb.ch:443,https,text/xml,GET,193.203.121.217,/,-1687830404,193.203.121.217,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
nova-koserv-test-ws.sbb.ch,,404,286,nova-koserv-test-ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-21T05:21:36Z,2023-06-21T05:21:36Z,"CN=nova-koserv-ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",nova-koserv-ws.sbb.ch,nova-koserv-int-ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,11eb24758cb80600ed6f6b476c0a6adf,2f5280ef559d4216c34273c95e5853a0fc68603d7e35d375828da0b564fa9864,,ctls,nova-koserv-test-ws.sbb.ch,443,https://nova-koserv-test-ws.sbb.ch:443,https,text/xml,GET,193.203.120.56,/,-1687830404,193.203.120.56,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
nova-koserv-ws.sbb.ch,,404,286,nova-koserv-ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-21T05:21:36Z,2023-06-21T05:21:36Z,"CN=nova-koserv-ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",nova-koserv-ws.sbb.ch,nova-koserv-int-ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,11eb24758cb80600ed6f6b476c0a6adf,2f5280ef559d4216c34273c95e5853a0fc68603d7e35d375828da0b564fa9864,,ctls,nova-koserv-ws.sbb.ch,443,https://nova-koserv-ws.sbb.ch:443,https,text/xml,GET,193.203.120.160,/,-1687830404,193.203.120.160,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
nova-test.sbb.ch,404 Not Found,404,713,nova-test.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-28T03:58:58Z,2023-06-28T03:58:58Z,"CN=nova.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",nova.sbb.ch,nova-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,d1065dc0f6478e87700f268dddd7117f,3abd035ca79741f8172e6aac3f761c34f6f72438252a3b9e4d1e0a8d31795fcb,,ctls,nova-test.sbb.ch,443,https://nova-test.sbb.ch:443,https,text/html,GET,193.203.121.38,/,-428837800,193.203.121.38,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
ns-e2.app.sbb.ch,,503,2503,ns-e2.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,ns-e2.app.sbb.ch,443,https://ns-e2.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
o13.app.sbb.ch,,503,2503,o13.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,o13.app.sbb.ch,443,https://o13.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
oauthtester-test-ws.sbb.ch,,404,286,oauthtester-test-ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T11:01:36Z,2024-05-02T11:01:36Z,"CN=oauthtester-ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",oauthtester-ws.sbb.ch,oauthtester-int-ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,09866137f89a10ccfd7e367fa6cd1df4,f0df21c7697387101833a6931ff4c1a583c663b411cbf282b4663e303ef61240,,ctls,oauthtester-test-ws.sbb.ch,443,https://oauthtester-test-ws.sbb.ch:443,https,text/xml,GET,193.203.121.19,/,-1687830404,193.203.121.19,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
oauthtester-ws.sbb.ch,,404,286,oauthtester-ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T11:01:36Z,2024-05-02T11:01:36Z,"CN=oauthtester-ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",oauthtester-ws.sbb.ch,oauthtester-int-ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,09866137f89a10ccfd7e367fa6cd1df4,f0df21c7697387101833a6931ff4c1a583c663b411cbf282b4663e303ef61240,,ctls,oauthtester-ws.sbb.ch,443,https://oauthtester-ws.sbb.ch:443,https,text/xml,GET,193.203.121.184,/,-1687830404,193.203.121.184,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
occ-0-788-92.app.sbb.ch,,503,2503,occ-0-788-92.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,occ-0-788-92.app.sbb.ch,443,https://occ-0-788-92.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
offers-backend.beta.sbb.ch,403 Forbidden,403,118,offers-backend.beta.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=beta.sbb.ch,beta.sbb.ch,graphql.beta.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,217e2137a2fceec72605e5e150f60835,47c4473631fde9ce7ef243129b1d179a7a8f97ddd18caa7300193db6250dbfa4,True,ctls,offers-backend.beta.sbb.ch,443,https://offers-backend.beta.sbb.ch:443,https,text/html,GET,13.249.9.108,/,1344368402,13.249.9.85,7,False,none,HSTS,,,cloudfront,True,,,,
offers-backend.dev-beta.sbb.ch,403 Forbidden,403,118,offers-backend.dev-beta.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=dev-beta.sbb.ch,dev-beta.sbb.ch,graphql.dev-beta.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,eb8bf3499926cf1d80bd0c139bcd0b03,34392f8868cf6559c7d9bc057c4c79c931d5b2166cd7334083af559176bedb9e,True,ctls,offers-backend.dev-beta.sbb.ch,443,https://offers-backend.dev-beta.sbb.ch:443,https,text/html,GET,99.86.4.129,/,1344368402,99.86.4.9,7,False,none,HSTS,,,cloudfront,True,,,,
offers-backend.int-beta.sbb.ch,403 Forbidden,403,118,offers-backend.int-beta.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-05-02T23:59:59Z,CN=int-beta.sbb.ch,int-beta.sbb.ch,*.int-beta.sbb.ch,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,82765758ddda7056f2625866180c06dc,be19c16ef10caf8dcf66c1b20d6db58991a2764c5e211f7c3d2c9e2b1ef88ef2,True,ctls,offers-backend.int-beta.sbb.ch,443,https://offers-backend.int-beta.sbb.ch:443,https,text/html,GET,108.138.7.41,/,1344368402,108.138.7.32,7,False,none,HSTS,,,cloudfront,True,,,,
omssmr-int-ws.sbb.ch,,404,286,omssmr-int-ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-29T07:39:41Z,2023-09-29T07:39:41Z,"CN=omssmr-ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",omssmr-ws.sbb.ch,omssmr-test-ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,cb917eb655523dd2352ed054f7b7a708,2d155d6f6944df2c6c52ff3f9c62f674b852c0fafd2aec737c6c369b0a253fed,,ctls,omssmr-int-ws.sbb.ch,443,https://omssmr-int-ws.sbb.ch:443,https,text/xml,GET,193.203.120.116,/,-1687830404,193.203.120.116,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
omssmr-test-ws.sbb.ch,,404,286,omssmr-test-ws.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-29T07:39:41Z,2023-09-29T07:39:41Z,"CN=omssmr-ws.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",omssmr-ws.sbb.ch,omssmr-test-ws.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,cb917eb655523dd2352ed054f7b7a708,2d155d6f6944df2c6c52ff3f9c62f674b852c0fafd2aec737c6c369b0a253fed,,ctls,omssmr-test-ws.sbb.ch,443,https://omssmr-test-ws.sbb.ch:443,https,text/xml,GET,193.203.121.58,/,-1687830404,193.203.121.58,2,False,,IBM DataPower,,Schweizerische Bundesbahnen SBB,,,,,,
