new,host,a,cname,soa,has_internal_ips,internal_ips,status_code,cdn,cdn-name,mx,aaaa,ns,txt,caa,ptr
,ahead.cfa.harvard.edu,131.142.48.9,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,v=spf1 ip4:131.142.21.50 ip4:131.142.41.8 ip4:131.142.48.9 ip4:131.142.41.88 ip4:131.142.56.241 ip4:131.142.184.8 ip4:131.142.184.9 ip4:131.142.104.100 include:_spf.google.com ~all,,
,ai.harvard.edu,"198.185.159.144, 198.49.23.144, 198.49.23.145, 198.185.159.145",ext-cust.squarespace.com,"dns1.p06.nsone.net, dns-admin.squarespace.com",,,NOERROR,,,,,,,,
,aia.cfa.harvard.edu,131.142.18.202,kurasuta-0-0-dmz.cfa.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,aiawww.cfa.harvard.edu,131.142.18.11,hea-www.cfa.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,aids.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,aikawalabs.bwh.harvard.edu,,ocrouters.ext.prod-shared-aro-e2.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,aili.med.harvard.edu,134.174.142.115,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
,aims.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,air.gse.harvard.edu,128.103.250.143,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,air.harvard.edu,,chem.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,chem.harvard.edu,,"a7-65.akam.net, a16-64.akam.net, a6-66.akam.net, a1-171.akam.net, a11-67.akam.net, a10-66.akam.net",,,
,air.mgh.harvard.edu,132.183.24.128,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,airflow.fas.harvard.edu,140.247.231.250,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,airlock.nmr.mgh.harvard.edu,155.52.242.20,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,aizenberglab.seas.harvard.edu,"2.18.121.137, 2.18.121.147","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,akamai.cfa.harvard.edu,131.142.24.242,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,ala.dfci.harvard.edu,155.52.51.100,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,alain.mcb.harvard.edu,140.247.92.144,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,albert.bidmc.harvard.edu,134.174.127.180,,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
,albert.cfa.harvard.edu,131.142.192.80,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,albion.harvard.edu,128.103.96.57,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,albion.harvard.edu,,,,,
,ald-2019.rc.fas.harvard.edu,140.247.151.9,cns1.rc.fas.harvard.edu,"iliaddns.rc.fas.harvard.edu, rchelp.fas.harvard.edu",,,NOERROR,,,,,,,,
,aleph.lib.harvard.edu,66.151.7.32,harvard-aleph.hosted.exlibrisgroup.com,"ns1.p28.dynect.net, dnsadmin.exlibrisgroup.com",,,NOERROR,,,,,,,,
,alex.meei.harvard.edu,,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,alexandria.cfa.harvard.edu,131.142.24.160,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,cfa.harvard.edu,,,,,
,alf.cfa.harvard.edu,131.142.156.240,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,alfred.fas.harvard.edu,140.247.82.159,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,alice.cfa.harvard.edu,131.142.42.243,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,alice.dfci.harvard.edu,155.52.49.60,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,alice.tch.harvard.edu,134.174.12.38,chwebprod.tch.harvard.edu,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,,,,
,alicetest.tch.harvard.edu,134.174.12.37,chwebtest.tch.harvard.edu,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,"ns1.childrenshospital.org, ns2.childrenshospital.org, ns5.childrenshospital.org",,,
,alladin.cfa.harvard.edu,131.142.9.249,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,allscripts.hsl.harvard.edu,50.207.150.149,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,alma.bwh.harvard.edu,170.223.178.101,erisweb1.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,almaapi-prod.lib.harvard.edu,"35.172.81.155, 54.211.178.139, 34.234.138.147",almaapi-prod.hz.lib.harvard.edu,"ns-1744.awsdns-26.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,aloha2.cfa.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,alp.fas.harvard.edu,"23.55.110.34, 23.55.110.20","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,alp.tch.harvard.edu,10.64.8.25,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.64.8.25,NOERROR,,,,,,315591b61d0ff57caad2cea280c5d2b080,,
,alpha.gsd.harvard.edu,"141.193.213.20, 141.193.213.21","dev.gsd.harvard.edu, jbgl2a5x47ga.wpeproxy.com","darwin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,,,,,,
,alpha.huit.harvard.edu,"2.18.121.137, 2.18.121.147","hwpi.harvard.edu, edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,aluche.cfa.harvard.edu,131.142.156.124,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,alumni-email.joslin.harvard.edu,134.174.245.227,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,mx2.joslin.harvard.edu,,,,,
,alumni.extension.harvard.edu,23.185.0.1,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,"2620:12a:8000::1, 2620:12a:8001::1",,,,
,alumni.harvard.edu,151.101.2.133,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,True,fastly,"mx0b-00171101.pphosted.com, mx0a-00171101.pphosted.com","2a04:4e42:200::645, 2a04:4e42::645",,v=spf1 ip4:128.103.109.33 ip4:128.103.229.181 ~all,,
,alumni.hks.harvard.edu,20.75.233.53,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,inbound-smtp.us-east-1.amazonaws.com,,,v=spf1 ip4:128.103.190.0/24 ip4:128.103.253.0/24 a:outbound1.hks.harvard.edu a:outbound2.hks.harvard.edu a:ksgmail2.harvard.edu a:netop2.ksg.harvard.edu a:ksgsmtp.harvard.edu include:amazonses.com ~all,,
,alumni.hms.harvard.edu,23.185.0.3,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,"2620:12a:8000::3, 2620:12a:8001::3",,,,
,alumni.knet.hks.harvard.edu,20.75.233.56,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,alumni.law.harvard.edu,207.171.2.237,harvard.omnimagnet.com,"ns0.dnsmadeeasy.com, dns.dnsmadeeasy.com",,,NOERROR,,,,,,,,
,alumni.mgh.harvard.edu,"155.52.198.65, 132.183.170.108",,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,alumni.neurosurgery.mgh.harvard.edu,185.166.146.203,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,alvarezlab.wjh.harvard.edu,140.247.95.116,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,amadeus.cfa.harvard.edu,131.142.42.227,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,amaebi.nmr.mgh.harvard.edu,132.183.203.11,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,amanda.law.harvard.edu,128.103.64.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,amanitabase.rc.fas.harvard.edu,140.247.64.142,,"iliaddns.rc.fas.harvard.edu, rchelp.fas.harvard.edu",,,NOERROR,,,,,,,,
,amber.cfa.harvard.edu,131.142.24.167,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,cfa.harvard.edu,,,,,
,amber.dfci.harvard.edu,134.174.140.86,red.dfci.harvard.edu,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,mgbmx.partners.org,,,,,
,amber.mgh.harvard.edu,132.183.161.23,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,amesfoundation.law.harvard.edu,"13.32.121.120, 13.32.121.64, 13.32.121.66, 13.32.121.47",d1qjt6ruhvihv4.cloudfront.net,"ns-202.awsdns-25.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,cloudfront,,,"ns-1451.awsdns-53.org, ns-1765.awsdns-28.co.uk, ns-202.awsdns-25.com, ns-667.awsdns-19.net",,,
,amestest.law.harvard.edu,"54.192.111.55, 54.192.111.29, 54.192.111.9, 54.192.111.23",d2lje4jorzoj17.cloudfront.net,"ns-356.awsdns-44.com, awsdns-hostmaster.amazon.com",,,NOERROR,True,cloudfront,,,"ns-645.awsdns-16.net, ns-1492.awsdns-58.org, ns-1940.awsdns-50.co.uk, ns-356.awsdns-44.com",,,
,amherst.lib.harvard.edu,128.103.147.240,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,amicus.law.harvard.edu,52.3.28.81,hls-rp.xinspire.com,"ns-754.awsdns-30.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,amir.seas.harvard.edu,"2.19.205.11, 2.19.204.234","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,amp.rc.fas.harvard.edu,"140.247.64.143, 140.247.232.232, 140.247.139.253",,"iliaddns.rc.fas.harvard.edu, rchelp.fas.harvard.edu",,,NOERROR,,,,,"iliaddns2.rc.fas.harvard.edu, iliaddns.rc.fas.harvard.edu",,,
,ams.hup.harvard.edu,"52.17.87.235, 34.253.91.162",pf-web-lb-1-720632271.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",,,
,amsterdam.mgh.harvard.edu,132.183.43.150,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,amtmail.masco.harvard.edu,134.174.241.114,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,anabel.mgh.harvard.edu,,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,analysis.tch.harvard.edu,10.36.144.34,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.36.144.34,NOERROR,,,,,"ns2.childrenshospital.org, ns1.childrenshospital.org, ns5.childrenshospital.org",,,
,analytics-dev.rmf.harvard.edu,"104.18.98.81, 104.18.97.81",,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,cloudflare,,,,,,
,analytics-uat.rmf.harvard.edu,"104.18.98.81, 104.18.97.81",,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,cloudflare,,,,,,
,analytics.dfci.harvard.edu,18.213.79.172,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,analytics.onlinelearning.hms.harvard.edu,"18.211.183.47, 54.243.235.203, 54.210.240.149, 18.215.41.64, 18.206.17.104, 52.202.122.150","hms-migration.opencraft.hosting, oc-edxapp-prod-390771787.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,analytics.prod.dcex.harvard.edu,,,"ns-1600.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,analytics.rmf.harvard.edu,"104.18.97.81, 104.18.98.81",,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,cloudflare,,,,,,
,analytics.stage.dcex.harvard.edu,52.204.90.0,,"ns-1600.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,anand.tch.harvard.edu,10.72.80.61,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.72.80.61,NOERROR,,,,,,00710ee5d18e4b0ae696c75c605c84eb1d,,
,anastasia.harvard.edu,128.103.190.83,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,anderson.bwh.harvard.edu,170.223.178.101,erisweb1.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,andrey.dfci.harvard.edu,155.52.48.222,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,anesthesia.bidmc.harvard.edu,134.174.104.228,,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
,anesthesia.mgh.harvard.edu,132.183.70.51,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,aneurysm.mgh.harvard.edu,,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,angel.dfci.harvard.edu,155.52.120.54,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,angie.cfa.harvard.edu,131.142.105.208,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,animal.bwh.harvard.edu,170.223.178.101,erisweb1.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,animal.law.harvard.edu,"141.193.213.20, 141.193.213.21",,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,anl.fas.harvard.edu,140.247.101.249,tucson.fas.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,annotations.harvard.edu,"23.32.238.121, 23.32.238.128","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,ansibletower-dev-app01.cloudservices.huit.harvard.edu,10.137.242.10,,"ns-518.awsdns-00.net, awsdns-hostmaster.amazon.com",True,10.137.242.10,NOERROR,,,,,"ns-1368.awsdns-43.org, ns-140.awsdns-17.com, ns-1930.awsdns-49.co.uk, ns-518.awsdns-00.net",,,
,anthropology.fas.harvard.edu,"23.72.252.66, 23.72.252.90","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,antigua.sph.harvard.edu,134.174.181.8,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,antivirus.med.harvard.edu,134.174.150.51,orchestraweb.med.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
,anton.harvard.edu,128.103.92.13,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,anuraganshu.seas.harvard.edu,"23.32.238.203, 23.32.238.211","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,ao.dfci.harvard.edu,155.52.20.42,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,ap.bwh.harvard.edu,170.223.227.29,labs.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,apex.harvard.edu,"34.205.221.118, 52.72.20.174, 52.87.140.206","departments.fas.harvard.edu, sites.fas.harvard.edu, fas-redirect-lb-pub-prod.ats.cloud.huit.harvard.edu","ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,apex.hms.harvard.edu,134.174.153.30,itlvdwwlp01.med.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,apex.huit.harvard.edu,140.247.195.124,webproxy.huit.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apex.stage.fas.harvard.edu,"10.137.148.151, 10.137.147.228, 10.137.148.35",ords-adm-new-stage.stage.ats.cloud.huit.harvard.edu,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",True,"10.137.148.151, 10.137.147.228, 10.137.148.35",NOERROR,,,,,,,,
,apexpoi-app01.iam.harvard.edu,10.137.44.176,,"ns-1243.awsdns-27.org, awsdns-hostmaster.amazon.com",True,10.137.44.176,NOERROR,,,,,,,,
,apexpoi-app01.stage.iam.harvard.edu,10.137.44.203,,"ns-296.awsdns-37.com, awsdns-hostmaster.amazon.com",True,10.137.44.203,NOERROR,,,,,,,,
,apexpoi.iam.harvard.edu,"44.205.28.29, 23.22.53.74, 54.196.107.60",apexpoi-public-prod.iam.harvard.edu,"ns-1243.awsdns-27.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,aphrodite.harvard.edu,128.103.92.104,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,api-dcr.mgh.harvard.edu,170.223.156.228,ocrouters.ext.prod-shared-aro-e2.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,api-elasticwork.mgh.harvard.edu,170.223.156.228,ocrouters.ext.prod-shared-aro-e2.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,api-mip-os.mgh.harvard.edu,170.223.191.141,erishaproxy.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,api-uat.rmf.harvard.edu,"104.18.98.81, 104.18.97.81",,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,cloudflare,,,,,,
,api-wellman-os.mgh.harvard.edu,170.223.191.141,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,api.adsabs.harvard.edu,"44.197.13.232, 54.146.89.194, 34.193.223.187","prod.adsabs.harvard.edu, prod.kube.adslabs.org, k8s-adsprod-awsalb-f6543f16e5-1500031048.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,api.cfas.noc.harvard.edu,"54.230.112.21, 54.230.112.40, 54.230.112.103, 54.230.112.52",d2h0v0at9xgiee.cloudfront.net,"ns-1525.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,True,cloudfront,,,"ns-208.awsdns-26.com, ns-584.awsdns-09.net, ns-1525.awsdns-62.org, ns-1762.awsdns-28.co.uk",,,
,api.chs.harvard.edu,35.227.196.32,,"ns3.chs.harvard.edu, localhost",,,NOERROR,True,google,,,,,,
,api.coursecatalog.dev.ats.cloud.huit.harvard.edu,,,"ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,api.coursecatalog.test.ats.cloud.huit.harvard.edu,,,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,api.crossregistration.dev.ats.cloud.huit.harvard.edu,,,"ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,api.crossregistration.stage.ats.cloud.huit.harvard.edu,,,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,api.crossregistration.test.ats.cloud.huit.harvard.edu,,,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,api.dce.harvard.edu,"54.210.153.109, 52.6.65.59, 52.72.33.234",api-dce-pub-lb-1101911536.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,api.facultyfinder.harvard.edu,134.174.145.205,facultyfinder.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,"edns2.med.harvard.edu, edns1.med.harvard.edu, cdns1.med.harvard.edu, cdns2.med.harvard.edu",,,
,api.rmf.harvard.edu,"104.18.98.81, 104.18.97.81",,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,cloudflare,,,,,,
,apitwist.childrens.harvard.edu,45.60.76.21,vacdcnx.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,,NOERROR,True,incapsula,,,,,,
,apj.fas.harvard.edu,38.102.33.124,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apo.college.harvard.edu,,"edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,apo.fas.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apollo.bwh.harvard.edu,,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,apollo.cfa.harvard.edu,131.142.192.78,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apollo.dfci.harvard.edu,155.52.207.141,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,apollo.harvard.edu,128.103.92.102,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apollo.mgh.harvard.edu,132.183.138.205,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,apollo36.cadm.harvard.edu,128.103.69.36,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apophenia.wjh.harvard.edu,140.247.95.197,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apophis.cfa.harvard.edu,131.142.12.145,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,app-internal.fphs2.harvard.edu,34.236.58.132,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
,app-prod-01.implicit.harvard.edu,10.137.109.219,implicit-app01.fas.cloud.huit.harvard.edu,"ns-948.awsdns-54.net, awsdns-hostmaster.amazon.com",True,10.137.109.219,NOERROR,,,,,,,,
,app-prod-02.implicit.harvard.edu,10.137.109.223,implicit-app02.fas.cloud.huit.harvard.edu,"ns-948.awsdns-54.net, awsdns-hostmaster.amazon.com",True,10.137.109.223,NOERROR,,,,,,,,
,app-prod-03.implicit.harvard.edu,"34.225.122.136, 54.167.172.180, 34.198.112.121",,"ns-790.awsdns-34.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,app.fphs2.harvard.edu,172.31.29.136,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",True,172.31.29.136,NOERROR,,,,,,,,
,app.sph.harvard.edu,45.60.34.143,e8o3b.x.incapdns.net,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,,NOERROR,True,incapsula,,,,,,
,appdev.fphs2.harvard.edu,,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,apple.harvard.edu,128.103.136.97,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,application.med.harvard.edu,134.174.145.216,nlbsp.med.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
,applications.sph.harvard.edu,134.174.190.216,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apply.college.harvard.edu,34.198.122.35,cluster2.technolutions.net,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,letsencrypt.org,
,apply.graduateprogram.law.harvard.edu,34.198.122.35,cluster2.technolutions.net,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,letsencrypt.org,
,apply.gsas.harvard.edu,34.198.122.35,cluster.technolutions.net,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,google-site-verification=afsuE56DWfJTxJl5HJOlMlo0EuzSLoi1aZFMBAxaKys,letsencrypt.org,
,apply.gse.harvard.edu,34.198.122.35,cluster.technolutions.net,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,google-site-verification=afsuE56DWfJTxJl5HJOlMlo0EuzSLoi1aZFMBAxaKys,letsencrypt.org,
,apply.seas.harvard.edu,"52.20.122.66, 18.215.110.158",prod-l4publb-748825232.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,apply.undiagnosed.hms.harvard.edu,104.196.205.195,undiagnosed.hms.harvard.edu,"ns-1796.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,True,google,"gate3.med.harvard.edu, gate4.med.harvard.edu",,"ns-1519.awsdns-61.org, ns-153.awsdns-19.com, ns-1796.awsdns-32.co.uk, ns-677.awsdns-20.net",,,
,appnav-test.dce.harvard.edu,140.247.198.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apprentice.mgh.harvard.edu,132.183.121.105,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,apps-qa.rmf.harvard.edu,"104.18.98.81, 104.18.97.81",,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,cloudflare,,,,,,
,apps-uat.rmf.harvard.edu,"104.18.97.81, 104.18.98.81",,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,cloudflare,,,,,,
,apps.campusservices.harvard.edu,"34.227.175.134, 34.195.201.174",timeout-lb-pub-prod.prod.campusservices.cloud.huit.harvard.edu,"ns-1181.awsdns-19.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,apps.harvard.edu,128.103.60.62,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apps.hks.harvard.edu,20.75.233.59,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,apps.hms.harvard.edu,45.60.80.9,rpbo2p6.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,,NOERROR,True,incapsula,,,,,,
