input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_subject_org_,webserver,tls_wildcard_certificate,csp_domains_,final_url,tls_mismatched,tls_self_signed
blog.bentley.com,Bentley Blog | Infrastructure & Engineering Software & Solutions,200,45343,blog.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-18T12:24:41Z,2023-10-16T12:24:40Z,CN=blog.bentley.com,blog.bentley.com,blog.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,414633e7c6591647de5dab758ad228c3,1ef6555898b3842bb1db01aab2132ead600d9b273c9e5a9e679ed198742e62bc,ctls,blog.bentley.com,443,https://blog.bentley.com:443,https,text/html,GET,34.105.23.4,/,,34.105.23.4,Yoast SEO:19.2,606,False,google,True,,nginx,,,,,
bp-eb.bentley.com,IIS Windows Server,200,703,bp-eb.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,30171bf491a5132c5b70d92aad64757c,f839d724611dfd97be0023f6e3c7d7c0bbf7b407f3c936719241ed96c04499cc,ctls,bp-eb.bentley.com,443,https://bp-eb.bentley.com:443,https,text/html,GET,51.138.224.197,/,1631801191,51.138.224.197,Windows Server,32,False,,,"Bentley Systems, Incorporated",Microsoft-IIS/10.0,True,,,,
buddi-eus.bentley.com,Sign In,200,12910,ims.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6704d1c9bef3ce2c8c5913d68a9a1427,b90f140019fe86acf4dea4ca28cbf745d597aead2739b5a060944be5d8e185ab,ctls,ims.bentley.com,443,https://buddi-eus.bentley.com:443,https,text/html,GET,20.119.128.12,/,17665102,20.119.128.12,Java,312,False,,,"Bentley Systems, Incorporated",,True,,https://ims.bentley.com/?wa=wsignin1.0&wtrealm=https%3a%2f%2fbuddi.bentley.com&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-07-24T02%3a26%3a34Z&wreply=https%3a%2f%2fbuddi.bentley.com,,
buddi-sea-staging.bentley.com,Error,500,1597,ims.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6704d1c9bef3ce2c8c5913d68a9a1427,b90f140019fe86acf4dea4ca28cbf745d597aead2739b5a060944be5d8e185ab,ctls,ims.bentley.com,443,https://buddi-sea-staging.bentley.com:443,https,text/html,GET,20.212.64.7,/,17665102,20.212.64.7,HSTS,53,False,,,"Bentley Systems, Incorporated",,True,,https://ims.bentley.com/?wa=wsignin1.0&wtrealm=https%3a%2f%2fbuddi-sea-staging.bentley.com&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-07-24T02%3a26%3a40Z&wreply=https%3a%2f%2fbuddi.bentley.com,,
ca.bentley.com,Accueil | Bentley | Éditeur de logiciels d’ingénierie dédiés aux infrastructures,200,195761,ca.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=*.bentley.com,*.bentley.com,www.bentley.cn,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0a05804e54b91c045b1215d7c3cd453a,3c5ecf67f8571716a353b20079aa8c1fe9937e2c481787bd6f9054f2b1ee94b1,ctls,ca.bentley.com,443,https://ca.bentley.com:443,https,text/html,GET,34.200.174.226,/,,3.229.64.227,WordPress,1348,False,,,,nginx,True,https://*.youtube.com,,,
cadrefscan.bentley.com,Your Azure Function App is up and running.,200,150093,cadrefscan.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-30T00:00:00Z,2023-12-30T23:59:59Z,CN=cadrefscan.bentley.com,cadrefscan.bentley.com,cadrefscan.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c5c3e0f13becd1a64ca3d97276541c54,220043402f5009221e5882d1934b4438b8bea59ac5b091d9ff8b8fa6c70c1f57,ctls,cadrefscan.bentley.com,443,https://cadrefscan.bentley.com:443,https,text/html,GET,20.49.104.0,/,-1840324437,20.49.104.0,,300,False,azure,True,,,,,,,
cdnllnw.bentley.com,,400,,cdnllnw.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-07-02T23:59:59Z,"CN=cdnllnw.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",cdnllnw.bentley.com,downloads.bentley.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,59c8eeec525c9f5c507d7cece64b5d0e,23c9d6f67c1a2c5cb80a11d97c627d344dff3969299eeadded20630eb478f9b9,ctls,cdnllnw.bentley.com,443,https://cdnllnw.bentley.com:443,https,text/plain,GET,178.79.242.181,/,-1840324437,178.79.242.16,,1,False,,,"Bentley Systems, Incorporated",EdgePrism/5.1.2.0,,,,,
collaboration.australiaeast.openground.bentley.com,403 Forbidden,403,146,collaboration.australiaeast.openground.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T06:20:03Z,2023-08-29T06:20:02Z,CN=collaboration.australiaeast.openground.bentley.com,collaboration.australiaeast.openground.bentley.com,collaboration.australiaeast.openground.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0049ea65187e85e13b2c52be27f85545,4ac8255867dc3bdc3c76737f31fb7270566e5c3a681e816e7f9b6d1641fa00a8,ctls,collaboration.australiaeast.openground.bentley.com,80,http://collaboration.australiaeast.openground.bentley.com:80,http,text/html,GET,20.211.191.235,/,,20.211.191.235,HSTS,8,False,,,,,,,https://collaboration.australiaeast.openground.bentley.com,,
collaboration.eastus-dev.openground.bentley.com,403 Forbidden,403,146,collaboration.eastus-dev.openground.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-07T14:59:16Z,2023-10-05T14:59:15Z,CN=collaboration.eastus-dev.openground.bentley.com,collaboration.eastus-dev.openground.bentley.com,collaboration.eastus-dev.openground.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b2315eb2cec4e76639a5c0c4e51f8134,356b4ba00fbb71875d589324f3829c28e7901e80215406f2d4a26a8bf83c3646,ctls,collaboration.eastus-dev.openground.bentley.com,443,https://collaboration.eastus-dev.openground.bentley.com:443,https,text/html,GET,52.154.77.156,/,-1561873722,52.154.77.156,HSTS,8,False,azure,True,,,,,,,
collaboration.uksouth-dev.openground.bentley.com,403 Forbidden,403,146,collaboration.uksouth-dev.openground.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-04T07:15:19Z,2023-10-02T07:15:18Z,CN=collaboration.uksouth-dev.openground.bentley.com,collaboration.uksouth-dev.openground.bentley.com,collaboration.uksouth-dev.openground.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,740f9ef2d2431c19af72e0badc082d98,9e80b25c4f36b0ac5a78d3bcaaccb9105100931802cedc8dcfb092ac1af2e4f6,ctls,collaboration.uksouth-dev.openground.bentley.com,443,https://collaboration.uksouth-dev.openground.bentley.com:443,https,text/html,GET,51.142.229.54,/,-1561873722,51.142.229.54,HSTS,8,False,azure,True,,,,,,,
collaboration.uksouth.openground.bentley.com,403 Forbidden,403,146,collaboration.uksouth.openground.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T06:23:26Z,2023-08-29T06:23:25Z,CN=collaboration.uksouth.openground.bentley.com,collaboration.uksouth.openground.bentley.com,collaboration.uksouth.openground.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fb12f5dbe427b71f76f5cfad14a05784,3596d02e60047fe8e8db0a6c4e269c399ef4d035291bd5dabd51e7fa07e78b4f,ctls,collaboration.uksouth.openground.bentley.com,443,https://collaboration.uksouth.openground.bentley.com:443,https,text/html,GET,20.77.79.154,/,-1561873722,20.77.79.154,HSTS,8,False,,,,,,,,,
communities.bentley.com,Bentley Communities,200,98551,communities.bentley.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-02-23T23:59:59Z,"CN=communities.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",communities.bentley.com,communities.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,86f15a79668bec4fe03b69f995c64ca6,fa1c74720ab307f46f31cd61a0e2164edcf2458ee1af5583b5c5bf382d5289c6,ctls,communities.bentley.com,443,https://communities.bentley.com:443,https,text/html,GET,45.60.31.181,/,,45.60.31.181,SyntaxHighlighter,1543,False,incapsula,True,"Bentley Systems, Incorporated",,,,,,
connect-acs-ai.bentley.com,,404,103,connect-acs-ai.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T08:04:34Z,2023-09-08T08:04:33Z,CN=connect-acs-ai.bentley.com,connect-acs-ai.bentley.com,connect-acs-ai.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e0b8f39e29bf5e7dca1bb0434dc22d07,01bfdfc708ff80db60d01af0405b99fe27661055a6f3f506139624279dec116b,ctls,connect-acs-ai.bentley.com,443,https://connect-acs-ai.bentley.com:443,https,text/html,GET,20.50.64.11,/,-20275242,20.50.64.11,HSTS,1,False,azure,True,,,,,,,
connect-activescanscheduler.bentley.com,Sign in to your account,200,39617,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,443,https://connect-activescanscheduler.bentley.com:443,https,text/html,GET,20.49.104.22,/,,20.49.104.22,HSTS,95,False,azure,True,Microsoft Corporation,,,,https://login.microsoftonline.com/067e9632-ea4c-4ed9-9e6d-e294956e284b/oauth2/authorize?response_type=code+id_token&redirect_uri=https%3A%2F%2Fconnect-activescanscheduler.bentley.com%2F.auth%2Flogin%2Faad%2Fcallback&client_id=2d2b2fd0-f3fe-487f-8314-077103055ec2&scope=openid+profile+email&response_mode=form_post&nonce=cace62e5acaf423289562e4242d4ced0_20230724023134&state=redir%3D%252F,,
connect-advisorsuggestionapi.bentley.com,,200,525,connect-advisorsuggestionapi.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T06:33:27Z,2023-08-25T06:33:26Z,CN=connect-advisorsuggestionapi.bentley.com,connect-advisorsuggestionapi.bentley.com,connect-advisorsuggestionapi.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fb29c8f5070e281726457248679cf20a,1b8265278aad526aea9c857c6634e236682490c1c814d03b6d61c267ad792a22,ctls,connect-advisorsuggestionapi.bentley.com,443,https://connect-advisorsuggestionapi.bentley.com:443,https,application/json,GET,40.71.11.137,/,-20275242,40.71.11.137,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-agreementservicewebapp.bentley.com,,200,312,connect-agreementservicewebapp.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T06:16:44Z,2023-09-08T06:16:43Z,CN=connect-agreementservicewebapp.bentley.com,connect-agreementservicewebapp.bentley.com,connect-agreementservicewebapp.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,004fd42328abd45efe76c971835cbeaa,5bcccb244852fff428a870bf3e374ce4580e67406489de5d5e79a0eec2a69794,ctls,connect-agreementservicewebapp.bentley.com,443,https://connect-agreementservicewebapp.bentley.com:443,https,text/html,GET,40.71.11.157,/,1772087922,40.71.11.157,Windows Server,11,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-bts-aue.bentley.com,,404,,connect-bts-aue.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-15T06:23:18Z,2023-10-13T06:23:17Z,CN=connect-bts.bentley.com,connect-bts.bentley.com,connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6c3b78373109abc921e2a428830f9370,4e4ab229edbfd7b43264cb3f0beb71229db25ffab566d209f9b48d985e9b8952,ctls,connect-bts-aue.bentley.com,443,https://connect-bts-aue.bentley.com:443,https,,GET,52.187.210.125,/,-1840324437,52.187.210.125,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-bts-cac.bentley.com,,404,,connect-bts-cac.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-16T00:07:40Z,2023-10-14T00:07:39Z,CN=connect-bts.bentley.com,connect-bts.bentley.com,connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1ecd94eaff9c2e32aa0efe435f02fb45,75b4eda70f9860ab03d556ef96b98ece8fbff51d27afe88da37e2ebf58a6129a,ctls,connect-bts-cac.bentley.com,443,https://connect-bts-cac.bentley.com:443,https,,GET,52.237.31.192,/,-1840324437,52.237.31.192,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-bts-eus.bentley.com,,404,,connect-bts-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-15T07:10:38Z,2023-10-13T07:10:37Z,CN=connect-bts.bentley.com,connect-bts.bentley.com,connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,18f67bf2bd0b10dec387b6604c67332d,e8ad8b70ee2c62ca919520837c05f71335e51127d6b4f35281ed40afaf5595ce,ctls,connect-bts-eus.bentley.com,443,https://connect-bts-eus.bentley.com:443,https,,GET,40.76.39.41,/,-1840324437,40.76.39.41,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-bts-neu.bentley.com,,404,,connect-bts-neu.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-15T23:59:36Z,2023-10-13T23:59:35Z,CN=connect-bts.bentley.com,connect-bts.bentley.com,connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cba58a024ebc798c9602c1f605c2a280,66b8237329df614b5c45cb9f84cef663c0445aa8d07f49a34cd02582dbdddb5e,ctls,connect-bts-neu.bentley.com,443,https://connect-bts-neu.bentley.com:443,https,,GET,13.79.175.164,/,-1840324437,13.79.175.164,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-bts-sea.bentley.com,,404,,connect-bts-sea.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-15T06:47:16Z,2023-10-13T06:47:15Z,CN=connect-bts.bentley.com,connect-bts.bentley.com,connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,72d7d4ef26b3e834a343b9138ebe21de,4b1b5e976296f1b7e1f4dd070e88f87fcb6e0e6e54ff863cb9e581ce910b5977,ctls,connect-bts-sea.bentley.com,443,https://connect-bts-sea.bentley.com:443,https,,GET,52.187.7.183,/,-1840324437,52.187.7.183,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-bts-uks.bentley.com,,404,,connect-bts-uks.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-15T07:29:36Z,2023-10-13T07:29:35Z,CN=connect-bts.bentley.com,connect-bts.bentley.com,connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5853889845797ca2d1cc26ffcd71dc22,cd69e5c2a9ee8148bdaecb37982361cb836801c4591a8a93d62d3c3db96b2abf,ctls,connect-bts-uks.bentley.com,443,https://connect-bts-uks.bentley.com:443,https,,GET,51.140.24.53,/,-1840324437,51.140.24.53,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-btsportal-eus.bentley.com,Sign In,200,12929,imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6704d1c9bef3ce2c8c5913d68a9a1427,b90f140019fe86acf4dea4ca28cbf745d597aead2739b5a060944be5d8e185ab,ctls,imsoidc.bentley.com,443,https://connect-btsportal-eus.bentley.com:443,https,text/html,GET,40.87.70.95,/,-116124941,40.87.70.95,Java,315,False,azure,True,"Bentley Systems, Incorporated",,True,,https://imsoidc.bentley.com/connect/authorize?client_id=connect-portal-2297&redirect_uri=https%3A%2F%2Fconnect.bentley.com%2Fsignin-oidc&response_type=code&scope=openid%20profile%20email%20organization%20global_roles%20feature_tracking&code_challenge=z4H9FeWrP_-Ob4dZnRnqVdZTNzDmWR2gnjugGbq8oko&code_challenge_method=S256&response_mode=form_post&nonce=638257623952498860.MTdmYTNkNGItMzZkZC00YWEyLWI1NTUtYWNlNTk5YjFlNThiZWMwMmJiYzQtYWE2NS00MmExLWJkMGMtYzU1MGVjZDRkZDhk&state=CfDJ8AHcNIvi80VPlL4-Tj9IsyNYf7jK3MwtDQWSPBqxcf9PujrgyJeI2kbP7V84XwMqpmco3v3rW2hivVa0T_Ttr9dNvi82MeUPLeTXGJFy7TeNfDLcr3PhXkLl-k0VmHwtpx0SmxQf9tqgBnnYsvOzrAFvJhrcF8YuUGSdW0sIbB620P0ff1N71EjiR42idbyt0lrWk3wsdztpu09BoqoFVZIzDWDPqq9eMUWiM6ylu6sJSYicMy75GhyXt6eEOi430gMw2p3yNyXRls5ZOb8pXIYmeNQuoVAwHYrTck4l74RTb-uulN4VjbVeRbTSrf2a9xLqEPu0namUegBkJC_Xk_lhg03ygdOduRYBsWcwbK2o3O6qCqFkG2D2KuB4CtNA4I1qhlhejnvIH2drlz6T5BI&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,,
connect-btsportal.bentley.com,Sign In,200,12929,imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6704d1c9bef3ce2c8c5913d68a9a1427,b90f140019fe86acf4dea4ca28cbf745d597aead2739b5a060944be5d8e185ab,ctls,imsoidc.bentley.com,443,https://connect-btsportal.bentley.com:443,https,text/html,GET,51.143.191.44,/,,51.143.191.44,Java,315,False,azure,True,"Bentley Systems, Incorporated",,True,,https://imsoidc.bentley.com/connect/authorize?client_id=connect-portal-2297&redirect_uri=https%3A%2F%2Fconnect.bentley.com%2Fsignin-oidc&response_type=code&scope=openid%20profile%20email%20organization%20global_roles%20feature_tracking&code_challenge=AmQeN5B3B7BkTCovAakBrlDuwcKZ-fOOxJOqZ0I-ptc&code_challenge_method=S256&response_mode=form_post&nonce=638257624019020008.ZGRmYWYwNzQtODM5YS00Y2ZmLWI3MzctMDJjODM0YjcwYWIxYzMwNjlmNzEtNmE1My00NzA2LTgzMzYtMWYyOWE3ZGE0MTJl&state=CfDJ8AHcNIvi80VPlL4-Tj9IsyMNmsZjSI1O8uqvAa6ARp-naDK8b_Srd389U-Eokhsp8eANVesrsjPCpjn4oQAWeWH-o_HZ9A4BJJXRRi1r_kbi1mhK_0ZW2oN-xhR-9TZGAMll7A_Q8lPytmsnbnM91aD1jLBecgXnkxZKSz_1b69E5VkSt2Bv-DyFP9IkRZSWcGpSjxoiwEyFO2qwC6ypx8yELU2yMecBOH-X50VtZ6wNekzvhviaDfLoEgSpN12r8y2ewYGYJkzT-vj4AiXqAiPPodmJZBkqyUJExIG6AZ_iHedvMYMkAC5yzlxCHdUqq34FKT2p8XH-AyJOoyvguaywr5jiNMPrpz-0idmfD4HxZW7BbAH5KFY9rS7EJpDxiK8vz6b2ZShjhCpBh-NqPWM&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.10.0.0,,
connect-changedelementsservice.bentley.com,,404,86,connect-changedelementsservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-01T15:09:09Z,2023-09-29T15:09:08Z,CN=connect-changedelementsservice.bentley.com,connect-changedelementsservice.bentley.com,connect-changedelementsservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0779787d3a4e04a1652d71e27e77737e,14682a476a80d0b8f249e65095db19cb61257793b799ebbfb616f7f82a081891,ctls,connect-changedelementsservice.bentley.com,443,https://connect-changedelementsservice.bentley.com:443,https,application/json,GET,51.140.152.154,/,1489507556,51.140.152.154,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
connect-cloudservicesetupapp.bentley.com,Cloud Service Setup Application,200,597,connect-cloudservicesetupapp.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T05:29:32Z,2023-08-25T05:29:31Z,CN=connect-cloudservicesetupapp.bentley.com,connect-cloudservicesetupapp.bentley.com,connect-cloudservicesetupapp.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c068a07393d44eccc7921a7143f49821,03bd49ba0ef5d9b086ec5ab8a98fbbd2067d6bc16377ccddaf7ea869b2ff5974,ctls,connect-cloudservicesetupapp.bentley.com,443,https://connect-cloudservicesetupapp.bentley.com:443,https,text/html,GET,20.119.0.22,/,1772087922,20.119.0.22,Windows Server,1,False,,,,Microsoft-IIS/10.0,,,,,
connect-componentscenterportal.bentley.com,Sign In,200,12925,imsoidc.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6704d1c9bef3ce2c8c5913d68a9a1427,b90f140019fe86acf4dea4ca28cbf745d597aead2739b5a060944be5d8e185ab,ctls,imsoidc.bentley.com,443,https://connect-componentscenterportal.bentley.com:443,https,text/html,GET,13.92.193.110,/,574656372,13.92.193.110,Java,313,False,azure,True,"Bentley Systems, Incorporated",,True,,https://imsoidc.bentley.com/connect/authorize?client_id=components-center-portal-client&redirect_uri=https%3A%2F%2Fconnect-componentscenterportal.bentley.com%2Fsignin-oidc&response_type=code%20id_token&scope=openid%20profile%20email%20organization%20feature_tracking%20rbac-service%20product-settings-service%20components-center-service%20context-registry-service%20ims-user-search&response_mode=form_post&nonce=638257624002066990.NDRjZTAwYjItMzlkMC00ODk5LWIxOGYtMTViM2YyODNmMTM4N2Q1MjIxYTUtMmQ0MC00YzcxLTk3YmItZjZmNzAxNTM4YTA5&state=CfDJ8MEjbU-Gtd5Bh15mBcKGAwvlsK17npNAiCLagVhIWEGdmjtT2CJ4eAoCKKtBjRHHhlC3QSct_rtMemfYQ23g_qzb8ULbkzEPWzD0hxMoCPYiaNI-RH_N2UQUxF7LCFQ9KqgqmkONMWEmODoWUew1x7ooFvHRfSDOnA2tD22va8qPVDEopq5UWNQpQBwJSmBN9awvrt1E93TXw6_pFRqlALa1qJItAUqor_L0R7wcwbj5daXd70C3RQVt9AJeh3Jop8xc2W1ScnbH1-yc2K850Y87TqJpy-XV0wpZgU5IdtUVu2wExokcy7pbToQbcXjMrewGW6Fg1pSITcU3sOY2tDA&x-client-SKU=ID_NET6_0&x-client-ver=6.21.0.0,,
connect-componentscenterprocesses.bentley.com,,403,58,connect-componentscenterprocesses.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-13T07:22:53Z,2023-10-11T07:22:52Z,CN=connect-componentscenterprocesses.bentley.com,connect-componentscenterprocesses.bentley.com,connect-componentscenterprocesses.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fd2f6dce60783cc197524ae9be636109,7f1640e1edea59ab0650fa4be86a05d8359acbbd4f5e2012b0cdaf022bb5c73d,ctls,connect-componentscenterprocesses.bentley.com,443,https://connect-componentscenterprocesses.bentley.com:443,https,text/html,GET,13.92.193.110,/,-20275242,13.92.193.110,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
