input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url
stg-futures-admin-gw.poloniex.com,Sign in ・ Cloudflare Access,200,30011,poloniex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,poloniex.cloudflareaccess.com,cloudflare,443,https://stg-futures-admin-gw.poloniex.com:443,https,cloudflare,text/html,GET,104.17.173.159,/,-1997016730,104.17.174.159,HSTS,67,False,True,https:,https://poloniex.cloudflareaccess.com/cdn-cgi/access/login/stg-futures-admin-gw.poloniex.com?kid=d11c6d49279b2d1e64cc30cbd32470d1053ce04c9308705d81bfb0a60f0fc153&redirect_url=%2F&meta=eyJraWQiOiIzN2NkNWM1YjU5ZjY0Zjg3N2ZhZWI3MTZhOWVhNmIyZWZlZGFkNDAxZGRlMjA5ODM4OTI0YmU2OTg4YmE0ZTkzIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4Njc5MTAyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImQxMWM2ZDQ5Mjc5YjJkMWU2NGNjMzBjYmQzMjQ3MGQxMDUzY2UwNGM5MzA4NzA1ZDgxYmZiMGE2MGYwZmMxNTMiLCJob3N0bmFtZSI6InN0Zy1mdXR1cmVzLWFkbWluLWd3LnBvbG9uaWV4LmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJiNDg1ZDExZGYwNjQ4MjUzNWI0NzBhYjNmMzk4MzI0ZDhjMzYyMThkMjk3MTk1NzU5MTg1NmFhNmE4M2VkZDNkIiwibmJmIjoxNjg2NzkxMDIyLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.R0Rvv0nwVeQoZYBaO-xHrxHC_1rfAvxdSIfFI9LPU7J_Ljuf4SN05OhzBa-eVfaTg3NL2t3XNP6v3AWq7t3LrBeCgPuGUEEILQwi_JJU8GuTmAlFa4wJwIJOWVVN_RtqE4V6x8_4ePhFSyS0Jvg4ua_NLcicgyFbRZ-DBIpYA6WGAz4CHWWlupKcUhDpgGap4qiIcx7WhGtGF3VV6dTf4JD8R1HdNy0P6QiDmIrR8ZVXGB9hYRCKlwz1WdHB_V6-t_IGG27irCWNhgdNYLT4tK98JtpSW3KehaRZGpzC35fC63TDXs8iF1sPRxOnllItPYhBzAHXVo8yxudQtqW-9w
stg-futures-admin.poloniex.com,Sign in ・ Cloudflare Access,200,30000,poloniex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,poloniex.cloudflareaccess.com,cloudflare,443,https://stg-futures-admin.poloniex.com:443,https,cloudflare,text/html,GET,104.17.174.159,/,-661057744,104.17.176.159,HSTS,67,False,True,http://127.0.0.1:*,https://poloniex.cloudflareaccess.com/cdn-cgi/access/login/stg-futures-admin.poloniex.com?kid=9b873e70c53447175bde19a34c3588a0b4f64d9366d4cb4e087689ebe33377c1&redirect_url=%2F&meta=eyJraWQiOiIzN2NkNWM1YjU5ZjY0Zjg3N2ZhZWI3MTZhOWVhNmIyZWZlZGFkNDAxZGRlMjA5ODM4OTI0YmU2OTg4YmE0ZTkzIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4Njc5MTAyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjliODczZTcwYzUzNDQ3MTc1YmRlMTlhMzRjMzU4OGEwYjRmNjRkOTM2NmQ0Y2I0ZTA4NzY4OWViZTMzMzc3YzEiLCJob3N0bmFtZSI6InN0Zy1mdXR1cmVzLWFkbWluLnBvbG9uaWV4LmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiIwZjExMDhmNzM2M2NhMjM4N2JkYjVlNjJlNDg0ZDgwZjBjMDNiMTg2Yjg3YzE3ZGM1OGE5OGNmNzRkOWZiNDEwIiwibmJmIjoxNjg2NzkxMDIyLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.C-631l-5jBJGyZwFM9V1PeqWmngOca-lf3--nQxB0sQufPxAF-0-ppQVSmJozcQrrnQzNyM-n3NsbE15Ms6YPooC9LR8TTWH2HcWB4JK1tym3tVC-JCjJ19rjuZI7ap4FR5Jr3EuuOVv66v5yiLTE4mCUqfbt7ZKvn80g6T9I82LlsxMxvimK6uXqCB9a9jEL24vyguZzdtfBTZ9fxnBKxSB1bzcEESMxKpYZYkm53pu0B5XPQvMz0fPhx2STpxJOq87Oqw6uLwZqFFJA-b_YKJn-IJfveVaYJmO-IVrlgbMWvG47Ciyzh-9ZXwpvhrryOLme5C2oFpHz9iFSQ_M5A
stg-futures-apiws.poloniex.com,,403,16,stg-futures-apiws.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-futures-apiws.poloniex.com,cloudflare,443,https://stg-futures-apiws.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.173.159,/,1268003052,104.17.172.159,HSTS,1,False,True,,
stg-futures-docs.poloniex.com,,403,16,stg-futures-docs.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-futures-docs.poloniex.com,cloudflare,443,https://stg-futures-docs.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
stg-futures-rest.poloniex.com,,403,16,stg-futures-rest.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-futures-rest.poloniex.com,cloudflare,443,https://stg-futures-rest.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
stg-futures-webws.poloniex.com,,403,16,stg-futures-webws.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-futures-webws.poloniex.com,cloudflare,443,https://stg-futures-webws.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.173.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
stg-futures.poloniex.com,,403,16,stg-futures.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-futures.poloniex.com,cloudflare,443,https://stg-futures.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.174.159,HSTS,1,False,True,,
stg-hubble.poloniex.com,Sign in ・ Cloudflare Access,200,31052,poloniex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,poloniex.cloudflareaccess.com,cloudflare,443,https://stg-hubble.poloniex.com:443,https,cloudflare,text/html,GET,104.17.175.159,/,-1046282007,104.17.172.159,HSTS,74,False,True,http://127.0.0.1:*,https://poloniex.cloudflareaccess.com/cdn-cgi/access/login/stg-hubble.poloniex.com?kid=4542ceccd5a363c5fb1f0a59ad5de44b52004a939a84970592b9e3157aa9cb2a&redirect_url=%2F&meta=eyJraWQiOiIzN2NkNWM1YjU5ZjY0Zjg3N2ZhZWI3MTZhOWVhNmIyZWZlZGFkNDAxZGRlMjA5ODM4OTI0YmU2OTg4YmE0ZTkzIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4Njc5MTAyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjQ1NDJjZWNjZDVhMzYzYzVmYjFmMGE1OWFkNWRlNDRiNTIwMDRhOTM5YTg0OTcwNTkyYjllMzE1N2FhOWNiMmEiLCJob3N0bmFtZSI6InN0Zy1odWJibGUucG9sb25pZXguY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6Ijk4NzI5YjBhYTU0N2JkNjEyZmJkYjMwNzdhODc4NjkzYzkwY2IwNGVjODQ0MDRkMzlkZDYzMWVmNGNjOGVlMzMiLCJuYmYiOjE2ODY3OTEwMjIsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.D4Gl9tcX9TEXX8mLr_ZaTCpojCzFKBfjnm24oviEIzZh5PmWAhVwO-WltYPSDvjeQRG-zhT8QV37EXoUozsxqPSbYIOlmrlagLZWijOJuUe6cJVtRE_7-18Q5_feNn767mKyDZLWhJEr1AbEM-VDsTlzQYUOcDVDZr0QT6E0_tKzpu6fAyGqh3WqrF2kgTshbBCVOjH9EXoGHP9uSqNg9FtRiYiXyHyRvIaotnHvb7HuWtG2pffeHyzNb7C2EzKwDR9V_Xkh2GHSUu2NwqYZ7gJlWViXHRjCSs_k-MOPkHbzldDojd4kvvUIceAygUZqXNYiJpA77H8R_bA-1pHowA
stg-sapi.poloniex.com,,403,16,stg-sapi.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-sapi.poloniex.com,cloudflare,443,https://stg-sapi.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
stg-ws.poloniex.com,,403,16,stg-ws.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-ws.poloniex.com,cloudflare,443,https://stg-ws.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
stg-x-api.poloniex.com,,403,16,stg-x-api.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,stg-x-api.poloniex.com,cloudflare,443,https://stg-x-api.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.176.159,/,1268003052,104.17.175.159,HSTS,1,False,True,,
stgspot-nacos.poloniex.com,Sign in ・ Cloudflare Access,200,31057,poloniex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,poloniex.cloudflareaccess.com,cloudflare,443,https://stgspot-nacos.poloniex.com:443,https,cloudflare,text/html,GET,104.17.172.159,/,1580652918,104.17.176.159,HSTS,74,False,True,https:,https://poloniex.cloudflareaccess.com/cdn-cgi/access/login/stgspot-nacos.poloniex.com?kid=679b2069ef55dab7fdd5df3474fd27d85285726c921e4f67ee1b62f4517d56d1&redirect_url=%2F&meta=eyJraWQiOiIzN2NkNWM1YjU5ZjY0Zjg3N2ZhZWI3MTZhOWVhNmIyZWZlZGFkNDAxZGRlMjA5ODM4OTI0YmU2OTg4YmE0ZTkzIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4Njc5MTAyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjY3OWIyMDY5ZWY1NWRhYjdmZGQ1ZGYzNDc0ZmQyN2Q4NTI4NTcyNmM5MjFlNGY2N2VlMWI2MmY0NTE3ZDU2ZDEiLCJob3N0bmFtZSI6InN0Z3Nwb3QtbmFjb3MucG9sb25pZXguY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6IjIzZTQyMGY1M2I5ZmRjYWIzMWMyZjZjY2JkNDViMjhkYjY0ZjBiMDg3YTAyODJlNmE2NmIzZDZmODMyZmY2ZjIiLCJuYmYiOjE2ODY3OTEwMjIsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.2Upu1nxJiKRCTOQ3N5cHNA1rKTdeeKjLCoGepuEn9d3NBCcZ4m3R0NccNtOrCQddjbg5QI3qKqFT0c64ekvrWNHU33DQ1MRYmOsrZR5Zr4yF7OHRPjDa0TXQhy77NJ9_pvWcimklmDshrpydDWDgWwq7m3GK_fk66MXklIEuV9nYf36bFbWWlww-FiWVcJrHEv19bUIVGT_vqPnqsUDABp0nzZmA4mlaXYmC4MdAhdHaVIMBtPBp_BXmCtjsRx6bKnbigCYgmtSQKK9hVq6VC3mxlBa83gZdbtFRqrqncvpMVFZFf2btb2H0nOcRJ1U2ay9asuMO_1dCHs_0kxIFRw
test-axis.poloniex.com,Sign in ・ Cloudflare Access,200,31057,poloniex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,poloniex.cloudflareaccess.com,cloudflare,443,https://test-axis.poloniex.com:443,https,cloudflare,text/html,GET,104.17.172.159,/,-1129315918,104.17.176.159,HSTS,74,False,True,https:,https://poloniex.cloudflareaccess.com/cdn-cgi/access/login/test-axis.poloniex.com?kid=e95007094550eafe87ed33528b038a66d3cdd513566f8e86748afd60c0100c52&redirect_url=%2F&meta=eyJraWQiOiIzN2NkNWM1YjU5ZjY0Zjg3N2ZhZWI3MTZhOWVhNmIyZWZlZGFkNDAxZGRlMjA5ODM4OTI0YmU2OTg4YmE0ZTkzIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4Njc5MTAyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImU5NTAwNzA5NDU1MGVhZmU4N2VkMzM1MjhiMDM4YTY2ZDNjZGQ1MTM1NjZmOGU4Njc0OGFmZDYwYzAxMDBjNTIiLCJob3N0bmFtZSI6InRlc3QtYXhpcy5wb2xvbmlleC5jb20iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiMTM5ZDNiYzg3NjIwOTc0NGViMjhkODcyMTU1NmExZjMxZDQ3OGY5ZjJiOThkMWI4MWE0MjIzNzMwYjRhMjQwZiIsIm5iZiI6MTY4Njc5MTAyMiwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.cHUh-IxMfs0ri5KZpp4sDStBd_qCQeiN6sI--tqmvi6Hxlx_1ClnSBADs96qzwHJfFiyNDf2YtURxx1KrbbYVITym7ldakMRsBni23pH4mNRYz8yIqLXVyJNi8w3b6yvSokQ-0_Ik4IdnGv7I3UfUASogQf1K4yXnJznwD9Gj_jua2lEIkFDVmldfPqoChWZuBQym0aFUsBfuVzgkqIVRFPzpWMAv8K2WX604I-XkzoOfSJhlIaRFtY5bc6_N2hoBJlxyyqOk0CB8l0i14RmtV-Sgjwk1oFYb4pqwwZPOzjaLzWeLROrwdDTRt9N3JDkmnbLjWCPzYaiaHhQv1pzZw
test-cdn1.poloniex.com,ERROR: The request could not be satisfied,403,919,test-cdn1.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=test-cdn1.poloniex.com,test-cdn1.poloniex.com,,test-cdn1.poloniex.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2880d0007f715b9c41b3be382945ea4,1ecb286adcfd09adaa07389a013d6e8a5f37c35cce0e92db55b10f9ef072cadd,,ctls,test-cdn1.poloniex.com,cloudfront,443,https://test-cdn1.poloniex.com:443,https,CloudFront,text/html,GET,13.32.121.24,/,1107451561,2600:9000:236e:aa00:15:439:afc0:93a1,Amazon Web Services,20,False,True,,
test-frontend-login-m.poloniex.com,,403,16,test-frontend-login-m.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-frontend-login-m.poloniex.com,cloudflare,443,https://test-frontend-login-m.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.175.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
test-frontend-login.poloniex.com,,403,16,test-frontend-login.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-frontend-login.poloniex.com,cloudflare,443,https://test-frontend-login.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.176.159,/,1268003052,104.17.174.159,HSTS,1,False,True,,
test-frontend-m.poloniex.com,,403,16,test-frontend-m.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-frontend-m.poloniex.com,cloudflare,443,https://test-frontend-m.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.175.159,/,1268003052,104.17.173.159,HSTS,1,False,True,,
test-frontend.poloniex.com,,403,16,test-frontend.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-frontend.poloniex.com,cloudflare,443,https://test-frontend.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
