new,host,a,soa,status_code,ns,aaaa,cname,mx,txt,caa,cdn,cdn-name,has_internal_ips,internal_ips
,admin.monster.co.uk,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,admin.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,admin.monster.ie,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,admin.nvtc.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,admin.youthopps.monster.com,208.71.193.42,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,adminopm.gslb.monster.com,,,,,,,
,administracja-praca.monsterpolska.pl,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,adminopm.gslb.monster.com,208.71.193.42,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,adminpartenaire.monster.com,208.71.193.42,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,adminopm.gslb.monster.com,,,,,,,
,adminsecret.monster.com,208.71.199.82,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns3.tmpw.net, ns2.tmpw.net, ns1.tmpw.net",,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com -all,,,,,
,adsolutions.monster.com,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,advantage.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,advertising.monster.ca,54.144.128.85,,NOERROR,,2602:fcbc:0:3::11,,,,,,,,
,affaritaliani.monster.it,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,affichages.monster.ca,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,affiliates.military.com,67.208.135.52,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,affinity-chemistry-ploid.monster.com,208.71.199.169,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,agency.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,agenda.monster.ca,207.139.181.73,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,aid.military.com,"70.224.197.91, 35.155.252.60, 50.112.192.19","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-170.awsdns-21.com, ns-919.awsdns-50.net, ns-1091.awsdns-08.org, ns-1909.awsdns-46.co.uk",,military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ms=ms39201961, fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com",,,,,
,aide.francais.aol.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,aide.monster.ch,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"redirector.monster.com, redirector.gslb.monster.com",,,,,,,
,aide.monster.fr,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,aidecandidat.monster.fr,"85.222.140.11, 85.222.140.13, 85.222.140.6","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"aidecandidat.monster.fr.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,aideclientele.monster.ca,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"aideclientele.monster.ca.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,aiuto.monster.ch,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,aiuto.monster.it,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"redirector.monster.com, redirector.gslb.monster.com",,,,,,,
,aiutocandidato.monster.it,"85.222.140.6, 85.222.140.13, 85.222.140.11","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"aiutocandidato.monster.it.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,aiutocliente.monster.it,"85.222.140.11, 85.222.140.13, 85.222.140.6",,NOERROR,,,"aiutocliente.monster.it.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,ajilon.jobb.monster.no,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,akamai.military.com,"13.249.9.38, 13.249.9.101, 13.249.9.64, 13.249.9.23","ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1218.awsdns-24.org, ns-1837.awsdns-37.co.uk, ns-996.awsdns-60.net, ns-107.awsdns-13.com",,d17f7832w1jza4.cloudfront.net,,,,True,cloudfront,,
,al.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,alice.monster.it,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"my2.monster.com, redirector.gslb.monster.com",,,,,,,
,allas-ajanlat.monster.hu,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,allhealthcare.monster.com,208.71.199.83,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns3.tmpw.net, ns1.tmpw.net, ns2.tmpw.net",,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com -all,,,,,
,alliance.monsterboard.nl,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,,,,,,
,allstate.monster.com,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,amexcanada.monster.ca,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,android.monster.at,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.ca,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.de,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.dk,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.fr,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.hu,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.ie,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.it,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.lu,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.no,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monster.se,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monsterboard.nl,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,android.monsterpolska.pl,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,angebote.monster.ch,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,annoncevisning.monster.dk,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,annonsevisning.monster.no,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,annonsoversikt.monster.se,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"jview.monster.com, netwebb.gslb.monster.com",,,,,,,
,answers.monster.co.uk,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,aol.monster.at,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,,,,,,
,aol.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,aol.monster.de,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,aolnet.monster.de,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,apex.monster.com,208.71.193.177,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,partneratslogin.gslb.monster.com,,,,,,,
,app-mobile.monster.it,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,applications-mobiles.monster.fr,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,applyhistory.monster.de,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,applyhistory.monster.es,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,applyhistory.monster.fr,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,applyhistory.monster.it,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,apprendistato.monster.it,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,apps.monster.de,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,apropos.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,ar.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,arbeiders.monster.be,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"www2.eu.monster.com, redirector.gslb.monster.com",,,,,,,
,arbeitgeber.monster.de,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,arcaid-sp.monster.com,208.71.193.225,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,mgs2.gslb.monster.com,,,,,,,
,arcaid.monster.com,208.71.199.225,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,mgs2.gslb.monster.com,,,,,,,
,archivio.monster.it,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,aree-professionali.monster.it,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,aries.monster.com,208.71.199.227,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebm.gslb.monster.com,,,,,,,
,arizona.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,arkansas.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,artbistro.monster.com,208.71.199.77,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns3.tmpw.net, ns2.tmpw.net",,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com -all,,,,,
,articles.arts.monster.ie,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,arts.monster.ie,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,artwork.monster.co.uk,194.129.230.50,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net",,,,,,,,,
,assessment.aol.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,assessment.aolca.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,assessment.monster.ca,208.71.199.72,,NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,assessment.monster.co.uk,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,assessments.monster.com,"3.215.211.164, 52.87.101.100","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,"assessments.monsterresumewriting.com, assessments-na1.risesmartapps.com, alb-us-workload-prod-2010984769.us-east-1.elb.amazonaws.com",,,,,,,
,assicurazionicredito.monster.it,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,assinform.monster.it,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,,,,,,
,atkvgoudini.monster.no,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,auction.monster.com,208.71.199.211,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",,,,,,
,authorlink.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,autodiscover.monster.at,"40.99.150.24, 40.99.150.40, 40.99.150.104, 40.99.150.120, 52.98.152.200, 52.98.175.24, 52.98.241.184, 52.98.243.56","ns1-ms-acdc.office.com, hostmaster.microsoft.com, ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:828::8, 2603:1026:c0d:c1f::8, 2603:1026:c0d:c2b::8, 2603:1026:c0d:829::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.be,"52.98.152.184, 40.99.150.104, 52.98.152.200, 40.99.150.120","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:c06::8, 2603:1026:c0d:c2f::8, 2603:1026:c0d:c29::8, 2603:1026:c0d:807::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.ca,"52.97.188.72, 40.99.155.232, 40.99.157.56","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:6b::8, 2603:1026:c0d:71::8, 2603:1026:c0d:76::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.ch,"52.98.241.184, 52.98.228.56, 52.98.242.248, 52.98.241.200","ns1-ms-acdc.office.com, hostmaster.microsoft.com, ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:34::8, 2603:1026:c0d:71::8, 2603:1026:c0d:2a::8, 2603:1026:c0d:70::8, 2603:1026:c0d:77::8, 2603:1026:c0d:74::8, 2603:1026:c0d:20::8, 2603:1026:c0d:72::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.co.uk,"40.99.157.40, 40.99.155.232, 52.97.188.72, 40.99.157.8, 40.99.149.184, 40.99.149.168, 40.99.149.152, 40.99.149.104","ns1-ms-acdc.office.com, hostmaster.microsoft.com, ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:20::8, 2603:1026:c0d:77::8, 2603:1026:c0d:76::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.com,"52.97.189.104, 40.99.157.8, 40.99.157.56, 40.99.157.40, 40.99.149.152, 40.99.149.104, 52.97.188.72, 40.99.149.136","ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com, ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:c2d::8, 2603:1026:c0d:c2f::8, 2603:1026:c0d:c1d::8, 2603:1026:c0d:c31::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.dk,"40.99.222.184, 40.99.150.72, 40.99.149.216, 52.98.243.40","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:c2b::8, 2603:1026:c0d:c29::8, 2603:1026:c0d:81a::8, 2603:1026:c0d:c2f::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.es,"52.97.200.168, 40.99.204.24, 52.97.144.8, 40.101.80.24","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:206:4::8, 2603:1026:c03:7065::8, 2603:1026:c03:581b::8, 2603:1026:207::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.fr,"52.96.87.232, 52.96.88.8, 52.96.109.232, 52.96.32.8","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1036:302:505c::8, 2603:1036:302:40d0::8, 2603:1036:206:14::8, 2603:1036:302:4156::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.hu,"52.97.188.72, 40.99.155.232, 40.99.157.40","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:2a::8, 2603:1026:c0d:70::8, 2603:1026:c0d:20::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.ie,"40.99.204.216, 40.99.204.88, 40.101.12.8, 52.97.170.40","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:206:2::8, 2603:1026:207:3c::8, 2603:1026:c03:3000::8, 2603:1026:c03:7076::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.it,"40.101.12.88, 52.97.155.120, 40.99.205.8, 40.99.204.104","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"2603:1026:c03:3000::8, 2603:1026:c03:7067::8, 2603:1026:c03:707f::8, 2603:1026:c03:7073::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.lu,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monster.se,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,autodiscover.monsterpolska.pl,"40.99.204.40, 40.99.204.200, 52.97.201.88, 40.101.12.40","ns1-ms-acdc.office.com, hostmaster.microsoft.com, ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,"2603:1026:c0d:c06::8, 2603:1026:c0d:c1e::8, 2603:1026:c0d:82e::8, 2603:1026:c0d:82b::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,
,awm.monster.com,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,awsdevus.empleo.monster.es,,"ns-443.awsdns-55.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1054.awsdns-03.org, ns-2007.awsdns-58.co.uk, ns-443.awsdns-55.com, ns-555.awsdns-05.net",,,,,,,,,
,awsdevus.local-jobs.monster.com,,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1100.awsdns-09.org, ns-1695.awsdns-19.co.uk, ns-242.awsdns-30.com, ns-908.awsdns-49.net",,,,,,,,,
,awsdevus.monster.at,,"ns-510.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-510.awsdns-63.com, ns-1011.awsdns-62.net, ns-1042.awsdns-02.org, ns-1978.awsdns-55.co.uk",,,,,,,,,
,awsdevus.monster.be,,"ns-1924.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-991.awsdns-59.net, ns-119.awsdns-14.com, ns-1399.awsdns-46.org, ns-1924.awsdns-48.co.uk",,,,,,,,,
,awsdevus.monster.ca,,"ns-774.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1204.awsdns-22.org, ns-1776.awsdns-30.co.uk, ns-385.awsdns-48.com, ns-774.awsdns-32.net",,,,,,,,,
,awsdevus.monster.ch,205.251.194.251,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-483.awsdns-60.com, ns-763.awsdns-31.net, ns-1185.awsdns-20.org, ns-1846.awsdns-38.co.uk",,,,,,,,,
,awsdevus.monster.co.uk,,"ns-923.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1468.awsdns-55.org, ns-1870.awsdns-41.co.uk, ns-64.awsdns-08.com, ns-923.awsdns-51.net",,,,,,,,,
,awsdevus.monster.com,,"ns-650.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,,,inbound-smtp.us-east-1.amazonaws.com,,,,,,
,awsdevus.monster.de,,"ns-577.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,awsdevus.monster.es,,"ns-1731.awsdns-24.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-897.awsdns-48.net, ns-1483.awsdns-57.org, ns-1731.awsdns-24.co.uk, ns-446.awsdns-55.com",,,,,,,,,
,awsdevus.monster.fr,,"ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1715.awsdns-22.co.uk, ns-187.awsdns-23.com, ns-817.awsdns-38.net, ns-1298.awsdns-34.org",,,,,,,,,
