input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,content_type,final_url,cdn_name,cdn,tls_expired,tls_self_signed,tls_emails_,csp_domains_
adccusvip-4.dvp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.dvp.telenet.be:80,http,BigIP,GET,213.224.233.3,/,-1840324437,213.224.233.3,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.edp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.edp.telenet.be:80,http,BigIP,GET,213.224.233.2,/,-1840324437,213.224.233.2,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.int.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.int.telenet.be:80,http,BigIP,GET,213.224.233.5,/,-1840324437,213.224.233.5,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.lat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.lat.telenet.be:80,http,BigIP,GET,213.224.233.161,/,-1840324437,213.224.233.161,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.prd.telenet.be,,403,,adccusvip-4.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,adccusvip-4.prd.telenet.be,443,https://adccusvip-4.prd.telenet.be:443,https,BigIP,GET,213.224.232.1,/,-1840324437,213.224.232.1,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.trg.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.trg.telenet.be:80,http,BigIP,GET,213.224.233.193,/,-1840324437,213.224.233.193,F5 BigIP,1,False,,,,,,,,,
adccusvip-4.uat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip-4.uat.telenet.be:80,http,BigIP,GET,213.224.233.129,/,-1840324437,213.224.233.129,F5 BigIP,1,False,,,,,,,,,
adccusvip.edp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip.edp.telenet.be:80,http,BigIP,GET,213.224.233.2,/,-1840324437,2a02:1800:1e0:6003::8,F5 BigIP,1,False,,,,,,,,,
adccusvip.int.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip.int.telenet.be:80,http,BigIP,GET,213.224.233.5,/,-1840324437,2a02:1800:1e0:6003::1d,F5 BigIP,1,False,,,,,,,,,
adccusvip.lat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip.lat.telenet.be:80,http,BigIP,GET,213.224.233.161,/,-1840324437,2a02:1800:1e0:6001::1,F5 BigIP,1,False,,,,,,,,,
adccusvip.mre.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip.mre.telenet.be:80,http,BigIP,GET,213.224.233.1,/,-1840324437,2a02:1800:1e0:6003::1,F5 BigIP,1,False,,,,,,,,,
adccusvip.sup.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip.sup.telenet.be:80,http,BigIP,GET,213.224.233.4,/,-1840324437,2a02:1800:1e0:6003::16,F5 BigIP,1,False,,,,,,,,,
adccusvip.uat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://adccusvip.uat.telenet.be:80,http,BigIP,GET,213.224.233.129,/,-1840324437,2a02:1800:1e0:6002::1,F5 BigIP,1,False,,,,,,,,,
adcospvip-4.prd.telenet.be,,403,,adcospvip-4.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,adcospvip-4.prd.telenet.be,443,https://adcospvip-4.prd.telenet.be:443,https,BigIP,GET,213.224.232.12,/,-1840324437,213.224.232.12,F5 BigIP,1,False,,,,,,,,,
adelavino.be.apache53.cloud.telenet.be,Adela vino,200,16618,adelavino.be.apache53.cloud.telenet.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-03-30T20:02:58Z,2023-06-28T20:02:57Z,CN=adelavino.be,adelavino.be,,www.adelavino.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f65464a75102f6f65bd5f87c92f3cc4a,c935bf168da11a01edf93f5055898712893a1bfe7a318cf3be9b7f42fb371b2a,,ctls,adelavino.be.apache53.cloud.telenet.be,443,https://adelavino.be.apache53.cloud.telenet.be:443,https,nginx,GET,85.255.199.22,/,1506877856,85.255.199.22,WordPress:5.5.10,279,False,True,text/html,,,,,,,
admin.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://admin.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
adt.dvp.telenet.be,,404,58,adt.dvp.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T06:31:13Z,2024-05-18T06:31:12Z,"CN=*.dvp.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.dvp.telenet.be,Telenet BV,dvp.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,955d0f2224df22104f7a39568779e8b9,9f60564148046ffe59348966608006ce28b0181fdfddacae0b419390eb9b38fe,True,ctls,adt.dvp.telenet.be,443,https://adt.dvp.telenet.be:443,https,,GET,195.130.147.102,/,-595662931,195.130.147.102,,1,False,,text/html,,,,,,,
aec-target.base.be,Page not found,404,147,aec-target.base.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T10:22:03Z,2024-05-04T10:22:02Z,"CN=aec-target.base.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",aec-target.base.be,Telenet BV,aec-target.base.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ce4d5b0b8c6ad33246c8dd3bb62617cb,6208a20539659683b70441ee4751897a3cfa0ec37706dcd96eb9136c0ef0fcff,,ctls,aec-target.base.be,443,https://aec-target.base.be:443,https,,GET,18.200.61.30,/,1936786007,52.209.143.30,HSTS,9,False,,text/html,,,,,,,
aec-target.telenet.be,Page not found,404,147,aec-target.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T10:17:19Z,2024-05-04T10:17:18Z,"CN=aec-target.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",aec-target.telenet.be,Telenet BV,aec-target.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d27e66bc29fa7add565e0c05179cd35d,70d1b53fa9f565fad08cfa8e049857eb083cbc1e05cc896577688ed018b1de69,,ctls,aec-target.telenet.be,443,https://aec-target.telenet.be:443,https,,GET,18.200.61.30,/,1936786007,52.209.143.30,HSTS,9,False,,text/html,,,,,,,
agentservice.connect.telenet.be,Telenet BV - Sign In,200,24102,login.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:55:36Z,2023-07-15T08:55:35Z,"CN=prd.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",prd.connect.telenet.be,TELENET B.V.,impersonation.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aaaa82652d8dd1eb6125c1aceacb64d9,25875b29822fbbb3ffd0a9e455394957db09b44db2b6625430e1de2d1198100b,,ctls,login.connect.telenet.be,443,https://agentservice.connect.telenet.be:443,https,nginx,GET,212.123.29.184,/,,212.123.29.184,Nginx,323,False,,text/html,https://login.connect.telenet.be/app/telenet_agentserviceconnecttelenetbe_1/exk72ahi4co2382Tz417/sso/saml?SAMLRequest=fVLLTuMwFP2VyPvEj6RKZLWVOtMZUQRDRQMLNpXjXFKLxM7kOiPg6wlJgY4ErCyfe865zzmqpm7lqvcHew1%2Fe0AfPDa1RTkGFqTvrHQKDUqrGkDptdytLi%2BkiJhsO%2BeddjU5kXyvUIjQeeMsCTbrBdlnWQI85qkoICsVLwvBuMqULuMZi7XmLGWFEKyYFSS4hQ4H5YIMRoMcsYeNRa%2BsHyAm4pDNQp7kjMkZl5zdkWA9dGOs8qPq4H2LktLaVcZG2lkL2kcearDgowKoalt6%2FO5VBdYPpf4zGo7UY6iAPafw%2BJAKdTCJdiLORP6c8JQiOvo6ARKs3rr86Sz2DXS7yenm%2BuKjjtMUn5WTXf46r6rzNKGNK%2FsaovbQjv4Up1eESuOIvlNJsD2u5IexpbHV99soJhLKszzfhturXU6W81drOU63W74bz%2BkpPJ%2BO5s9guFlvXW30U%2FDbdY3yX%2BfjER8RU4b3I1X2FlvQ5t5ASehyyvD%2FJS5fAA%3D%3D&RelayState=https%3A%2F%2Fagentservice.connect.telenet.be%2F,,,,,,
agentservice.uat.connect.telenet.be,Telenet BV - uat - Sign In,200,26413,login.uat.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T15:13:08Z,2023-07-15T15:13:07Z,"CN=uat.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",uat.connect.telenet.be,TELENET B.V.,impersonation.uat.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e6f47db6b98161b4c0c18acc6880f10,d9e7a841689517ed28b7305edeb82ed8051586f754bd4272480e937d1be65ccc,,ctls,login.uat.connect.telenet.be,443,https://agentservice.uat.connect.telenet.be:443,https,nginx,GET,195.130.147.98,/,,195.130.147.98,Nginx,313,False,,text/html,https://login.uat.connect.telenet.be/app/telenet-uat_agentserviceuatconnecttelenetbe_3/exk52toyjmg3bHRb80x7/sso/saml?SAMLRequest=fVJdb5swFP0ryO9gg2EZVhIpXbQ2UreyJMtDXyLjXBKvYDOuqdJ%2FXxeyLXtoJUuWj%2B85535NUTZ1Kxa9O5k1%2FO4BXXBuaoNi%2BJiRvjPCStQojGwAhVNis%2Fh2L5KIibazzipbkyvKxwyJCJ3T1pBgtZyRfRlPGORJnkzyapKnVcq5jFOWpaqSn0qesLyqpD9ZSoIddOiZM%2BKFPB2xh5VBJ43zEEt4yLIwTreMiSwWMXskwdJXo410A%2BvkXIuC0toetYl66SJljQHlIgc1GHBRCVS2Lb08Qx%2Byl0cwzqf8rBX494VxiShhzymcn7LE2ZdfzZGXd%2BvyMztPKKKlb80gweJPwV%2Bswb6BbjOK%2FVzf%2F0vp2uW9zOLnH%2FxmV%2FCMNvbQ1xC1p3bwoDjeSSgVDuiOP9w%2BPq1vvX1xmdCNNgdtjh8PpxyDUNxtt0VYPGy2ZD59kxZDs7v5X%2BEpvYan4w5994KrZWFrrV6Cr7ZrpHvfL47iAdGHsBpCRW%2BwBaUrDQdC56PD%2F4s5fwU%3D&RelayState=https%3A%2F%2Fagentservice.uat.connect.telenet.be%2F,,,,,,https://campaignmanager.uat.connect.telenet.be
alain.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://alain.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
alexandervervaet.be.apache52.cloud.telenet.be,3D Artist & VR Developer - Alexander Vervaet,200,82418,alexandervervaet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-05T00:00:00Z,2024-01-04T23:59:59Z,CN=alexandervervaet.be,alexandervervaet.be,,www.alexandervervaet.be,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,632aab11804f50ab4aa66479b8fa4d59,89dd368a6e36b007cc0b6e35eba34bf021071645628256d4b09e11bc953f9326,,ctls,alexandervervaet.be,443,https://alexandervervaet.be.apache52.cloud.telenet.be:443,https,nginx,GET,85.255.199.142,/,1506877856,85.255.199.142,WordPress:6.1.1,617,False,,text/html,https://alexandervervaet.be/,,,,,,
alpha.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://alpha.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
alphabru.be.apache51.cloud.telenet.be,Telenet parking page for hosting products,200,3209,alphabru.be.apache51.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-24T09:12:37Z,2024-05-25T09:12:36Z,"CN=apache51.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache51.cloud.telenet.be,Telenet BV,apache51.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5d4138b73222affe72147fe2fabefad9,a8059464d0926acd13d1465d83d870d5df752d04d2e2f6741c26cf683363a9ca,,ctls,alphabru.be.apache51.cloud.telenet.be,443,https://alphabru.be.apache51.cloud.telenet.be:443,https,nginx,GET,85.255.199.141,/,1506877856,85.255.199.141,Nginx,48,False,True,text/html,,,,,,,
alpi.be.apache52.cloud.telenet.be,Alpi Belgium – International freight services,200,138870,alpi.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-10T20:04:02Z,2023-07-09T20:04:01Z,CN=alpi.be,alpi.be,,www.alpi.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,738f8d9f12014620cce0e1454cfe869d,8d603ddaf97d5f3e1f8b1510d691a6c1d8c294d84bfc5d11f272057426e07f84,,ctls,alpi.be,443,https://alpi.be.apache52.cloud.telenet.be:443,https,nginx,GET,85.255.199.142,/,190856733,85.255.199.142,wpBakery,2291,False,,text/html,https://alpi.be/,,,,,,
antivirus-mail499.na2.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://antivirus-mail499.na2.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
antivirus.www-dev.admin.alumni.dev.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://antivirus.www-dev.admin.alumni.dev.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
antivirus.www-test.alumni.dev.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://antivirus.www-test.alumni.dev.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
antivirus.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://antivirus.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
antivirusadmin.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://antivirusadmin.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
apache37.cloud.telenet.be,Telenet parking page for hosting products,200,3210,apache37.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-12T00:00:11Z,2023-06-10T00:00:10Z,CN=apache37.cloud.telenet.be,apache37.cloud.telenet.be,,apache37.cloud.telenet.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,69f628e7165fde03366fff6e38e6de87,62d7b2282ea3292b20fcdaa358592af9adcd1b4ad7556ccf496afcf84de38fed,,ctls,apache37.cloud.telenet.be,443,https://apache37.cloud.telenet.be:443,https,Apache/2.4.10 (Debian),GET,85.255.199.63,/,-780928015,85.255.199.63,Debian,49,False,,text/html,,,,,,,
apache38.cloud.telenet.be,Telenet parking page for hosting products,200,3210,apache38.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:11Z,2023-06-21T00:00:10Z,CN=apache38.cloud.telenet.be,apache38.cloud.telenet.be,,apache38.cloud.telenet.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3219184dab857c5e720aa1b5c07f53fc,3b8bfe69c19b090709d50a7681cc8d2ee58035a539d3a3075628be125be79bac,,ctls,apache38.cloud.telenet.be,443,https://apache38.cloud.telenet.be:443,https,Apache/2.4.10 (Debian),GET,85.255.199.80,/,-780928015,85.255.199.80,Debian,49,False,,text/html,,,,,,,
apache41.cloud.telenet.be,Telenet parking page for hosting products,200,3209,apache41.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-24T09:16:11Z,2024-05-25T09:16:10Z,"CN=apache41.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache41.cloud.telenet.be,Telenet BV,apache41.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3ade70803c14c2cf6e3c489f8bdfbb69,94453a54f9ba4a2fa0aeac76910c4fa5ffc75269fa8554b63f003c9e9abf6b25,,ctls,apache41.cloud.telenet.be,443,https://apache41.cloud.telenet.be:443,https,nginx,GET,85.255.199.41,/,1506877856,85.255.199.41,Nginx,48,False,,text/html,,,,,,,
apache51.cloud.telenet.be,Telenet parking page for hosting products,200,3209,apache51.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-24T09:12:37Z,2024-05-25T09:12:36Z,"CN=apache51.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache51.cloud.telenet.be,Telenet BV,apache51.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5d4138b73222affe72147fe2fabefad9,a8059464d0926acd13d1465d83d870d5df752d04d2e2f6741c26cf683363a9ca,,ctls,apache51.cloud.telenet.be,443,https://apache51.cloud.telenet.be:443,https,nginx,GET,85.255.199.141,/,1506877856,85.255.199.141,Nginx,48,False,,text/html,,,,,,,
apache52.cloud.telenet.be,Telenet parking page for hosting products,200,3209,apache52.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-01T10:36:00Z,2024-03-04T10:35:59Z,"CN=apache52.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache52.cloud.telenet.be,Telenet BV,apache52.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,fb98f4d5d8346654a5bb64e06b56d280,4b9502484c0f24a41de660ac16e3fb9fc94f6f107b4f828f4f1f8e1f0e143083,,ctls,apache52.cloud.telenet.be,443,https://apache52.cloud.telenet.be:443,https,nginx,GET,85.255.199.142,/,190856733,85.255.199.142,Nginx,48,False,,text/html,,,,,,,
apache53.cloud.telenet.be,Telenet parking page for hosting products,200,3209,apache53.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-03T07:03:14Z,2024-04-03T07:03:13Z,"CN=apache53.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache53.cloud.telenet.be,Telenet BV,apache53.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6a957ae639c000e423ddede3121d427a,3aaf6e04e113492300d7c94dcc68be389223c9b5119c745b35b6c74ee6350d91,,ctls,apache53.cloud.telenet.be,443,https://apache53.cloud.telenet.be:443,https,nginx,GET,85.255.199.22,/,190856733,85.255.199.22,Nginx,48,False,,text/html,,,,,,,
apache54.cloud.telenet.be,Telenet parking page for hosting products,200,3209,apache54.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T13:46:01Z,2024-04-10T13:46:00Z,"CN=apache54.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache54.cloud.telenet.be,Telenet BV,apache54.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,53e3f716d0b2785571848be0982801a6,51720bccebd5c3526228c0799d3e7c02b4ee2488f8767dd01b52a51eeb592dbc,,ctls,apache54.cloud.telenet.be,443,https://apache54.cloud.telenet.be:443,https,nginx,GET,85.255.199.23,/,1506877856,85.255.199.23,Nginx,48,False,,text/html,,,,,,,
apache55.cloud.telenet.be,Telenet parking page for hosting products,200,3209,apache55.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-03T07:06:50Z,2024-04-03T07:06:49Z,"CN=apache55.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache55.cloud.telenet.be,Telenet BV,apache55.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b20fffb5329051f33349a7320b5720bc,26855252be0eeb298adc8c2cb0252bad0c3a90db3842edcb31bd75c7f64a5ef5,,ctls,apache55.cloud.telenet.be,443,https://apache55.cloud.telenet.be:443,https,nginx,GET,85.255.199.24,/,190856733,85.255.199.24,Nginx,48,False,,text/html,,,,,,,
