new,host,status_code,a,soa,cdn,cdn-name,mx,txt,cname,aaaa,has_internal_ips,internal_ips,ns,caa,ptr
[x],prometheus.ic777d6aa.eu.dev.software.nokia.com,NOERROR,,"ns-751.awsdns-29.net, awsdns-hostmaster.amazon.com",,,,,,,,,,,
[x],prometheus.ic777d6uu.eu.dev.software.nokia.com,NOERROR,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",,,,,,,,,,,
[x],prometheus.ic808fe93d.preprod.us.dev.software.nokia.com,NOERROR,"10.150.88.156, 10.150.49.91","ns-1219.awsdns-24.org, awsdns-hostmaster.amazon.com",,,,,,,True,"10.150.88.156, 10.150.49.91",,,
[x],prometheus.im4f73701a.preprod.us.dev.software.nokia.com,NOERROR,,"ns-1565.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",,,,,,,,,,,
[x],prometheus.imce423cb6.eu.dev.software.nokia.com,NOERROR,"52.87.94.146, 54.161.242.27","ns-743.awsdns-28.net, awsdns-hostmaster.amazon.com",,,,,,,,,,,
[x],prometheus.mgmt-ae8060e4.eu.dev.software.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],prometheus.mgmt-c1f6ad4d.eu.dev.software.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],prometheus.mgmt-new.eu.dev.software.nokia.com,NOERROR,,"ns-1300.awsdns-34.org, awsdns-hostmaster.amazon.com",,,,,,,,,,,
[x],promo.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],promoitems.nam.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],proto.qa.nokia.com,NOERROR,147.243.108.155,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],providerhosted.spapps.nokia.com,NOERROR,131.228.2.227,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],ps-kb.nokia.com,NOERROR,135.245.16.22,"ns2.nokia.com, dns.cloudflare.com",,,,,ps-kb.alcatel-lucent.com,,,,,,
[x],pt4india.ext.net.nokia.com,NOERROR,93.183.29.151,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],pt4india.net.nokia.com,NOERROR,93.183.29.151,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],pt4nam.net.nokia.com,NOERROR,93.183.9.71,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],ptw.nokia.com,NOERROR,"3.7.194.127, 13.234.51.62","ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",,,,,alb01-1108339866.ap-south-1.elb.amazonaws.com,,,,,,
[x],pu.nokia.com,NOERROR,131.228.36.201,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],publish.developer.nokia.com,NOERROR,62.61.69.220,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],publish.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],pulse.nokia.com,NOERROR,"13.248.132.24, 76.223.8.8","us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,,here-com.mail.protection.outlook.com,"k=rsa;, p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDQfJZX+lhjSK8lWu1hPKLI19UjJHpseso2l6ASGuRB4YZRgmcdQQsvKI2zg2t5Uzw5Q3rkYIGynC7IvQKRc9p6cu41P9PTLDEiDmRM+3kgxbk0FWjzchDR+vBe5n/0g3BZ6bpJp84eflYGQaTHLfLUpZSg6iBAn4fiYoSSQorzUwIDAQAB, asv=1481dffe886a8f6537847ca57a22160a, 2223ae76-c9dc-4163-9307-b8ee155dfdfe, Sendinblue-code:dfdedce690b4d15768bae4d243d89107, adobe-idp-site-verification=ca61d106e0ad3cb38bc6258c8007e36dd2c3d9baea6ce421e8bd92bb264871d7, google-site-verification=ovpTI1YuPdCpurXmNDz2eGlHY34CnRd3ftsLfRFk-c0, docker-verification=6366f93c-684d-44d8-a76a-97971d130740, 6c944492-d556-4554-bd7e-1b2ff51ca59a, _globalsign-domain-verification=9ZvXSl31DnerDFmdt11Thn5YVLPSDzDowJ9QJSXs6g, v=spf1 exists:%{i}._i.%{d}._d.espf.agari-dns.net include:%{d}.78.spf-protect.agari-dns.net -all, cisco-ci-domain-verification=33c6123c3592ec326c4b0d681446794d9538f89253d951f8011ec35c1474e206, docusign=3a0d9103-d6cc-4cd7-bfbf-aee4ec88a966, dropbox-domain-verification=txb9fya2axdg, 00d3000000002omeaq, 1b0f8b7e3fbaf34f9a9ffcf267508867312e1e56, atlassian-domain-verification=knF3haFOOasaERvDLZ795cGspEEaz499y1dgADYbJfxONd95LVoHMl5WB0TF4Huh, logmein-verification-code=062d72cf-3a8e-4578-86b0-452a2f20001d, apple-domain-verification=IydNaiRpdDd67o0r, canva-site-verification=Eg27_3yfFZpMtCzlFVp2wA, atlassian-sending-domain-verification=f892bdc4-8d01-4515-9e95-3db2a1018109",here.com,,,,"a26-64.akam.net, a3-67.akam.net, dns2.p09.nsone.net, dns3.p09.nsone.net, dns4.p09.nsone.net, a12-67.akam.net, a7-65.akam.net, dns1.p09.nsone.net, a22-65.akam.net, ns1.heredns.com, ns2.heredns.com, a1-19.akam.net","digicert.com, mailto:security@here.com, globalsign.com",
[x],pulse.qa.nokia.com,NOERROR,209.128.76.11,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],pulse.stg.nokia.com,NOERROR,131.228.36.217,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],py0e3jsk.isim.saas.nokia.com,NOERROR,20.97.247.1,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,,,,,,,,"ns3-06.azure-dns.org, ns4-06.azure-dns.info, ns1-06.azure-dns.com, ns2-06.azure-dns.net",,
[x],q1-on-about.nokia.com,NOERROR,104.81.208.249,"n0dsca.akamaiedge.net, hostmaster.akamai.com",,,,,"q1-on-about.nokia.com.edgekey.net, e2759.dsca.akamaiedge.net","2a02:26f0:d200:483::ac7, 2a02:26f0:d200:480::ac7",,,,,
[x],qa-apportal.net.nokia.com,NOERROR,,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa-direct-online.networks.nokia.com,NOERROR,93.183.1.51,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa-intra-online.networks.nokia.com,NOERROR,93.183.1.52,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa-inventorportal.nokia.com,NOERROR,95.131.220.12,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa-online.networks.nokia.com,NOERROR,93.183.1.51,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa-shop.nokia.com,NOERROR,52.213.213.13,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,,,nokiashopqa.prod.acquia-sites.com,,,,,,
[x],qa-www.networks.nokia.com,NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,dualstack.mc-2201-752027336.us-east-1.elb.amazonaws.com,,,,,,
[x],qa.a1.odc.nokia.com,NOERROR,147.243.8.211,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.b2b.nokia.com,NOERROR,147.243.109.10,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.bi.int.net.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],qa.cms.nokia.com,NOERROR,147.243.39.35,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.da.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],qa.developer.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.dxoauth.nokia.com,NOERROR,62.61.87.111,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.europe.nokia.com,NOERROR,147.243.8.70,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.mobile2.b2bcrm.nokia.com,NOERROR,147.243.96.220,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.nokia.com,NOERROR,147.243.8.70,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.nokiacafe.online.nokia.com,NOERROR,147.243.251.136,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.ns-job-leveling.nokia.com,NOERROR,147.243.8.247,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.rdcertification.nokia.com,NOERROR,147.243.8.191,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.sso.forum.nokia.com,NOERROR,62.61.85.75,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa.supplier.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],qa.swtt.update.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,qa1.swtt.update.nokia.com,,,,,,
[x],qa2-publish.networks.nokia.com,NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,dualstack.mc-2201-752027336.us-east-1.elb.amazonaws.com,,,,,,
[x],qa3-publish.networks.nokia.com,NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,dualstack.mc-2201-752027336.us-east-1.elb.amazonaws.com,,,,,,
[x],qa3-www.networks.nokia.com,NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,dualstack.mc-2201-752027336.us-east-1.elb.amazonaws.com,,,,,,
[x],qa3.mobile.b2bcrm.nokia.com,NOERROR,147.243.96.238,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qa4-www.networks.nokia.com,NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,dualstack.mc-2201-752027336.us-east-1.elb.amazonaws.com,,,,,,
[x],qa5-publish.networks.nokia.com,NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,dualstack.mc-2201-752027336.us-east-1.elb.amazonaws.com,,,,,,
[x],qa5-www.networks.nokia.com,NOERROR,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,dualstack.mc-2201-752027336.us-east-1.elb.amazonaws.com,,,,,,
[x],qaicknowledge.online.nokia.com,NOERROR,147.243.183.120,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qanokiacare.nokia.com,NOERROR,147.243.15.233,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qas.iot.nokia.com,NOERROR,10.75.143.135,"ns7.nokia.com, dns.cloudflare.com",,,,,,,True,10.75.143.135,,,
[x],qasupplier.americas.nokia.com,NOERROR,147.243.138.137,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qasupplier.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qatool.ext.nokia.com,NOERROR,68.177.174.68,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],qc.nokia.com,NOERROR,147.243.108.23,"ns7.nokia.com, dns.cloudflare.com",,,,,saeqcp.ext.nokia.com,,,,,,
[x],qc12-prod.net.nokia.com,NOERROR,52.149.215.200,"tm1.dns-tm.com, hostmaster.trafficmanager.net",True,azure,,,"qc12-prod-nokia.msappproxy.net, cwap-nam1-runtime.routing.msappproxy.net, nam.proxy-3.appproxy.msidentity.com, www.tm.nam.proxy-3.appproxy.trafficmanager.net",,,,,,
[x],qrcm.partners.nokia.com,NOERROR,"160.8.248.70, 85.222.155.70, 160.8.250.70","ns1-fra.salesforce.com, hostmaster.salesforce.com",,,,,"qcrm-nokiapartners.cs84.force.com, cs84.force.com, cs84-fra.force.com, cs84-fra.fra.r.force.com",,,,,,
[x],qt.nokia.com,NOERROR,,"ns7.nokia.com, dns.cloudflare.com",,,smtp.trolltech.com,,,,,,"ns7.nokia.com, ns8.nokia.com",,
[x],r.mprod.nokia.com,NOERROR,147.243.3.142,"ns2.nokia.com, dns.cloudflare.com",,,,,mprod.nokia.com,,,,,,
[x],r.mqa.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],r.msit.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],r.prod.nokia.com,NOERROR,147.243.14.100,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],r.qa.nokia.com,NOERROR,147.243.0.193,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rakuten.networks.nokia.com,NOERROR,162.13.165.127,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rapi.pr.lhr.nokia.com,NOERROR,131.228.39.69,"ns2.nokia.com, dns.cloudflare.com",,,,,,2001:490:4000:202::11,,,,,
[x],rapport.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rcps.nokia.com,NOERROR,147.243.3.192,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rctool.ext.net.nokia.com,NOERROR,93.183.1.2,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rctool.nokia.com,NOERROR,147.243.45.26,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rctoolqa.ext.net.nokia.com,NOERROR,131.228.3.170,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rdcertification.nokia.com,NOERROR,147.243.3.191,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rds.nokia.com,NOERROR,194.41.28.21,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rdstest.nokia.com,NOERROR,194.41.28.23,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],re.nokia.com,NOERROR,147.243.160.13,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],reader.nokia.com,NOERROR,147.243.176.29,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],redmine.nokia.com,NOERROR,147.243.229.183,"ns2.nokia.com, dns.cloudflare.com",,,,,beepredmapp01.china.nokia.com,,,,,,
[x],registry.dac.nokia.com,NOERROR,87.108.35.9,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],registry.eu.dac.nokia.com,NOERROR,87.108.35.9,"ns10.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],registry.iot.nokia.com,NOERROR,3.17.29.39,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],remoteaccess.americas.nokia.com,NOERROR,147.243.59.40,"ns2.nokia.com, dns.cloudflare.com",,,,,remoteaccess.europe.nokia.com,,,,,,
[x],remoteaccess.apac.nokia.com,NOERROR,147.243.59.40,"ns2.nokia.com, dns.cloudflare.com",,,,,remoteaccess.europe.nokia.com,,,,,,
[x],remoteaccess.china.nokia.com,NOERROR,147.243.59.40,"ns2.nokia.com, dns.cloudflare.com",,,,,remoteaccess.europe.nokia.com,,,,,,
[x],remoteaccess.europe.nokia.com,NOERROR,147.243.59.40,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],repomgr-dev.thor.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],reporting2.ncd.nokia.com,NOERROR,213.157.88.9,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],reports.networks.nokia.com,NOERROR,23.37.61.79,"n0dsca.akamaiedge.net, hostmaster.akamai.com",,,,,"www.nokia.com.edgekey.net, e8344.dsca.akamaiedge.net","2a02:26f0:3100:394::2098, 2a02:26f0:3100:3a8::2098",,,,,
[x],reports.nokia.com,NOERROR,,,,,,,,,,,,,
[x],reports.push.nokia.com,NOERROR,147.243.176.34,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],research.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],resources.nokia.com,NOERROR,"172.66.40.154, 172.66.43.102","ns1.cloudflare.net, dns.cloudflare.com",True,cloudflare,,,resources.nokia.com.cdn.cloudflare.net,"2606:4700:3108::ac42:2b66, 2606:4700:3108::ac42:289a",,,,,
[x],rex.nokia.com,NOERROR,147.243.14.56,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rfid.ext.net.nokia.com,NOERROR,87.254.209.161,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rmscert-nds.nokia.com,NOERROR,131.107.106.29,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rmscert-noe.nokia.com,NOERROR,147.243.73.10,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rmsnee.nokia.com,NOERROR,147.243.73.10,"ns2.nokia.com, dns.cloudflare.com",,,,,rmscert-noe.nokia.com,,,,,,
[x],rmsnoe.nokia.com,NOERROR,147.243.73.10,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rnd.iot.nokia.com,NOERROR,10.76.121.48,"ns7.nokia.com, dns.cloudflare.com",,,,,,,True,10.76.121.48,,,
[x],rnd11.wellness.ext.nokia.com,NOERROR,212.50.137.106,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rocket.dac.nokia.com,NOERROR,87.108.35.9,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rocket.nokia.com,NOERROR,"147.243.142.77, 147.243.142.76","ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],role.dxservices.nokia.com,NOERROR,62.61.87.113,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rollout.net.nokia.com,NOERROR,131.228.56.18,"ns7.nokia.com, dns.cloudflare.com",,,,,zinapps-public.net.nokia.com,,,,,,
[x],rosettanet-ch.ext.net.nokia.com,NOERROR,93.183.14.193,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rosettanet-it.ext.net.nokia.com,NOERROR,20.82.48.51,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rosettanet-qa.ext.net.nokia.com,NOERROR,51.138.10.117,"ns7.nokia.com, dns.cloudflare.com",True,azure,,,,,,,,,
[x],rosettanet.ext.net.nokia.com,NOERROR,51.105.237.80,"ns7.nokia.com, dns.cloudflare.com",True,azure,,,,,,,,,
[x],rsync.fit.nokia.com,NOERROR,,,,,,,,,,,,,
[x],rtdm.mdm.nokia.com,NOERROR,147.243.110.150,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],rtvq.nokia.com,NOERROR,147.243.3.190,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],s3.capsv-blr-qa.nokia.com,NOERROR,20.204.242.155,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",,,,,,,,,,,
[x],s3.capsv-blr.nokia.com,NOERROR,20.204.254.5,"ns1-03.azure-dns.com, azuredns-hostmaster.microsoft.com",,,,,,,,,,,
[x],s3.capsv-espoo-qa.nokia.com,NOERROR,20.204.209.137,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",,,,,,,,,,,
[x],s3.capsv-espoo.nokia.com,NOERROR,20.82.65.184,"ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",,,,,,,,,,,
[x],s3.capsv-nsb-qa.nokia.com,NOERROR,131.228.96.99,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],s3.capsv-nsb.nokia.com,NOERROR,131.228.96.99,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],s3.capsv-qa.nokia.com,NOERROR,20.88.56.186,"ns1-01.azure-dns.com, azuredns-hostmaster.microsoft.com",,,,,,,,,,,
[x],s40-store.juniper.nokia.com,NOERROR,62.61.85.39,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],s40.nuage.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],sa-147-243-188-1.nokia.com,NOERROR,147.243.188.1,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-10.nokia.com,NOERROR,147.243.188.10,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-100.nokia.com,NOERROR,147.243.188.100,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-101.nokia.com,NOERROR,147.243.188.101,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-102.nokia.com,NOERROR,147.243.188.102,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-11.nokia.com,NOERROR,147.243.188.11,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-110.nokia.com,NOERROR,147.243.188.110,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-12.nokia.com,NOERROR,147.243.188.12,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-120.nokia.com,NOERROR,147.243.188.120,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-122.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-130.nokia.com,NOERROR,147.243.188.130,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-131.nokia.com,NOERROR,147.243.188.131,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-132.nokia.com,NOERROR,147.243.188.132,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-140.nokia.com,NOERROR,147.243.188.140,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-141.nokia.com,NOERROR,147.243.188.141,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-150.nokia.com,NOERROR,147.243.188.150,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-151.nokia.com,NOERROR,147.243.188.151,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-161.nokia.com,NOERROR,147.243.188.161,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-170.nokia.com,NOERROR,147.243.188.170,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-171.nokia.com,NOERROR,147.243.188.171,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-180.nokia.com,NOERROR,147.243.188.180,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-181.nokia.com,NOERROR,147.243.188.181,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-2.nokia.com,NOERROR,147.243.188.2,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-200.nokia.com,NOERROR,147.243.188.200,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-201.nokia.com,NOERROR,147.243.188.201,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-202.nokia.com,NOERROR,147.243.188.202,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-211.nokia.com,NOERROR,147.243.188.211,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-212.nokia.com,NOERROR,147.243.188.212,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-22.nokia.com,NOERROR,147.243.188.22,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-220.nokia.com,NOERROR,147.243.188.220,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-221.nokia.com,NOERROR,147.243.188.221,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-230.nokia.com,NOERROR,147.243.188.230,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-231.nokia.com,NOERROR,147.243.188.231,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-232.nokia.com,NOERROR,147.243.188.232,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-240.nokia.com,NOERROR,147.243.188.240,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-241.nokia.com,NOERROR,147.243.188.241,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-242.nokia.com,NOERROR,147.243.188.242,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-250.nokia.com,NOERROR,147.243.188.250,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-251.nokia.com,NOERROR,147.243.188.251,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-30.nokia.com,NOERROR,147.243.188.30,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-31.nokia.com,NOERROR,147.243.188.31,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-40.nokia.com,NOERROR,147.243.188.40,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-41.nokia.com,NOERROR,147.243.188.41,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-42.nokia.com,NOERROR,147.243.188.42,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-50.nokia.com,NOERROR,147.243.188.50,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-51.nokia.com,NOERROR,147.243.188.51,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-52.nokia.com,NOERROR,147.243.188.52,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-70.nokia.com,NOERROR,147.243.188.70,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-71.nokia.com,NOERROR,147.243.188.71,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-80.nokia.com,NOERROR,147.243.188.80,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-81.nokia.com,NOERROR,147.243.188.81,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-188-91.nokia.com,NOERROR,147.243.188.91,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-189-1.nokia.com,NOERROR,147.243.189.1,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-189-10.nokia.com,NOERROR,147.243.189.10,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-189-102.nokia.com,NOERROR,147.243.189.102,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-189-11.nokia.com,NOERROR,147.243.189.11,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-189-110.nokia.com,NOERROR,147.243.189.110,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],sa-147-243-189-112.nokia.com,NOERROR,147.243.189.112,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
