input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,csp_domains_
relay-dev.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://relay-dev.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
rere.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://rere.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
reserved-address.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://reserved-address.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
rivalshightv.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://rivalshightv.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
s3p-apple-wallet.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://s3p-apple-wallet.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
secure.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://secure.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
server-766f84da-31bf-4.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://server-766f84da-31bf-4.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
sms-yifeidev.smtp2go.com,Welcome to nginx!,200,612,,,,,,,,,,,,,,,,,,,,80,http://sms-yifeidev.smtp2go.com:80,http,nginx/1.14.2,text/html,GET,172.105.175.199,/,160714160,,172.105.175.199,Nginx:1.14.2,26,False,,,,
smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,,443,https://smtp2go.com:443,https,nginx,text/html,GET,43.228.184.5,/,-1840324437,https://www.smtp2go.com/,43.228.184.5,WordPress,1477,False,,,,
ssk12.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://ssk12.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
status.smtp2go.com,SMTP2GO Status,200,101634,smtp2gostatus.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-04T00:23:21Z,2023-10-02T00:23:20Z,CN=smtp2gostatus.com,smtp2gostatus.com,smtp2gostatus.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,8e78b23040b871aa8c11c3f526392127,8a2cf2f2b5c703673086fb5d18f371d823594a19a1f67cfee94b2e7fb8fcdb20,True,ctls,smtp2gostatus.com,,443,https://status.smtp2go.com:443,https,cloudflare,text/html,GET,52.215.192.131,/,-1840324437,https://smtp2gostatus.com/,52.215.192.131,HTTP/3,2058,False,,,,
steam.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://steam.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
support.smtp2go.com,Security check,403,7344,support.smtp2go.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-17T23:37:57Z,2023-09-15T23:37:56Z,CN=support.smtp2go.com,support.smtp2go.com,support.smtp2go.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,398ca7e1ba14b4522c6118f12a7c7490,b16708ef2e2c7b3a526890895f65f1724254713d94ef59b5cbe9df9a105d2aef,,ctls,support.smtp2go.com,cloudflare,443,https://support.smtp2go.com:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,https://support.smtp2go.com/hc/en-gb,104.16.51.111,Cloudflare,98,False,True,,,
swgetx1x.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://swgetx1x.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
teagent03.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://teagent03.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
test-api.smtp2go.com,,200,,test-api.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,test-api.smtp2go.com,,443,https://test-api.smtp2go.com:443,https,,,GET,172.105.164.39,/,-1840324437,,172.105.164.39,,1,False,,,,
test-app.smtp2go.com,SMTP2GO - Login,200,6364,test-app.smtp2go.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,test-app.smtp2go.com,,443,https://test-app.smtp2go.com:443,https,Apache/2.4.25 (Debian),text/html,GET,66.228.32.117,/,-1737872631,https://test-app.smtp2go.com/login/,66.228.32.117,Google Tag Manager,146,False,,,,
testing2.smtp2go.com,SMTP2GO - Login,200,6139,testing2.smtp2go.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,testing2.smtp2go.com,,443,https://testing2.smtp2go.com:443,https,Apache/2.4.25 (Debian),text/html,GET,66.228.32.117,/,-1737872631,https://testing2.smtp2go.com/login/,66.228.32.117,Google Tag Manager,141,False,,,,
testing3.smtp2go.com,SMTP2GO - Login,200,6139,testing3.smtp2go.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,testing3.smtp2go.com,,443,https://testing3.smtp2go.com:443,https,Apache/2.4.25 (Debian),text/html,GET,66.228.32.117,/,-1737872631,https://testing3.smtp2go.com/login/,66.228.32.117,Google Tag Manager,141,False,,,,
testing4.smtp2go.com,SMTP2GO - Login,200,6139,testing4.smtp2go.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,testing4.smtp2go.com,,443,https://testing4.smtp2go.com:443,https,Apache/2.4.25 (Debian),text/html,GET,66.228.32.117,/,-1737872631,https://testing4.smtp2go.com/login/,66.228.32.117,Google Tag Manager,141,False,,,,
testing5.smtp2go.com,SMTP2GO - Login,200,6364,testing5.smtp2go.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,testing5.smtp2go.com,,443,https://testing5.smtp2go.com:443,https,Apache/2.4.25 (Debian),text/html,GET,66.228.32.117,/,,https://testing5.smtp2go.com/login/,66.228.32.117,Google Tag Manager,146,False,,,,
tjazp.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://tjazp.groupmail.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
tor232-323-pda.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,80,http://tor232-323-pda.groupmail.smtp2go.com:80,http,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
track.smtp2go.com,SMTP2GO,200,2322,track.smtp2go.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,track.smtp2go.com,,443,https://track.smtp2go.com:443,https,,text/html,GET,170.187.131.209,/,-429073533,,185.3.93.228,HSTS,85,False,,,,https://fonts.googleapis.com
trfw.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,80,http://trfw.groupmail.smtp2go.com:80,http,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
ttm.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,80,http://ttm.groupmail.smtp2go.com:80,http,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
unassigned-11.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://unassigned-11.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
unassigned-12.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://unassigned-12.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
unassigned-307.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,443,https://unassigned-307.smtp2go.com:443,https,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
updateusers-vpn-backup-chefapi-account-helpdeskcorporate.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,80,http://updateusers-vpn-backup-chefapi-account-helpdeskcorporate.groupmail.smtp2go.com:80,http,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
us-api-2.smtp2go.com,,200,,us-api-2.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,us-api-2.smtp2go.com,,443,https://us-api-2.smtp2go.com:443,https,,,GET,104.237.148.81,/,-429073533,,104.200.26.186,,1,False,,,,
us-api.smtp2go.com,,200,,us-api.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,us-api.smtp2go.com,,443,https://us-api.smtp2go.com:443,https,,,GET,104.237.148.81,/,-429073533,,104.200.26.186,,1,False,,,,
us-partners-1.smtp2go.com,Affiliates - SMTP2GO,200,61548,affiliates.smtp2go.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,affiliates.smtp2go.com,,80,http://us-partners-1.smtp2go.com:80,http,nginx/1.18.0,text/html,GET,45.33.93.176,/,-1430837811,https://affiliates.smtp2go.com/,45.33.93.176,Nginx:1.18.0,1207,False,,,,
vijaykum.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,80,http://vijaykum.groupmail.smtp2go.com:80,http,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
viscare-thirdnodeb.groupmail.smtp2go.com,SMTP2GO: Reliable & Scalable Email Delivery Service,200,108716,www.smtp2go.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-06-17T23:59:59Z,CN=*.smtp2go.com,*.smtp2go.com,smtp2go.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a92e14b61f55f8043d66482121bbbebd,0543063b2b0d6f3fedcf9e4772d534e030b65628e34f90941e04607730abe2b7,True,ctls,www.smtp2go.com,google,80,http://viscare-thirdnodeb.groupmail.smtp2go.com:80,http,nginx,text/html,GET,104.196.201.1,/,-1840324437,https://www.smtp2go.com/,104.196.201.1,WordPress,1477,False,True,,,
