input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,webserver,tls_expired,csp_domains_,final_url
outlook.nestle.com,Sign in to Outlook,200,204624,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://outlook.nestle.com:443,https,text/html,GET,40.99.157.34,/,-1249852061,2603:1026:c0d:c1f::2,HSTS,174,False,,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.nestle.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=0e11490d-909c-a513-2c13-47940c090b49&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=638209650904970512.ab9f1b52-6801-4ae9-b1f6-7f9a0e379fdc&state=DctBFoAgCABRrNdxSNAUOQ6WbFt2_Vj82U0CgD1sIVEEpNdRSHsjpUuFGpfTpjrPVrAPYrxsKU72juJqtKqoP3eK98jvZ_kH
oxy-oxygen-2ee42fea.services.nestle.com,,503,183,oxy-oxygen-2ee42fea.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,oxy-oxygen-2ee42fea.services.nestle.com,,443,https://oxy-oxygen-2ee42fea.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
oxy-oxygen-628b7eea.services.nestle.com,,503,183,oxy-oxygen-628b7eea.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,oxy-oxygen-628b7eea.services.nestle.com,,443,https://oxy-oxygen-628b7eea.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
pages.cwarcampaign.nestle.com,403 - Forbidden: Access is denied.,403,1233,pages.cwarcampaign.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-12-05T00:00:00Z,2024-01-05T23:59:59Z,"CN=pages.cwarcampaign.nestle.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.cwarcampaign.nestle.com,"SALESFORCE.COM, INC.",pages.cwarcampaign.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,211de25050c959ea6a5cde9587051d2d,2f30fc8d53923f9e21e0aac794d9eead1224f6b134c6de5938bbffbb03de21d0,ctls,pages.cwarcampaign.nestle.com,,443,https://pages.cwarcampaign.nestle.com:443,https,text/html,GET,13.111.208.57,/,-207424980,13.111.208.57,,30,False,,,,,,
pages.email.mx.nestle.com,403 - Forbidden: Access is denied.,403,1233,pages.email.mx.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-12-17T00:00:00Z,2024-01-17T23:59:59Z,"CN=pages.email.mx.nestle.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.email.mx.nestle.com,"SALESFORCE.COM, INC.",pages.email.mx.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,89eabbb26aa8b83a6d35d93e2383c25e,04e4b57a52d6a8f3b7038dc278aacf5b97a6cfa886d13b2b9de05b2ce69bb0d3,ctls,pages.email.mx.nestle.com,,443,https://pages.email.mx.nestle.com:443,https,text/html,GET,13.111.35.84,/,-207424980,13.111.35.84,,30,False,,,,,,
pages.hirlevel.nestle.com,403 - Forbidden: Access is denied.,403,1233,pages.hirlevel.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,"CN=pages.hirlevel.nestle.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.hirlevel.nestle.com,"SALESFORCE.COM, INC.",pages.hirlevel.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4487621f7b677a768fec9335dd48c1b0,85444652b66443f5cc31fcdfa56f960ae782dd95c61759a378855c89e398c910,ctls,pages.hirlevel.nestle.com,,443,https://pages.hirlevel.nestle.com:443,https,text/html,GET,13.111.144.197,/,-207424980,13.111.144.197,,30,False,,,,,,
pages.mail.lk.nestle.com,403 - Forbidden: Access is denied.,403,1233,pages.mail.lk.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-10-04T00:00:00Z,2023-11-04T23:59:59Z,"CN=pages.mail.lk.nestle.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.mail.lk.nestle.com,"SALESFORCE.COM, INC.",pages.mail.lk.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cab2eac9015e0a9c7eb51f9f0279d7f4,c77837f3b38b36fca5bf0fb4dd76a25575cec7700556cbbe700b7e5381c15f29,ctls,pages.mail.lk.nestle.com,,443,https://pages.mail.lk.nestle.com:443,https,text/html,GET,13.111.144.210,/,-207424980,13.111.144.210,,30,False,,,,,,
partner-selection.az.ciam.nestle.com,,404,21,partner-selection.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,partner-selection.az.ciam.nestle.com,azure,443,https://partner-selection.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
partner-selector.az.ciam.nestle.com,Sign in to your account,200,203833,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,azure,443,https://partner-selector.az.ciam.nestle.com:443,https,text/html,GET,13.95.31.104,/,776904273,13.95.31.104,HSTS,174,False,True,,,,,https://login.microsoftonline.com/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/v2.0/authorize?redirect_uri=https%3A%2F%2Fpartner-selector.az.ciam.nestle.com%2Foauth2%2Fcallback&response_type=code%20id_token&response_mode=form_post&client_id=bf7a9219-fe5b-444e-99bb-64bf909942be&state=vxaMmsFKHbn1zBuOVS4oIdzcWhuoYoie&nonce=8L7YCkdOaieVqxnwdoE3WSuG6s-qdpac&scope=profile%20openid&x-client-SKU=passport-azure-ad&x-client-Ver=4.0.0
passwordless.nestle.com,,200,4457,passwordless.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-20T00:00:00Z,2024-06-17T23:59:59Z,CN=passwordless.nestle.com,passwordless.nestle.com,,passwordless.nestle.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3397b1c3392affbe75a95f317c650cb7,579618a3601c1bc404d03d81e671f79ff80c7a7ba89e729cf812026d4de0cbe8,ctls,passwordless.nestle.com,cloudfront,443,https://passwordless.nestle.com:443,https,text/html,GET,108.138.17.28,/,1259303735,2600:9000:2491:4400:6:ec13:df80:93a1,Amazon Web Services,11,False,True,,AmazonS3,,,
payment-details.nestpay.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,payment-details.nestpay.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-11T09:16:24Z,2023-07-10T09:16:23Z,CN=prod4.edgeduck.io,prod4.edgeduck.io,,www.uxnscentroamerica.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2e29194bf848efbe1697f6139611305c,d66d5a9c857f36fc4462e16c8a4587749b0c97f4e8782cfd6ce786328d646a40,ctls,payment-details.nestpay.nestle.com,,443,https://payment-details.nestpay.nestle.com:443,https,text/html,GET,95.101.111.145,/,972243490,2a02:26f0:480:d::210:f163,HSTS,528,False,,,,,,
ph.jobs.nestle.com,Careers at Nestlé | Nestlé Philippines,200,215411,www.nestle.com.ph,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.nestle.com.ph,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",040e1c747c2819a7afb74c2555af8177,33c84839b2e94c752bd3c2df2cb41f07a641b675c85a6400e8b7e352056b2812,ctls,www.nestle.com.ph,cloudflare,443,https://ph.jobs.nestle.com:443,https,text/html,GET,104.18.26.142,/,-308569600,2606:4700::6812:1b8e,Varnish,3716,False,True,,cloudflare,,,https://www.nestle.com.ph/careers
pk.jobs.nestle.com,Search Jobs and Apply Online | Nestle Careers | Work With Us,200,240185,www.nestle.pk,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-03T00:00:00Z,2024-05-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.nestle.pk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e899d516d7c1995d648594d8ad430bd2,3c0c5e110e6eb054ff995d7f32771c7197af321bfda0f42c3f0293071780fee4,ctls,www.nestle.pk,cloudflare,443,https://pk.jobs.nestle.com:443,https,text/html,GET,104.18.27.142,/,812183971,2606:4700::6812:1a8e,Varnish,4135,False,True,,cloudflare,,,https://www.nestle.pk/jobs
playbook.services.nestle.com,,200,3454,playbook.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-04-07T00:00:00Z,2020-04-15T12:00:00Z,"CN=playbook.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",playbook.services.nestle.com,Nestlé Ltd,playbook.services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,959464ee67e04581696a926c136cd4c6,1103f7b9b6aed367b74793bc0c2b7cc2344e8e2cba4a4eee2358a095cb22c7c4,ctls,playbook.services.nestle.com,,443,https://playbook.services.nestle.com:443,https,text/html,GET,155.56.248.92,/,267717189,155.56.248.92,HSTS,1,False,,,SAP,True,,https://playbook.services.nestle.com/sites/Playbook?hc_login
pocketcampus.hq.nestle.com,403 - Forbidden: Access is denied.,403,1233,pocketcampus.hq.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2022-09-01T00:00:00Z,2023-09-01T23:59:59Z,"CN=swissit.hq.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",swissit.hq.nestle.com,Nestlé Ltd,seasongiftbox-pp.ch.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6d0cfe8054cc0e802bf26e32eda4a318,1309c157f47a6b9ed2d166dd9725c49dcf7c5c70c41a371ae3a8d2d8c9c5beaf,ctls,pocketcampus.hq.nestle.com,,443,https://pocketcampus.hq.nestle.com:443,https,text/html,GET,141.122.124.247,/,1631801191,141.122.124.247,Windows Server,30,False,,,Microsoft-IIS/10.0,,,
pocketcampuspp.hq.nestle.com,403 - Forbidden: Access is denied.,403,1233,pocketcampuspp.hq.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2022-09-01T00:00:00Z,2023-09-01T23:59:59Z,"CN=swissit.hq.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",swissit.hq.nestle.com,Nestlé Ltd,seasongiftbox-pp.ch.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6d0cfe8054cc0e802bf26e32eda4a318,1309c157f47a6b9ed2d166dd9725c49dcf7c5c70c41a371ae3a8d2d8c9c5beaf,ctls,pocketcampuspp.hq.nestle.com,,443,https://pocketcampuspp.hq.nestle.com:443,https,text/html,GET,141.122.124.248,/,1631801191,141.122.124.248,Windows Server,30,False,,,Microsoft-IIS/10.0,,,
portal.gis.apps.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,portal.gis.apps.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-13T03:03:09Z,2023-08-11T03:03:08Z,CN=prod5.edgeduck.io,prod5.edgeduck.io,,www.zenpep.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ac8fd59df497194defc98e99cfbf784b,230d248a0a826cd4bb9d6abddc43888f0ebdf8453888d56e1a7db4f251d11344,ctls,portal.gis.apps.nestle.com,,443,https://portal.gis.apps.nestle.com:443,https,text/html,GET,104.126.37.160,/,341492529,2a02:26f0:1700:11::b856:678f,,528,False,,,,,,
portal.ingenius.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,portal.ingenius.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-02T12:56:44Z,2023-07-31T12:56:43Z,CN=prod.edgeduck.io,prod.edgeduck.io,,www.sustainability.nespresso.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec4ec4f25ba22b048d8f310611b70262,3fa6d4b044ae20b28f1eb341452086f0a13ad782e38a2ddd1a367586e9584f52,ctls,portal.ingenius.nestle.com,,443,https://portal.ingenius.nestle.com:443,https,text/html,GET,104.126.37.160,/,547975558,2a02:26f0:1700:11::b856:679b,HSTS,528,False,,,,,,
pp-api-nmldemo.ecommerce.nestle.com,A Home Page B,200,98805,pp-fe-nmldemo.ecommerce.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-04T21:26:46Z,2023-08-02T21:26:45Z,CN=nonprod9.edgeduck.io,nonprod9.edgeduck.io,,www.npdms.pk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f9bcd6951ec028f912d429f0fd0fcaae,dbd8984d5dbc3068ca33c4d7c7481f26e3d47af34f7d3c41514497f91ff81838,ctls,pp-fe-nmldemo.ecommerce.nestle.com,,443,https://pp-api-nmldemo.ecommerce.nestle.com:443,https,text/html,GET,104.126.37.130,/,-9733759,2a02:26f0:1700:11::b856:6790,HSTS,1562,False,,,,,*.googletagmanager.com,https://pp-fe-nmldemo.ecommerce.nestle.com/
pp-bo-nmldemo.ecommerce.nestle.com,Home Page,200,88424,pp-bo-nmldemo.ecommerce.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-04T21:26:46Z,2023-08-02T21:26:45Z,CN=nonprod9.edgeduck.io,nonprod9.edgeduck.io,,www.npdms.pk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f9bcd6951ec028f912d429f0fd0fcaae,dbd8984d5dbc3068ca33c4d7c7481f26e3d47af34f7d3c41514497f91ff81838,ctls,pp-bo-nmldemo.ecommerce.nestle.com,,443,https://pp-bo-nmldemo.ecommerce.nestle.com:443,https,text/html,GET,184.86.103.199,/,-1855712043,2a02:26f0:1700:11::b856:6790,HSTS,1530,False,,,,,js.braintreegateway.com,
pp-fe-nmldemo.ecommerce.nestle.com,A Home Page B,200,98801,pp-fe-nmldemo.ecommerce.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-04T21:26:46Z,2023-08-02T21:26:45Z,CN=nonprod9.edgeduck.io,nonprod9.edgeduck.io,,www.npdms.pk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f9bcd6951ec028f912d429f0fd0fcaae,dbd8984d5dbc3068ca33c4d7c7481f26e3d47af34f7d3c41514497f91ff81838,ctls,pp-fe-nmldemo.ecommerce.nestle.com,,443,https://pp-fe-nmldemo.ecommerce.nestle.com:443,https,text/html,GET,95.101.111.182,/,-1250766331,2a02:26f0:480:d::210:f160,HSTS,1562,False,,,,,http://localhost:8082,
pp.a8ab2b.nestle.com,SAP Commerce Cloud - Forbidden,403,25708,pp.a8ab2b.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2022-11-02T00:00:00Z,2023-11-02T23:59:59Z,"CN=pp.a8ab2b.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",pp.a8ab2b.nestle.com,Nestlé Ltd,www.pp.a8ab2b.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c27910a20088c00cefe4d59e25236955,aa78e690b5a1d22e7bca7f81bba3a65f79a6575abea2cf82f5c96da7e43f7402,ctls,pp.a8ab2b.nestle.com,azure,443,https://pp.a8ab2b.nestle.com:443,https,text/html,GET,52.150.14.69,/,-110664978,52.150.14.69,HSTS,113,False,True,,*,,,
pp.e8ab2b.nestle.com,SAP Commerce Cloud - Forbidden,403,25708,pp.e8ab2b.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2022-11-02T00:00:00Z,2023-11-02T23:59:59Z,"CN=pp.e8ab2b.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",pp.e8ab2b.nestle.com,Nestlé Ltd,www.pp.e8ab2b.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eb5935636698d66542da82c1f6a84af3,06914826f482d3fa7990664944205be6f3c4b94a42f8c53871f312712ed610ad,ctls,pp.e8ab2b.nestle.com,azure,443,https://pp.e8ab2b.nestle.com:443,https,text/html,GET,52.166.14.83,/,-110664978,52.166.14.83,HSTS,113,False,True,,*,,,
pr.apt.nestle.com,WebContentNotFound,404,321,pr.apt.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=pr.apt.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",pr.apt.nestle.com,Nestlé Ltd,www.pr.apt.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,53e8d7dd550943e850bbb2fda95c0d5c,f53941c2fe3157837fbdc0e4deba4ccb913bcbfd07303655b57e33dce0d6df55,ctls,pr.apt.nestle.com,,443,https://pr.apt.nestle.com:443,https,text/html,GET,13.107.238.45,/,-357742715,2620:1ec:4e:1::45,Azure Front Door,1,False,,,,,,
pr.packdash.nestle.com,WebContentNotFound,404,321,pr.packdash.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=pr.packdash.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",pr.packdash.nestle.com,Nestlé Ltd,www.pr.packdash.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f359fccf2a3bf861b59d6a0358d5f498,4116705d4bc4c1371da97787e94620f1bbb01ecb2817ad7de6666fc180d24c3d,ctls,pr.packdash.nestle.com,,443,https://pr.packdash.nestle.com:443,https,text/html,GET,13.107.237.45,/,1262889944,2620:1ec:4f:1::45,Azure Front Door,1,False,,,,,,
pr.psc.nestle.com,WebContentNotFound,404,321,pr.psc.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=pr.psc.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",pr.psc.nestle.com,Nestlé Ltd,www.pr.psc.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dfa82c663ecf75f8cb6f070b5009044f,3bc614dfba2670c4ccdc9cdfe3c768905323f6d2b13b2c0e9d5855ad3b0c8c33,ctls,pr.psc.nestle.com,,443,https://pr.psc.nestle.com:443,https,text/html,GET,13.107.237.45,/,2071430649,2620:1ec:4f:1::45,Azure Front Door,1,False,,,,,,
pr.qstatnet.nestle.com,WebContentNotFound,404,321,pr.qstatnet.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-09T00:00:00Z,2023-06-09T23:59:59Z,"CN=pr.qstatnet.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",pr.qstatnet.nestle.com,Nestlé Ltd,www.pr.qstatnet.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f42f83f44ca070af443a83f7b7b8005c,eccb8aec12f85cec1d130f57130488b5b12c7e41572fee70db4dcb1f22ca0c58,ctls,pr.qstatnet.nestle.com,,443,https://pr.qstatnet.nestle.com:443,https,text/html,GET,13.107.237.45,/,969587579,2620:1ec:46::45,Azure Front Door,1,False,,,,,,
prd.pbr1.nestle.com,Web App - Unavailable,403,1892,prd.pbr1.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2021-07-29T15:26:55Z,2023-07-29T15:26:55Z,"emailAddress=GLOBALITPlatformsNonSAPLandscapeCompAppsDesign@internal.nestle.com, CN=prd.pbr1.nestle.com, OU=GLOBE, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=GLOBALITPlatformsNonSAPLandscapeCompAppsDesign@internal.nestle.com",prd.pbr1.nestle.com,Nestle,prd.pbr1.nestle.com,"emailAddress=pki-security@nestle.com, CN=Nestle SHA2 Internal Subordinate CA4, OU=IS/IT, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=pki-security@nestle.com",Nestle SHA2 Internal Subordinate CA4,Nestle,ef10e793edd55ff097e18d131b0c44b8,4fcba362b2aa2535bfabc4f2349c8f84c0dffa44e1c2f31af4ec7e565575a7b2,ctls,prd.pbr1.nestle.com,azure,443,https://prd.pbr1.nestle.com:443,https,text/html,GET,20.50.2.40,/,-237335256,20.50.2.40,,74,False,True,,,,,
preferences-debug-cacheoceania.factory.nestle.com,Web Site Not Found,404,970,preferences-debug-cacheoceania.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,preferences-debug-cacheoceania.factory.nestle.com,cloudflare,443,https://preferences-debug-cacheoceania.factory.nestle.com:443,https,text/html,GET,104.18.27.142,/,-1883206912,2606:4700::6812:1a8e,Cloudflare,27,False,True,True,cloudflare,,,
preprod.manual.starthealthy.nestle.com,Nestlé Baby&me | Country selection | Nestlé Baby&Me,200,82108,www.nestlebabyandme.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-03-31T08:54:16Z,2023-06-29T08:54:15Z,CN=nestlebabyandme.com,nestlebabyandme.com,,www.starthealthy.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fd14b5e189646c88e64c5fcadc31a8ef,aefac9189be4f5a54372f30f8f21a79efc4b8da18c614288a835c77b57698f2c,ctls,www.nestlebabyandme.com,cloudflare,80,http://preprod.manual.starthealthy.nestle.com:80,http,text/html,GET,104.18.26.142,/,-1840324437,2606:4700::6812:1a8e,Varnish,304,False,True,,nginx,,,https://www.nestlebabyandme.com/
