new,host,ttl,a,aaaa,cname,mx,soa,ns,txt,caa,status_code,cdn,cdn-name
[x],arn1-tfw1.v258.sidn.nl,3600,193.176.144.7,,,,"{'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}",,,,NOERROR,,
[x],arn2-fw3.v258.sidn.nl,3600,193.176.144.7,,,,"{'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}",,,,NOERROR,,
[x],arn2-ops-distns01-p.sidn.nl,3600,94.198.154.18,2a00:d78:0:106:94:198:154:18,,,"{'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}",,,,NOERROR,,
[x],asia-expweb.survey.sidn.nl,3600,,"2600:9000:2250:9800:19:1a16:9840:93a1, 2600:9000:2250:6c00:19:1a16:9840:93a1, 2600:9000:2250:3c00:19:1a16:9840:93a1, 2600:9000:2250:2c00:19:1a16:9840:93a1, 2600:9000:2250:600:19:1a16:9840:93a1, 2600:9000:2250:8e00:19:1a16:9840:93a1, 2600:9000:2250:d400:19:1a16:9840:93a1, 2600:9000:2250:9a00:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com",,amazonaws.com,NOERROR,,
[x],assoc.survey.sidn.nl,3600,"18.66.122.126, 18.66.122.95, 18.66.122.57, 18.66.122.27","2600:9000:2250:ca00:19:1a16:9840:93a1, 2600:9000:2250:f200:19:1a16:9840:93a1, 2600:9000:2250:1000:19:1a16:9840:93a1, 2600:9000:2250:f600:19:1a16:9840:93a1, 2600:9000:2250:6800:19:1a16:9840:93a1, 2600:9000:2250:b200:19:1a16:9840:93a1, 2600:9000:2250:8000:19:1a16:9840:93a1, 2600:9000:2250:200:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,,,"ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com","v=spf1 mx include:chkmkt.com -all, amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;",amazonaws.com,NOERROR,,
[x],async.sidn.nl,3600,94.198.152.90,,,,"{'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}",,,,NOERROR,,
[x],authentication.sidn.nl,3600,94.198.154.199,2a00:d78:0:b001:94:198:154:199,,,"{'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}",,,,NOERROR,,
[x],autodiscover.sidn.nl,3600,"52.96.165.184, 52.96.185.216, 52.96.104.40, 52.96.111.88","2603:1036:207:45a::8, 2603:1036:302:4836::8, 2603:1036:303:3802::8, 2603:1036:206:14::8","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,"{'name': 'ms-acdc-autod.office.com', 'ns': 'ns1-ms-acdc.office.com', 'mailbox': 'hostmaster.microsoft.com', 'serial': 2025073303, 'refresh': 900, 'retry': 600, 'expire': 86400, 'minttl': 60}, {'name': 'ms-acdc-autod.office.com', 'ns': 'ns1-ms-acdc.office.com', 'mailbox': 'hostmaster.microsoft.com', 'serial': 2025065259, 'refresh': 900, 'retry': 600, 'expire': 86400, 'minttl': 60}, {'name': 'ms-acdc-autod.office.com', 'ns': 'ns1-ms-acdc.office.com', 'mailbox': 'hostmaster.microsoft.com', 'serial': 2025223683, 'refresh': 900, 'retry': 600, 'expire': 86400, 'minttl': 60}, {'name': 'ms-acdc-autod.office.com', 'ns': 'ns1-ms-acdc.office.com', 'mailbox': 'hostmaster.microsoft.com', 'serial': 2025086559, 'refresh': 900, 'retry': 600, 'expire': 86400, 'minttl': 60}",,,,NOERROR,,
[x],autoland-dv.survey.sidn.nl,300,"18.66.122.95, 18.66.122.126, 18.66.122.27, 18.66.122.57","2600:9000:2250:4c00:19:1a16:9840:93a1, 2600:9000:2250:a200:19:1a16:9840:93a1, 2600:9000:2250:5600:19:1a16:9840:93a1, 2600:9000:2250:2600:19:1a16:9840:93a1, 2600:9000:2250:dc00:19:1a16:9840:93a1, 2600:9000:2250:2a00:19:1a16:9840:93a1, 2600:9000:2250:9000:19:1a16:9840:93a1, 2600:9000:2250:c600:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-340.awsdns-42.com, ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk","amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all",amazonaws.com,NOERROR,,
[x],av.sidn.nl,3600,94.198.152.102,,,,"{'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}",,,,NOERROR,,
[x],aws-eu-west-1a.survey.sidn.nl,3031,"18.66.122.126, 18.66.122.27, 18.66.122.57, 18.66.122.95","2600:9000:2250:fc00:19:1a16:9840:93a1, 2600:9000:2250:c800:19:1a16:9840:93a1, 2600:9000:2250:6400:19:1a16:9840:93a1, 2600:9000:2250:4200:19:1a16:9840:93a1, 2600:9000:2250:5400:19:1a16:9840:93a1, 2600:9000:2250:f600:19:1a16:9840:93a1, 2600:9000:2250:a00:19:1a16:9840:93a1, 2600:9000:2250:7000:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-340.awsdns-42.com, ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk","v=spf1 mx include:chkmkt.com -all, amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;",,NOERROR,,
[x],betaaccountweb.survey.sidn.nl,3600,"18.66.122.57, 18.66.122.27, 18.66.122.95, 18.66.122.126","2600:9000:2250:c200:19:1a16:9840:93a1, 2600:9000:2250:c000:19:1a16:9840:93a1, 2600:9000:2250:3a00:19:1a16:9840:93a1, 2600:9000:2250:bc00:19:1a16:9840:93a1, 2600:9000:2250:be00:19:1a16:9840:93a1, 2600:9000:2250:5000:19:1a16:9840:93a1, 2600:9000:2250:b000:19:1a16:9840:93a1, 2600:9000:2250:6400:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com, ns-1019.awsdns-63.net","v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all, amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=",amazonaws.com,NOERROR,,
[x],bid458o.survey.sidn.nl,3600,"3.160.212.18, 3.160.212.119, 3.160.212.58, 3.160.212.13","2600:9000:2250:3800:19:1a16:9840:93a1, 2600:9000:2250:9200:19:1a16:9840:93a1, 2600:9000:2250:ba00:19:1a16:9840:93a1, 2600:9000:2250:1600:19:1a16:9840:93a1, 2600:9000:2250:4e00:19:1a16:9840:93a1, 2600:9000:2250:9400:19:1a16:9840:93a1, 2600:9000:2250:2e00:19:1a16:9840:93a1, 2600:9000:2250:fc00:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com",,amazonaws.com,NOERROR,,
[x],bid46c0.survey.sidn.nl,1893,"13.227.219.66, 13.227.219.110, 13.227.219.48, 13.227.219.23","2600:9000:201e:3800:19:1a16:9840:93a1, 2600:9000:201e:aa00:19:1a16:9840:93a1, 2600:9000:201e:800:19:1a16:9840:93a1, 2600:9000:201e:7e00:19:1a16:9840:93a1, 2600:9000:201e:e600:19:1a16:9840:93a1, 2600:9000:201e:e00:19:1a16:9840:93a1, 2600:9000:201e:5200:19:1a16:9840:93a1, 2600:9000:201e:1e00:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com, ns-1019.awsdns-63.net, ns-1114.awsdns-11.org","v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all, amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=",amazonaws.com,NOERROR,,
[x],bid47so.survey.sidn.nl,2532,"13.227.219.110, 13.227.219.48, 13.227.219.23, 13.227.219.66","2600:9000:25eb:5000:19:1a16:9840:93a1, 2600:9000:25eb:3e00:19:1a16:9840:93a1, 2600:9000:25eb:2400:19:1a16:9840:93a1, 2600:9000:25eb:3a00:19:1a16:9840:93a1, 2600:9000:25eb:b600:19:1a16:9840:93a1, 2600:9000:25eb:4c00:19:1a16:9840:93a1, 2600:9000:25eb:6200:19:1a16:9840:93a1, 2600:9000:25eb:1600:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com",,,NOERROR,,
[x],carveco.survey.sidn.nl,3600,,"2600:9000:2250:a200:19:1a16:9840:93a1, 2600:9000:2250:3e00:19:1a16:9840:93a1, 2600:9000:2250:e800:19:1a16:9840:93a1, 2600:9000:2250:da00:19:1a16:9840:93a1, 2600:9000:2250:dc00:19:1a16:9840:93a1, 2600:9000:2250:2e00:19:1a16:9840:93a1, 2600:9000:2250:f600:19:1a16:9840:93a1, 2600:9000:2250:9800:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com, ns-1019.awsdns-63.net",,amazonaws.com,NOERROR,,
[x],cdam.survey.sidn.nl,3600,,"2600:9000:2250:a200:19:1a16:9840:93a1, 2600:9000:2250:3e00:19:1a16:9840:93a1, 2600:9000:2250:e800:19:1a16:9840:93a1, 2600:9000:2250:da00:19:1a16:9840:93a1, 2600:9000:2250:dc00:19:1a16:9840:93a1, 2600:9000:2250:2e00:19:1a16:9840:93a1, 2600:9000:2250:f600:19:1a16:9840:93a1, 2600:9000:2250:9800:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com, ns-1019.awsdns-63.net","v=spf1 mx include:chkmkt.com -all, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=",,NOERROR,,
[x],cloudforge-leasing.survey.sidn.nl,3600,,"2600:9000:2250:3600:19:1a16:9840:93a1, 2600:9000:2250:6c00:19:1a16:9840:93a1, 2600:9000:2250:2000:19:1a16:9840:93a1, 2600:9000:2250:2a00:19:1a16:9840:93a1, 2600:9000:2250:ec00:19:1a16:9840:93a1, 2600:9000:2250:d200:19:1a16:9840:93a1, 2600:9000:2250:2e00:19:1a16:9840:93a1, 2600:9000:2250:3800:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com","v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all, amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=",amazonaws.com,NOERROR,,
[x],cluster-076fac1a-6bf4-4.survey.sidn.nl,3600,,,sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com","v=spf1 mx include:chkmkt.com -all, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=",amazonaws.com,NOERROR,,
[x],cluster-e23fb037-b8fc-4.survey.sidn.nl,3600,"18.66.122.27, 18.66.122.57, 18.66.122.126, 18.66.122.95","2600:9000:201e:6600:19:1a16:9840:93a1, 2600:9000:201e:7e00:19:1a16:9840:93a1, 2600:9000:201e:600:19:1a16:9840:93a1, 2600:9000:201e:3e00:19:1a16:9840:93a1, 2600:9000:201e:1a00:19:1a16:9840:93a1, 2600:9000:201e:2000:19:1a16:9840:93a1, 2600:9000:201e:e400:19:1a16:9840:93a1, 2600:9000:201e:c00:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com","amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all",amazonaws.com,NOERROR,,
[x],cms-prod-updatetemp-sftp.survey.sidn.nl,2470,,,sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com, ns-1019.awsdns-63.net, ns-1114.awsdns-11.org","amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all",amazonaws.com,NOERROR,,
[x],cn4-ash.survey.sidn.nl,3600,"18.66.122.126, 18.66.122.57, 18.66.122.95, 18.66.122.27","2600:9000:2250:c000:19:1a16:9840:93a1, 2600:9000:2250:c400:19:1a16:9840:93a1, 2600:9000:2250:c00:19:1a16:9840:93a1, 2600:9000:2250:2000:19:1a16:9840:93a1, 2600:9000:2250:3200:19:1a16:9840:93a1, 2600:9000:2250:3800:19:1a16:9840:93a1, 2600:9000:2250:7000:19:1a16:9840:93a1, 2600:9000:2250:b400:19:1a16:9840:93a1",sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-340.awsdns-42.com, ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk","amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all",amazonaws.com,NOERROR,,
[x],columbia-mo.survey.sidn.nl,300,"54.230.206.101, 54.230.206.118, 54.230.206.96, 54.230.206.116",,sidn2.customdomain.chkmkt.com,inbound-smtp.eu-west-1.amazonaws.com,"{'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'chkmkt.com', 'ns': 'ns-1700.awsdns-20.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-1019.awsdns-63.net, ns-1114.awsdns-11.org, ns-1700.awsdns-20.co.uk, ns-340.awsdns-42.com","amazonses:VWUk5r8djH8OEaDmKzuxFNUtfzlA411JdSStojg9D2E=, v=DMARC1; p=reject; rua=mailto:dmarc@chkmkt.com; pct=100;, v=spf1 mx include:chkmkt.com -all",amazonaws.com,NOERROR,,
[x],conference.sidn.nl,298,,,,,"{'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}, {'name': 'sidn.nl', 'ns': 'ns4.sidn.nl', 'mailbox': 'hostmaster.sidn.nl', 'serial': 1738137209, 'refresh': 14400, 'retry': 3600, 'expire': 3456000, 'minttl': 300}",,,,NOERROR,,
