input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_subject_org_,cdn_name,content_type,cdn,favicon,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_
rsa-pt4.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://rsa-pt4.survey.sidn.nl,http,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:9e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
runbot27.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://runbot27.survey.sidn.nl,http,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:d000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
s.survey.sidn.nl,Zorgeloos online | SIDN,200,101891,www.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",sidn.nl,www.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,87251f402788885b40a61731e9543d88,b49ef7f70f8e978c44f7fabcc15d8547e858f41178989f2d601dde8ef34a24b5,ctls,www.sidn.nl,443,https://s.survey.sidn.nl,https,openresty,GET,18.66.122.95,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,2600:9000:2250:5000:19:1a16:9840:93a1,OpenResty,1853,False,other,0,Stichting Internet Domeinregistratie Nederland,cloudfront,text/html,True,-1841151475,,,https://www.sidn.nl/,https://*.licdn.com
sapsnc-g2f.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://sapsnc-g2f.survey.sidn.nl,http,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
schierlab.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://schierlab.survey.sidn.nl,http,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
securelogin.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://securelogin.survey.sidn.nl,http,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:fa00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
sidn.nl,Zorgeloos online | SIDN,200,101800,www.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",sidn.nl,www.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,87251f402788885b40a61731e9543d88,b49ef7f70f8e978c44f7fabcc15d8547e858f41178989f2d601dde8ef34a24b5,ctls,www.sidn.nl,443,https://sidn.nl,https,openresty,GET,34.111.90.63,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,2600:1901:0:8ca2::,OpenResty,1859,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,-1841151475,,,https://www.sidn.nl/,https://anchor.fm
sous-l01.survey.sidn.nl,Medallia Agile Research – Medallia,200,7753,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://sous-l01.survey.sidn.nl,http,cloudflare,GET,18.66.122.126,/,/favicon.ico,2600:9000:2250:f800:19:1a16:9840:93a1,WordPress,54,False,other,0,,cloudfront,text/html,True,482473046,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
spark.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://spark.survey.sidn.nl,http,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:d400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
stage-www.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://stage-www.survey.sidn.nl,http,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:9a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
staging-social-master.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,80,http://staging-social-master.survey.sidn.nl,http,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:fa00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
staging.api.sidn.nl,,472,14,staging.api.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=staging.api.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",staging.api.sidn.nl,staging.api.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,eb33ffaa67ae63dd83cd32ea0c4e0479,dbc0af1f3cae0147a678cf6cc599ec2b6aa7f0ec00293c4eb2536e5d473ea6eb,ctls,staging.api.sidn.nl,443,https://staging.api.sidn.nl,https,openresty,GET,34.111.90.63,/,/favicon.ico,2600:1901:0:8ca2::,OpenResty,2,False,error,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
staging.events.sidn.nl,,247,609,staging.events.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=staging.events.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",staging.events.sidn.nl,staging.events.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,f031839e31a78a38a23abb7a94bbcd5b,3f5ec6ec39a18d1c3734df6c98f4c0eeabf898318cdf97bc4e0a6c68bc5e7922,ctls,staging.events.sidn.nl,443,https://staging.events.sidn.nl,https,openresty,GET,34.111.90.63,/,/favicon.ico,2600:1901:0:8ca2::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
staging.publications.sidn.nl,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,80,http://staging.publications.sidn.nl,http,ghs,GET,216.239.36.21,/,/favicon.ico,2001:4860:4802:38::15,,12,False,error,0,,google,text/html,True,,,,,
staging.rdap.api.sidn.nl,,472,14,staging.rdap.api.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=staging.rdap.api.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",staging.rdap.api.sidn.nl,staging.rdap.api.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,04b3175601ad977ef3ef2a128081a34d,2b9d0ee9c42238c0e8ca4cc9b8737b4cdeaceb4d23af513bf48a4b8e058a8d6f,ctls,staging.rdap.api.sidn.nl,443,https://staging.rdap.api.sidn.nl,https,openresty,GET,34.120.237.201,/,/favicon.ico,2600:1901:0:d2f4::,OpenResty,2,False,error,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
staging.sidn.nl,Sign in - Google Accounts,200,1070539,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-20T08:37:56Z,2025-04-14T08:37:55Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,fe4190724caf7a9b3c1e41bac199d14c,65b35005a7d8e965979ab168a5db395b6acdf0e70201fdbac458175f0a32b005,ctls,accounts.google.com,443,https://staging.sidn.nl,https,ESF,GET,34.111.90.63,/,/favicon.ico,2600:1901:0:8ca2::,HTTP/3,223,False,nonerror,0,,google,text/html,True,,,True,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue&dsh=S218236901%3A1739471097276553&client_id=994033549352-34f25kgjoafebrmj03uss4thvqppucul.apps.googleusercontent.com&code_challenge=cNF-CSN9s5A-1kC1odoeQQcvxAsdh-yzfx6y7n6MrNE&code_challenge_method=S256&ddm=1&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F994033549352-34f25kgjoafebrmj03uss4thvqppucul.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AY6rKvgEhTIvS74F1LuRvJgO6Q_zykQGJZCKbg1UQH0M08N8W2YZitD5TqOmzrB77tmMqBOQUfdm1U8BOqvf-ZtuI15lalOB1ev7nDkEsEudHg3C3tFItJyd9K9X52RfRHv1UdRZt9HcMVMtdx2JAxXcXyc9mJfQHdYvj_FH5Q-GUce_kgE2bESoQzL7iRkQrRmtO7mo4NbrTWX7GDIxnsjo3eeeZBk3H4ZRkhZAQBc0KBLZOlR32TcRctgxzF9Vm2Z3nq1lNnInfcjSIoDlzRv0UcsHTVmpqT2uvlxj_Idf9Lzelax30SAhgRV_DkRcDZqpffmztjVQir-jUaT-hKXojxF02Hr0lYVJ1HEk2d9YmqfkQS-XpJhTPfI6EhCBoK_mBNH_8phayVldnq4xtCMoG7v2azfF6ftWtueqNNEmw4DXXsgreZkyGQNM22kT9B2XTAB_aR0-i2Q2nj0JTWA1baFYEAkc-T2XUWBrPMTKkcLvGzKTaHmB702mYXW9DbENhdyrIWdBf9SGU7j1z7MoS7hFP05I-Q8VHrnsDBuRI7rqe4FTRKMJ20HX9vVixUd4C2-3RMFdiFWMuAnW0l1Jz7Xo094HoN1C-FqREMM7_Nj39TW6DIlYGU9vzpToGJmbgCxern9PEdSOuxfK_RtespLomLONCKnbO5tKWEfmAeRzI7RPLaZWJRH8mJ2qn35Mj5uEkevpAZgd3Fm51KrRk2l3S1WA8suKGCu6RdiPm2-1vC9k9LJF5cL0GjNY9cTzhUwR8osvwQS8lPV6l2rhWHviJwR6Ewd4tK9vYWA-7IBsIFXTFgjSZSPu4cucm-4IQFABEtZ_KjkomK0st-8UlVqjYWqkLMUkarvDJRgmzTNNMFx8CDvcQ-LaKzQllEatgY4VF5JmhRC7GU7s7g2oDtpFiq7Ag0lO4JQmxuP0YiuVw3pLCgYtPEOqwWd7_u-5C_D2DX4mYpVA5os0N7oE9u_um7fj0LFunkpCjInvl2l_HvATKUznXLXuKClos1bwyxOz2HGWhLV8agacyeMNFyxSbqrzcRiM4nRCTf_uybaUvt0VWUKMLgvwdCTLL38ZE-6SZbqqG-gG1tsZDBvi8D58w88rmtBpIW9AeBvLKR-f0w&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAPJot5d_DXKJsxwqYxQBm3Hzz1DGvziNOC8LH1SjlTObv4LCoFg5NXY-BTMQ70AuVGtAaKx0ynjoc1PfvTmkpd6uJztwb7zsTGPg2rWAlQMBOwXaVNn-F50JH4u30WAxDzbR4E9zwCXopFCu9TOLayfIqVuG1NGI8PHSnoTHyEi8mFi3e_RTxByp8pBX_EvWhcbYe7l5DdW7pJ3aBUgfxpOKGA2eI8m7LsRuRyXMXR_W5HZksdDcXryLN7PpxcgGc2lIs3LuN80qrO_5RILQwQfoz3DvVMcdNxpIlQAZ_e5us5jYTEWK2EJLZIX6oboTi0FJlBeNU2xm07-fDbflrqmUSsRnrrD8Oh6SryzT8nvmzgTylx4yqxNr0e3oi9lCxklx8rtXBnkX_2akZXnJaZuVNM1IMecdoLLnrbpqtmnMH9zM42__CXY31wollqYCgGfOZTiBVd9aFfUO5bL0Rjb2rgHcA%26flowName%3DGeneralOAuthFlow%26as%3DS218236901%253A1739471097276553%26client_id%3D994033549352-34f25kgjoafebrmj03uss4thvqppucul.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxceX-U5uDlyWiidIWf9i-Fl4CWxW-5AVp_rbf4dVlaJKBlYqbBv-FtnQ3gNU1w_Yh8kQll6BbljnLgQUJg9J2ZLJg7UBffy6gwvTW0XNTtKv7-vTtKs,
sto3-facebookpublish2-a3.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://sto3-facebookpublish2-a3.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
suggestions.api.sidn.nl,,401,,suggestions.api.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=suggestions.api.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",suggestions.api.sidn.nl,suggestions.api.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,ea8fcf54c78e71c13b5472105074d1f8,3a04f5532613238bbdd6df9f598d5277629d9a7193b00bd669422fa30537a28f,ctls,suggestions.api.sidn.nl,443,https://suggestions.api.sidn.nl,https,openresty,GET,34.120.237.201,/,/favicon.ico,2600:1901:0:d2f4::,OpenResty,1,False,other,0,Stichting Internet Domeinregistratie Nederland,google,,True,,,,,
survey.sidn.nl,Zorgeloos online | SIDN,200,101661,www.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",sidn.nl,www.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,87251f402788885b40a61731e9543d88,b49ef7f70f8e978c44f7fabcc15d8547e858f41178989f2d601dde8ef34a24b5,ctls,www.sidn.nl,443,https://survey.sidn.nl,https,openresty,GET,18.66.122.27,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,2600:9000:2250:e800:19:1a16:9840:93a1,OpenResty,1851,False,other,0,Stichting Internet Domeinregistratie Nederland,cloudfront,text/html,True,-1841151475,,,https://www.sidn.nl/,https://*.google-analytics.com
suspended.sidn.nl,,247,604,suspended.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=suspended.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",suspended.sidn.nl,suspended.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,236408ebcc0ebac3825f5249d8942bed,ade1fd54ca2a37e897a72229d86158d88b00adbdf405edc5092deee741b20664,ctls,suspended.sidn.nl,443,https://suspended.sidn.nl,https,openresty,GET,34.120.237.201,/,/favicon.ico,2600:1901:0:d2f4::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,,,,
temp-dukeuniversityconnedycentral-stationpremiere.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://temp-dukeuniversityconnedycentral-stationpremiere.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:c00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
texaswiki.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://texaswiki.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:218d:2800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
tor143-pda.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://tor143-pda.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
tor269-413-pdb.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://tor269-413-pdb.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
torrrentt.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://torrrentt.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
trust.sidn.nl,Trust Center,200,2068,trust.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-29T14:55:05Z,2025-04-29T15:54:59Z,CN=trust.sidn.nl,trust.sidn.nl,trust.sidn.nl,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,6e1b2119f3cba3ba7550a5f96c8e327c,6b021ec91f3643fe0071542d895feafc679681570d903470bf2494923d4be962,ctls,trust.sidn.nl,443,https://trust.sidn.nl,https,cloudflare,GET,104.18.26.175,/,/favicon.ico,2606:4700::6812:1aaf,HSTS,7,False,other,0,,cloudflare,text/html,True,-1440211087,,,,https://js.stripe.com
uk-profiles.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://uk-profiles.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:dc00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
