input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_self_signed,tls_mismatched,final_url,tls_expired,tls_wildcard_certificate,csp_domains_
ameriprise.hostedtax.thomsonreuters.com,ONESOURCE - Determination,200,7637,ameriprise.hostedtax.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-29T23:59:59Z,"CN=*.hostedtax.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",*.hostedtax.thomsonreuters.com,*.hostedtax.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,d06d8e5f9285062f7e571ff00f3cfb93,4159f47f6ab99a3acc4e3ccce3208a69b2e80e3e8363f6509dd0bf1d69edeb3a,ctls,ameriprise.hostedtax.thomsonreuters.com,,443,https://ameriprise.hostedtax.thomsonreuters.com:443,https,nginx,text/html,GET,155.46.172.39,/,1494302000,155.46.172.39,Nginx,263,False,,Thomson Reuters Corporation,,,https://ameriprise.hostedtax.thomsonreuters.com/sabrix/,,True,
amers.newsplanner.thomsonreuters.com,Enterprise Single Sign-On,200,9908,sso.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=sso.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",sso.thomsonreuters.com,sso.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,40b36781a80bfe4e067cc4c625c3fe2b,783917bbd251218360a5723f06fc71dbfc9521f61f90a7c24791d7b9e491a1fc,ctls,sso.thomsonreuters.com,,443,https://amers.newsplanner.thomsonreuters.com:443,https,,text/html,GET,50.19.172.132,/,196689248,18.235.24.41,HSTS,262,False,,Thomson Reuters Corporation,,,https://sso.thomsonreuters.com/as/authorization.oauth2?scope=openid%20profile%20trmfa&response_type=code&client_id=dc-jERWonpGc8eqBFKyhvqhpr&redirect_uri=https://auth.newsplanner.thomsonreuters.com/auth/callback?settings=npweb.prod.amers,,,
amers.polling.thomsonreuters.com,Enterprise Single Sign-On,200,9908,sso.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=sso.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",sso.thomsonreuters.com,sso.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,40b36781a80bfe4e067cc4c625c3fe2b,783917bbd251218360a5723f06fc71dbfc9521f61f90a7c24791d7b9e491a1fc,ctls,sso.thomsonreuters.com,,443,https://amers.polling.thomsonreuters.com:443,https,,text/html,GET,34.207.44.196,/,-1083871074,35.171.249.142,HSTS,262,False,,Thomson Reuters Corporation,,,https://sso.thomsonreuters.com/as/authorization.oauth2?scope=openid%20profile%20trmfa&response_type=code&client_id=dc-E9hWHSBWyjOuxJ07enPtPk&redirect_uri=https://auth.newsplanner.thomsonreuters.com/auth/callback?settings=polling.prod.amers,,,
amers.ppe.polling.thomsonreuters.com,Enterprise Single Sign-On,200,9908,sso.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=sso.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",sso.thomsonreuters.com,sso.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,40b36781a80bfe4e067cc4c625c3fe2b,783917bbd251218360a5723f06fc71dbfc9521f61f90a7c24791d7b9e491a1fc,ctls,sso.thomsonreuters.com,,443,https://amers.ppe.polling.thomsonreuters.com:443,https,,text/html,GET,52.200.6.247,/,-1083871074,52.4.127.184,HSTS,262,False,,Thomson Reuters Corporation,,,https://sso.thomsonreuters.com/as/authorization.oauth2?scope=openid%20profile%20trmfa&response_type=code&client_id=dc-p4mcopHwg5qlp9U2vdS8pD&redirect_uri=https://ppe.auth.newsplanner.thomsonreuters.com/auth/callback?settings=polling.uat.amers,,,
amers.ppe.questionnaire.polling.thomsonreuters.com,,200,4984,amers.ppe.questionnaire.polling.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=ppe.questionnaire.polling.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",ppe.questionnaire.polling.thomsonreuters.com,emea.ppe.questionnaire.polling.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,de0647330bc68c6de2e34937ab5fd3d9,ed251c7889c98e23acf841c4cf024c6b1692f38be8099076355fead73baf5b70,ctls,amers.ppe.questionnaire.polling.thomsonreuters.com,,443,https://amers.ppe.questionnaire.polling.thomsonreuters.com:443,https,,text/html,GET,18.235.68.81,/,-1083871074,3.234.17.17,Microsoft ASP.NET,106,False,,Thomson Reuters Corporation,,,,,,
amers1.admin.cp.thomsonreuters.com,Sign In,200,9451,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.admin.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.97,/,1326771921,159.220.40.97,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=4468AA6DB36C615BA449DEF7CF9BB2C34104DE405BDF55F225B17A9A12CD5B05&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A04Z&goto=https%3A%2F%2Famers1.admin.cp.thomsonreuters.com%2F%3Fampostpreserve%3D211a1198-2ca0-b440-a830-205c3b7f02a1%26srv%3DPLNP-ERPCPRP04,,,https://*.thomsonreuters.com
amers1.api.eikon.thomsonreuters.com,Service unavailable,501,678,amers1.api.eikon.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-03T00:00:00Z,2024-06-02T23:59:59Z,"CN=amers1.api.eikon.thomsonreuters.com, O=REFINITIV US LLC, ST=New York, C=US",amers1.api.eikon.thomsonreuters.com,amers1.api.eikon.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,c689331cd897567ff79b27951b071855,ceff834f62b7011e3365615535ee526498c8a7a9b48cd8cd82df7e2f778ecf29,ctls,amers1.api.eikon.thomsonreuters.com,,443,https://amers1.api.eikon.thomsonreuters.com:443,https,ReverseProxy-default,text/html,GET,159.220.43.101,/,539004668,159.220.43.101,Varnish,29,False,,REFINITIV US LLC,,,,,,
amers1.api.kaltura.cp.thomsonreuters.com,Kaltura Video Cloud Platform - Powering Any Video Experience,200,154882,corp.kaltura.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-06-26T23:59:59Z,CN=corp.kaltura.com,corp.kaltura.com,*.kaltura.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7320eef759a9210c47acdffb03126ddf,d258d740d34d0f41401d2e646f24a2096d6d0fb4ba8818a6cfd849931a99d91b,ctls,corp.kaltura.com,,443,https://amers1.api.kaltura.cp.thomsonreuters.com:443,https,nginx,text/html,GET,159.220.40.61,/,431796802,159.220.40.61,Yoast SEO:20.10,1358,False,,,,,https://corp.kaltura.com/,,True,https://*.kaltura.com
amers1.app.kaltura.cp.thomsonreuters.com,Sign In,200,9477,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.app.kaltura.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.61,/,-1202245705,159.220.40.61,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=8347601AE2E53DB47E9607ACF016155FD43AF3DA63442D7FB307C305C9133541&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A05Z&goto=https%3A%2F%2Famers1.app.kaltura.cp.thomsonreuters.com%2F%3Fampostpreserve%3D45b7d484-bd93-ee41-beeb-13ef6988c009%26srv%3DPLNP-ERPCPRP03,,,https://*.microsoft.com
amers1.appcdn.kaltura.cp.thomsonreuters.com,Kaltura.Com Account,200,57454,amers1.appcdn.kaltura.cp.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=amers1.playback.kaltura.cp.thomsonreuters.com, O=REFINITIV US LLC, ST=New York, C=US",amers1.playback.kaltura.cp.thomsonreuters.com,amers1.fxttest.cp.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,15aae83d6eae64f63b46e853d4bcedca,874d3349e251f62b1b88ee9f55f51a4dfb70e365b1a31f040587e3eb154ed77a,ctls,amers1.appcdn.kaltura.cp.thomsonreuters.com,,443,https://amers1.appcdn.kaltura.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.61,/,-90195886,159.220.40.61,Varnish,365,False,,REFINITIV US LLC,,,,,,
amers1.apps.cp.thomsonreuters.com,Sign In,200,9444,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.apps.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.41,/,-1120078645,159.220.40.41,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=CB55945C8DB850110FD4601843DAE10E8F9F80C731E4FA4C8B9D0ADEE86AFD47&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A04Z&goto=https%3A%2F%2Famers1.apps.cp.thomsonreuters.com%2F%3Fampostpreserve%3D2556b414-6c7c-2c44-b6fb-c2657965cb80%26srv%3DPLNP-ERPCPRP02,,,https://*.microsoft.com
amers1.autex.cp.thomsonreuters.com,Sign In,200,9451,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.autex.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.41,/,-934181453,159.220.40.41,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=9906EC72C08F0EEFAC96064D62CC0681AD43F529B17DA4AA496B1AB5B68F9A0E&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A05Z&goto=https%3A%2F%2Famers1.autex.cp.thomsonreuters.com%2F%3Fampostpreserve%3D0d61d53a-84e2-b14c-a533-08bb7582e2d3%26srv%3DPLNP-ERPCPRP06,,,http://*.rivagecapital.com
amers1.datastream.cp.thomsonreuters.com,Sign In,200,9470,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.datastream.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.41,/,-436838300,159.220.40.41,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=19D0743A425E41703AAF167324313C7A3C01B60C31D94BF9FEE46E232CB8BE52&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A05Z&goto=https%3A%2F%2Famers1.datastream.cp.thomsonreuters.com%2F%3Fampostpreserve%3D59270875-65b7-bd4f-a15e-cf5b4f818f3c%26srv%3DPLNP-ERPCPRP05,,,http://*.refinitiv.biz
amers1.deskviews.cp.thomsonreuters.com,Sign In,200,9467,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.deskviews.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.113,/,58345559,159.220.40.113,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=E4B8288C5792FC272C89D21D8D13E67F14D3261352D79D1A028157CACF079B1A&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A05Z&goto=https%3A%2F%2Famers1.deskviews.cp.thomsonreuters.com%2F%3Fampostpreserve%3Dbbbf847b-2ba7-4f48-8079-4b400207227b%26srv%3DPLNP-ERPCPRP08,,,*.reuters.tv
amers1.download.cp.thomsonreuters.com,ERROR: The request could not be satisfied,502,936,amers1.download.cp.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,ctls,amers1.download.cp.thomsonreuters.com,cloudfront,443,https://amers1.download.cp.thomsonreuters.com:443,https,CloudFront,text/html,GET,65.9.58.46,/,-596389699,65.9.58.68,Amazon Web Services,20,False,True,,,True,,,True,
amers1.download.proxy.cp.thomsonreuters.com,Sign In,200,9490,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.download.proxy.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.53,/,1315658557,159.220.40.53,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=BEB9079FB3431441774EC8E01456490737532017F67C9D2E022063359BE92C93&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A04Z&goto=https%3A%2F%2Famers1.download.proxy.cp.thomsonreuters.com%2F%3Fampostpreserve%3D35dca912-4a4b-b646-96c6-8e8935881105%26srv%3DPLNP-ERPCPRP05,,,*.reuters.tv
amers1.exempt.proxy.cp.thomsonreuters.com,Sign In,200,9480,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.exempt.proxy.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.61,/,2016206541,159.220.40.61,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=18D0D2537D5C049E8C8A7BA46592C894CF163BD7B1776EEBF1860694435A8194&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A05Z&goto=https%3A%2F%2Famers1.exempt.proxy.cp.thomsonreuters.com%2F%3Fampostpreserve%3D7f57c735-2062-8145-a087-08cb65e89e2e%26srv%3DPLNP-ERPCPRP04,,,https://*.refinitiv.net
amers1.flowzone.cp.thomsonreuters.com,Sign In,200,9464,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.flowzone.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.57,/,1558325367,159.220.40.57,Java,2,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=0629FD6482963FDDAA028D2A00E3C0745964F1178F808F57BA475712AD1DFBAC&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A04Z&goto=https%3A%2F%2Famers1.flowzone.cp.thomsonreuters.com%2F%3Fampostpreserve%3D815643ac-e5b0-a240-a5d8-74b128147c1f%26srv%3DPLNP-ERPCPRP02,,,https://*.slbhclar.net
amers1.fxheatmap.cp.thomsonreuters.com,Unexpected Error,200,1688,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.fxheatmap.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.41,/,-663403395,159.220.40.41,HSTS,1,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net:443/InvalidSAPError.htm,,,https://*.refinitiv.com
amers1.fxt.cp.thomsonreuters.com,Sign In,200,6508,amers1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-21T00:00:00Z,2024-01-21T23:59:59Z,"CN=amers1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",amers1.login.cp.thomsonreuters.net,amers1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,a6c2701f1e28211af63fc6c5b5b37ed5,81ee859b7ff0fca3eefa0ec39d80333cc0e6de166dcac9713d4530275a4bff88,ctls,amers1.login.cp.thomsonreuters.net,,443,https://amers1.fxt.cp.thomsonreuters.com:443,https,Apache,text/html,GET,159.220.40.40,/,-468539878,159.220.40.40,Java,1,False,,REFINITIV US LLC,,,https://amers1.login.cp.thomsonreuters.net/auth/cdcservlet?epaid=69685E694EC4474D886E2E19F41EAAA7660F0D97&theme=charcoal&RequestID=04869B15EABC94B9508C470F3DCE9214E22B33290311AC0EC7228AE1C6D3E79F&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Famers1.gateway.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A19Z&goto=https%3A%2F%2Famers1.fxt.cp.thomsonreuters.com%2F%3Fampostpreserve%3Dfa9e3f4c-313e-7a4b-84a6-e8529948633c%26srv%3DPLNP-ERPCPRP01,,,https://*.coremont.com
