input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,location,tls_emails_
auth.eu-central-1.api.homesmart.ikea.com,,403,23,auth.eu-central-1.api.homesmart.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-20T00:00:00Z,2024-08-18T23:59:59Z,CN=auth.eu-central-1.api.homesmart.ikea.com,auth.eu-central-1.api.homesmart.ikea.com,,auth.eu-central-1.api.homesmart.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d54215b11c3790b38d821384c3c25e23,6042a7176498533a6cdf48324ce0c88449937babbf4158e618b0b765f916c483,ctls,auth.eu-central-1.api.homesmart.ikea.com,443,https://auth.eu-central-1.api.homesmart.ikea.com:443,https,application/json,GET,18.197.195.93,/,968070783,35.159.44.10,,1,False,,,,,,,,,,
auth.eu-west-1.api.homesmart.ikea.com,,403,23,auth.eu-west-1.api.homesmart.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-20T00:00:00Z,2024-08-18T23:59:59Z,CN=auth.eu-west-1.api.homesmart.ikea.com,auth.eu-west-1.api.homesmart.ikea.com,,auth.eu-west-1.api.homesmart.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,a7faa5803e86ac62cf265ab9e70ce96d,0f5f7bb6f987e5461b082a756aa952a6319ca6ef82160a7ed3b1ad9ce6b271d3,ctls,auth.eu-west-1.api.homesmart.ikea.com,443,https://auth.eu-west-1.api.homesmart.ikea.com:443,https,application/json,GET,52.214.219.125,/,968070783,34.251.218.208,,1,False,,,,,,,,,,
auth.us-east-1.api.homesmart.ikea.com,,403,23,auth.us-east-1.api.homesmart.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-20T00:00:00Z,2024-08-18T23:59:59Z,CN=auth.us-east-1.api.homesmart.ikea.com,auth.us-east-1.api.homesmart.ikea.com,,auth.us-east-1.api.homesmart.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e38ee44816f5243dc37b45fdf3450ff,1e8e1b22f14945462b94db8dde7456ffc5a3232f59417711fe90173313028307,ctls,auth.us-east-1.api.homesmart.ikea.com,443,https://auth.us-east-1.api.homesmart.ikea.com:443,https,application/json,GET,44.213.215.109,/,968070783,44.196.121.29,,1,False,,,,,,,,,,
autodiscover.inter.ikea.com,Sign in to Outlook,200,40372,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,80,http://autodiscover.inter.ikea.com:80,http,text/html,GET,40.99.149.184,/,-1249852061,2603:1026:c0d:20::8,HSTS,95,False,,,,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=89023515-c6b2-d239-0bf4-bb7d41cd29e3&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=inter.ikea.com&nonce=638265068762016543.1c441300-4c96-4560-8807-bc20a951f864&state=DctBDsIgEEBR0Lu4MIEOMAzTReNZRooJ0UqCtV5fFu_vvlZKnYfToGFEJQrsKQJxIg-OIgbrMqILAAbzTAYjgWGGZO7Zg8zRPZhQj_c6tZ9Mt17ktS31vZdu67OIzW27HOsi372t9ZPbUfof,,
barcode.ingka.ikea.com,,404,10,barcode.ingka.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,barcode.ingka.ikea.com,443,https://barcode.ingka.ikea.com:443,https,,GET,104.102.43.33,/,1864250944,104.102.43.33,,2,False,,AkamaiNetStorage,,,,,,,,
be.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://be.accounts.ikea.com:443,https,text/plain,GET,104.102.50.85,/,-738705486,2a02:26f0:3400:28c::3781,HSTS,1,False,,IKEA Server,,https://*.ikeadt.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
bi.food.inter.ikea.com,503 Service Temporarily Unavailable,503,162,bi.food.inter.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2024-03-07T23:59:59Z,CN=*.ifood.cdtapps.com,*.ifood.cdtapps.com,,*.ifood.cdtapps.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,49bac319692d91f7c026981c1836651e,926587cc9a7ea62ad1174c808b0356852cc89a2f0d4877471009dcc7bd83a1a8,ctls,bi.food.inter.ikea.com,443,https://bi.food.inter.ikea.com:443,https,text/html,GET,52.19.173.60,/,1862162275,52.211.150.159,,7,False,,awselb/2.0,,,True,True,,,,
biz.ikea.com,,404,10,biz.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,biz.ikea.com,443,https://biz.ikea.com:443,https,,GET,23.197.140.248,/,1864250944,2a02:26f0:480:987::3252,HSTS,2,False,,AkamaiNetStorage,,,,True,,,,
bugs.ikea.com,IKEA,200,25599,bugs.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,bugs.ikea.com,443,https://bugs.ikea.com:443,https,text/html,GET,23.210.125.177,/,1864250944,23.210.125.177,HSTS,258,False,,AkamaiNetStorage,,,,True,,,,
ca.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://ca.accounts.ikea.com:443,https,text/plain,GET,23.212.220.64,/,-738705486,2a02:26f0:1700:390::3781,HSTS,1,False,,IKEA Server,,https://*.ikeadt.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
ca.forum.ikea.com,MaintenancePage - IKEA Canada Community,200,47678,ca.forum.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-22T00:00:00Z,2024-06-06T23:59:59Z,"CN=secure01.lithium.com, O=Khoros\, LLC, L=Austin, ST=Texas, C=US",secure01.lithium.com,"Khoros, LLC",community.duckcreek.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f8875ddba31547fbd02d448770982ab3,14773d36f9adb5bb292251c4f77dda60eedb8384e4b20df70f4a4ea8d57b2b6d,ctls,ca.forum.ikea.com,443,https://ca.forum.ikea.com:443,https,text/html,GET,52.222.139.58,/,-1840324437,52.222.139.35,PHP,797,False,cloudfront,Apache,True,,,True,,https://ca.forum.ikea.com/t5/custom/page/page-id/MaintenancePage,,
ca.forum.stage.ikea.com,401 Authorization Required,401,167,ca.forum.stage.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-31T00:00:00Z,2024-04-19T23:59:59Z,"CN=secure06.stage.lithium.com, O=Khoros\, LLC, L=Austin, ST=Texas, C=US",secure06.stage.lithium.com,"Khoros, LLC",forums.stage.cox.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,019cec72a08a007cd8ad3199c2406bf7,12663bb23e36bb198460e2f1289a128cad4c1b6486a04c5e1ead5585fcf16e1a,ctls,ca.forum.stage.ikea.com,443,https://ca.forum.stage.ikea.com:443,https,text/html,GET,13.227.219.98,/,-1840324437,13.227.219.27,Basic,7,False,cloudfront,Apache,True,,,True,,,,
capture-sde.ikea.com,,200,6917,capture-sde.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-30T00:00:00Z,2023-12-30T23:59:59Z,CN=content-sde.ikea.com,content-sde.ikea.com,,capture-sde.ikea.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,5f75f5a59fbd3b22d912d19d92dbd22b,5d3d51d439b5c998b3f0e4a4dd602b2fb886f57ced0d3e06c9fb09dbe5b8601e,ctls,capture-sde.ikea.com,443,https://capture-sde.ikea.com:443,https,text/html,GET,192.71.69.108,/,-2113408924,192.71.69.108,Oracle Dynamic Monitoring Service,68,False,,,,,,,,,,
cdn1extg.ikea.com,403 Forbidden,403,146,cdn1extg.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-15T00:49:55Z,2023-10-13T00:49:54Z,CN=1719563280.rsc.cdn77.org,1719563280.rsc.cdn77.org,,cdn1extg.ikea.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3d657e388caef379e9b5b3faa0bed7bb,d77ca34bd66cf4821c4c30f51fdd666e37cdf350ead1988cbaa45950ee23866c,ctls,cdn1extg.ikea.com,443,https://cdn1extg.ikea.com:443,https,text/html,GET,195.181.175.15,/,-73534540,2a02:6ea0:c700::18,CDN77,8,False,,CDN77-Turbo,,,,,,,,
checkout.ae.dev.ikea.com,IKEA UAE DEV,200,6232,checkout.ae.dev.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-01-28T23:59:59Z,CN=*.ae.k3co.red.cdtapps.com,*.ae.k3co.red.cdtapps.com,,*.ae.k3co.red.cdtapps.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4750bcab3e078dd8e8efc673068cddd7,8b31ff38b659447d7678388479aca6ebffaf98f3a88cf27cb134410fedad4612,ctls,checkout.ae.dev.ikea.com,443,https://checkout.ae.dev.ikea.com:443,https,text/html,GET,54.251.196.2,/,1631801191,54.251.121.22,HSTS,175,False,,,,,True,True,,https://checkout.ae.dev.ikea.com/en/,,
checkout.ae.ikea.com,IKEA UAE,200,6177,checkout.ae.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.ae.ikea.com,443,https://checkout.ae.ikea.com:443,https,text/html,GET,104.102.43.33,/,1631801191,104.102.43.33,HSTS,175,False,,,,,,,,https://checkout.ae.ikea.com/en/,,
checkout.dev.ikea.com,Service Unavailable,503,269,checkout.dev.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.dev.ikea.com,443,https://checkout.dev.ikea.com:443,https,text/html,GET,23.212.215.33,/,1108380725,23.212.215.33,,9,False,,AkamaiGHost,,,,,,,,
checkout.eg.ikea.com,Egypt Checkout,200,6364,checkout.eg.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.eg.ikea.com,443,https://checkout.eg.ikea.com:443,https,text/html,GET,104.102.43.33,/,1631801191,104.102.43.33,HSTS,175,False,,,,,,,,https://checkout.eg.ikea.com/en/,,
checkout.eg.staging.ikea.com,Egypt Checkout,200,6380,checkout.eg.staging.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.eg.staging.ikea.com,443,https://checkout.eg.staging.ikea.com:443,https,text/html,GET,104.102.39.161,/,1631801191,104.102.39.161,HSTS,175,False,,,,,,,,https://checkout.eg.staging.ikea.com/en/,,
checkout.ikea.com,Service Unavailable,503,269,checkout.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.ikea.com,443,https://checkout.ikea.com:443,https,text/html,GET,104.102.43.33,/,-1928778709,104.102.43.33,,9,False,,AkamaiGHost,,,,,,,,
checkout.jo.ikea.com,IKEA Jordan,200,6721,checkout.jo.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.jo.ikea.com,443,https://checkout.jo.ikea.com:443,https,text/html,GET,23.212.216.222,/,1631801191,23.212.216.222,HSTS,195,False,,,,*.ikea.com,,,,https://checkout.jo.ikea.com/en/,,
checkout.ma.staging.ikea.com,IKEA Morocco UAT,200,7255,checkout.ma.staging.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.ma.staging.ikea.com,443,https://checkout.ma.staging.ikea.com:443,https,text/html,GET,23.212.215.33,/,1631801191,23.212.215.33,HSTS,201,False,,,,*.ikea.com,,,,https://checkout.ma.staging.ikea.com/en/,,
checkout.my.ikea.com,Service Unavailable,503,269,checkout.my.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.my.ikea.com,443,https://checkout.my.ikea.com:443,https,text/html,GET,104.102.43.33,/,1306574267,104.102.43.33,,9,False,,AkamaiGHost,,,,,,,,
checkout.my.staging.ikea.com,Service Unavailable,503,269,checkout.my.staging.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.my.staging.ikea.com,443,https://checkout.my.staging.ikea.com:443,https,text/html,GET,23.212.215.33,/,-780740914,23.212.215.33,,9,False,,AkamaiGHost,,,,,,,,
checkout.om.staging.ikea.com,IKEA OM UAT,200,6162,checkout.om.staging.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.om.staging.ikea.com,443,https://checkout.om.staging.ikea.com:443,https,text/html,GET,104.102.39.161,/,1631801191,104.102.39.161,HSTS,175,False,,,,,,,,https://checkout.om.staging.ikea.com/en/,,
checkout.qa.ikea.com,IKEA QA,200,6211,checkout.qa.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.qa.ikea.com,443,https://checkout.qa.ikea.com:443,https,text/html,GET,104.102.43.33,/,1631801191,104.102.43.33,HSTS,175,False,,,,,,,,https://checkout.qa.ikea.com/en/,,
checkout.qa.staging.ikea.com,IKEA QA UAT,200,6231,checkout.qa.staging.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.qa.staging.ikea.com,443,https://checkout.qa.staging.ikea.com:443,https,text/html,GET,23.212.215.33,/,1631801191,23.212.215.33,HSTS,175,False,,,,,,,,https://checkout.qa.staging.ikea.com/en/,,
checkout.sg.ikea.com,Service Unavailable,503,269,checkout.sg.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.sg.ikea.com,443,https://checkout.sg.ikea.com:443,https,text/html,GET,104.102.43.33,/,-1665360075,104.102.43.33,,9,False,,AkamaiGHost,,,,,,,,
checkout.sg.staging.ikea.com,Service Unavailable,503,269,checkout.sg.staging.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.sg.staging.ikea.com,443,https://checkout.sg.staging.ikea.com:443,https,text/html,GET,23.212.215.33,/,1282332566,23.212.215.33,,9,False,,AkamaiGHost,,,,,,,,
checkout.test.ikea.com,Service Unavailable,503,269,checkout.test.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-26T00:00:00Z,2024-01-03T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,www.ppe.ikeadt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,73a5910d2221c3195998fb88d0712fcd,0ee148cf0410339b375d2a772dd68c5b9296ba156052fd106b4f2c4a5891b50c,ctls,checkout.test.ikea.com,443,https://checkout.test.ikea.com:443,https,text/html,GET,23.212.215.33,/,-1018673430,23.212.215.33,,9,False,,AkamaiGHost,,,,,,,,
checkout.ua.ikea.com,IKEA UA - pagetitle.login,200,9234,checkout.ua.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2023-12-13T23:59:59Z,"CN=ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikea.com,Inter IKEA Systems B.V.,www.dexf.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2efe1270864611a2549da09baa9cca4c,d9545360241fd139688fc1ee00b03a595ef2dbc3ec4329bd635bb5e3adecf930,ctls,checkout.ua.ikea.com,443,https://checkout.ua.ikea.com:443,https,text/html,GET,23.210.123.56,/,-20275242,23.210.123.56,HSTS,234,False,,,,,,,,https://checkout.ua.ikea.com/uk/login?ReturnUrl=%2fuk%2fcheckout,,
