new,host,a,soa,status_code,cdn,cdn-name,cname,mx,aaaa,ns,has_internal_ips,internal_ips,txt,caa
[x],debugaccount-backuphelporigin.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],debugpub.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],debugredirect-deveu.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],defaultmaster.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dehpd.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],deibp9eh1--blueice2n0.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],deibp9eh1--blueice2n6.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],demo-monitoring-support-corp.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],demo02.blau.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,demo02.o2online.de,,,,,,,
[x],demo02.o2online.de,82.113.101.188,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
[x],demoexampledockerintra-backups-www-test.aurasa.telefonica.de,51.124.56.186,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,,,
[x],demosqndr.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dev-access-cpexamplesbackup-meet-git.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dev-chefhelpdesk-assets-postmanbackups-www-test.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dev-delmarcollege.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],devwiki-controller-new-corp.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dilhot.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dm01celadm03-ilom.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
[x],docs-eu-gb-lon05.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dofgnunufz.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dogma6-vm0.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
[x],download-vidaoo-stg.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dpese-lake-mary.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],drum-155-215-54-23.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],duch.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dynamic-095-116-167-070.95.116.pool.telefonica.de,95.116.167.70,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],dynamic-2a01-0c22-a85a-2e00-4a21-0bff-fe36-05c1.c22.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c22:a85a:2e00:4a21:bff:fe36:5c1,,,,,
[x],e2-services.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eagames.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],edge-mcdn.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],edgez.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eds-sfdc-p2w6.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eet-3-1-1.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],egr7-391-pda.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],elasticbeanstalk-customers-mx-corporate.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],elasticbeanstalkbeta-web-customers-share.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],elasticbeanstalkconfigmeet-git.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],elasticbeanstalksystem.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eldar.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],em1.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],empvmi.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],engineering-opsdefaultproduction.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],engineeringbackup-assets-temp-corporate.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
[x],engineeringpublicpi.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eosinoblast.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],epos.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],epsilontel.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],er.o2online.de,10.97.198.10,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.198.10,,
[x],erp-linkstoragemx.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],erpe2e.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],error-redirect.aurasa.telefonica.de,,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,,,
[x],error-redirect.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],errorv2sslvpn-m.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],es-cnbj6.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],estig.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],et-9-2-1.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eth-1-2-p45.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eth-5-18-bas2-1-apg.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eu-central-1-web.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eur-p-gen-6-126-17-20.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eur-p-gen-6-127-180-19.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eur-p-gen-6-127-46-47.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],euroforgroup.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],europe-mock.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eurwbn-134-232-173-47.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],eurwbn-134-232-77-43.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],explorelearning.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],externalpublic-panel.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],extranet-database-officebackups-domain.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],facebok-it.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],faqp.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
[x],fcam-stg.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],fh7txv.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],fjfpnmdkhkfn-5.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],fln.ref.o2online.de,82.113.116.23,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
[x],formlar.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],forsman.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],fp-security-gateway.pre.4pls.telefonica.de,51.124.64.16,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,True,azure,,,,"ns-2.mediaways.net, ns.mediaways.net, ns-3.mediaways.net",,,,
[x],ftp.portal.telefonica.de,195.71.65.4,"ns.mediaways.net, dns.mediaways.net",NOERROR,,,"ftp.mediaways.net, ftp-server.mediaways.net",,,,,,,
[x],fvencoderpc3-8.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],fw.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],fw.ref.o2online.de,82.113.116.14,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
[x],gae2.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gamebox.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],games.ref.o2online.de,185.5.83.42,"a.myradns.de, support.myrasecurity.com",NOERROR,,,o2gameswapstg.handy.de,,2a02:cb40:200::3c6,,,,,
[x],gapeml.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gcp-upgrade-log.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gcpadminalphaalt.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gcpeuwsystem.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gcpredirectassets-status-datacontroller-sql.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gh-160-136-34-14.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],git.lab.telefonica.de,62.109.107.243,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gsp-ssl-sg34.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gsp5-cn.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gsp63-ty21.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gsp76-am31-dlb-1.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],gsp85.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],gsp97-vb11-ssl.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],gspe19-ssl.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-192-60.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-227-22.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-228-65.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-229-78.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-230-61.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-230-8.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-246-34.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-197-254-11.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-102-72.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-128-41.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-134-13.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-134-72.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-138-48.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-142-60.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-142-64.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-16-22.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-160-16.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-160-72.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-176-50.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-180-87.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-182-53.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-182-72.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-183-13.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-183-34.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-216-71.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-216-78.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-228-60.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
[x],h-135-207-230-88.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-241-43.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-252-12.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-30-45.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-39-92.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-43-1.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-48-37.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-51-2.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-52-57.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-53-44.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-58-44.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],h-135-207-60-86.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ham-01.testflex.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,2a02:3018:0:196::1,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
[x],handyhilfe.ref.o2online.de,,"ns1.helastel.net, support.helastel.net",NOERROR,,,dev.helastel.net,,,,,,,
[x],handynavigation.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],harleymiyagis.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],hbesthee.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],het-8-1-2.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
[x],hkg1-cr1.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],hls-svod.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],host-134-152-134-60.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
[x],host-140-185-61-34.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],host-141-116-161-77.aurasa.telefonica.de,51.124.56.186,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,,,
[x],host-141-116-232-52.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],host-155-19-105-81beta.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],hostmx.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],https-es-m-wikipedia-org-2-9.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],https-pavilion-com-bd-6-4-olx.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],iackamload-uswest2.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],iad2v3-iadsdktest.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],iam-sso-test.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],iccve.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],idownload.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],images02.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],imagesearchbling30.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],indapply-load-test.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],industry.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],information.ayyildiz.de,192.243.228.1,"ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,,,,nld2.feedback.adobe.net,,"ns-601.awsdns-11.net, ns-1198.awsdns-21.org, ns-2023.awsdns-60.co.uk, ns-269.awsdns-33.com",,,v=spf1 redirect=_spf.information.ayyildiz.de,"digicert.com, awstrust.com"
[x],inmaa1-dcvpnclient-vpn2.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],internal-aws-nanotechnet2.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],internal-debug-team-examples.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],internalupdateww-static-clients-stats-corp.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],intlpantheon.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],intraarchivecorp.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],intsyncgwdev01.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ipmac.aurasa.telefonica.de,51.124.56.186,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,,,
[x],ipv4-c001-pae001-wholesail-isp.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ipv6-c011-mia006-ix.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ipv6-c018-was001-ix.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ipv6-c060-ber001-ix.m2m.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ipv6-c068-nyc005-ix.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ir2-api.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],ird-webmail.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],jana-mpr-st14.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],jenkins-img.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
[x],jenkins-piadanofutebol.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
