input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_subject_org_,final_url
ihg.sl.smartling.com,,404,25,ihg.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2024-01-14T23:59:59Z,CN=ihg.sl.smartling.com,ihg.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,27d3baf73e976e01cdf676097d0db61a,5339ae1427ef5125cfbaec88fcd538b85279cb4b7b352b6a6185b563e2c0f244,True,ctls,ihg.sl.smartling.com,443,https://ihg.sl.smartling.com:443,https,nginx,text/html,GET,52.55.111.195,/,480409337,52.6.209.63,Nginx,2,False,,,,,
image.smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://image.smartling.com:443,https,Netlify,text/html,GET,204.236.224.156,/,-1136175093,23.21.68.21,webpack,52,False,,,,,https://www.smartling.com
imvu.sl.smartling.com,,404,25,imvu.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,CN=imvu.sl.smartling.com,imvu.sl.smartling.com,*.imvu.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,352be9604316ebfd33e781dd8c067d3d,f70f5881768a37028beab166cc94d5542c199bf55bae16344392dcbe4a38bbb3,True,ctls,imvu.sl.smartling.com,443,https://imvu.sl.smartling.com:443,https,nginx,text/html,GET,54.183.186.45,/,480409337,54.193.39.16,Nginx,2,False,,,,,
info.smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://info.smartling.com:443,https,Netlify,text/html,GET,23.22.198.183,/,-1136175093,54.243.197.237,webpack,52,False,,,,,https://www.smartling.com/
invue.sl.smartling.com,,404,25,invue.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,invue.sl.smartling.com,443,https://invue.sl.smartling.com:443,https,nginx,text/html,GET,52.70.11.13,/,480409337,3.234.34.1,Nginx,2,False,,,,,
it.kobobooks.sl.smartling.com,,404,25,it.kobobooks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-22T00:00:00Z,2023-09-21T23:59:59Z,CN=kobobooks.it,kobobooks.it,www.kobobooks.it,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,55348dc551862d2ee8798f83f49e02ce,ec2106352052036e7e32f35c09eda97f19a46db5f258dbfaf4e9d484a087ea35,,ctls,it.kobobooks.sl.smartling.com,443,https://it.kobobooks.sl.smartling.com:443,https,nginx,text/html,GET,100.25.91.138,/,480409337,18.215.122.53,Nginx,2,False,,,,,
it.smartling.com,Soluzioni di traduzione e localizzazione dei contenuti - Smartling,200,869230,it.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,it.smartling.com,443,https://it.smartling.com:443,https,Netlify,text/html,GET,3.232.221.110,/,-1541833593,52.73.79.6,webpack,53,False,,,,,
its-aging.sl.smartling.com,,404,25,its-aging.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-aging.sl.smartling.com,443,https://its-aging.sl.smartling.com:443,https,nginx,text/html,GET,52.205.90.40,/,480409337,18.232.37.132,Nginx,2,False,,,,,
its-apa.sl.smartling.com,,404,25,its-apa.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-apa.sl.smartling.com,443,https://its-apa.sl.smartling.com:443,https,nginx,text/html,GET,54.163.164.84,/,480409337,52.20.117.252,Nginx,2,False,,,,,
its-broadband.sl.smartling.com,,404,25,its-broadband.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-broadband.sl.smartling.com,443,https://its-broadband.sl.smartling.com:443,https,nginx,text/html,GET,18.232.37.132,/,480409337,100.25.94.153,Nginx,2,False,,,,,
its-dec.sl.smartling.com,,404,25,its-dec.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-dec.sl.smartling.com,443,https://its-dec.sl.smartling.com:443,https,nginx,text/html,GET,34.224.211.241,/,480409337,52.71.113.168,Nginx,2,False,,,,,
its-dol.sl.smartling.com,,404,25,its-dol.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-dol.sl.smartling.com,443,https://its-dol.sl.smartling.com:443,https,nginx,text/html,GET,23.23.178.219,/,480409337,34.226.111.195,Nginx,2,False,,,,,
its-efc.sl.smartling.com,,404,25,its-efc.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-efc.sl.smartling.com,443,https://its-efc.sl.smartling.com:443,https,nginx,text/html,GET,34.198.254.96,/,480409337,100.25.94.153,Nginx,2,False,,,,,
its-empirestateplaza.sl.smartling.com,,404,25,its-empirestateplaza.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-empirestateplaza.sl.smartling.com,443,https://its-empirestateplaza.sl.smartling.com:443,https,nginx,text/html,GET,3.222.30.101,/,480409337,18.205.187.3,Nginx,2,False,,,,,
its-fcb.sl.smartling.com,,404,25,its-fcb.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-fcb.sl.smartling.com,443,https://its-fcb.sl.smartling.com:443,https,nginx,text/html,GET,18.232.37.132,/,480409337,34.198.254.96,Nginx,2,False,,,,,
its-lgpc.sl.smartling.com,,404,25,its-lgpc.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-lgpc.sl.smartling.com,443,https://its-lgpc.sl.smartling.com:443,https,nginx,text/html,GET,54.163.164.84,/,480409337,52.20.117.252,Nginx,2,False,,,,,
its-mariomcuomobridge.sl.smartling.com,,404,25,its-mariomcuomobridge.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-mariomcuomobridge.sl.smartling.com,443,https://its-mariomcuomobridge.sl.smartling.com:443,https,nginx,text/html,GET,75.101.233.31,/,480409337,18.205.187.3,Nginx,2,False,,,,,
its-opwdd.sl.smartling.com,,404,25,its-opwdd.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-opwdd.sl.smartling.com,443,https://its-opwdd.sl.smartling.com:443,https,nginx,text/html,GET,52.20.117.252,/,480409337,34.224.211.241,Nginx,2,False,,,,,
its-sla.sl.smartling.com,,404,25,its-sla.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-sla.sl.smartling.com,443,https://its-sla.sl.smartling.com:443,https,nginx,text/html,GET,52.20.117.252,/,480409337,34.224.211.241,Nginx,2,False,,,,,
its-workforcedevelopment.sl.smartling.com,,404,25,its-workforcedevelopment.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,its-workforcedevelopment.sl.smartling.com,443,https://its-workforcedevelopment.sl.smartling.com:443,https,nginx,text/html,GET,75.101.233.31,/,480409337,3.222.30.101,Nginx,2,False,,,,,
ja.smartling.com,,404,25,ja.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ja.smartling.com,443,https://ja.smartling.com:443,https,nginx,text/html,GET,54.86.30.20,/,480409337,52.73.79.6,Nginx,2,False,,,,,
janus.sl.smartling.com,,404,25,janus.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,janus.sl.smartling.com,443,https://janus.sl.smartling.com:443,https,nginx,text/html,GET,34.233.117.122,/,480409337,100.24.151.68,Nginx,2,False,,,,,
jp.epiloglaser.sl.smartling.com,,404,25,jp.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,jp.epiloglaser.sl.smartling.com,443,https://jp.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,3.229.152.143,/,480409337,52.73.222.135,Nginx,2,False,,,,,
jp.smartling.com,,404,25,jp.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,jp.smartling.com,443,https://jp.smartling.com:443,https,nginx,text/html,GET,52.73.79.6,/,480409337,3.232.221.110,Nginx,2,False,,,,,
kobobooks.sl.smartling.com,,404,25,kobobooks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-11-21T00:00:00Z,2023-11-02T23:59:59Z,CN=*.kobobooks.com,*.kobobooks.com,kobobooks.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,054687ee644af0b464e253c9dcc464fd,fb6bb6a4fb7e73f591fc02442e5956ae4254c126c9cd82a7e5512bb19d0e810b,True,ctls,kobobooks.sl.smartling.com,443,https://kobobooks.sl.smartling.com:443,https,nginx,text/html,GET,52.20.155.112,/,480409337,52.201.110.194,Nginx,2,False,,,,,
kollective.sl.smartling.com,,404,25,kollective.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,kollective.sl.smartling.com,443,https://kollective.sl.smartling.com:443,https,nginx,text/html,GET,52.200.196.85,/,480409337,34.198.72.57,Nginx,2,False,,,,,
loftware-gtm.gdn.smartling.com,Test Page for the Nginx HTTP Server on EPEL,200,3699,loftware-gtm.gdn.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7771b3e4001257c30a496b66596b0f18,f75d2ff65e4f201cca7727bee4cad785507777e0aa0532a03cb557aa91ae335e,True,ctls,loftware-gtm.gdn.smartling.com,443,https://loftware-gtm.gdn.smartling.com:443,https,nginx,text/html,GET,63.33.108.254,/,1494302000,52.48.242.135,Nginx,117,False,,,,,
marklogic.sl.smartling.com,,404,25,marklogic.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,marklogic.sl.smartling.com,443,https://marklogic.sl.smartling.com:443,https,nginx,text/html,GET,100.24.151.68,/,480409337,52.71.61.64,Nginx,2,False,,,,,
mckesson.motivaction.sl.smartling.com,,404,25,mckesson.motivaction.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=motivaction.sl.smartling.com,motivaction.sl.smartling.com,*.motivaction.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7ba4c37e94ef3ca0c32c9f878dc054a6,6bb68425996c9eaeca9c449afe92b05ac83aa5dc0457b8aa00c50de3b6dabb36,True,ctls,mckesson.motivaction.sl.smartling.com,443,https://mckesson.motivaction.sl.smartling.com:443,https,nginx,text/html,GET,3.212.90.109,/,480409337,52.203.84.86,Nginx,2,False,,,,,
mckessonstg.motivaction.sl.smartling.com,,404,25,mckessonstg.motivaction.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=motivaction.sl.smartling.com,motivaction.sl.smartling.com,*.motivaction.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7ba4c37e94ef3ca0c32c9f878dc054a6,6bb68425996c9eaeca9c449afe92b05ac83aa5dc0457b8aa00c50de3b6dabb36,True,ctls,mckessonstg.motivaction.sl.smartling.com,443,https://mckessonstg.motivaction.sl.smartling.com:443,https,nginx,text/html,GET,35.169.191.212,/,480409337,44.197.12.156,Nginx,2,False,,,,,
medallia.sl.smartling.com,,404,25,medallia.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,medallia.sl.smartling.com,443,https://medallia.sl.smartling.com:443,https,nginx,text/html,GET,34.203.24.11,/,480409337,52.2.139.167,Nginx,2,False,,,,,
meet.sl.smartling.com,,404,25,meet.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,meet.sl.smartling.com,443,https://meet.sl.smartling.com:443,https,nginx,text/html,GET,44.212.248.234,/,480409337,52.87.59.229,Nginx,2,False,,,,,
memberslab.cdbaby.sl.smartling.com,,404,25,memberslab.cdbaby.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-01-24T00:00:00Z,2024-02-08T23:59:59Z,"CN=cdbaby.com, O=CD BABY, L=Portland, ST=Oregon, C=US",cdbaby.com,pt.qa-members-lab.cdbaby.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,57243034c478d6ccdd4fd6ab15641366,199b49476eda354c40c8a4aa3f84c8e0e4851c5b8da1321b396c34caa6e35552,,ctls,memberslab.cdbaby.sl.smartling.com,443,https://memberslab.cdbaby.sl.smartling.com:443,https,nginx,text/html,GET,184.169.241.206,/,480409337,54.215.228.8,Nginx,2,False,,,,CD BABY,
monkeytest.surveymonkey.sl.smartling.com,,404,25,monkeytest.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,monkeytest.surveymonkey.sl.smartling.com,443,https://monkeytest.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.215.52,/,480409337,52.8.243.239,Nginx,2,False,,,,,
morris.sl.smartling.com,,404,25,morris.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,morris.sl.smartling.com,443,https://morris.sl.smartling.com:443,https,nginx,text/html,GET,34.233.117.122,/,480409337,54.157.203.4,Nginx,2,False,,,,,
mx.epiloglaser.sl.smartling.com,,404,25,mx.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,mx.epiloglaser.sl.smartling.com,443,https://mx.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,3.232.191.197,/,480409337,52.73.222.135,Nginx,2,False,,,,,
myyearbook.sl.smartling.com,,404,25,myyearbook.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,myyearbook.sl.smartling.com,443,https://myyearbook.sl.smartling.com:443,https,nginx,text/html,GET,44.212.248.234,/,480409337,52.87.59.229,Nginx,2,False,,,,,
netlify.smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,netlify.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,netlify.smartling.com,443,https://netlify.smartling.com:443,https,Netlify,text/html,GET,35.156.224.161,/,-1766838627,2a05:d014:275:cb00::c8,webpack,52,False,,,,,
