input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_expired
2.pano.maps.cc.api.here.com,,401,,2.pano.maps.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,2.pano.maps.cc.api.here.com,cloudfront,443,https://2.pano.maps.cc.api.here.com:443,https,CloudFront,application/json,GET,18.66.112.37,/,-1840324437,18.66.112.100,Amazon Web Services,1,False,True,,,
2.pano.maps.cit.api.here.com,,401,,2.pano.maps.cit.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,2.pano.maps.cit.api.here.com,cloudfront,443,https://2.pano.maps.cit.api.here.com:443,https,CloudFront,application/json,GET,18.66.97.79,/,-1840324437,2600:9000:223c:a800:12:f7f4:4400:93a1,Amazon Web Services,1,False,True,,,
2.pano.maps.cit.cc.api.here.com,,401,,2.pano.maps.cit.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,2.pano.maps.cit.cc.api.here.com,cloudfront,443,https://2.pano.maps.cit.cc.api.here.com:443,https,CloudFront,application/json,GET,18.66.97.79,/,-1840324437,2600:9000:223c:3600:12:f7f4:4400:93a1,Amazon Web Services,1,False,True,,,
2.sps.cc.data.here.com,,401,,2.sps.cc.data.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-10T08:26:15Z,2024-01-07T12:16:01Z,"CN=sps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",sps.ls.hereapi.com,HERE Global BV,sps.cit.cc.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,75b5e9c3d3da1103cf0b22158c76f6d3,bd643d5d04ffee850e73ff952b86a3027a9cd8ef803b9c4ddfffda9032230d3e,True,ctls,2.sps.cc.data.here.com,cloudfront,443,https://2.sps.cc.data.here.com:443,https,CloudFront,application/json,GET,18.66.112.118,/,-1840324437,2600:9000:223f:9e00:0:baef:800:93a1,Amazon Web Services,1,False,True,,,
2.sps.cit.data.here.com,,401,,2.sps.cit.data.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-10T08:26:15Z,2024-01-07T12:16:01Z,"CN=sps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",sps.ls.hereapi.com,HERE Global BV,sps.cit.cc.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,75b5e9c3d3da1103cf0b22158c76f6d3,bd643d5d04ffee850e73ff952b86a3027a9cd8ef803b9c4ddfffda9032230d3e,True,ctls,2.sps.cit.data.here.com,cloudfront,443,https://2.sps.cit.data.here.com:443,https,CloudFront,application/json,GET,18.66.122.98,/,-1840324437,2600:9000:2250:7200:f:a744:c00:93a1,Amazon Web Services,1,False,True,,,
2.sps.data.here.com,,401,,2.sps.data.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-10T08:26:15Z,2024-01-07T12:16:01Z,"CN=sps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",sps.ls.hereapi.com,HERE Global BV,sps.cit.cc.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,75b5e9c3d3da1103cf0b22158c76f6d3,bd643d5d04ffee850e73ff952b86a3027a9cd8ef803b9c4ddfffda9032230d3e,True,ctls,2.sps.data.here.com,cloudfront,443,https://2.sps.data.here.com:443,https,CloudFront,application/json,GET,18.66.112.42,/,-1840324437,2600:9000:223f:4000:0:baef:800:93a1,Amazon Web Services,1,False,True,,,
2.traffic.maps.cc.api.here.com,,404,82,2.traffic.maps.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-17T15:16:06Z,2023-12-19T15:16:05Z,"CN=traffictile.traffic.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.api.here.com,HERE Global BV,tiles.traffic.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ff20dc69925920d98230915402401d8d,ca7a811e0ee4981c7cafe3fe90a7cb35b9e6bf571f554fedf678b689914ec3d4,True,ctls,2.traffic.maps.cc.api.here.com,,443,https://2.traffic.maps.cc.api.here.com:443,https,openresty,application/json,GET,54.170.125.50,/,773716359,54.75.206.84,OpenResty,2,False,,,,
2.traffic.maps.cit.api.here.com,,404,82,2.traffic.maps.cit.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-17T15:16:02Z,2023-12-19T15:16:01Z,"CN=traffictile.traffic.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.cit.api.here.com,HERE Global BV,tiles.traffic.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,df7283229bd65eae585b6f4ab67023de,6bb49c8c4608fbb96a6823af779c731c5e6e1bbd2f039746ca9ec41c8b9727d5,True,ctls,2.traffic.maps.cit.api.here.com,,443,https://2.traffic.maps.cit.api.here.com:443,https,openresty,application/json,GET,3.226.17.249,/,773716359,54.196.12.76,OpenResty,2,False,,,,
2.traffic.maps.cit.cc.api.here.com,,404,82,2.traffic.maps.cit.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-17T15:16:02Z,2023-12-19T15:16:01Z,"CN=traffictile.traffic.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.cit.api.here.com,HERE Global BV,tiles.traffic.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,df7283229bd65eae585b6f4ab67023de,6bb49c8c4608fbb96a6823af779c731c5e6e1bbd2f039746ca9ec41c8b9727d5,True,ctls,2.traffic.maps.cit.cc.api.here.com,,443,https://2.traffic.maps.cit.cc.api.here.com:443,https,openresty,application/json,GET,3.226.17.249,/,773716359,54.235.187.184,OpenResty,2,False,,,,
2.traffic.maps.ls.hereapi.com,,404,82,2.traffic.maps.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-11-17T15:16:06Z,2023-12-19T15:16:05Z,"CN=traffictile.traffic.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.api.here.com,HERE Global BV,tiles.traffic.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ff20dc69925920d98230915402401d8d,ca7a811e0ee4981c7cafe3fe90a7cb35b9e6bf571f554fedf678b689914ec3d4,True,ctls,2.traffic.maps.ls.hereapi.com,,443,https://2.traffic.maps.ls.hereapi.com:443,https,openresty,application/json,GET,54.75.206.84,/,773716359,54.170.125.50,OpenResty,2,False,,,,
3.aerial.maps.api.here.com,,401,,3.aerial.maps.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:26:03Z,2024-01-02T12:16:01Z,"CN=aerial.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",aerial.maps.ls.hereapi.com,HERE Global BV,*.aerial.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50cdb926b873724f91ce6927a0a9d7f8,94fe3dd77b8608e6acff5f49df86948df4496504c6240886064f273bd09b0c61,True,ctls,3.aerial.maps.api.here.com,cloudfront,443,https://3.aerial.maps.api.here.com:443,https,CloudFront,application/json,GET,52.222.214.60,/,-1840324437,2600:9000:223d:3800:13:f018:5ec0:93a1,Amazon Web Services,1,False,True,,,
3.aerial.maps.cc.api.here.com,,401,,3.aerial.maps.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:26:03Z,2024-01-02T12:16:01Z,"CN=aerial.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",aerial.maps.ls.hereapi.com,HERE Global BV,*.aerial.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50cdb926b873724f91ce6927a0a9d7f8,94fe3dd77b8608e6acff5f49df86948df4496504c6240886064f273bd09b0c61,True,ctls,3.aerial.maps.cc.api.here.com,cloudfront,443,https://3.aerial.maps.cc.api.here.com:443,https,CloudFront,application/json,GET,52.222.214.49,/,-1840324437,2600:9000:223d:ca00:13:f018:5ec0:93a1,Amazon Web Services,1,False,True,,,
3.aerial.maps.cit.api.here.com,,401,,3.aerial.maps.cit.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:26:03Z,2024-01-02T12:16:01Z,"CN=aerial.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",aerial.maps.ls.hereapi.com,HERE Global BV,*.aerial.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50cdb926b873724f91ce6927a0a9d7f8,94fe3dd77b8608e6acff5f49df86948df4496504c6240886064f273bd09b0c61,True,ctls,3.aerial.maps.cit.api.here.com,cloudfront,443,https://3.aerial.maps.cit.api.here.com:443,https,CloudFront,application/json,GET,18.66.112.121,/,-1840324437,2600:9000:223f:b000:11:df1:6c0:93a1,Amazon Web Services,1,False,True,,,
3.aerial.maps.cit.cc.api.here.com,,401,,3.aerial.maps.cit.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-19T12:26:03Z,2024-01-02T12:16:01Z,"CN=aerial.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",aerial.maps.ls.hereapi.com,HERE Global BV,*.aerial.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50cdb926b873724f91ce6927a0a9d7f8,94fe3dd77b8608e6acff5f49df86948df4496504c6240886064f273bd09b0c61,True,ctls,3.aerial.maps.cit.cc.api.here.com,cloudfront,443,https://3.aerial.maps.cit.cc.api.here.com:443,https,CloudFront,application/json,GET,18.64.119.33,/,-1840324437,2600:9000:223f:b000:11:df1:6c0:93a1,Amazon Web Services,1,False,True,,,
3.aerial.maps.ls.hereapi.com,,401,,3.aerial.maps.ls.hereapi.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-19T12:26:03Z,2024-01-02T12:16:01Z,"CN=aerial.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",aerial.maps.ls.hereapi.com,HERE Global BV,*.aerial.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50cdb926b873724f91ce6927a0a9d7f8,94fe3dd77b8608e6acff5f49df86948df4496504c6240886064f273bd09b0c61,True,ctls,3.aerial.maps.ls.hereapi.com,cloudfront,443,https://3.aerial.maps.ls.hereapi.com:443,https,CloudFront,application/json,GET,52.222.214.101,/,-1840324437,2600:9000:223d:c600:13:f018:5ec0:93a1,Amazon Web Services,1,False,True,,,
3.base.maps.api.here.com,,401,,3.base.maps.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.base.maps.api.here.com,cloudfront,443,https://3.base.maps.api.here.com:443,https,CloudFront,application/json,GET,18.66.112.39,/,-1840324437,2600:9000:223f:7a00:2:b190:a500:93a1,Amazon Web Services,1,False,True,,,
3.base.maps.cc.api.here.com,,401,,3.base.maps.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.base.maps.cc.api.here.com,cloudfront,443,https://3.base.maps.cc.api.here.com:443,https,CloudFront,application/json,GET,18.66.112.129,/,-1840324437,2600:9000:223f:de00:2:b190:a500:93a1,Amazon Web Services,1,False,True,,,
3.base.maps.cit.api.here.com,,401,,3.base.maps.cit.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.base.maps.cit.api.here.com,cloudfront,443,https://3.base.maps.cit.api.here.com:443,https,CloudFront,application/json,GET,18.154.63.28,/,-1840324437,2600:9000:223c:8400:12:f7f4:4400:93a1,Amazon Web Services,1,False,True,,,
3.base.maps.cit.cc.api.here.com,,401,,3.base.maps.cit.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.base.maps.cit.cc.api.here.com,cloudfront,443,https://3.base.maps.cit.cc.api.here.com:443,https,CloudFront,application/json,GET,18.66.97.89,/,-1840324437,2600:9000:223c:7e00:12:f7f4:4400:93a1,Amazon Web Services,1,False,True,,,
3.base.maps.ls.hereapi.com,,401,,3.base.maps.ls.hereapi.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.base.maps.ls.hereapi.com,cloudfront,443,https://3.base.maps.ls.hereapi.com:443,https,CloudFront,application/json,GET,18.66.112.39,/,-1840324437,2600:9000:223f:a600:2:b190:a500:93a1,Amazon Web Services,1,False,True,,,
3.pano.maps.api.here.com,,401,,3.pano.maps.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.pano.maps.api.here.com,cloudfront,443,https://3.pano.maps.api.here.com:443,https,CloudFront,application/json,GET,18.66.112.39,/,-1840324437,2600:9000:223f:ee00:2:b190:a500:93a1,Amazon Web Services,1,False,True,,,
3.pano.maps.cc.api.here.com,,401,,3.pano.maps.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.pano.maps.cc.api.here.com,cloudfront,443,https://3.pano.maps.cc.api.here.com:443,https,CloudFront,application/json,GET,18.66.112.37,/,-1840324437,2600:9000:223f:9c00:2:b190:a500:93a1,Amazon Web Services,1,False,True,,,
3.pano.maps.cit.cc.api.here.com,,401,,3.pano.maps.cit.cc.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-01-19T12:32:05Z,2024-01-08T12:16:22Z,"CN=base.maps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",base.maps.ls.hereapi.com,HERE Global BV,*.pano.maps.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,42b59b17257611f66b06bdb905244834,db883d202878975819453c480ed08970a9b4f239e4b7751a1e4b9ffc248068e7,True,ctls,3.pano.maps.cit.cc.api.here.com,cloudfront,443,https://3.pano.maps.cit.cc.api.here.com:443,https,CloudFront,application/json,GET,18.66.97.114,/,-1840324437,2600:9000:225a:2800:12:f7f4:4400:93a1,Amazon Web Services,1,False,True,,,
3.sps.cc.data.here.com,,401,,3.sps.cc.data.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-10T08:26:15Z,2024-01-07T12:16:01Z,"CN=sps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",sps.ls.hereapi.com,HERE Global BV,sps.cit.cc.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,75b5e9c3d3da1103cf0b22158c76f6d3,bd643d5d04ffee850e73ff952b86a3027a9cd8ef803b9c4ddfffda9032230d3e,True,ctls,3.sps.cc.data.here.com,cloudfront,443,https://3.sps.cc.data.here.com:443,https,CloudFront,application/json,GET,18.66.112.67,/,-1840324437,2600:9000:223f:d800:0:baef:800:93a1,Amazon Web Services,1,False,True,,,
3.sps.data.here.com,,401,,3.sps.data.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-10T08:26:15Z,2024-01-07T12:16:01Z,"CN=sps.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",sps.ls.hereapi.com,HERE Global BV,sps.cit.cc.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,75b5e9c3d3da1103cf0b22158c76f6d3,bd643d5d04ffee850e73ff952b86a3027a9cd8ef803b9c4ddfffda9032230d3e,True,ctls,3.sps.data.here.com,cloudfront,443,https://3.sps.data.here.com:443,https,CloudFront,application/json,GET,18.66.112.118,/,-1840324437,2600:9000:223f:bc00:0:baef:800:93a1,Amazon Web Services,1,False,True,,,
3.traffic.maps.api.here.com,,404,82,3.traffic.maps.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-17T15:16:06Z,2023-12-19T15:16:05Z,"CN=traffictile.traffic.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.api.here.com,HERE Global BV,tiles.traffic.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ff20dc69925920d98230915402401d8d,ca7a811e0ee4981c7cafe3fe90a7cb35b9e6bf571f554fedf678b689914ec3d4,True,ctls,3.traffic.maps.api.here.com,,443,https://3.traffic.maps.api.here.com:443,https,openresty,application/json,GET,52.49.155.93,/,773716359,54.75.206.84,OpenResty,2,False,,,,
3.traffic.maps.cc.api.here.com,,404,82,3.traffic.maps.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-17T15:16:06Z,2023-12-19T15:16:05Z,"CN=traffictile.traffic.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.api.here.com,HERE Global BV,tiles.traffic.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ff20dc69925920d98230915402401d8d,ca7a811e0ee4981c7cafe3fe90a7cb35b9e6bf571f554fedf678b689914ec3d4,True,ctls,3.traffic.maps.cc.api.here.com,,443,https://3.traffic.maps.cc.api.here.com:443,https,openresty,application/json,GET,54.170.125.50,/,773716359,52.49.155.93,OpenResty,2,False,,,,
3.traffic.maps.cit.api.here.com,,404,82,3.traffic.maps.cit.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-17T15:16:02Z,2023-12-19T15:16:01Z,"CN=traffictile.traffic.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.cit.api.here.com,HERE Global BV,tiles.traffic.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,df7283229bd65eae585b6f4ab67023de,6bb49c8c4608fbb96a6823af779c731c5e6e1bbd2f039746ca9ec41c8b9727d5,True,ctls,3.traffic.maps.cit.api.here.com,,443,https://3.traffic.maps.cit.api.here.com:443,https,openresty,application/json,GET,54.196.12.76,/,773716359,54.235.187.184,OpenResty,2,False,,,,
3.traffic.maps.cit.cc.api.here.com,,404,82,3.traffic.maps.cit.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-17T15:16:02Z,2023-12-19T15:16:01Z,"CN=traffictile.traffic.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",traffictile.traffic.cit.api.here.com,HERE Global BV,tiles.traffic.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,df7283229bd65eae585b6f4ab67023de,6bb49c8c4608fbb96a6823af779c731c5e6e1bbd2f039746ca9ec41c8b9727d5,True,ctls,3.traffic.maps.cit.cc.api.here.com,,443,https://3.traffic.maps.cit.cc.api.here.com:443,https,openresty,application/json,GET,54.235.187.184,/,773716359,3.226.17.249,OpenResty,2,False,,,,
3dac.mfs.data.here.com,403 Forbidden,403,570,3dac.mfs.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-15T15:41:34Z,2024-04-15T15:41:33Z,"CN=3dac.mfs.data.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",3dac.mfs.data.here.com,HERE Global BV,terrain.mfs.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5fb175944edadab613f80561f006bdc3,669ac94640298a20ff0dfd8835d9c6c84e0e0d55236a9b2c6c69482d9a559f63,,ctls,3dac.mfs.data.here.com,,443,https://3dac.mfs.data.here.com:443,https,mfsnx/0.2.8,text/html,GET,52.208.100.112,/,1811069594,54.74.166.110,,14,False,,,,
