new,host,a,cname,soa,txt,status_code,cdn,cdn-name,ns,aaaa,has_internal_ips,internal_ips,caa,mx
,7.sli.data.here.com,,d26ae6ec1h58y2.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,,,,,,,
,7.sli.stg.api.here.com,"8.247.9.217, 8.247.89.217, 8.247.1.217, 8.247.33.217","ssl.static.packages.stg.hybrid.api.here.com.c.footprint.net, c116752.wt.dnssecure.nsatc.net","admin.nsatc.net, dns.level3.net",,NOERROR,,,,,,,,
,8.sli.data.here.com,,d26ae6ec1h58y2.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,,,,,,,
,8.sli.stg.api.here.com,"8.247.1.217, 8.247.9.217, 8.247.89.217, 8.247.33.217","ssl.static.packages.stg.hybrid.api.here.com.c.footprint.net, c116752.wt.dnssecure.nsatc.net","admin.nsatc.net, dns.level3.net, admin.nsatc.org",,NOERROR,,,,,,,,
,access-change.api.platform.here.com,"54.216.11.106, 54.229.221.122, 52.16.234.224",,,,NOERROR,,,,,,,,
,access.api.here.com,,,"ns-183.awsdns-22.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,access.hub.api.here.com,"52.215.42.91, 52.17.249.96","access.hub.api.here.com.a331.p01.hereglb.com, prd.eu-west-1.access.hub.api.here.com","ns-1556.awsdns-02.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,access.ns.api.platform.here.com,"10.116.15.222, 10.116.21.52, 10.116.7.117",,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,"10.116.15.222, 10.116.21.52, 10.116.7.117",,
,access.sit.api.here.com,,sit.access.api.here.com,"ns-183.awsdns-22.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,access.stt.api.here.com,,stt.access.api.here.com,"ns-2001.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,account.here.com,"176.34.194.119, 108.128.21.253","account.here.com.a693.p01.hereglb.com, eu-west-1.pr.p.account.here.com","ns-1664.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,account.sit.api.here.com,"54.217.159.244, 52.213.206.172, 54.73.133.219","sit.account.api.here.com, sit.account.api.here.com.a693.p01.hereglb.com, sit.api.eu-west-1.account.here.com","ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,accounting.api.here.com,"52.19.11.178, 63.33.110.212",prod.eu-west-1.accounting.api.here.com,"ns-1197.awsdns-21.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,accounting.cit.api.here.com,"52.214.35.125, 34.243.212.77",stg.eu-west-1.accounting.cit.api.here.com,"ns-425.awsdns-53.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,accounting.stt.api.here.com,"18.205.219.255, 54.208.50.125",qa.us-east-1.accounting.stt.api.here.com,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,acdc-routeserver.api-gateway.cit.ls.hereapi.com,"52.18.217.91, 54.246.29.234, 52.212.126.223",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,acdc-routeserver.api-gateway.sit.ls.hereapi.com,"52.211.116.79, 34.248.64.63, 34.253.0.44",,,,NOERROR,,,,,,,,
,actinium.slp.pos.here.com,"52.18.101.227, 54.194.219.124, 34.247.1.248","hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,activitycount.api.platform.sit.here.com,"34.250.44.67, 63.32.176.165, 54.220.28.47",activitycount.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,activitycount.ls.hereapi.com,"52.17.209.244, 52.30.196.116, 52.212.57.70",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,activitycount.sit.ls.hereapi.com,"54.220.28.47, 34.250.44.67, 63.32.176.165",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,addp.api.platform.here.com,"3.37.95.68, 3.39.73.22, 15.164.53.144",,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,admin-service-prd.api.platform.here.com,"10.116.4.80, 10.116.12.59, 10.116.22.250",,,,NOERROR,,,,,True,"10.116.4.80, 10.116.12.59, 10.116.22.250",,
,administration.ls.hereapi.com,"52.51.206.139, 52.211.72.95, 34.247.154.158",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,adpc.api.platform.here.com,"13.125.120.230, 15.165.151.200, 13.125.27.95",,,,NOERROR,,,"ns-1329.awsdns-38.org, ns-1785.awsdns-31.co.uk, ns-65.awsdns-08.com, ns-978.awsdns-58.net",,,,,
,aluminium.slp.pos.here.com,"54.194.219.124, 34.247.1.248, 52.18.101.227","hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,amslyncpool-ext.it.here.com,131.228.152.16,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,amswco.it.here.com,"131.228.154.137, 131.228.154.9",,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,amum.cit.cc.api.here.com,"52.17.214.148, 34.255.77.72, 52.210.121.123",eu-west-1-cit-amum.api-gateway.ls.hereapi.com,,,NOERROR,,,,,,,,
,amum.ctt.cc.api.here.com,"34.242.173.157, 54.75.73.51, 54.228.39.10",eu-west-1-ctt-amum.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ap-northeast-1.search.hereapi.com,"13.250.225.147, 13.251.33.24, 52.74.195.73","ap-northeast-1.search.hereapi.com.a1971.p01.hereglb.com, ap-southeast-1-prd-opensearch.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ap-southeast-1-cit-ams.api-gateway.ls.hereapi.com,"52.221.30.107, 13.229.42.31, 52.76.46.54",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ap-southeast-1-traffictilev2-cit.api-gateway.ls.hereapi.com,"54.254.185.103, 13.229.32.225, 52.74.153.75",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ap-southeast-1-traffictilev2-prd.api-gateway.ls.hereapi.com,"52.77.23.134, 3.1.162.32, 52.74.12.76",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ap-southeast-1.image.maps.ls.hereapi.com,"3.1.190.185, 13.213.210.51, 52.220.132.105",,,,NOERROR,,,,,,,,
,ap-southeast-1.matrix-router.api-gateway.ls.hereapi.com,"54.254.213.110, 13.228.90.57, 52.220.144.114",,,,NOERROR,,,,,,,,
,ap-southeast-1.search.hereapi.com,"13.250.225.147, 13.251.33.24, 52.74.195.73","ap-southeast-1.search.hereapi.com.a1971.p01.hereglb.com, ap-southeast-1-prd-opensearch.api-gateway.ls.hereapi.com",,,NOERROR,,,,,,,,
,ap-southeast-1.tpa-prd.api-gateway.ls.hereapi.com,"13.250.145.208, 52.221.144.76, 122.248.205.89",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,api-lookup.data.api.platform.here.com,"52.214.124.34, 52.211.252.200, 52.48.145.184",,,,NOERROR,,,,,,,,
,api.3dmapdev.here.com,"3.214.84.117, 34.196.69.189, 3.211.14.235",d-ws25v59cug.execute-api.us-east-1.amazonaws.com,,,NOERROR,,,,,,,,
,api.dev.saas.awsmarketplace.here.com,"10.117.228.122, 10.117.227.181, 10.117.234.124",dev-gw-service.api-gateway.sit.ls.hereapi.com,,,NOERROR,,,,,True,"10.117.228.122, 10.117.227.181, 10.117.234.124",,
,api.lih.locate.here.com,"34.255.110.42, 63.34.136.79, 54.171.231.194",,,,NOERROR,,,,,,,,
,api.saas.awsmarketplace.here.com,"52.213.36.131, 34.249.49.132, 108.128.73.158",prod-gw-service.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,api.sit.saas.awsmarketplace.here.com,"34.251.136.30, 52.214.56.233, 34.253.132.71",sit-gw-service.api-gateway.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,appftpsensors.pr.aws01.traffic.data.here.com,34.232.163.152,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,apr-agencyfeed.traffic.data.here.com,66.54.70.160,,,,NOERROR,,,,,,,,
,apr-mlincident.traffic.data.here.com,66.54.70.178,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,apr-mlrealtime.traffic.data.here.com,66.54.70.178,,,,NOERROR,,,,,,,,
,apr-probewsrest.traffic.data.here.com,66.54.70.177,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,apr-probewssoap.traffic.data.here.com,66.54.70.171,,,,NOERROR,,,,,,,,
,apt-appftp.traffic.data.here.com,66.54.70.205,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,artifact.api.platform.here.com,"54.171.125.61, 52.30.26.198, 46.51.134.153",,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,asi-probewsrest.traffic.data.here.com,66.54.70.180,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,asi-probewssoap.traffic.data.here.com,66.54.70.179,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,assets.vector.hereapi.com,"3.248.75.35, 54.76.183.12, 52.30.182.205",,"ns-1901.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ast-trafficviewer.ext.here.com,66.54.69.133,,,,NOERROR,,,,,,,,
,atllyncpool-ext.it.here.com,66.54.70.4,,,,NOERROR,,,,,,,,
,atlowa.it.here.com,66.54.70.5,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,atlwco.it.here.com,"66.54.64.171, 66.54.64.168",,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,authproxy.trafficanalytics.here.com,"52.44.9.167, 52.23.56.100",,,,NOERROR,,,,,,,,
,autocomplete.geocoder.api.here.com,,eu-west-1-prd-autocomplete.geocoder.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,autocomplete.geocoder.cit.cc.api.here.com,"52.17.166.180, 52.208.57.4, 52.208.182.130","autocomplete.geocoder.cit.api.here.com, eu-west-1-cit-autocomplete.geocoder.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,autocomplete.geocoder.ls.hereapi.com,"52.209.163.209, 52.51.200.79, 52.51.45.23","autocomplete.geocoder.api.here.com, eu-west-1-prd-autocomplete.geocoder.ls.hereapi.com",,,NOERROR,,,,,,,,
,autocomplete.geocoder.sit.ls.hereapi.com,"52.17.166.180, 52.208.182.130, 52.208.57.4","autocomplete.geocoder.cit.api.here.com, eu-west-1-cit-autocomplete.geocoder.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,autocomplete.search.hereapi.com,"35.155.207.242, 35.80.96.175, 35.167.162.6","search.hereapi.com, search.hereapi.com.a1971.p01.hereglb.com, us-west-2-prd-opensearch.api-gateway.ls.hereapi.com",,,NOERROR,,,,,,,,
,autodemos.here.com,"52.215.237.161, 52.19.143.201",ngsd-pr-1630766962.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,autodiscover.here.com,"40.101.81.136, 40.99.204.8, 40.101.19.152, 40.99.204.104","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,NOERROR,,,,"2603:1026:c03:5818::8, 2603:1026:206:7::8, 2603:1026:207:11d::8, 2603:1026:c03:7066::8",,,,
,autodiscover.hereapi.com,"52.98.243.40, 52.98.243.56, 40.99.150.120, 52.98.241.168","autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,NOERROR,,,,"2603:1026:c0d:77::8, 2603:1026:c0d:20::8, 2603:1026:c0d:71::8",,,,
,autosuggest.search.hereapi.com,"99.80.168.16, 34.243.147.88, 54.194.97.109","search.hereapi.com, search.hereapi.com.a1971.p01.hereglb.com, eu-west-1-prd-opensearch.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,aux.data.here.com,,,"ns-885.awsdns-46.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,avb-pat.api-gateway.sit.ls.hereapi.com,"10.117.230.192, 10.117.227.228, 10.117.234.114",,,,NOERROR,,,,,True,"10.117.230.192, 10.117.227.228, 10.117.234.114",,
,avb-tui.api-gateway.ls.hereapi.com,"52.18.100.44, 52.30.231.153, 54.76.87.201",,,,NOERROR,,,"ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,,,
,avb-tui2-hapi.ls.hereapi.com,"52.30.249.190, 52.48.116.85, 3.248.104.144",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,avb.api-gateway.sit.ls.hereapi.com,"34.251.252.57, 52.30.49.203, 52.48.85.212",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,avb.sit.hereapi.com,"34.251.252.57, 52.30.49.203, 52.48.85.212",avb.api-gateway.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-2433-gateway-sentry",NOERROR,,,,,,,,
,aws-eu-west-1.matrix.router.hereapi.com,"52.51.228.162, 54.154.214.58, 52.18.177.163",eu-west-1.matrix-router.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,aws-us-east-1.matrix.router.hereapi.com,"18.235.184.129, 34.228.84.172, 54.243.118.39",us-east-1.matrix-router.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,az.positioning.hereapi.com,51.104.163.253,"az.positioning.hereapi.com.a2299.p01.hereglb.com, northeurope-az.positioning.hereapi.com","us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,True,azure,,,,,,
,az.positioning.sit.hereapi.com,52.149.57.26,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,True,azure,,,,,,
,b2bcomm.ext.here.com,,sterlingintegrator-production-0d2ac62bb5ac48b1.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,backstage.here.com,,,"ns-1726.awsdns-23.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,bam-config.api-gateway.ls.hereapi.com,"18.200.209.102, 54.229.55.170, 52.211.30.221",,,,NOERROR,,,,,,,,
,batch.geocoder.cc.api.here.com,"44.227.236.104, 44.229.151.14, 54.191.38.238","batch.geocoder.api.here.com, us-west-2-prd-batch.geocoder.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-bgc-prd-1673432925178-sentry",NOERROR,,,,,,,,
,batch.geocoder.cit.cc.api.here.com,"54.200.237.204, 35.163.86.113, 52.43.130.215","batch.geocoder.cit.api.here.com, us-west-2-cit-batch.geocoder.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,batch.geocoder.ls.hereapi.com,"44.229.151.14, 54.191.38.238, 44.227.236.104",us-west-2-prd-batch.geocoder.ls.hereapi.com,,,NOERROR,,,,,,,,
,batch.geocoder.sit.ls.hereapi.com,"54.72.129.189, 108.128.58.197, 63.33.31.60",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-570-gateway-sentry",NOERROR,,,,,,,,
,batch.platform.sit.api.here.com,,,"ns-1342.awsdns-39.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,batch.search.hereapi.com,"34.242.242.210, 34.243.132.82, 52.49.3.58",ols-batch-service-prd.borg-p.nw.ops.here.com,"ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,bearing-bot.it.here.com,66.54.70.161,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,beta.here.com,"3.75.127.193, 3.124.22.197, 35.157.85.172",redirect.here.com,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,binary.scbe.api.here.com,"13.225.78.66, 13.225.78.10, 13.225.78.24, 13.225.78.26","binary.scbe.api.here.com.a137.p01.hereglb.com, prd.binary.eu-west-1.scbe.api.here.com","ns-1047.awsdns-02.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,binary.scbe.sit.api.here.com,"18.244.114.109, 18.244.114.92, 18.244.114.101, 18.244.114.15","binary.scbe.sit.api.here.com.a137.p01.hereglb.com, sit.binary.eu-west-1.scbe.api.here.com","ns-1047.awsdns-02.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,blobstore.data.api.platform.here.com,"52.51.157.145, 108.128.52.167, 52.48.57.121, 52.210.170.210, 54.194.145.151, 34.250.145.226, 54.154.52.191, 54.76.51.28",,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-api-gateway-prod/prd-1648-ext-1635793177148-sentry",NOERROR,,,,,,,,
,blog.here.com,"35.157.85.172, 3.75.127.193, 3.124.22.197",redirect.here.com,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-479.awsdns-59.com, ns-995.awsdns-60.net, ns-1392.awsdns-46.org, ns-1771.awsdns-29.co.uk",,,,,
,borg-us-west-2.batch.geocoder.ls.hereapi.com,,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-570-gateway-sentry",NOERROR,,,,,,,,
,brandlive.here.com,"52.222.236.58, 52.222.236.80, 52.222.236.40, 52.222.236.17",d243c3wjphten8.cloudfront.net,"ns-319.awsdns-39.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-319.awsdns-39.com, ns-1846.awsdns-38.co.uk, ns-946.awsdns-54.net, ns-1134.awsdns-13.org",,,,,
,brfc.api-gateway.ls.hereapi.com,,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/brfcs-prd-svc-gw-1631546705048-sentry",NOERROR,,,,,,,,
,browse.search.hereapi.com,,"search.hereapi.com, search.hereapi.com.a1971.p01.hereglb.com, eu-west-1-prd-opensearch.api-gateway.ls.hereapi.com, us-west-2-prd-opensearch.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",NOERROR,,,,,,,,
,ca.route-set.cit.hybrid.cc.api.here.com,,,"ns-43.awsdns-05.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,"2a05:d018:eb5:2200:9c2:e4d0:193c:f018, 2a05:d018:eb5:2201:9bbc:1e92:b4df:8451",,,,
,ca.route-set.hybrid.cc.api.here.com,,,"ns-1367.awsdns-42.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,"2a05:d018:eb5:2200:5a04:be4a:f9c4:ee71, 2a05:d018:eb5:2201:5aa9:884b:7268:25cb",,,,
,ca.route-set.sit.hybrid.cc.api.here.com,,,"ns-879.awsdns-45.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,"2600:1f18:60b8:7901:b49a:434e:ef0e:923b, 2600:1f18:60b8:7900:34ff:7ea9:3e14:8888",,,,
,calcium.slp.pos.here.com,,"hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-pos-positioning-aws-prd/slp-gateway-dp-prd-slp-herecom-service",NOERROR,,,,,,,,
,cap.data.here.com,,,"ns-259.awsdns-32.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1102.awsdns-09.org, ns-1784.awsdns-31.co.uk, ns-259.awsdns-32.com, ns-999.awsdns-60.net",,,,,
,care.account.here.com,"34.204.20.101, 34.199.149.191, 205.251.192.102, 205.251.195.115, 205.251.196.192, 205.251.199.203",,"ns-883.awsdns-46.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1216.awsdns-24.org, ns-1995.awsdns-57.co.uk, ns-102.awsdns-12.com, ns-883.awsdns-46.net",,,,,
,catalogs.datastore.api.here.com,,,"ns-1699.awsdns-20.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1035.awsdns-01.org, ns-1699.awsdns-20.co.uk, ns-489.awsdns-61.com, ns-858.awsdns-43.net",,,,,
,catalogs.datastore.cc.api.here.com,,,"ns-419.awsdns-52.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1638.awsdns-12.co.uk, ns-1050.awsdns-03.org, ns-419.awsdns-52.com, ns-756.awsdns-30.net",,,,,
,catalogs.datastore.sit.api.here.com,,,"ns-1272.awsdns-31.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,catchpoint.hdlmv.ext.here.com,,,"ns-1308.awsdns-35.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1308.awsdns-35.org, ns-1837.awsdns-37.co.uk, ns-500.awsdns-62.com, ns-582.awsdns-08.net",,,,,
,catchpoint.slp.pos.here.com,,"sodium.slp.pos.here.com, hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com, herecom-useast1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-pos-positioning-aws-prd/slp-gateway-dp-prd-slp-herecom-service",NOERROR,,,,,,,,
,cc.account.api.here.com,"52.210.96.237, 52.209.27.55, 34.246.146.168","cc.account.api.here.com.a693.p01.hereglb.com, cc.api.eu-west-1.account.here.com","ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cc.ap-southeast-1.scbe.api.here.com,,,"ns-1895.awsdns-44.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cc.api.here.com,,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,cc.api.us-east-1.account.here.com,,,"ns-624.awsdns-14.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cc.api.us-west-2.account.here.com,,,"ns-1451.awsdns-53.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cc.us-east-1.scbe.api.here.com,,,"ns-1766.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cc.us-west-2.account.here.com,,,"ns-1451.awsdns-53.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cc.us-west-2.scbe.api.here.com,,,"ns-131.awsdns-16.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cca-routeserver.api-gateway.cit.ls.hereapi.com,"52.30.34.34, 52.31.2.66, 52.19.114.43",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/routingcca-cit-1675164970920-sentry",NOERROR,,,,,,,,
,cca-routeserver.api-gateway.ls.hereapi.com,,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/routingcca-prd-1680536200269-sentry",NOERROR,,,,,,,,
,cca-routeserver.api-gateway.sit.ls.hereapi.com,,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-int-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/routingcca-sit-1674484797810-sentry",NOERROR,,,,,,,,
,cda.api.here.com,"52.73.125.219, 18.208.89.239","cda.api.here.com.a752.p01.hereglb.com, prod.eu-west-1.cda.api.here.com","ns-479.awsdns-59.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,cda.sit.api.here.com,"3.220.218.187, 54.208.207.196","cda.sit.api.here.com.a752.p01.hereglb.com, sit.eu-west-1.cda.api.here.com","ns-533.awsdns-02.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1515.awsdns-61.org, ns-1818.awsdns-35.co.uk, ns-355.awsdns-44.com, ns-533.awsdns-02.net",,,,,
,cda.stt.api.here.com,"34.207.48.171, 100.24.239.248","cda.stt.api.here.com.a752.p01.hereglb.com, stt.eu-west-1.cda.api.here.com","ns-115.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-115.awsdns-14.com, ns-1461.awsdns-54.org, ns-1610.awsdns-09.co.uk, ns-621.awsdns-13.net",,,,,
