new,host,a,cname,soa,status_code,mx,txt,cdn,cdn-name,aaaa,ns,caa,has_internal_ips,internal_ips
[x],412146-saas-12-1-368704.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],412191-staging-12-0-d7e415.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],412192-tmp-12-0-603511.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414263-29493-a3fb17.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414316-staging-master-d2d9ad.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414317-tmp-master-e226ca.runbot11.odoo.com,141.94.74.11,,,NOERROR,,,,,,,,,
[x],414328-tmp-12-0-f3b341.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414830-26331-520e6d.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414848-28777-4c8f80.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414851-28777-1e4c21.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414920-saas-14-5a147a.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414922-saas-15-1ace2e.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],414942-saas-15-1ace2e.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],42-4-46.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],423e.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425470-29917-0bb482.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425590-staging-10-0-0ff9c9.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425802-master-80f3eb.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425804-10-0-5f12e2.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425824-10-0-5f12e2.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425854-29917-65ff6f.runbot11.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425931-staging-10-0-0adda1.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425949-tmp-11-0-df7953.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],425978-12-0-translations-sync-chs-9ccbf5.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],426026-30000-9fe3d2.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],426038-12-0-fixes-2-ged-b42e73.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],426046-12-0-fixes-aku-d9cd3f.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],426072-28257-8c2022.runbot11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],42gears-mobility-systems-42gears.odoo.com,34.143.205.32,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspj05.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],42gears.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],46-51-7.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],47d7.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],4sale.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],4season.odoo.com,192.158.28.131,,"ns0.odoo.com, admin.odoo.com",NOERROR,paasmaster.odoo.com,,True,google,,,,,
[x],4u2brich.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],5-0-2-0.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],50-82-5.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],517-40.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],51talk.odoo.com,34.80.54.166,,"ns0.odoo.com, admin.odoo.com",NOERROR,as82a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],54f06f74.odoo-iot.test.odoo.com,35.187.65.6,,"testns.odoo.com, admin.odoo.com",NOERROR,test.odoo.com,,True,google,,,,,
[x],5x5tech.odoo.com,34.72.121.107,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp68.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],6-27.odoo.com,35.239.77.207,,"ns0.odoo.com, admin.odoo.com",NOERROR,am142a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],65-7-3-6.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],658-0-4-4.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],66-7-64.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],6666.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],6909.odoo.com,35.189.160.222,,"ns0.odoo.com, admin.odoo.com",NOERROR,as75a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],691e98fb.runbot104.odoo.com,,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],69b86cf4.iot.test.odoo.com,"35.187.65.6, 34.76.33.157",,"testns.odoo.com, admin.odoo.com",NOERROR,test.odoo.com,,True,google,,,,,
[x],7-31-4.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],7ce6aaab.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],7d15.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],7eleven.odoo.com,35.189.174.139,,"ns0.odoo.com, admin.odoo.com",NOERROR,as74a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],7host.odoo.com,35.189.160.222,,"ns0.odoo.com, admin.odoo.com",NOERROR,as75a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],7tech.odoo.com,35.239.77.207,,"ns0.odoo.com, admin.odoo.com",NOERROR,am142a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],8-12.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],8-12.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],8-74-2.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],8-ball-pool-hack-2020.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],8108.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],857-8-03.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],888b.odoo.com,145.239.155.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu184a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],94-226-125-19.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],94-226-241-85.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],95-61-0.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],95-7-13.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],950-0-7.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],952-0-2.runbot183.odoo.com,141.94.74.20,runbot183.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],9fdropbox-6.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],9yards.odoo.com,34.93.211.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,me28a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],a-96-118-47-68.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],a-96-118-47-68.runbot161.odoo.com,51.178.133.238,runbot161.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],aa-design.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa.odoo.com,34.172.26.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,am146a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa6.odoo.com,34.81.199.206,,"ns0.odoo.com, admin.odoo.com",NOERROR,as78a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa61.odoo.com,104.198.173.254,,"ns0.odoo.com, admin.odoo.com",NOERROR,am134a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa62.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa63.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa67.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa7.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa73.odoo.com,34.172.253.209,,"ns0.odoo.com, admin.odoo.com",NOERROR,am125a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa75.odoo.com,145.239.155.20,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu176a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],aaaa76.odoo.com,34.81.119.204,,"ns0.odoo.com, admin.odoo.com",NOERROR,as79a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa79.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa8.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaa83.odoo.com,35.233.74.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu197a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaa.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaa13.odoo.com,34.81.50.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,as60a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaa18.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaa21.odoo.com,34.22.179.143,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu190a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaa3.odoo.com,34.100.202.219,,"ns0.odoo.com, admin.odoo.com",NOERROR,me21a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaa4.odoo.com,130.211.116.185,,"ns0.odoo.com, admin.odoo.com",NOERROR,am123a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaa9.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,,True,google,,,,,
[x],aaaaaa4.odoo.com,34.171.173.83,,"ns0.odoo.com, admin.odoo.com",NOERROR,am121a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaaa6.odoo.com,34.78.235.224,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu201a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaaaa6.odoo.com,35.195.143.95,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu204a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaaaa7.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],aaaaaaaa.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],aaaaaaaa4.odoo.com,34.93.211.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,me28a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaaaaaaaaa.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaaaaaaaaaaa1.odoo.com,34.81.240.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,as84a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaae.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaas.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],aabbcc.odoo.com,34.30.254.156,,"ns0.odoo.com, admin.odoo.com",NOERROR,am143a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aadi.odoo.com,35.200.234.64,,"ns0.odoo.com, admin.odoo.com",NOERROR,me18a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aamir.odoo.com,34.100.165.26,,"ns0.odoo.com, admin.odoo.com",NOERROR,me16a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aapl.odoo.com,35.221.158.36,,"ns0.odoo.com, admin.odoo.com",NOERROR,as89a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaps.odoo.com,35.195.218.166,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp100.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aara.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aardvark.odoo.com,34.172.250.149,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp65.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aaron.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aatt.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu177a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ab-photo.odoo.com,34.22.179.143,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu190a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abac.odoo.com,34.93.133.227,,"ns0.odoo.com, admin.odoo.com",NOERROR,me20a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abaco.odoo.com,34.133.237.162,,"ns0.odoo.com, admin.odoo.com",NOERROR,am96a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abaco1.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],abacus.odoo.com,35.222.32.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp75.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abaenglish.odoo.com,104.155.70.149,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp94.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abat.odoo.com,35.198.208.238,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspp22.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abbey.odoo.com,34.72.85.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,am139a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abc1.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abc123.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abc2.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abc4.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abcc.odoo.com,35.185.166.168,,"ns0.odoo.com, admin.odoo.com",NOERROR,as85a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abccompany.odoo.com,35.225.28.133,,"ns0.odoo.com, admin.odoo.com",NOERROR,am129a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abcd.odoo.com,35.189.160.222,,"ns0.odoo.com, admin.odoo.com",NOERROR,as75a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abcde.odoo.com,35.229.193.63,,"ns0.odoo.com, admin.odoo.com",NOERROR,as88a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abcde6.odoo.com,34.81.240.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,as84a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abcdef.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abcxyz.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abdc.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abde.odoo.com,34.34.146.27,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu203a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abdo.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],abdulla.odoo.com,34.100.165.26,,"ns0.odoo.com, admin.odoo.com",NOERROR,me16a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abdullah.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abdullatif-live.odoo.com,34.34.190.97,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp122.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abel.odoo.com,34.93.4.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,me04a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abes.odoo.com,34.81.199.206,,"ns0.odoo.com, admin.odoo.com",NOERROR,as78a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abhishek.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abhr-rent-a-car1.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],abkhazia.odoo.com,34.100.165.26,,"ns0.odoo.com, admin.odoo.com",NOERROR,me16a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abl01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],ablsa.odoo.com,141.94.74.48,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu94a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],abonnement.odoo.com,141.95.203.44,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu137a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],abonnement2.odoo.com,145.239.155.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu180a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],about.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],aboveandbeyond.odoo.com,35.194.136.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as55a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abra.odoo.com,34.93.211.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,me28a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abraham.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],abraj.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abrn.odoo.com,35.205.17.51,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu188a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abs01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],absgroup.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],absi.odoo.com,34.93.134.184,,"ns0.odoo.com, admin.odoo.com",NOERROR,me31a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],absix0.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],absolute.odoo.com,34.140.152.161,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupj05.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],absolution.odoo.com,35.200.176.114,,"ns0.odoo.com, admin.odoo.com",NOERROR,me19a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abstract.odoo.com,34.70.69.234,,"ns0.odoo.com, admin.odoo.com",NOERROR,am133a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],abwaab.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],acacia.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],acad.odoo.com,34.78.136.29,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp87.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],academia.odoo.com,34.133.174.53,,"ns0.odoo.com, admin.odoo.com",NOERROR,am99a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],academie.odoo.com,35.189.174.139,,"ns0.odoo.com, admin.odoo.com",NOERROR,as74a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],academy.odoo.com,34.78.113.247,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu64a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],academy1.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],academy2.odoo.com,34.93.134.184,,"ns0.odoo.com, admin.odoo.com",NOERROR,me31a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],academy4.odoo.com,35.200.246.23,,"ns0.odoo.com, admin.odoo.com",NOERROR,me17a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],academyofexcellence.odoo.com,35.193.132.132,,"ns0.odoo.com, admin.odoo.com",NOERROR,am140a.odoo.com,,True,google,,,,,
[x],acc-test.odoo.com,35.195.38.226,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu171a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
