input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,tls_mismatched,csp_domains_,tls_subject_org_,tls_expired
ip-155-11.test.odoo.com,Typo | Odoo,200,41379,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ip-155-11.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,70460429,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ip-155-11.test.odoo.com&autodbname=ip-155-11&hosting=tt1.test.odoo.com,google,True,,,,
ip-164-33.test.odoo.com,Typo | Odoo,200,41423,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ip-164-33.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1971662872,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ip-164-33.test.odoo.com&autodbname=ip-164-33&hosting=tt1.test.odoo.com,google,True,,,,
ipela-partners.test.odoo.com,Typo | Odoo,200,41250,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipela-partners.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1763256450,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipela-partners.test.odoo.com&autodbname=ipela-partners&hosting=tt1.test.odoo.com,google,True,,,,
iphoto.odoo.com,Database not available,200,1092,iphoto.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,iphoto.odoo.com,443,https://iphoto.odoo.com:443,https,nginx,text/html,GET,145.239.155.34,/,-1311114897,145.239.155.34,Nginx,24,False,https://iphoto.odoo.com/_odoo/upgrade/iphoto,,,,,,
ipm11sa-po-a2p.runbot183.odoo.com,404 Not Found,404,555,ipm11sa-po-a2p.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,ipm11sa-po-a2p.runbot183.odoo.com,443,https://ipm11sa-po-a2p.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,-1523547558,141.94.74.20,Nginx,14,False,,,,,,,
iportal.test.odoo.com,Typo | Odoo,200,41005,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://iportal.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-43849195,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=iportal.test.odoo.com&autodbname=iportal&hosting=tt1.test.odoo.com,google,True,,,,
ipslrt01.test.odoo.com,Typo | Odoo,200,41045,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipslrt01.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,351728841,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipslrt01.test.odoo.com&autodbname=ipslrt01&hosting=tt1.test.odoo.com,google,True,,,,
iptv6.odoo.com,Home | iptv,200,7789,iptv6.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,iptv6.odoo.com,443,https://iptv6.odoo.com:443,https,nginx,text/html,GET,141.94.74.5,/,-617743584,141.94.74.5,Python,119,False,,,,,,,
ipv4-c001-mli001-metronet-isp.test.odoo.com,Typo | Odoo,200,41850,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c001-mli001-metronet-isp.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-2077575594,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c001-mli001-metronet-isp.test.odoo.com&autodbname=ipv4-c001-mli001-metronet-isp&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c001-sea001-wholesail-isp.test.odoo.com,Typo | Odoo,200,42219,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c001-sea001-wholesail-isp.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,2009067216,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ipv4-c001-sea001-wholesail-isp.test.odoo.com&autodbname=ipv4-c001-sea001-wholesail-isp&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c002-sac001-cenic-isp.test.odoo.com,Typo | Odoo,200,41765,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c002-sac001-cenic-isp.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-319394994,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c002-sac001-cenic-isp.test.odoo.com&autodbname=ipv4-c002-sac001-cenic-isp&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c003-sac001-cenic-isp.runbot50.odoo.com,Typo | Odoo,200,43025,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://ipv4-c003-sac001-cenic-isp.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,220293031,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c003-sac001-cenic-isp.runbot50.odoo.com&autodbname=ipv4-c003-sac001-cenic-isp&hosting=eu177a.odoo.com,,,,,,
ipv4-c006-was001-ix.test.odoo.com,Typo | Odoo,200,41823,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c006-was001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-415692259,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ipv4-c006-was001-ix.test.odoo.com&autodbname=ipv4-c006-was001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c007-bog006-claro-co-isp.odoo.com,Typo | Odoo,200,43006,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://ipv4-c007-bog006-claro-co-isp.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,427190626,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c007-bog006-claro-co-isp.odoo.com&autodbname=ipv4-c007-bog006-claro-co-isp&hosting=eu177a.odoo.com,,,,,,
ipv4-c009-atl003-ix.test.odoo.com,Typo | Odoo,200,41450,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c009-atl003-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-841567693,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c009-atl003-ix.test.odoo.com&autodbname=ipv4-c009-atl003-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c013-bog006-claro-co-isp.odoo.com,Typo | Odoo,200,43006,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,80,http://ipv4-c013-bog006-claro-co-isp.odoo.com:80,http,nginx,text/html,GET,141.94.74.34,/,2124655077,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c013-bog006-claro-co-isp.odoo.com&autodbname=ipv4-c013-bog006-claro-co-isp&hosting=eu177a.odoo.com,,,,,,
ipv4-c013-lax009-ix.runbot183.odoo.com,404 Not Found,404,555,ipv4-c013-lax009-ix.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,ipv4-c013-lax009-ix.runbot183.odoo.com,443,https://ipv4-c013-lax009-ix.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,-1523547558,141.94.74.20,Nginx,14,False,,,,,,,
ipv4-c019-atl004-ix.runbot50.odoo.com,Typo | Odoo,200,42731,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://ipv4-c019-atl004-ix.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1878392308,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c019-atl004-ix.runbot50.odoo.com&autodbname=ipv4-c019-atl004-ix&hosting=eu177a.odoo.com,,,,,,
ipv4-c020-ber001-ix.test.odoo.com,Typo | Odoo,200,41450,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c020-ber001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-998199016,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c020-ber001-ix.test.odoo.com&autodbname=ipv4-c020-ber001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c025-mia006-ix.runbot50.odoo.com,Typo | Odoo,200,42766,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://ipv4-c025-mia006-ix.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1258014800,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c025-mia006-ix.runbot50.odoo.com&autodbname=ipv4-c025-mia006-ix&hosting=eu177a.odoo.com,,,,,,
ipv4-c031-buh001-ix.test.odoo.com,Typo | Odoo,200,41823,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c031-buh001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1603764176,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ipv4-c031-buh001-ix.test.odoo.com&autodbname=ipv4-c031-buh001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c032-atl003-ix.test.odoo.com,Typo | Odoo,200,41485,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c032-atl003-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,380275000,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c032-atl003-ix.test.odoo.com&autodbname=ipv4-c032-atl003-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c045-sin001-ix.test.odoo.com,Typo | Odoo,200,41858,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c045-sin001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1259678245,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ipv4-c045-sin001-ix.test.odoo.com&autodbname=ipv4-c045-sin001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c047-bru001-ix.test.odoo.com,Typo | Odoo,200,41858,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c047-bru001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-729238445,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ipv4-c047-bru001-ix.test.odoo.com&autodbname=ipv4-c047-bru001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c048-sin001-ix.runbot50.odoo.com,Typo | Odoo,200,42731,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://ipv4-c048-sin001-ix.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1353589580,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c048-sin001-ix.runbot50.odoo.com&autodbname=ipv4-c048-sin001-ix&hosting=eu177a.odoo.com,,,,,,
ipv4-c054-sin001-ix.test.odoo.com,Typo | Odoo,200,41485,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c054-sin001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-851045347,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c054-sin001-ix.test.odoo.com&autodbname=ipv4-c054-sin001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c055-ber001-ix.test.odoo.com,Typo | Odoo,200,41450,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c055-ber001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1708179127,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c055-ber001-ix.test.odoo.com&autodbname=ipv4-c055-ber001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c063-sin001-ix.runbot183.odoo.com,404 Not Found,404,153,ipv4-c063-sin001-ix.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,ipv4-c063-sin001-ix.runbot183.odoo.com,443,https://ipv4-c063-sin001-ix.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,163078286,141.94.74.20,Nginx,8,False,,,,,,,
ipv4-c066-lhr005-ix.runbot50.odoo.com,Typo | Odoo,200,42731,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,80,http://ipv4-c066-lhr005-ix.runbot50.odoo.com:80,http,nginx,text/html,GET,141.94.74.34,/,-1494043439,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c066-lhr005-ix.runbot50.odoo.com&autodbname=ipv4-c066-lhr005-ix&hosting=eu177a.odoo.com,,,,,,
ipv4-c072-nyc005-ix.test.odoo.com,Typo | Odoo,200,41858,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c072-nyc005-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-157506337,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ipv4-c072-nyc005-ix.test.odoo.com&autodbname=ipv4-c072-nyc005-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c078-den001-ix.runbot50.odoo.com,Typo | Odoo,200,42766,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://ipv4-c078-den001-ix.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1251538767,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c078-den001-ix.runbot50.odoo.com&autodbname=ipv4-c078-den001-ix&hosting=eu177a.odoo.com,,,,,,
ipv4-c078-den001-ix.test.odoo.com,Typo | Odoo,200,41450,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c078-den001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,246666793,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c078-den001-ix.test.odoo.com&autodbname=ipv4-c078-den001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c098-phl001-ix.test.odoo.com,Typo | Odoo,200,41823,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c098-phl001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-506860963,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ipv4-c098-phl001-ix.test.odoo.com&autodbname=ipv4-c098-phl001-ix&hosting=tt1.test.odoo.com,google,True,,,,
ipv4-c101-arn001-ix.runbot50.odoo.com,Typo | Odoo,200,42731,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://ipv4-c101-arn001-ix.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,913414089,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=ipv4-c101-arn001-ix.runbot50.odoo.com&autodbname=ipv4-c101-arn001-ix&hosting=eu177a.odoo.com,,,,,,
ipv4-c101-arn001-ix.test.odoo.com,Typo | Odoo,200,41450,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ipv4-c101-arn001-ix.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1213689464,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ipv4-c101-arn001-ix.test.odoo.com&autodbname=ipv4-c101-arn001-ix&hosting=tt1.test.odoo.com,google,True,,,,
