new,host,ttl,a,soa,status_code,ns,txt,has_internal_ips,internal_ips,aaaa,cname,caa,mx,cdn,cdn-name
[x],210zyxwvutsrq.apps.us.jupiterone.io,60,"13.35.58.20, 13.35.58.108, 13.35.58.28, 13.35.58.63","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],2423cu701dc.marketplace.us.lifeomic.com,60,"54.230.112.85, 54.230.112.115, 54.230.112.79, 54.230.112.59","{'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],25.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': '25.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '25.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '25.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '25.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '25.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,v=spf1 -all,,,,,,,,
[x],2autodandomain-preprderfig-lab4.apps.dev.lifeomic.com,49,"65.9.66.100, 65.9.66.85, 65.9.66.96, 65.9.66.39","{'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:206f:4200:5:47f0:d700:93a1, 2600:9000:206f:6800:5:47f0:d700:93a1, 2600:9000:206f:8800:5:47f0:d700:93a1, 2600:9000:206f:0:5:47f0:d700:93a1, 2600:9000:206f:4c00:5:47f0:d700:93a1, 2600:9000:206f:b000:5:47f0:d700:93a1, 2600:9000:206f:c200:5:47f0:d700:93a1, 2600:9000:206f:3600:5:47f0:d700:93a1",,,,,
[x],3.apps.us.jupiterone.io,60,"54.192.137.99, 54.192.137.13, 54.192.137.28, 54.192.137.7","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"ns-1268.awsdns-30.org, ns-2014.awsdns-59.co.uk, ns-487.awsdns-60.com, ns-812.awsdns-37.net",,,,,,,,,
[x],3210zyxwvut.apps.us.jupiterone.io,896,,"{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],349.confluence.ams.apps.us.lifeomic.com,60,"3.165.190.87, 3.165.190.14, 3.165.190.25, 3.165.190.45","{'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"ns-1252.awsdns-28.org, ns-1938.awsdns-50.co.uk, ns-196.awsdns-24.com, ns-567.awsdns-06.net",,,,,,,,,
[x],3y.apps.us.jupiterone.io,60,"13.35.58.28, 13.35.58.63, 13.35.58.20, 13.35.58.108","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:28a9:d800:b:e567:2340:93a1, 2600:9000:28a9:de00:b:e567:2340:93a1, 2600:9000:28a9:2600:b:e567:2340:93a1, 2600:9000:28a9:9e00:b:e567:2340:93a1, 2600:9000:28a9:200:b:e567:2340:93a1, 2600:9000:28a9:4000:b:e567:2340:93a1, 2600:9000:28a9:6a00:b:e567:2340:93a1, 2600:9000:28a9:dc00:b:e567:2340:93a1",,,,,
[x],403703dc701.marketplace.us.lifeomic.com,60,"108.156.22.64, 108.156.22.83, 108.156.22.13, 108.156.22.29","{'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],419-2.www.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': '419-2.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '419-2.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '419-2.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '419-2.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],432.apps.us.jupiterone.io,60,,"{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2359:9800:b:e567:2340:93a1, 2600:9000:2359:7400:b:e567:2340:93a1, 2600:9000:2359:2400:b:e567:2340:93a1, 2600:9000:2359:de00:b:e567:2340:93a1, 2600:9000:2359:f400:b:e567:2340:93a1, 2600:9000:2359:8e00:b:e567:2340:93a1, 2600:9000:2359:8800:b:e567:2340:93a1, 2600:9000:2359:5a00:b:e567:2340:93a1",,,,,
[x],4321.apps.us.jupiterone.io,180,,"{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2359:800:b:e567:2340:93a1, 2600:9000:2359:dc00:b:e567:2340:93a1, 2600:9000:2359:4600:b:e567:2340:93a1, 2600:9000:2359:2e00:b:e567:2340:93a1, 2600:9000:2359:b800:b:e567:2340:93a1, 2600:9000:2359:ce00:b:e567:2340:93a1, 2600:9000:2359:aa00:b:e567:2340:93a1, 2600:9000:2359:ee00:b:e567:2340:93a1",,,,,
[x],43210zyx.apps.us.jupiterone.io,180,"13.35.58.28, 13.35.58.108, 13.35.58.20, 13.35.58.63","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],43b5.www.lifeomic.life,300,,"{'name': '43b5.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '43b5.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '43b5.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],457-92.www.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': '457-92.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '457-92.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",,,,,,,,,
[x],4672cu701.marketplace.us.lifeomic.com,60,"18.66.102.12, 18.66.102.28, 18.66.102.34, 18.66.102.63","{'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.lifeomic.com', 'ns': 'ns-567.awsdns-06.net', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2368:be00:17:14ca:a800:93a1, 2600:9000:2368:8600:17:14ca:a800:93a1, 2600:9000:2368:bc00:17:14ca:a800:93a1, 2600:9000:2368:b600:17:14ca:a800:93a1, 2600:9000:2368:800:17:14ca:a800:93a1, 2600:9000:2368:7a00:17:14ca:a800:93a1, 2600:9000:2368:5a00:17:14ca:a800:93a1, 2600:9000:2368:e200:17:14ca:a800:93a1",,,,,
[x],4b77.www.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': '4b77.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '4b77.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '4b77.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '4b77.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],5-23-245-35.ww1.lifeomic.life,300,,"{'name': '5-23-245-35.ww1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '5-23-245-35.ww1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '5-23-245-35.ww1.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],51.apps.dev.lifeomic.com,60,"65.9.66.100, 65.9.66.39, 65.9.66.96, 65.9.66.85","{'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],543.apps.us.jupiterone.io,60,"13.35.58.20, 13.35.58.28, 13.35.58.63, 13.35.58.108","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2359:8c00:b:e567:2340:93a1, 2600:9000:2359:a600:b:e567:2340:93a1, 2600:9000:2359:3400:b:e567:2340:93a1, 2600:9000:2359:e00:b:e567:2340:93a1, 2600:9000:2359:d000:b:e567:2340:93a1, 2600:9000:2359:7000:b:e567:2340:93a1, 2600:9000:2359:bc00:b:e567:2340:93a1, 2600:9000:2359:3800:b:e567:2340:93a1",,,,,
[x],543210z.apps.us.jupiterone.io,48,"13.35.58.63, 13.35.58.20, 13.35.58.108, 13.35.58.28","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],548-4-6.www.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': '548-4-6.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '548-4-6.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],55-15-1.www.lifeomic.life,300,,"{'name': '55-15-1.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '55-15-1.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '55-15-1.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,v=spf1 -all,,,,,,,,
[x],61zyxwvutsrqpo.www.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': '61zyxwvutsrqpo.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '61zyxwvutsrqpo.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '61zyxwvutsrqpo.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '61zyxwvutsrqpo.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",,,,,,,,,
[x],654.apps.us.jupiterone.io,60,"18.165.140.91, 18.165.140.129, 18.165.140.75, 18.165.140.124","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2359:aa00:b:e567:2340:93a1, 2600:9000:2359:ce00:b:e567:2340:93a1, 2600:9000:2359:3600:b:e567:2340:93a1, 2600:9000:2359:9200:b:e567:2340:93a1, 2600:9000:2359:6e00:b:e567:2340:93a1, 2600:9000:2359:7e00:b:e567:2340:93a1, 2600:9000:2359:fc00:b:e567:2340:93a1, 2600:9000:2359:f400:b:e567:2340:93a1",,,,,
[x],66-220-157-19.www.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': '66-220-157-19.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '66-220-157-19.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '66-220-157-19.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': '66-220-157-19.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
