input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,final_url,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_expired
autodiscover.immixgroup.com,Sign in to Outlook,200,198374,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,80,http://autodiscover.immixgroup.com:80,http,,text/html,GET,40.99.149.104,/,-1249852061,2603:1026:c0d:70::8,HSTS,173,False,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=61e28b1c-c0e5-29c9-201b-a92614971f59&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=immixgroup.com&nonce=638198298265374079.962a1318-7f19-42a2-8b4e-4509dc546f90&state=DYtLDsIgFADB3sWFCS1_eIvGszyBGhIJBm3t8X3JzOyGM8Ym8kJySWHBm6ggasI7E6wMMIPXqIyKImwKhNWoRXzYIqyTkJOzfgPJ6b0t_YfLfRR8tbW2Vs_n6Pt7Tr1dj7zi_u25flI_yvgD,,,,,
autodiscover.mail.immixgroup.com,Sign in to Outlook,200,200285,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,80,http://autodiscover.mail.immixgroup.com:80,http,,text/html,GET,52.98.152.248,/,-1249852061,2603:1026:c0d:71::8,HSTS,171,False,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=c97f3bb8-f4ce-66dc-fdf5-ab21da04b9bf&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=mail.immixgroup.com&nonce=638198298265636579.6e16c7fc-505c-4a59-ada0-e3470f940203&state=DYtBDsIgEABB_-IN2BZ2KYfGt2yAGpISDLXV50syM7eRQoj78DaUMCI82WUKyzwgJEvog6Y8UfRbVAgYlWMMihODytZ52IKDGawcrzHty-bZM-91rVx2XWotv1dv51vHVh9XWvn8tFSO2K7c_w,,,,,
autodiscover.siliconexpert.com,Redirecting,200,156992,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,80,http://autodiscover.siliconexpert.com:80,http,,text/html,GET,52.97.189.104,/,-1249852061,2603:1026:c0d:c1f::8,HSTS,86,False,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=d7473e44-9624-fae0-ffbb-8b9c8758bf75&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=siliconexpert.com&nonce=638198298265062818.4634437f-d53a-4ea3-b18a-ab38cf4e0ffa&state=DYtBDoMgEACh_Utvq-Aibg-mb1lhSUi0GLS2zy_JzNxGK6XuzVtTmxY1eST7pKHhR-MHstQ5j87hlCCOyOCEERZLDLwgheTEpMS6vdCXL_evKrxu85HXHMpbfrvUswtle1xx5s9ZYj5CuaT-AQ,,,,,
autodiscover.transim.com,Sign in to Outlook,200,197964,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,80,http://autodiscover.transim.com:80,http,,text/html,GET,40.99.149.152,/,-1249852061,2603:1026:c0d:76::8,HSTS,174,False,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=1458fbda-98d0-9ed3-2a26-f04470c35867&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=transim.com&nonce=638198298277592310.f88d8df3-6a03-43e3-b6c9-759802c73d16&state=DYtLDsMgDAWhvUu6IgHcgllEPYuDiRSpFIl8ev1ampnN09NKqbt4E7WVqBgAXUIvxPhKHpwdV0RGXsEEsmCeUMAsIScjO1qfI7ALWr6Pqf1oevdCnzofnb77Vsfc6nDxTOfReNtzu0r_Aw,,,,,
autodiscover.verical.com,Sign in to Outlook,200,199911,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,80,http://autodiscover.verical.com:80,http,,text/html,GET,40.99.149.216,/,-1249852061,2603:1026:c0d:82b::8,HSTS,174,False,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=f35219a6-689e-dc10-3c86-2beb41b8bd66&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=verical.com&nonce=638198298278815496.4bfde405-7c40-450d-985e-40cbf8bb1e9a&state=DYvRCsIwDEVb_Rd96pZquqYPw29J0wwGG4Wp8_cNnHMeLlzvnLuaF9ODxeXpSbHQw8hEMWGZBqxLU4QUsiAETNBCoaQBQepCtUYt7O17H_uPx9ehvO3zqccqvA3S99vZZv5-elvf0m3_Aw,,,,,
aws.inventoryapi.aspencore.com,403 - Forbidden: Access is denied.,403,1233,aws.inventoryapi.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,aws.inventoryapi.aspencore.com,443,https://aws.inventoryapi.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.197.51.224,/,425714122,54.198.152.156,Windows Server,30,False,,,,True,True,,
b-api.siliconexpert.com,,200,3,b-api.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,b-api.siliconexpert.com,443,https://b-api.siliconexpert.com:443,https,,text/html,GET,95.101.111.162,/,722117903,2a02:26f0:480:d::210:f149,Imperva,2,False,,,,,True,,
banha.siliconexpert.com,,200,170,banha.siliconexpert.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,161e0bb510eab2283b1cddd28ef577b7,da3773b8bc57e3ef2612e32b25da6b1f4a7c375f49ee269919190ebbd907c2c2,ctls,banha.siliconexpert.com,443,https://banha.siliconexpert.com:443,https,,text/html,GET,41.33.248.234,/,-721644640,41.33.248.234,HSTS,4,False,,,,,True,,
beta-cart.aspencore.com,,200,51,beta-cart.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,beta-cart.aspencore.com,443,https://beta-cart.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.197.51.224,/,425714122,54.198.152.156,Windows Server,7,False,,,,,True,,
beta-rfq.aspencore.com,Request For Quote,200,1352,beta-rfq.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,beta-rfq.aspencore.com,443,https://beta-rfq.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.197.51.224,/,1631801191,54.198.152.156,Windows Server,30,False,,,,,True,,
beta-search.aspencore.com,Microsoft Azure Web App - Error 404,404,2667,beta-search.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T03:05:55Z,2024-03-04T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,34e8bb57e6dfaa5c2aa7153ca66267a8,5a3902ccc4b77e83d8334c36f36b280ba75f4bad0bdd844ce57816586fd07609,ctls,beta-search.aspencore.com,443,https://beta-search.aspencore.com:443,https,,text/html,GET,52.170.46.174,/,387302845,52.170.46.174,,87,False,azure,,True,True,True,,
beta.rfq.aspencore.com,,200,51,beta.rfq.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,beta.rfq.aspencore.com,443,https://beta.rfq.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.198.152.156,/,425714122,54.197.51.224,Windows Server,7,False,,,,True,True,,
blog.verical.com,Invalid URL,400,209,blog.verical.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-17T00:00:00Z,2024-01-16T23:59:59Z,"CN=webassets.arrow.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",webassets.arrow.com,"Arrow Electronics, Inc.",archive.ednasia.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,69c7cb8a0027f2b07099cba9f8d87c61,debadbdb9394fc6396f401df34b09b1f32a347ae0766e916a42ef70e8340eb7a,ctls,blog.verical.com,443,https://blog.verical.com:443,https,AkamaiGHost,text/html,GET,2.17.181.42,/,624398095,2.17.181.42,,8,False,,,,True,,,
bod.siliconexpert.com,SiliconExpert Business Intelligence Solutions Platform,200,2297,bod.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,161e0bb510eab2283b1cddd28ef577b7,da3773b8bc57e3ef2612e32b25da6b1f4a7c375f49ee269919190ebbd907c2c2,ctls,bod.siliconexpert.com,443,https://bod.siliconexpert.com:443,https,Microsoft-IIS/10.0,text/html,GET,45.223.19.99,/,1772087922,2a02:e980:1fe::63,Windows Server,64,False,incapsula,https://bod.siliconexpert.com/login?ReturnUrl=%2f,True,,True,,
brand.aspencore.com,AspenCore | Electronics Industry Media & SaaS Group,200,166459,aspencore.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,aspencore.com,80,http://brand.aspencore.com:80,http,cloudflare,text/html,GET,13.93.163.20,/,-2002485871,13.93.163.20,Yoast SEO:20.7,889,False,azure,https://aspencore.com/,True,,True,,
brandconnect.arrow.com,Sign in to your account,200,200877,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,80,http://brandconnect.arrow.com:80,http,,text/html,GET,204.74.99.100,/,-1038474432,204.74.99.100,HSTS,174,False,,https://login.microsoftonline.com:443/0beb0c35-9cbb-4feb-99e5-589e415c7944/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=DFCA259CB410B6D5632B04092EA1C86FF196AA2D482A1957%2DA7E25C4B40AEE8600469F51B03B4351CA56EBCA426F8DAE418B11495B68A4ADD&redirect%5Furi=https%3A%2F%2Farrowelectronics%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=9764b3a0%2D5085%2D3000%2D94d0%2Dbfad3f33ab2e&popupui=1,,,,,
brandshop.arrow.com,,200,110,arrowmerchandise.mybrightsites.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.mybrightsites.com,*.mybrightsites.com,,mybrightsites.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,db1cc8d669c0e048d0ae3b7931394f3f,f252e18d27304a4b607259c0c25a773e98eb6b7408a7a07db5459128276b0473,ctls,arrowmerchandise.mybrightsites.com,80,http://brandshop.arrow.com:80,http,,text/html,GET,13.93.163.20,/,602319546,13.93.163.20,HSTS,6,False,azure,https://arrowmerchandise.mybrightsites.com/,True,,True,,
broadcomsupport.arrow.com,Loading...,200,6896,broadcomsupport.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-11T00:00:00Z,2023-09-08T23:59:59Z,CN=*.arrow.com,*.arrow.com,,*.arrow.com,"CN=Amazon, OU=Server CA 1B, O=Amazon, C=US",Amazon,Amazon,f8ee8a0f75a2dd27035a0d775d71abbf,125fe53a695ed22c6466147bb2376763be8a3822b39171a24e9a904a91cbad23,ctls,broadcomsupport.arrow.com,443,https://broadcomsupport.arrow.com:443,https,nginx,text/html,GET,44.240.158.254,/,1963574193,34.223.221.170,Nginx,198,False,,,,,True,,
cairo.siliconexpert.com,,200,170,cairo.siliconexpert.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,161e0bb510eab2283b1cddd28ef577b7,da3773b8bc57e3ef2612e32b25da6b1f4a7c375f49ee269919190ebbd907c2c2,ctls,cairo.siliconexpert.com,443,https://cairo.siliconexpert.com:443,https,,text/html,GET,41.33.56.163,/,-721644640,41.33.56.163,HSTS,4,False,,,,,True,,
careers.arrow.com,Careers at Arrow Electronics | Arrow Electronics Jobs,200,1185672,careers.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=careers.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",careers.arrow.com,"Arrow Electronics, Inc",careers.arrow.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,64ca140e8d7bf8d28f42b5e9baf425dc,d33c194d8449795e1539e3cfe8498ca2e3692bc99217db5f004cccc1ac5eed4d,ctls,careers.arrow.com,443,https://careers.arrow.com:443,https,,text/html,GET,18.66.147.14,/,1654018811,2600:9000:225e:5a00:9:72:dbc0:93a1,Scala,9663,False,cloudfront,https://careers.arrow.com/us/en,True,,,,
cdn.einfochips.com,,200,300798,cdn.einfochips.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,cdn.einfochips.com,443,https://cdn.einfochips.com:443,https,AmazonS3,application/xml,GET,143.204.215.83,/,-438716823,143.204.215.22,Amazon Web Services,2,False,cloudfront,,True,,True,,
cdn1.elektroda.pl,,404,281,cdn1.elektroda.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-02T23:59:59Z,"CN=elektroda.pl, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",elektroda.pl,"Arrow Electronics, Inc",*.elektroda.pl,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a544ee5b962afdf6485de5cc1cf2caab,d9823e566f4c8cc82a1061b0693b86add60aae1dcee5e77f1b30276fd8b8790e,ctls,cdn1.elektroda.pl,443,https://cdn1.elektroda.pl:443,https,AmazonS3,application/xml,GET,18.66.97.70,/,1929859719,2600:9000:2396:4e00:7:44d6:1d80:93a1,HSTS,2,False,cloudfront,,True,,True,,
cks.arrow.com,Error,404,139,cks.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-04-17T23:59:59Z,"CN=cks.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",cks.arrow.com,"Arrow Electronics, Inc",CKS.arrow.site,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,5dfe1f9468cf750e3692883216e4fb9f,d3bdffebaf2f045e280b9dfdb2f4186f76bd91b1b1d953c9476d4e14ecf6dfaa,ctls,cks.arrow.com,443,https://cks.arrow.com:443,https,,text/html,GET,216.150.165.193,/,1593207841,216.150.165.193,,11,False,,,,,,,
collateral.arrow.com,Cookie Consent -  DAM,200,21872,arrow.webdamdb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T00:00:00Z,2024-02-01T23:59:59Z,"CN=*.webdamdb.com, O=Bynder LLC, L=Boston, ST=Massachusetts, C=US",*.webdamdb.com,Bynder LLC,*.webdamdb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f6a7f56ea5c56a3d9db4d5bb128ec133,e7004c25a2612528d3198fec99e0d01b63c442b7738c9c50072a861fe3a3ff37,ctls,arrow.webdamdb.com,80,http://collateral.arrow.com:80,http,Apache,text/html,GET,13.93.163.20,/,1217368823,13.93.163.20,HSTS,381,False,azure,https://arrow.webdamdb.com/cookieconsent.php?path=%2F,True,,True,,
common.transim.com,,200,323,common.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,common.transim.com,443,https://common.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-729409498,137.135.18.76,Windows Server,11,False,azure,,True,,True,,
components-api.arrow.com,,404,54,components-api.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-25T00:00:00Z,2024-01-24T23:59:59Z,"CN=ecsapi.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",ecsapi.arrow.com,"Arrow Electronics, Inc",ecswc.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,011efdc0deefcb84d08367e4630b6064,89c8060c173b72c83b54b19b020b74c16531d55270a4bf20c1da8508176a1c9e,ctls,components-api.arrow.com,443,https://components-api.arrow.com:443,https,Kestrel,application/json,GET,216.150.161.13,/,-326256188,216.150.161.13,Microsoft ASP.NET,1,False,,,,,,,
