new,host,a,cname,soa,status_code,ns,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,mx,txt,caa
,3jq8k0jl.cloudstation.us-west-2.qa.hydra.sophos.com,"172.17.167.10, 172.17.158.8",internal-tf-p-ztna-syslog-pmgr-bb398c66-1856219461.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.167.10, 172.17.158.8",,,,,,
,3mbh8zoi.cloudstation.us-west-2.qa.hydra.sophos.com,"172.17.174.28, 172.17.142.182",internal-tf-p-cfs-inbound-d10db116-162817858.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",True,"172.17.174.28, 172.17.142.182",,,,,,
,3mdy8i4c.cloudstation.us-west-2.qa.hydra.sophos.com,,internal-tf-p-xge-att-pmgr-47b960c0-1937374422.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,3pv12p0c.cloudstation.eu-west-1.prod.hydra.sophos.com,"172.19.161.243, 172.19.205.27, 172.19.155.52",internal-tf-p-data-xdr-trf-s3-fcafb663-1581878172.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.161.243, 172.19.205.27, 172.19.155.52",,,,,,
,3q5ewdu4.cloudstation.eu-central-1.prod.hydra.sophos.com,"172.20.179.126, 172.20.199.118",internal-tf-p-smime-inbound-59365a70-979317523.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.20.179.126, 172.20.199.118",,,,,,
,3u2wweeb.cloudstation.eu-west-1.prod.hydra.sophos.com,"34.255.225.39, 54.73.208.154",tf-cswitch-config-0d9ae758-1757117670.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,3uitq38f.cloudstation.eu-west-1.dev.hydra.sophos.com,176.34.180.200,tf-endpoint-query-in-339bc723-600316680.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,3wqwipbh.cloudstation.us-east-2.prod.hydra.sophos.com,"172.21.163.246, 172.21.218.11, 172.21.158.156",internal-tf-p-ztna-syslog-trf-20e17988-1617376637.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.163.246, 172.21.218.11, 172.21.158.156",,,,,,
,428dd6gt.cloudstation.us-west-2.qa.hydra.sophos.com,"172.17.222.233, 172.17.156.131",internal-tf-p-parquet-aggregator-e3566be3-48270783.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",True,"172.17.222.233, 172.17.156.131",,,,,,
,42v8f1tb.cloudstation.eu-west-1.prod.hydra.sophos.com,,internal-tf-p-snd-sxl-d016d0f5-498095410.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,47f4bxbw.cloudstation.eu-west-1.prod.hydra.sophos.com,"172.19.180.33, 172.19.153.112, 172.19.204.201",internal-tf-p-optix-ctrail-trf-426386b6-2045819986.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.180.33, 172.19.153.112, 172.19.204.201",,,,,,
,49p0o6lm.cloudstation.eu-central-1.prod.hydra.sophos.com,"172.20.205.221, 172.20.139.135, 172.20.186.243",internal-tf-p-report-delivery-a95ac779-1936966979.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.20.205.221, 172.20.139.135, 172.20.186.243",,,,,,
,4a0z0phm.stn030bom.ctr.sophos.com,,internal-tf-p-fwl-parquet-agg-f750dd48-1315440693.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4aq4g8se.stn100yul.ctr.sophos.com,"35.183.139.253, 3.96.245.189, 3.99.13.76",tf-smart-banner-55c3f3dc-569763701.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4cu701dc.cloudstation.eu-central-1.prod.hydra.sophos.com,"18.184.186.107, 18.156.168.94, 3.124.76.165",tf-phishing-campaign-bc302eb1-288942539.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,,,,,
,4dhk5ah9.cloudstation.us-east-2.prod.hydra.sophos.com,,tf-fwcm-legacy-ui-a3031d9d-981051760.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4ei0e9l0.stn100syd.ctr.sophos.com,,tf-aggregator-summary-ebdb8d79-2102805507.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4fac.link.sophos.com,,it-gis-pl-plinkelb-1s9sqtiykj6fr-789403841.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4gpiqp0h.stn100hnd.ctr.sophos.com,"54.65.120.221, 18.180.127.139, 13.230.64.158",tf-smart-banner-cc107e37-805105446.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4h37qp6u.cloudstation.eu-west-1.dev.hydra.sophos.com,63.34.3.24,tf-ani-test-d4ef6550-1440070475.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4hih6w7s.cloudstation.eu-west-1.dev.hydra.sophos.com,54.246.139.162,tf-iaas-autoscale-6c219ecd-1206528462.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4hjh0yua.cloudstation.eu-west-1.dev.hydra.sophos.com,172.19.100.48,internal-tf-p-sasi-performance-a8fa2f86-282801942.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,172.19.100.48,,,,,,
,4hxazvn9.stn010yul.ctr.sophos.com,"172.28.47.232, 172.28.22.55",internal-tf-p-xge-url-pmgr-220b27b4-1056027411.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.47.232, 172.28.22.55",,,,,,
,4ktg1xzp.eu-central-1.prod.o365.sophos.com,"52.28.90.33, 35.156.212.144, 3.73.229.99",tf-o365-orchestrator-3f73318b-1342744718.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4m2ru8ho.cloudstation.us-west-2.qa.hydra.sophos.com,"172.17.221.195, 172.17.158.174",internal-tf-p-ztna-syslog-trf-4dc090b9-1142133859.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.221.195, 172.17.158.174",,,,,,
,4mwsn8bj.cloudstation.us-west-2.prod.hydra.sophos.com,"54.68.227.19, 44.242.22.177",tf-atr-report-7c4a6f1d-1949330429.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4oswm70d.us-east-2.prod.o365.sophos.com,"3.141.162.7, 3.131.218.220",tf-mfr-connector-fca9a1b7-434167548.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4pqdib62.stn100hnd.ctr.sophos.com,"18.179.166.43, 52.192.11.98, 54.65.188.124",tf-fwcm-config-fb07590c-92134145.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4r6hwdau.cloudhub.eu-west-1.prod.hydra.sophos.com,,tf-messaging-router-fc30fbba-629082793.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4t52hje2.cloudstation.us-west-2.prod.hydra.sophos.com,,tf-endpoint-ingest-a0dc529a-1006182760.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4u79y0lz.stn100bom.ctr.sophos.com,172.28.65.185,internal-tf-p-xdr-parquet-agg-18dc58c6-461336176.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,172.28.65.185,,,,,,
,4vbgn5fl.cloudstation.us-east-2.prod.hydra.sophos.com,"172.21.150.183, 172.21.197.148",internal-tf-p-parquet-aggregator-08ee85e1-998830589.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.150.183, 172.21.197.148",,,,,,
,4vxpxv8d.cloudstation.eu-west-1.prod.hydra.sophos.com,"52.212.60.209, 63.35.117.40, 34.252.228.170",tf-authz-fb7e3d8a-510777149.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,4z7giz8z.cloudstation.us-east-2.prod.hydra.sophos.com,"172.21.161.97, 172.21.204.18",internal-tf-p-smime-inbound-daeeaafb-1224731233.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.161.97, 172.21.204.18",,,,,,
,5030j5l4.stn100hnd.ctr.sophos.com,,tf-dir-integration-e3759260-196138676.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,505qnv9a.cloudstation.eu-west-1.dev.hydra.sophos.com,52.51.221.140,tf-tf-import-demo-ms-1-8150322e-71444783.eu-west-1.elb.amazonaws.com,,NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",,,,,,,,
,50eb3iy9.cloudstation.eu-central-1.prod.hydra.sophos.com,,internal-tf-p-hru-59e334a4-609761951.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,51ebn8cl.stn100hnd.ctr.sophos.com,"54.238.90.167, 3.115.162.165",tf-sandstorm-service-95af1134-271271030.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1325.awsdns-37.org, ns-1683.awsdns-18.co.uk, ns-54.awsdns-06.com, ns-982.awsdns-58.net",,,,,,,,
,523a1ilz.cloudstation.eu-central-1.prod.hydra.sophos.com,"18.196.134.225, 35.156.61.51",tf-document-maker-dfa0ccb7-182275808.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,53tpgf1f.cloudstation.eu-west-1.dev.hydra.sophos.com,"99.81.168.180, 52.215.79.150",tf-ztna-report-gtr-437e3a9f-761174871.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,56c8dhj4.stn030bom.ctr.sophos.com,"172.28.23.182, 172.28.73.41",internal-tf-p-fasttrack-tlm-pmgr-78cda3d4-1750727214.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.23.182, 172.28.73.41",,,,,,
,5bguvj37.cloudstation.us-east-2.prod.hydra.sophos.com,"172.21.218.126, 172.21.170.160, 172.21.136.249",internal-tf-p-optix-ctrail-pmgr-c3ffeba3-1020958606.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.218.126, 172.21.170.160, 172.21.136.249",,,,,,
,5cn7wfwl.cloudstation.us-west-2.qa.hydra.sophos.com,"44.242.28.55, 54.201.53.233",tf-cfr-report-gtr-47d7cd32-1183313623.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5cvagae6.cloudstation.us-east-2.prod.hydra.sophos.com,"172.21.135.129, 172.21.218.1, 172.21.170.110",internal-tf-p-hru-5cbf77c9-2011989587.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1076.awsdns-06.org, ns-127.awsdns-15.com, ns-1722.awsdns-23.co.uk, ns-598.awsdns-10.net",True,"172.21.135.129, 172.21.218.1, 172.21.170.110",,,,,,
,5ds38v1j.cloudstation.eu-central-1.prod.hydra.sophos.com,,tf-phish-outlook-fe30637b-1296768260.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5dwi46vz.cloudhub.eu-west-1.dev.hydra.sophos.com,"34.254.111.235, 34.243.167.52",tf-admins-35e56fc8-169821526.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5f58n4tb.cloudstation.eu-west-1.dev.hydra.sophos.com,"52.208.30.19, 63.33.89.91",tf-fwcm-legacy-ui-9a0200f7-2095301634.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net, ns-1476.awsdns-56.org, ns-1565.awsdns-03.co.uk, ns-317.awsdns-39.com, ns-709.awsdns-24.net",,,,,,,,
,5fvu8gcd.stn100yul.ctr.sophos.com,"3.98.75.23, 52.60.129.147",tf-aggregator-summary-3e8273df-1061449285.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5ieec34t.cloudstation.eu-west-1.prod.hydra.sophos.com,"172.19.129.178, 172.19.222.121, 172.19.187.76",internal-tf-p-cfs-inbound-62d6bbec-1021757758.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.129.178, 172.19.222.121, 172.19.187.76",,,,,,
,5jm39zjq.cloudstation.us-west-2.qa.hydra.sophos.com,"54.200.90.250, 34.216.101.114",tf-template-shim-8433572f-1949622116.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5qs3ppg4.cloudhub.eu-west-1.dev.hydra.sophos.com,"52.48.39.128, 52.51.222.162, 3.251.38.150",tf-fwcm-hub-msdemo-6e31369d-504695227.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5sxtm0sd.cloudstation.eu-west-1.dev.hydra.sophos.com,,internal-tf-p-hru-14991ec7-979502943.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5xmxm4ty.cloudstation.us-west-2.qa.hydra.sophos.com,"172.17.154.12, 172.17.209.179",internal-tf-p-sasi-outbound-59522f01-691246201.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.154.12, 172.17.209.179",,,,,,
,5y175wyk.cloudstation.eu-west-1.dev.hydra.sophos.com,52.50.226.223,tf-firewall-cr-trf-b61ce502-1891479882.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",,,,,,,,
,5yammrdd.stn100syd.ctr.sophos.com,"54.206.20.176, 54.153.169.21, 13.210.168.137",tf-post-quarantine-ab120200-511678058.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5yc34sol.stn100bom.ctr.sophos.com,"13.126.153.48, 52.95.249.243, 65.1.6.234",tf-fleet-manager-46b929e8-127141060.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,5zl2k1yf.stn100yul.ctr.sophos.com,"3.98.235.93, 3.96.4.249, 15.222.106.136",tf-firewall-monitor-55df525b-530783043.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1103.awsdns-09.org, ns-127.awsdns-15.com, ns-1767.awsdns-28.co.uk, ns-616.awsdns-13.net",,,,,,,,
,62n84uxw.stn100hnd.ctr.sophos.com,"54.178.122.45, 54.178.62.135, 52.198.135.189",tf-reports-provider-a31c22ac-1226735405.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1325.awsdns-37.org, ns-1683.awsdns-18.co.uk, ns-54.awsdns-06.com, ns-982.awsdns-58.net",,,,,,,,
,63nuzq57.stn100hnd.ctr.sophos.com,"172.28.3.202, 172.28.75.142",internal-tf-p-xge-snd-rpt-pmgr-7594882e-697779981.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1325.awsdns-37.org, ns-1683.awsdns-18.co.uk, ns-54.awsdns-06.com, ns-982.awsdns-58.net",True,"172.28.3.202, 172.28.75.142",,,,,,
,65fuzqam.stn100syd.ctr.sophos.com,"172.28.33.146, 172.28.83.221",internal-tf-p-snd-scheduler-a849e732-1347835263.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.33.146, 172.28.83.221",,,,,,
,66se8qmv.cloudstation.us-west-2.qa.hydra.sophos.com,"54.200.54.88, 35.85.101.54",tf-aggregator-summary-a5ecd028-656480006.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,67zib9bt.cloudstation.eu-west-1.dev.hydra.sophos.com,"54.171.69.23, 52.214.212.160",tf-wifix-alerts-9c37ced0-334218807.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,69q8emk6.stn100yul.ctr.sophos.com,"172.28.59.36, 172.28.28.94",internal-fluxcapacitor-v1-1346850704.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.59.36, 172.28.28.94",,,,,,
,6b698640-87dd-36f0-96ac-51b1181f34e7-wdx-87dd.broker.sophos.com,"52.213.162.215, 54.74.2.57",wdx-pca-eu2-637466930.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6d9a78ph.cloudstation.eu-west-1.dev.hydra.sophos.com,54.76.250.20,tf-message-history-dc25fd72-1224649830.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6dfw2knw.stn000cmh.ctr.sophos.com,"3.134.4.50, 3.137.8.54",tf-es-indexer-6269e2ae-1953043993.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6f8rhaey.cloudstation.eu-west-1.prod.hydra.sophos.com,"172.19.133.107, 172.19.212.158, 172.19.186.103",internal-mtr-test-v1-915914006.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",True,"172.19.133.107, 172.19.212.158, 172.19.186.103",,,,,,
,6k67yww1.stn010yul.ctr.sophos.com,"172.28.14.192, 172.28.43.182",internal-tf-p-xge-att-pmgr-5b5140b5-582222297.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.14.192, 172.28.43.182",,,,,,
,6k7ivdon.cloudstation.us-west-2.qa.hydra.sophos.com,"34.209.188.55, 54.213.110.157, 44.236.187.69",tf-new-api-demo-4e36826a-106715046.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6kdl7i1t.cloudstation.eu-west-1.prod.hydra.sophos.com,,tf-exclusions-manager-2d96401d-1434217661.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6nbnjnx0.cloudstation.eu-west-1.dev.hydra.sophos.com,"172.19.101.227, 172.19.100.204",internal-tf-p-sasiperformance-f5c614b0-1212168145.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.101.227, 172.19.100.204",,,,,,
,6sbyl92h.cloudstation.eu-central-1.prod.hydra.sophos.com,"52.28.221.183, 3.66.125.36",tf-cswitch-alerts-275b3d8d-574546895.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6wh52awk.cloudstation.us-west-2.qa.hydra.sophos.com,"52.26.196.244, 44.238.204.95",tf-nta-config-486b3eb0-1167437478.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6wrorbr5.us-west-2.prod.o365.sophos.com,,tf-mfr-connector-8851619f-1351318883.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,6xpb8i1r.cloudstation.eu-west-1.prod.hydra.sophos.com,"54.194.64.6, 52.209.53.201, 34.248.163.10",tf-fwcm-heartbeat-cfd4476e-859420359.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",,,,,,,,
,6z9drpf2.cloudstation.us-west-2.prod.hydra.sophos.com,"52.11.188.204, 34.216.56.246",tf-cfr-report-gtr-c95153c4-626460933.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,704jyxtu.cloudstation.us-east-2.prod.hydra.sophos.com,"3.133.239.231, 3.17.126.11",tf-phishing-series-5a9ab587-1800884728.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,70kaqhvy.cloudstation.us-west-2.prod.hydra.sophos.com,"44.229.18.112, 34.216.137.183",tf-lake-query-runner-20f651e8-1893107479.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,734bfjlr.cloudstation.eu-west-1.inf.hydra.sophos.com,54.77.38.85,tf-alerting-ebc804b8-1334349115.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,76nsyuvf.stn100hnd.ctr.sophos.com,"54.92.53.166, 54.249.104.72",tf-snd-report-42cab3e0-1253401324.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,76v3f1qp.cloudstation.eu-west-1.inf.hydra.sophos.com,3.248.92.205,tf-document-maker-14db7bfb-1345164084.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,774m9mut.cloudstation.eu-central-1.prod.hydra.sophos.com,"3.69.187.27, 54.93.225.233",tf-license-report-0b39024a-498792237.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,78ow77ym.stn100syd.ctr.sophos.com,"3.24.192.198, 13.237.237.46",tf-snd-report-e59b7495-1291293751.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,7atjnaa3.cloudstation.eu-west-1.dev.hydra.sophos.com,"172.19.152.135, 172.19.208.107",internal-tf-p-snd-sxl-accb1937-1180342603.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.152.135, 172.19.208.107",,,,,,
,7br0ejv0.eu-west-1.prod.o365.sophos.com,"54.228.30.244, 3.251.42.218",tf-mfr-connector-42154360-584687124.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,7cf2ccam.cloudstation.eu-west-1.dev.hydra.sophos.com,"54.77.222.200, 52.19.30.139",tf-phish-inbox-135c8738-250571685.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,7j3jodlr.cloudstation.us-west-2.qa.hydra.sophos.com,"52.35.181.118, 44.232.151.17",tf-ztna-report-gtr-244661f3-1694751385.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,7krrp9j1.cloudhub.eu-west-1.dev.hydra.sophos.com,,tf-embedded-tcell-poc-a98b1108-636038765.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,7lbf3zbq.cloudstation.eu-west-1.prod.hydra.sophos.com,,internal-tf-p-snd-scheduler-58551cc5-1109286965.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,7lql7y2p.stn100syd.ctr.sophos.com,"172.28.33.86, 172.28.89.54, 172.28.14.26",internal-mtr-test-v1-867345123.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.33.86, 172.28.89.54, 172.28.14.26",,,,,,
,7nn0s82r.cloudstation.eu-west-1.prod.hydra.sophos.com,"52.50.18.242, 34.248.199.223",tf-es-indexer-51e25479-122236185.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1053.awsdns-03.org, ns-2023.awsdns-60.co.uk, ns-341.awsdns-42.com, ns-739.awsdns-28.net",,,,,,,,
