input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,csp_domains_
autodiscover.ua.com,Sign in to Outlook,200,198160,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,,80,http://autodiscover.ua.com:80,http,,text/html,GET,52.98.228.56,/,-1249852061,2603:1026:c0d:76::8,HSTS,174,False,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=f1ef1bf6-4e25-77f1-9afb-8d481fb7ef96&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=ua.com&nonce=638198298290865700.a29cd1ef-afee-4398-9a00-a19f4d720e55&state=FYvLCoAgEAC1_qRDN2u1TPcQfcuiKwSF0PP3M5iZ20ghRF2sihJKhJsGr9GbH_CTdQAdGQxRc1KUmNU4oFdIAIo0pjE6A2ytLG_T55f65WDa9vmmLuS9feJM95Xjeob88PEB,
autodiscover.underarmour.com,Sign in to Outlook,200,198186,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,,80,http://autodiscover.underarmour.com:80,http,,text/html,GET,52.98.243.56,/,-1249852061,2603:1026:c0d:828::8,HSTS,173,False,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=6b6ec227-42e1-eb41-4632-a50d584ccb6c&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=underarmour.com&nonce=638198298286932766.43aaa55f-33ac-4aa0-b2a1-475f3b32b1fd&state=DYtLDsIgGAZB7-LG0BZ-Xl00nuXjlZiIJCj1-pLMzG44Y-w6vUz5NsOcJS93rybe7qSctYsmAMYUQYQoNLCJoCCFdqZQIBVkSXy-97X9sD56xqse451yR69t9CW2ejvTgfFt6fmJ7cz9Dw,
badges.myfitnesspal.com,MyFitnessPal | MyFitnessPal,200,493492,www.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,www.myfitnesspal.com,cloudfront,443,https://badges.myfitnesspal.com:443,https,,text/html,GET,13.225.78.70,/,33983877,2600:9000:21f3:7c00:1e:f4a8:3140:93a1,HSTS,1,False,True,,True,,https://www.myfitnesspal.com/,https://csp-report.browser-intake-datadoghq.com/api/v2/logs?dd-api-key=pub6bacd8a3d2ff4a25d741e639b3320206&dd-evp-origin=content-security-policy&ddsource=csp-report&ddtags=env:nutrition-prod
balanced.myfitnesspal.com,MyFitnessPal x Balanced Podcast,200,38417,balanced.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T04:54:16Z,2023-08-08T04:54:15Z,CN=balanced.myfitnesspal.com,balanced.myfitnesspal.com,,balanced.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,abfa43da3368bbe16e283b63d35162a3,8b84e486dcc6a8779a5f6f783092e7cfdadbf1e7f88af3a55c8c55994d318dff,ctls,balanced.myfitnesspal.com,cloudflare,443,https://balanced.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
baybayhay.myfitnesspal.com,MyFitnessPal X BayBayHay,200,38550,baybayhay.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:17:00Z,2023-08-08T02:16:59Z,CN=baybayhay.myfitnesspal.com,baybayhay.myfitnesspal.com,,baybayhay.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79fde6e4aeb47db3cb8d96ef5b4d4445,5e851808fa85d8a1ce1e6fb3caff00faa867bfd6b7914a2f87744aedb23c0ff8,ctls,baybayhay.myfitnesspal.com,cloudflare,443,https://baybayhay.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
benefits.underarmour.com,Welcome to Under Armour Benefits,200,7801,benefits.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-19T00:00:00Z,2023-09-19T23:59:59Z,"CN=benefits.underarmour.com, O=Marsh & McLennan Companies\, Inc., ST=New York, C=US",benefits.underarmour.com,"Marsh & McLennan Companies, Inc.",benefits.underarmour.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,cde3fdf03c62fe4ea9ba8fd2e8cce6f9,538ed8a4b77fff2dddd8c1e91f99648f6823f468d0f4bd75516726a9b3de94ac,ctls,benefits.underarmour.com,,443,https://benefits.underarmour.com:443,https,,text/html,GET,205.156.141.241,/,1772087922,205.156.141.241,Sitecore,237,False,,,,,https://benefits.underarmour.com/public/Welcome,https://*.cloudflare.com
beta.ecm.underarmour.com,Authentication Required,401,9780,beta.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-13T11:37:07Z,2023-06-11T11:37:06Z,CN=beta.ecm.underarmour.com,beta.ecm.underarmour.com,,beta.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f8d4ffd7f052c8d2ccdcf41cbcd9a5d5,9ac4ce21bb922b4f97acf7917858619e97f595726bb7843926c2ed4f52a78e54,ctls,beta.ecm.underarmour.com,,443,https://beta.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.22,/,515341074,76.76.21.93,Vercel,5,False,,,,,,
beta.underarmour.co.uk,403 Forbidden,403,553,beta.underarmour.co.uk,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-03T23:59:59Z,CN=ssl1077280.cloudflaressl.com,ssl1077280.cloudflaressl.com,,production-eu03-underarmour-co-uk.cc-ecdn.net,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,9c85247b07c93bac6fdc310c6aedfde9,c3cb49e751087114be7f8aa5061e321aa0d2ef7db35dba180603aaa3fa964e1f,ctls,beta.underarmour.co.uk,cloudflare,443,https://beta.underarmour.co.uk:443,https,cloudflare,text/html,GET,104.18.222.231,/,-861110197,104.18.221.231,Cloudflare,14,False,True,True,True,,,
billing.myfitnesspal.com,Origin DNS error | billing.myfitnesspal.com | Cloudflare,530,6223,,,,,,,,,,,,,,,,,,,cloudflare,80,http://billing.myfitnesspal.com:80,http,cloudflare,text/html,GET,172.64.144.52,/,1925769153,2606:4700:4400::ac40:9034,Cloudflare,93,False,True,,,,,
black-clover-grimoire.underarmour.co.uk,Under Armour,410,418886,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,,80,http://black-clover-grimoire.underarmour.co.uk:80,http,cloudflare,text/html,GET,204.74.99.103,/,-1081099093,204.74.99.103,Varnish,5953,False,,,,,https://www.underarmour.com/shop/uk/en/,https://first.sandbox.ua.coremedia.cloud
blog.mapmyrun.com,,403,243,blog.mapmyrun.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-12T23:59:59Z,CN=blog.mapmyrun.com,blog.mapmyrun.com,,blog.underarmour.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4e11e1e9b339a4c7c65f8d1659250275,bcb7340bc46d54fdff18ac963f5b34985bb7a6a5c0175c063499968f1a6c3f36,ctls,blog.mapmyrun.com,cloudfront,443,https://blog.mapmyrun.com:443,https,AmazonS3,application/xml,GET,13.225.78.94,/,1318067934,2600:9000:21f3:b800:5:983e:6600:93a1,Amazon Web Services,2,False,True,,,,,
blog.myfitnesspal.com,"MyFitnessPal | Advice on weight loss, nutrition, recipes & fitness",200,114925,blog.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,blog.myfitnesspal.com,cloudfront,443,https://blog.myfitnesspal.com:443,https,cloudflare,text/html,GET,65.9.66.24,/,-1070471914,65.9.66.18,jQuery,1380,False,True,,True,,,
blog.underarmour.com,,403,243,blog.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-12T23:59:59Z,CN=blog.mapmyrun.com,blog.mapmyrun.com,,blog.underarmour.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4e11e1e9b339a4c7c65f8d1659250275,bcb7340bc46d54fdff18ac963f5b34985bb7a6a5c0175c063499968f1a6c3f36,ctls,blog.underarmour.com,cloudfront,443,https://blog.underarmour.com:443,https,AmazonS3,application/xml,GET,13.225.78.48,/,-331586256,2600:9000:224a:dc00:5:983e:6600:93a1,Amazon Web Services,2,False,True,,,,,
bots.api.ua.com,,404,42,bots.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-31T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb3f4df5045c49396aceb35b524d92fe,8ad6748172e498f9d36e817fdac399bbe6fbea45350b987ba6d775835fe1bf4b,ctls,bots.api.ua.com,cloudfront,443,https://bots.api.ua.com:443,https,,text/plain,GET,13.224.189.31,/,1382809587,2600:9000:20eb:ba00:12:6013:4600:93a1,Amazon Web Services,1,False,True,True,True,,,
buffdudes.myfitnesspal.com,MyFitnessPal X Buff Dudes,200,38551,buffdudes.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:46:12Z,2023-08-08T02:46:11Z,CN=buffdudes.myfitnesspal.com,buffdudes.myfitnesspal.com,,buffdudes.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f17bb0826e0f10895331842fb58f5e72,1378f2758986bbdf445f98e5ae149efaab9c8fa187ffe11ac613cdeb9c0e7a24,ctls,buffdudes.myfitnesspal.com,cloudflare,443,https://buffdudes.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
buybuybaby.underarmour.co.uk,Under Armour,410,418882,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,,80,http://buybuybaby.underarmour.co.uk:80,http,cloudflare,text/html,GET,204.74.99.103,/,-2041056149,204.74.99.103,Varnish,5950,False,,,,,https://www.underarmour.com/shop/uk/en/,https://studio.production.ua.coremedia.cloud
bwf.myfitnesspal.com,MyFitnessPal x Birds with Friends Podcast,200,38513,bwf.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T05:54:44Z,2023-08-08T05:54:43Z,CN=bwf.myfitnesspal.com,bwf.myfitnesspal.com,,bwf.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,219810ebcca183c41a65c228240de3e1,cf80dd5581f849454a2f69d3002b661f8711ed3bf2102e638e5d056a5978ed80,ctls,bwf.myfitnesspal.com,cloudflare,443,https://bwf.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
cachejira-developer.underarmour.co.uk,Under Armour,410,418887,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,,80,http://cachejira-developer.underarmour.co.uk:80,http,cloudflare,text/html,GET,204.74.99.103,/,1924199102,204.74.99.103,Varnish,5957,False,,,,,https://www.underarmour.com/shop/uk/en/,https://preview.production.ua.coremedia.cloud
challenge-assets.mapmyfitness.com,,200,347531,challenge-assets.mapmyfitness.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,challenge-assets.mapmyfitness.com,cloudfront,443,https://challenge-assets.mapmyfitness.com:443,https,AmazonS3,application/xml,GET,143.204.89.99,/,2069880831,143.204.89.123,Amazon Web Services,2,False,True,True,True,,,
challenges.api.ua.com,,401,73,challenges.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f59d672cefc6b7b99571046d7f555bf5,04a049c2d88f45e3ef08be5a54c5ba5f29d45119da981a31f375f4353a87e44d,ctls,challenges.api.ua.com,cloudfront,443,https://challenges.api.ua.com:443,https,,text/plain,GET,99.86.4.17,/,-119167523,99.86.4.19,Amazon Web Services,1,False,True,True,True,,,
chapin.myfitnesspal.com,MyFitnessPal X Jen Chapin,200,38519,chapin.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T06:19:56Z,2023-08-08T06:19:55Z,CN=chapin.myfitnesspal.com,chapin.myfitnesspal.com,,chapin.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,24f763f71938e392f222343c9050a6d3,51d36ef5f20d2ca705ceb634568c8b8e01fc42f7f5b41d0f27905fe2c971783b,ctls,chapin.myfitnesspal.com,cloudflare,443,https://chapin.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
click.em.underarmour.com,403 - Forbidden: Access is denied.,403,1233,click.em.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-17T00:00:00Z,2024-01-17T23:59:59Z,"CN=click.em.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",click.em.underarmour.com,"SALESFORCE.COM, INC.",click.em.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,820e058098b6f2cfc04bf2d893fad189,a553b2839bd395f38c84d5223ca51a421d4c3648fdd24b2f03c62b8b045909b2,ctls,click.em.underarmour.com,,443,https://click.em.underarmour.com:443,https,,text/html,GET,13.111.23.133,/,1631801191,13.111.23.133,HSTS,30,False,,,,,,
click.emails.underarmour.com,403 - Forbidden: Access is denied.,403,1233,click.emails.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-07T00:00:00Z,2024-03-09T23:59:59Z,"CN=click.emails.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",click.emails.underarmour.com,"SALESFORCE.COM, INC.",click.emails.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5a72aa176c8e1fb9311cc3b25951fd17,09238a82c210c9fa64722c0825255ea8aa7187f035dab04f72b86c252a3b6e60,ctls,click.emails.underarmour.com,,443,https://click.emails.underarmour.com:443,https,,text/html,GET,13.111.23.204,/,1631801191,13.111.23.204,HSTS,30,False,,,,,,
click.mapmyfitness.underarmour.com,403 - Forbidden: Access is denied.,403,1233,click.mapmyfitness.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-02-04T23:59:59Z,"CN=click.mapmyfitness.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",click.mapmyfitness.underarmour.com,"SALESFORCE.COM, INC.",click.mapmyfitness.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,59149fcb607eb879cec2110ae9fae2cf,102cf43fdccf8fc165fe8634a9b939891171783519e4788b5a94a7d5b2070eef,ctls,click.mapmyfitness.underarmour.com,,443,https://click.mapmyfitness.underarmour.com:443,https,,text/html,GET,13.111.228.231,/,1631801191,13.111.228.231,HSTS,30,False,,,,,,
click.teammatecomms.underarmour.com,403 - Forbidden: Access is denied.,403,1233,click.teammatecomms.underarmour.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,ctls,click.teammatecomms.underarmour.com,,443,https://click.teammatecomms.underarmour.com:443,https,,text/html,GET,95.101.54.130,/,1631801191,2.16.202.121,HSTS,30,False,,True,True,,,
click.uarecord.underarmour.com,403 - Forbidden: Access is denied.,403,1233,click.uarecord.underarmour.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,ctls,click.uarecord.underarmour.com,,443,https://click.uarecord.underarmour.com:443,https,,text/html,GET,2.16.202.59,/,1631801191,95.101.54.242,HSTS,30,False,,True,True,,,
cloud.emails.underarmour.com,403 - Forbidden: Access is denied.,403,1233,cloud.emails.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-27T00:00:00Z,2024-05-27T23:59:59Z,"CN=cloud.emails.underarmour.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",cloud.emails.underarmour.com,"Salesforce.com, Inc.",cloud.emails.underarmour.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,af503d4cb99b15cf827d33a1b3a81a84,82244bc177445f07f9cec208298381ad66f38bd83baf6f7e360dd0f72247ba94,ctls,cloud.emails.underarmour.com,,443,https://cloud.emails.underarmour.com:443,https,,text/html,GET,13.111.150.222,/,1631801191,13.111.150.222,,30,False,,,,,,
cloudpages.emails.underarmour.com,403 - Forbidden: Access is denied.,403,1233,cloudpages.emails.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-02-04T23:59:59Z,"CN=cloudpages.emails.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",cloudpages.emails.underarmour.com,"SALESFORCE.COM, INC.",cloudpages.emails.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8141706dc1b8b92e3d1d41a2e51817d6,bd474c59394ddb3c5c0be1e98587033c9dd549d77460fd41272ac158381be26c,ctls,cloudpages.emails.underarmour.com,,443,https://cloudpages.emails.underarmour.com:443,https,,text/html,GET,13.111.227.73,/,1631801191,13.111.227.73,,30,False,,,,,,
cms1.ecm.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,295762,cms1.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-10T17:08:20Z,2023-06-08T17:08:19Z,CN=cms1.ecm.underarmour.com,cms1.ecm.underarmour.com,,cms1.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c4490514d2d4d9812ddd73b59f73933,8b42d799dd6e30f0b92b00035433c72147dc8cde60c975359f4afb608feb444b,ctls,cms1.ecm.underarmour.com,,443,https://cms1.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.98,/,-187656003,76.76.21.61,Vercel,79,False,,,,,https://cms1.ecm.underarmour.com/en-us/,
cms2.ecm.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,295984,cms2.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-10T17:08:26Z,2023-06-08T17:08:25Z,CN=cms2.ecm.underarmour.com,cms2.ecm.underarmour.com,,cms2.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f6dfcf27837502be8d3953e159d10200,1e8f9b598f479dfe3e13c5fd2d23127d4a2b7547fc876a3f094606f4cd4667cb,ctls,cms2.ecm.underarmour.com,,443,https://cms2.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.241,/,-187656003,76.76.21.61,Vercel,79,False,,,,,https://cms2.ecm.underarmour.com/en-us/,
