input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,tech_,cdn_name,cdn,tls_expired,tls_self_signed,tls_mismatched,csp_domains_,final_url
apollo-dev.arubanetworks.com,502 Bad Gateway,502,166,apollo-dev.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2020-04-24T00:00:00Z,2021-04-25T12:00:00Z,"CN=login-poc.arubanetworks.com, OU=Digital Workspace, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",login-poc.arubanetworks.com,login-poc.arubanetworks.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7d44c35bd543f8b1dc0446904bda6ef3,ca3fae018da2f36174d7559ab8edfc3d4b097de506eb5e9d53706933023a0816,,ctls,apollo-dev.arubanetworks.com,443,https://apollo-dev.arubanetworks.com:443,https,nginx,text/html,GET,104.36.248.246,/,-26904094,104.36.248.246,8,False,Hewlett Packard Enterprise Company,Nginx,,,True,,True,,
apollo.app.arubanetworks.com,502 Bad Gateway,502,166,apollo.app.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2020-04-24T00:00:00Z,2021-04-25T12:00:00Z,"CN=login-poc.arubanetworks.com, OU=Digital Workspace, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",login-poc.arubanetworks.com,login-poc.arubanetworks.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7d44c35bd543f8b1dc0446904bda6ef3,ca3fae018da2f36174d7559ab8edfc3d4b097de506eb5e9d53706933023a0816,,ctls,apollo.app.arubanetworks.com,443,https://apollo.app.arubanetworks.com:443,https,nginx,text/html,GET,104.36.248.246,/,-26904094,104.36.248.246,8,False,Hewlett Packard Enterprise Company,Nginx,,,True,,True,,
apollo.arubanetworks.com,502 Bad Gateway,502,166,apollo.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2020-04-24T00:00:00Z,2021-04-25T12:00:00Z,"CN=login-poc.arubanetworks.com, OU=Digital Workspace, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",login-poc.arubanetworks.com,login-poc.arubanetworks.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7d44c35bd543f8b1dc0446904bda6ef3,ca3fae018da2f36174d7559ab8edfc3d4b097de506eb5e9d53706933023a0816,,ctls,apollo.arubanetworks.com,443,https://apollo.arubanetworks.com:443,https,nginx,text/html,GET,104.36.248.246,/,-26904094,104.36.248.246,8,False,Hewlett Packard Enterprise Company,Nginx,,,True,,True,,
app-apacsouth.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-apacsouth.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,54.206.2.230,/,-138391155,3.106.152.147,1,False,,HSTS,,,,,,https://aquila-whats-new-intg-us-east-2.s3.us-east-2.amazonaws.com,https://common.cloud.hpe.com/login?app=1e616b38-9afb-4572-b3c8-7587b5196156
app-ca-ui.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-ca-ui.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,35.183.226.163,/,-138391155,35.182.223.24,1,False,,HSTS,,,,,,https://console.greenlake.hpe.com,https://common.cloud.hpe.com/login?app=64f87fd0-4b02-484e-935a-be75ab254a0d
app-ca.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-ca.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,35.182.24.250,/,1991555322,99.79.96.41,1,False,,HSTS,,,,,,https://d3hq6blov2iije.cloudfront.net,https://common.cloud.hpe.com/login?app=64f87fd0-4b02-484e-935a-be75ab254a0d
app-eucentral3.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-eucentral3.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,3.65.144.70,/,-1561873722,3.65.116.241,1,False,,HSTS,,,,,,https://h50007.www5.hpe.com,https://common.cloud.hpe.com/login?app=55c11c0c-01e9-49e1-a548-24055fdd5562
app-gcpuswest1.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-gcpuswest1.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,35.201.99.72,/,-1561873722,35.201.99.72,1,False,,HSTS,google,True,,,,https://sso.common.cloud.hpe.com,https://common.cloud.hpe.com/login?app=3879b5c7-5dae-489a-a1da-85ab1457354c
app-prod2-ui.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-prod2-ui.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,54.190.196.253,/,-138391155,52.88.114.39,1,False,,HSTS,,,,,,https://www.hpe.com,https://common.cloud.hpe.com/login?app=b30ca0c7-4c14-4df3-a1cd-2d6a21ecaa9f
app-prod2.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-prod2.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,52.35.5.187,/,1991555322,54.70.188.140,1,False,,HSTS,,,,,,https://d3hq6blov2iije.cloudfront.net,https://common.cloud.hpe.com/login?app=b30ca0c7-4c14-4df3-a1cd-2d6a21ecaa9f
app-stgthdnaas.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-stgthdnaas.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,20.69.139.33,/,-1561873722,20.69.139.33,1,False,,HSTS,,,,,,https://aquila-whats-new-intg-us-east-2.s3.us-east-2.amazonaws.com,https://common.cloud.hpe.com/login?app=d746ab53-f1a2-49af-88a0-21da58677802
app-thdnaas.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-thdnaas.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,20.72.193.26,/,-1561873722,20.72.193.26,1,False,,HSTS,,,,,,https://d3hq6blov2iije.cloudfront.net,https://common.cloud.hpe.com/login?app=6c2cb8e7-522b-4972-af2d-d000305d1c70
app-uswest4.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app-uswest4.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,35.167.80.167,/,-138391155,44.237.70.50,1,False,,HSTS,,,,,,https://d3hq6blov2iije.cloudfront.net,https://common.cloud.hpe.com/login?app=3c450d6a-2cb8-4d4c-893b-c336903a5cea
app.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,52.89.92.205,/,-138391155,54.218.6.161,1,False,,HSTS,,,,,,https://www.hpe.com,https://common.cloud.hpe.com/login?app=b2ac4ccf-cf79-4965-bfe7-8e9f1308395c
app.channel.arubanetworks.com,404 - Not found or no permission to access,404,1330,app.channel.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-08T00:00:00Z,2023-06-08T23:59:59Z,"CN=app.channel.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",app.channel.arubanetworks.com,app.channel.arubanetworks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,45fea4a42f1dd157b3d55ef39d879354,797e9ef6c240a503b6652df4693d114512f7b01d4e0c0d7c4a768807b8303374,,ctls,app.channel.arubanetworks.com,443,https://app.channel.arubanetworks.com:443,https,,text/html,GET,192.29.8.185,/,-1270699277,192.29.8.185,33,False,Hewlett Packard Enterprise Company,Bootstrap,oracle,True,True,,,,
app.connect.arubanetworks.com,404 - Not found or no permission to access,404,1330,app.connect.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=app.connect.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",app.connect.arubanetworks.com,app.connect.arubanetworks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,84ce741ba908017044e483e0f92becc9,0254df293e30b7bc64b4345f82816182f94d27949d4301ad16e066043e85153e,,ctls,app.connect.arubanetworks.com,443,https://app.connect.arubanetworks.com:443,https,,text/html,GET,147.154.36.249,/,-1270699277,147.154.36.249,33,False,Hewlett Packard Enterprise Company,Bootstrap,oracle,True,,,,,
app1-apigw.central.arubanetworks.com,,401,78,app1-apigw.central.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-11T00:00:00Z,2024-01-11T23:59:59Z,CN=*.central.arubanetworks.com,*.central.arubanetworks.com,central.arubanetworks.com,"CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Domain Validation Secure Server CA,COMODO CA Limited,6d2a84db07fa642d5226ea627193a50c,209792847f9a265337b2d286d1fcfb400060fbfbb8b9fd3c94855f368164a3bf,True,ctls,app1-apigw.central.arubanetworks.com,443,https://app1-apigw.central.arubanetworks.com:443,https,kong/0.14.1,application/json,GET,18.236.17.213,/,-361045010,52.37.12.108,2,False,,,,,,,,,
app2-ap.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app2-ap.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,13.234.181.5,/,-138391155,13.127.42.112,1,False,,HSTS,,,,,,https://aquila-user-api.common.cloud.hpe.com,https://common.cloud.hpe.com/login?app=e6aa1209-7d91-481a-bb07-81d905d13363
app2-eu.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app2-eu.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,3.120.154.21,/,-138391155,18.184.151.14,1,False,,HSTS,,,,,,https://www.hpe.com,https://common.cloud.hpe.com/login?app=a03c21a4-cadb-446b-9116-f8770842466f
app2.central.arubanetworks.com,HPE GreenLake,200,853,common.cloud.hpe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=console.greenlake.hpe.com,console.greenlake.hpe.com,common.cloud.hpe.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07013ca010ec19b4dd4061f36f7c9ca3,e9a3d0444a7065fbd3728ccedcd9a1485791a585479d3d678ca723a23a8c81e1,,ctls,common.cloud.hpe.com,443,https://app2.central.arubanetworks.com:443,https,AmazonS3,text/html,GET,54.187.145.150,/,1991555322,52.42.225.249,1,False,,HSTS,,,,,,https://www.hpe.com,https://common.cloud.hpe.com/login?app=b2ac4ccf-cf79-4965-bfe7-8e9f1308395c
appcatalog.arubanetworks.com,Access Denied,403,270,www.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-31T00:00:00Z,2024-04-02T23:59:59Z,"CN=www.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=San Jose, ST=California, C=US",www.arubanetworks.com,www.arubanetworks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de09110169fc0d9ac5e09289b57b0cf1,db144509a02e4faedf9f1b5d81d5ef7c6cc899cfd1699ccbdad8fd00acb8b7ea,,ctls,www.arubanetworks.com,443,https://appcatalog.arubanetworks.com:443,https,AkamaiGHost,text/html,GET,18.208.237.48,/,,18.208.237.48,10,False,Hewlett Packard Enterprise Company,,,,,,,,https://www.arubanetworks.com
arubanetworks.com,Access Denied,403,270,www.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-31T00:00:00Z,2024-04-02T23:59:59Z,"CN=www.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=San Jose, ST=California, C=US",www.arubanetworks.com,www.arubanetworks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de09110169fc0d9ac5e09289b57b0cf1,db144509a02e4faedf9f1b5d81d5ef7c6cc899cfd1699ccbdad8fd00acb8b7ea,,ctls,www.arubanetworks.com,443,https://arubanetworks.com:443,https,AkamaiGHost,text/html,GET,18.208.237.48,/,,18.208.237.48,10,False,Hewlett Packard Enterprise Company,,,,,,,,https://www.arubanetworks.com
arubaversity.arubanetworks.com,Home : Hewlett Packard Enterprise,200,41401,arubaversity.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-15T00:00:00Z,2024-01-13T23:59:59Z,CN=arubaversity.arubanetworks.com,arubaversity.arubanetworks.com,arubaversity.arubanetworks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d7b3b6d1188b1f778e6fb8b8d6f8378,7b262fe4b0f6b6ee26b0984fdff2e771fa5160b2e581b17100e38dc0ddc6df8e,,ctls,arubaversity.arubanetworks.com,443,https://arubaversity.arubanetworks.com:443,https,Apache,text/html,GET,52.23.56.17,/,2103553200,52.4.24.64,759,False,,Stimulus,,,,,,*.brightcove.net,https://arubaversity.arubanetworks.com/student/catalog
arupload.getaws.arubanetworks.com,Error,404,139,arupload.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-15T00:00:00Z,2024-03-14T23:59:59Z,"CN=clr.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",clr.arubanetworks.com,aria.arubanetworks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f3c8a44b3f20ee52111b57101da2b4a9,65b2ab675879d93a9cef28920133292a1a9df9e4c7b71cc5b82ecc7614822ad0,,ctls,arupload.getaws.arubanetworks.com,443,https://arupload.getaws.arubanetworks.com:443,https,nginx/1.14.0 (Ubuntu),text/html,GET,54.193.6.161,/,1593207841,54.193.6.161,11,False,Hewlett Packard Enterprise Company,Ubuntu,,,,,True,,
asc.arubanetworks.com,Home,200,29330,asc.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-22T00:00:00Z,2023-09-22T23:59:59Z,"CN=asc.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",asc.arubanetworks.com,asp-documents.arubanetworks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,461e219e99486fef4e27229340048016,27b94feb2d1cb348132c09c4784feb0320d4558316e5749dae64112944845264,,ctls,asc.arubanetworks.com,443,https://asc.arubanetworks.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.176.1.23,/,1142227528,54.176.1.23,476,False,Hewlett Packard Enterprise Company,Windows Server,,,,,,,
ase.arubanetworks.com,Aruba Solution Exchange (ASE),200,6501,ase.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-21T00:00:00Z,2024-01-23T23:59:59Z,"CN=ase.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",ase.arubanetworks.com,ase.arubanetworks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ed3a59d2bd8cfe672697ad66cbf71bc1,9b123bafaa4f031f8e1e2612e70896785a838a239fb9cd58ab7f1aa3e6a558df,,ctls,ase.arubanetworks.com,443,https://ase.arubanetworks.com:443,https,nginx,text/html,GET,104.36.248.175,/,-665698390,104.36.248.175,128,False,Hewlett Packard Enterprise Company,Python,,,,,,*.gstatic.com,
asm-stg.arubanetworks.com,Service Insights,200,637,asm-stg.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-03-26T23:59:59Z,"CN=asm-stg.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",asm-stg.arubanetworks.com,asm-stg.arubanetworks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ee292ff86d8630851787d2fc39932031,446e3c61f7574fb0fe4d346eeeb1308385d3a62ba26831142ddf3b563bb50b21,,ctls,asm-stg.arubanetworks.com,443,https://asm-stg.arubanetworks.com:443,https,nginx/1.15.12,text/html,GET,54.224.253.160,/,-1772113879,100.24.192.150,1,False,Hewlett Packard Enterprise Company,Nginx:1.15.12,,,,,,,
asp-071018.develop.k8prod.getaws.arubanetworks.com,,404,21,asp-071018.develop.k8prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:11:36Z,2024-04-26T14:11:36Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,cf27377e55f8274b9fc47d7733a1d676,7b756ef1c5f21e7f4edbf6532e7cf7c28ac8ef0bdd42ad51d8f44ea2576c430a,,ctls,asp-071018.develop.k8prod.getaws.arubanetworks.com,443,https://asp-071018.develop.k8prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-develop.k8s-prod.getaws.arubanetworks.com,Aruba Support Portal,200,6389,asp-develop.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-23T07:19:14Z,2023-08-21T07:19:13Z,CN=asp-develop.k8s-prod.getaws.arubanetworks.com,asp-develop.k8s-prod.getaws.arubanetworks.com,asp-develop.k8s-prod.getaws.arubanetworks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4a0d4d8df90b215fdcad5dd56919bbae,0106ad0fca318bf52f0fc8da0c649ffadfae958170ffc5d8f60ffbf241869422,,ctls,asp-develop.k8s-prod.getaws.arubanetworks.com,443,https://asp-develop.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/html,GET,54.177.224.32,/,-449891220,54.193.199.202,170,False,,Nginx:1.21.6,,,,,,,
asp-documents.arubanetworks.com,Home,200,29730,asp-documents.arubanetworks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-22T00:00:00Z,2023-09-22T23:59:59Z,"CN=asc.arubanetworks.com, O=Hewlett Packard Enterprise Company, L=Palo Alto, ST=California, C=US",asc.arubanetworks.com,asp-documents.arubanetworks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,461e219e99486fef4e27229340048016,27b94feb2d1cb348132c09c4784feb0320d4558316e5749dae64112944845264,,ctls,asp-documents.arubanetworks.com,443,https://asp-documents.arubanetworks.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.176.1.23,/,1142227528,54.176.1.23,476,False,Hewlett Packard Enterprise Company,Windows Server,,,,,,,
asp-hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com,,404,21,asp-hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T11:48:30Z,2024-04-26T11:48:30Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,b5be83ebf2a423ea5e0a8d2944364a42,42ff01f39f980010f6cc761c8b95914baf0cba4528bf7ffac04d219903248edf,,ctls,asp-hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com,443,https://asp-hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
