input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_subject_org_,tls_mismatched,tls_expired,final_url,csp_domains_,tls_self_signed
prodwww-a.corpweb.zynga.com,,503,,prodwww-a.corpweb.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ec7ab66f3adf96721ff7771768290e68,f6acfc92fb0d06201fd44259c1b0ee43b38578ccfb30d54af3344fc3f656efd9,ctls,prodwww-a.corpweb.zynga.com,,443,https://prodwww-a.corpweb.zynga.com:443,https,,,GET,52.35.247.87,/,-1840324437,52.35.247.87,,1,False,,True,,True,,,,
rewards.zynga.com,Free Mobile & Online Games - Zynga - Zynga,200,105218,www.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66c6428afedea91d7fd4f9759c107cd9,9a8d9b3be8b96960b3ae69317a3f57fad5245dbb2093a964acaa9bf5e72c6e4b,ctls,www.zynga.com,cloudfront,80,http://rewards.zynga.com:80,http,CloudFront,text/html,GET,13.32.145.35,/,2017193705,2600:9000:238d:7800:d:1ef8:92c0:93a1,Yoast SEO:19.6.1,1228,False,True,True,,,,https://www.zynga.com/,,
rummyplus.zynga.com,,404,71,rummyplus.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.zynga.com, O=Zynga\, Inc., L=San Mateo, ST=California, C=US",*.zynga.com,use1.zynga.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,db5b1e61fea572e75fdb1ba2b2252616,fa59a57ff809882be0d54291e388a1fb0081d074fdeabea3d2bed36a3a5545ab,ctls,rummyplus.zynga.com,,443,https://rummyplus.zynga.com:443,https,nginx/1.22.0,application/json,GET,52.45.181.253,/,-1985104578,54.161.50.78,Nginx:1.22.0,1,False,,True,"Zynga, Inc.",,,,,
sandbox.payments.zynga.com,,200,3678,sandbox.payments.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-01-06T23:59:59Z,CN=*.payments.zynga.com,*.payments.zynga.com,*.smoke.economy.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,987781a3abd4ea69686afd10bf9663ed,3cc64af20b0806989fa53972f99c42b081198fa25a8131140111077836a49a74,ctls,sandbox.payments.zynga.com,cloudfront,443,https://sandbox.payments.zynga.com:443,https,AmazonS3,text/html,GET,143.204.98.99,/,94749793,143.204.98.8,Font Awesome,71,False,True,True,,,,,,
scrabble.api.zynga.com,,200,,scrabble.api.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-19T23:59:59Z,CN=*.api.zynga.com,*.api.zynga.com,csproxy.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2b2c977971c53b4894bf874e8117a4ae,495a62a9d9939699237e845ccd5d588367bf1125c2f63b1d56ef23f3bb70a5b5,ctls,scrabble.api.zynga.com,,443,https://scrabble.api.zynga.com:443,https,,,GET,54.189.102.99,/,-845834622,52.11.135.237,HSTS,1,False,,True,,,,,,
securemail.zynga.com,,403,10,securemail.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2018-04-05T00:00:00Z,2020-04-09T12:00:00Z,"CN=securemail.zynga.com, OU=IT, O=Zynga\, Inc., L=San Francisco, ST=California, C=US",securemail.zynga.com,securemail.zynga.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,3b4b9d14118b7facebc1f0735e189df3,18051e00d1be4773346fefe2b52a8d301dd833e02eb631a3f414ce84d4339a6c,ctls,securemail.zynga.com,,443,https://securemail.zynga.com:443,https,,text/html,GET,148.163.157.20,/,942678640,148.163.157.20,HSTS,1,False,,,"Zynga, Inc.",,True,,,
shop.zynga.com,Free Mobile & Online Games - Zynga - Zynga,200,105218,www.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66c6428afedea91d7fd4f9759c107cd9,9a8d9b3be8b96960b3ae69317a3f57fad5245dbb2093a964acaa9bf5e72c6e4b,ctls,www.zynga.com,cloudfront,443,https://shop.zynga.com:443,https,CloudFront,text/html,GET,18.66.97.44,/,2017193705,2600:9000:20e1:f800:d:1ef8:92c0:93a1,Yoast SEO:19.6.1,1228,False,True,True,,,,https://www.zynga.com/,,
shopping.zynga.com,Free Mobile & Online Games - Zynga - Zynga,200,105218,www.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66c6428afedea91d7fd4f9759c107cd9,9a8d9b3be8b96960b3ae69317a3f57fad5245dbb2093a964acaa9bf5e72c6e4b,ctls,www.zynga.com,cloudfront,80,http://shopping.zynga.com:80,http,CloudFront,text/html,GET,18.66.97.44,/,2017193705,2600:9000:223c:4000:d:1ef8:92c0:93a1,Yoast SEO:19.6.1,1228,False,True,True,,,,https://www.zynga.com/,,
shops.zynga.com,Free Mobile & Online Games - Zynga - Zynga,200,105218,www.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66c6428afedea91d7fd4f9759c107cd9,9a8d9b3be8b96960b3ae69317a3f57fad5245dbb2093a964acaa9bf5e72c6e4b,ctls,www.zynga.com,cloudfront,443,https://shops.zynga.com:443,https,CloudFront,text/html,GET,18.66.97.44,/,2017193705,2600:9000:223c:d800:d:1ef8:92c0:93a1,Yoast SEO:19.6.1,1228,False,True,True,,,,https://www.zynga.com/,,
sip.zynga.com,,404,76,sip.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-28T19:00:19Z,2024-03-22T19:00:19Z,"CN=sipfed.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",sipfed.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,6e32f8be92e2cf4aff781cff883f13f7,c7f7a0fb5d80892059f25bab5abeb7ffbef9ec512abd9475cf96c0bacc21d3c7,ctls,sip.zynga.com,,443,https://sip.zynga.com:443,https,RTC/7.0,text/plain,GET,52.112.192.139,/,-847247383,2603:1027:0:48::20,HSTS,4,False,,True,Microsoft Corporation,True,,,,
soc1.api.zynga.com,,200,,soc1.api.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-19T23:59:59Z,CN=*.api.zynga.com,*.api.zynga.com,csproxy.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2b2c977971c53b4894bf874e8117a4ae,495a62a9d9939699237e845ccd5d588367bf1125c2f63b1d56ef23f3bb70a5b5,ctls,soc1.api.zynga.com,,443,https://soc1.api.zynga.com:443,https,,,GET,35.160.236.14,/,-845834622,34.209.102.180,HSTS,1,False,,True,,,,,,
solitaire-web.svctr.zynga.com,403 Forbidden,403,153,solitaire-web.svctr.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,2024-02-09T23:59:59Z,"CN=*.svctr.zynga.com, O=Zynga\, Inc., L=San Mateo, ST=California, C=US",*.svctr.zynga.com,svctr.zynga.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,94449263ead24da4ac92c1ec3221c932,219552570bbb7d4d59dbd5aeecf6023ac25e8e88bd74d154a4ffdce11b943441,ctls,solitaire-web.svctr.zynga.com,,443,https://solitaire-web.svctr.zynga.com:443,https,nginx/1.22.1,text/html,GET,52.89.119.42,/,-1989484682,34.212.119.82,Nginx:1.22.1,8,False,,True,"Zynga, Inc.",,,,,
spades-dev.svctr.zynga.com,,200,83,,,,,,,,,,,,,,,,,,,80,http://spades-dev.svctr.zynga.com:80,http,nginx/1.18.0,text/html,GET,100.26.86.230,/,-1576063019,44.207.252.129,PHP:7.4.26,1,False,,,,,,,,
spadesplus.zynga.com,,200,79,spadesplus.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.zynga.com, O=Zynga\, Inc., L=San Mateo, ST=California, C=US",*.zynga.com,use1.zynga.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,db5b1e61fea572e75fdb1ba2b2252616,fa59a57ff809882be0d54291e388a1fb0081d074fdeabea3d2bed36a3a5545ab,ctls,spadesplus.zynga.com,,443,https://spadesplus.zynga.com:443,https,nginx,text/html,GET,54.156.32.246,/,1494302000,34.204.222.81,PHP:7.4.27,1,False,,True,"Zynga, Inc.",,,,,
sshaps-gamma.api.zynga.com,,200,,sshaps-gamma.api.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-19T23:59:59Z,CN=*.api.zynga.com,*.api.zynga.com,csproxy.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2b2c977971c53b4894bf874e8117a4ae,495a62a9d9939699237e845ccd5d588367bf1125c2f63b1d56ef23f3bb70a5b5,ctls,sshaps-gamma.api.zynga.com,,443,https://sshaps-gamma.api.zynga.com:443,https,,,GET,34.215.10.7,/,-845834622,35.163.175.90,HSTS,1,False,,True,,,,,,
staging-admin.csr2.zynga.com,,401,12,staging-admin.csr2.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-03-06T23:59:59Z,CN=*.csr2.zynga.com,*.csr2.zynga.com,csr2.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2a1bc613ed70f96ea0902fe0b029699d,a5172aa428e94854ee510ec9f4d7c91f8cf7aeecb414e4c3dd3a3c7b9ed9dea3,ctls,staging-admin.csr2.zynga.com,,443,https://staging-admin.csr2.zynga.com:443,https,nginx/1.18.0,,GET,35.83.111.11,/,229361783,44.238.93.130,Nginx:1.18.0,1,False,,True,,,,,,
staging-csr2.cdn.zynga.com,,403,243,staging-csr2.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-11T00:00:00Z,2024-04-08T23:59:59Z,CN=csr2.cdn.zynga.com,csr2.cdn.zynga.com,cf-csr2.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,58079c5c317b3dcccf4e242289b9e0b2,207231f5d41f22d97395d40a6b00ede37bddb2160aae0499fca1c3dced9eabba,ctls,staging-csr2.cdn.zynga.com,cloudfront,443,https://staging-csr2.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,143.204.98.13,/,1898420366,2600:9000:2156:5400:3:c71c:4340:93a1,Amazon Web Services,2,False,True,,,,,,,
staging-got.cdn.zynga.com,,403,243,staging-got.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-19T23:59:59Z,CN=got.cdn.zynga.com,got.cdn.zynga.com,got-2.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,581c96a49a90d57928bb66eff15607e3,479083b8c6eb9d601b917cf700778f088135a5015219d96e2971fdeedea428c9,ctls,staging-got.cdn.zynga.com,cloudfront,443,https://staging-got.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,143.204.98.17,/,235563906,2600:9000:2156:c000:2:3608:7ac0:93a1,Amazon Web Services,2,False,True,,,,,,,
staging.payments.zynga.com,,200,3678,staging.payments.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-01-06T23:59:59Z,CN=*.payments.zynga.com,*.payments.zynga.com,*.smoke.economy.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,987781a3abd4ea69686afd10bf9663ed,3cc64af20b0806989fa53972f99c42b081198fa25a8131140111077836a49a74,ctls,staging.payments.zynga.com,cloudfront,443,https://staging.payments.zynga.com:443,https,AmazonS3,text/html,GET,108.138.17.115,/,-352463528,108.138.17.86,Font Awesome,71,False,True,True,,,,,,
static.messaging.zynga.com,,403,243,static.messaging.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-15T00:00:00Z,2024-07-13T23:59:59Z,CN=static.messaging.zynga.com,static.messaging.zynga.com,static.messaging.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07030ca5790b5799311b223ef58d67a8,f1fab6fbf798d1b4340e0bf99391d79573d5178715ca09a36dc2a7491ab28caf,ctls,static.messaging.zynga.com,cloudfront,443,https://static.messaging.zynga.com:443,https,AmazonS3,application/xml,GET,18.66.97.2,/,-888041970,18.66.97.86,Amazon Web Services,2,False,True,,,,,,,
static.zade.zynga.com,,403,243,static.zade.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-11-07T23:59:59Z,CN=static.zade.zynga.com,static.zade.zynga.com,static.zade.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,df1daf0e8598bdbdfdc63b99a7e0f151,544775ef0d12ef6fe0e5d699ed157be77b590772c6ebd5819772c94b59c5c1c5,ctls,static.zade.zynga.com,cloudfront,443,https://static.zade.zynga.com:443,https,AmazonS3,application/xml,GET,13.224.189.106,/,-997776740,2600:9000:20eb:e800:1b:62b2:4e00:93a1,Amazon Web Services,2,False,True,,,,,,,
statics.poker.static.zynga.com,Service Unavailable,503,267,,,,,,,,,,,,,,,,,,,80,http://statics.poker.static.zynga.com:80,http,AkamaiGHost,text/html,GET,23.32.238.90,/,1278360697,23.32.238.162,,9,False,,,,,,,,
store-008-qs.api.zynga.com,,200,,store-008-qs.api.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-19T23:59:59Z,CN=*.api.zynga.com,*.api.zynga.com,csproxy.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2b2c977971c53b4894bf874e8117a4ae,495a62a9d9939699237e845ccd5d588367bf1125c2f63b1d56ef23f3bb70a5b5,ctls,store-008-qs.api.zynga.com,,443,https://store-008-qs.api.zynga.com:443,https,,,GET,54.69.108.165,/,-845834622,35.84.162.92,HSTS,1,False,,True,,,,,,
store-develop.gotslotscasino.zynga.com,,403,16,store-develop.gotslotscasino.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-04-22T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ac425eba3222f1405b4ff5bc4c4cd7ae,9f10efbdcdf809be8db02c3f75b28c300ecb4b49398c9f4bc1051fc7dc40f378,ctls,store-develop.gotslotscasino.zynga.com,cloudflare,443,https://store-develop.gotslotscasino.zynga.com:443,https,cloudflare,text/plain,GET,104.18.14.12,/,1253481126,2606:4700::6812:f0c,Cloudflare,1,False,True,,"Cloudflare, Inc.",,,,,
store-staging.gotslotscasino.zynga.com,,403,16,store-staging.gotslotscasino.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-04-22T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,store-staging.gotslotscasino.zynga.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e4f4a76d8f844232218e891526a68e14,88f3f621b72b15da2aa789b6b46c0b7a990cd4d82cda69242a22ae659da40324,ctls,store-staging.gotslotscasino.zynga.com,cloudflare,443,https://store-staging.gotslotscasino.zynga.com:443,https,cloudflare,text/plain,GET,104.18.15.12,/,1253481126,2606:4700::6812:f0c,Cloudflare,1,False,True,,"Cloudflare, Inc.",,,,,
stores.zynga.com,Free Mobile & Online Games - Zynga - Zynga,200,105218,www.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66c6428afedea91d7fd4f9759c107cd9,9a8d9b3be8b96960b3ae69317a3f57fad5245dbb2093a964acaa9bf5e72c6e4b,ctls,www.zynga.com,cloudfront,443,https://stores.zynga.com:443,https,CloudFront,text/html,GET,18.66.97.102,/,2017193705,2600:9000:223c:e600:d:1ef8:92c0:93a1,Yoast SEO:19.6.1,1228,False,True,True,,,,https://www.zynga.com/,,
sugartown.dev.zbc.zynga.com,ERROR: The request could not be satisfied,403,919,sugartown.dev.zbc.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-11T00:00:00Z,2024-07-10T23:59:59Z,CN=sugartown.dev.zbc.zynga.com,sugartown.dev.zbc.zynga.com,*.sugartown.dev.zbc.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,708a2e8f933f0eedc55857744998f939,bc7cd3f7a42419d2a59ad1dfa89217cc191eee2eb30f63b2c38e7524ee1d0b2c,ctls,sugartown.dev.zbc.zynga.com,cloudfront,443,https://sugartown.dev.zbc.zynga.com:443,https,CloudFront,text/html,GET,13.225.78.49,/,1865303151,13.225.78.64,Amazon Web Services,20,False,True,True,,,,,,
sugartown.qa.zbc.zynga.com,ERROR: The request could not be satisfied,403,919,sugartown.qa.zbc.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-02T00:00:00Z,2023-12-02T23:59:59Z,CN=sugartown.qa.zbc.zynga.com,sugartown.qa.zbc.zynga.com,*.sugartown.qa.zbc.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f32f1b028fb337c705a6d0f254a05818,14c7ead4ffe6068682384233112d05498de86da8d2e239a1e4768e1f99c5fbd6,ctls,sugartown.qa.zbc.zynga.com,cloudfront,443,https://sugartown.qa.zbc.zynga.com:443,https,CloudFront,text/html,GET,13.224.189.88,/,-737554658,13.224.189.32,Amazon Web Services,20,False,True,True,,,,,,
sugartown2.dev.zbc.zynga.com,ERROR: The request could not be satisfied,403,919,sugartown2.dev.zbc.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T00:00:00Z,2024-07-25T23:59:59Z,CN=sugartown2.dev.zbc.zynga.com,sugartown2.dev.zbc.zynga.com,*.sugartown2.dev.zbc.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9458f64606830e929355150261355209,f6041796bae6e6b737638454a1cd085ab18305231ee0b6850c61d06bb095995d,ctls,sugartown2.dev.zbc.zynga.com,cloudfront,443,https://sugartown2.dev.zbc.zynga.com:443,https,CloudFront,text/html,GET,13.32.121.29,/,803481582,13.32.121.84,Amazon Web Services,20,False,True,True,,,,,,
sugartown2.qa.zbc.zynga.com,ERROR: The request could not be satisfied,403,919,sugartown2.qa.zbc.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-02T00:00:00Z,2023-12-02T23:59:59Z,CN=sugartown2.qa.zbc.zynga.com,sugartown2.qa.zbc.zynga.com,*.sugartown2.qa.zbc.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f57d58f29d2553125de9ea30cfed8900,4a934bdad7779a3fb924906f3701dd950f62e733a2df86133fc56929f1fafa16,ctls,sugartown2.qa.zbc.zynga.com,cloudfront,443,https://sugartown2.qa.zbc.zynga.com:443,https,CloudFront,text/html,GET,108.138.17.42,/,-1321737906,108.138.17.62,Amazon Web Services,20,False,True,True,,,,,,
tavlaplus-1.cdn.zynga.com,,200,561,tavlaplus-1.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T00:00:00Z,2024-05-05T23:59:59Z,CN=tavlaplus.cdn.zynga.com,tavlaplus.cdn.zynga.com,tavlaplus-3.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e59c147a69a84a782df075f7bb882bc5,25371d6d434f8c95a35fd11933fba05b6d10b22641bff5d79b686d234af51825,ctls,tavlaplus-1.cdn.zynga.com,cloudfront,443,https://tavlaplus-1.cdn.zynga.com:443,https,nginx,application/octet-stream,GET,13.32.99.96,/,-845834622,2600:9000:2251:7e00:11:b3ff:ab80:93a1,Nginx,16,False,True,,,,,,,
tavlaplus-2.cdn.zynga.com,,200,561,tavlaplus-2.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T00:00:00Z,2024-05-05T23:59:59Z,CN=tavlaplus.cdn.zynga.com,tavlaplus.cdn.zynga.com,tavlaplus-3.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e59c147a69a84a782df075f7bb882bc5,25371d6d434f8c95a35fd11933fba05b6d10b22641bff5d79b686d234af51825,ctls,tavlaplus-2.cdn.zynga.com,cloudfront,443,https://tavlaplus-2.cdn.zynga.com:443,https,nginx,application/octet-stream,GET,13.32.99.9,/,-845834622,2600:9000:2251:8c00:11:b3ff:ab80:93a1,Nginx,16,False,True,,,,,,,
tavlaplus-3.cdn.zynga.com,,200,561,tavlaplus-3.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T00:00:00Z,2024-05-05T23:59:59Z,CN=tavlaplus.cdn.zynga.com,tavlaplus.cdn.zynga.com,tavlaplus-3.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e59c147a69a84a782df075f7bb882bc5,25371d6d434f8c95a35fd11933fba05b6d10b22641bff5d79b686d234af51825,ctls,tavlaplus-3.cdn.zynga.com,cloudfront,443,https://tavlaplus-3.cdn.zynga.com:443,https,nginx,application/octet-stream,GET,13.32.99.9,/,-845834622,2600:9000:2251:ba00:11:b3ff:ab80:93a1,Nginx,16,False,True,,,,,,,
tavlaplus.cdn.zynga.com,,200,561,tavlaplus.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T00:00:00Z,2024-05-05T23:59:59Z,CN=tavlaplus.cdn.zynga.com,tavlaplus.cdn.zynga.com,tavlaplus-3.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e59c147a69a84a782df075f7bb882bc5,25371d6d434f8c95a35fd11933fba05b6d10b22641bff5d79b686d234af51825,ctls,tavlaplus.cdn.zynga.com,cloudfront,443,https://tavlaplus.cdn.zynga.com:443,https,nginx,application/octet-stream,GET,13.32.99.96,/,-845834622,2600:9000:2251:de00:11:b3ff:ab80:93a1,Nginx,16,False,True,,,,,,,
tavlaplus.zynga.com,,200,331,tavlaplus.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-07T00:00:00Z,2024-07-07T23:59:59Z,"CN=*.zynga.com, O=Zynga\, Inc., L=San Mateo, ST=California, C=US",*.zynga.com,use1.zynga.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,db5b1e61fea572e75fdb1ba2b2252616,fa59a57ff809882be0d54291e388a1fb0081d074fdeabea3d2bed36a3a5545ab,ctls,tavlaplus.zynga.com,,443,https://tavlaplus.zynga.com:443,https,nginx,text/html,GET,18.194.160.121,/,635211418,18.197.201.162,Nginx,2,False,,True,"Zynga, Inc.",,,https://tavlaplus.zynga.com/route_index.html,,
terms.cdn.zynga.com,Error,503,176,terms.cdn.zynga.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-31T00:00:00Z,2023-09-02T23:59:59Z,"CN=*.cdn.zynga.com, O=Zynga\, Inc., L=San Francisco, ST=California, C=US",*.cdn.zynga.com,cdn.zynga.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,037d14310ecf68f67c6e7e468297316e,48ab6b0770b598599048d977794787aabc7c78c6f9f8e25a61c70f8a45925a71,ctls,terms.cdn.zynga.com,,443,https://terms.cdn.zynga.com:443,https,AkamaiGHost,text/html,GET,95.101.54.240,/,-312165708,2a02:26f0:480:f::213:7ec5,,5,False,,True,"Zynga, Inc.",,,,,
test.cdn.zynga.com,Invalid URL,400,208,test.cdn.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-21T00:00:00Z,2024-06-21T23:59:59Z,"CN=*.cdn.zynga.com, O=Zynga Inc., L=San Francisco, ST=California, C=US",*.cdn.zynga.com,cdn.zynga.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7f33c60833fb6b30e175382336b73bda,3adcc1c137be400101ea27c936bb2bbfe75da4c21162cbbc4677b5ece27ce799,ctls,test.cdn.zynga.com,,443,https://test.cdn.zynga.com:443,https,AkamaiGHost,text/html,GET,23.201.253.244,/,1151171025,23.201.253.244,,8,False,,True,Zynga Inc.,,,,,
